Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
2326.54   	600       	70        	-813.51   	0         	0         	
2356.54   	600       	70        	-828.035  	0         	0         	
2386.54   	600       	70        	-840.786  	0         	0         	
2416.54   	600       	70        	-851.871  	0         	0         	
2446.54   	600       	70        	-860.889  	0         	0         	
2476.54   	600       	70        	-868.818  	0         	0         	
2506.54   	600       	70        	-875.329  	0         	0         	
2536.54   	600       	70        	-881.778  	0         	0         	
2566.54   	600       	70        	-888.572  	0         	0         	
2596.54   	600       	70        	-894.606  	0         	0         	
2626.54   	600       	70        	-899.915  	0         	0         	
2656.54   	600       	70        	-904.912  	0         	0         	
2686.54   	600       	70        	-909.542  	0         	0         	
2716.54   	600       	70        	-913.85   	0         	0         	
2746.54   	600       	70        	-918.092  	0         	0         	
2776.54   	600       	70        	-922.408  	0         	0         	
2806.54   	600       	70        	-926.471  	0         	0         	
2836.54   	600       	70        	-930.195  	0         	0         	
2866.54   	600       	70        	-933.748  	0         	0         	
2896.54   	600       	70        	-937.01   	0         	0         	
2926.54   	600       	70        	-940.131  	0         	0         	
2956.54   	600       	70        	-943.097  	0         	0         	
2986.54   	600       	70        	-945.876  	0         	0         	
3016.54   	600       	70        	-948.598  	0         	0         	
3046.54   	600       	70        	-951.327  	0         	0         	
3076.54   	600       	70        	-953.975  	0         	0         	
3106.54   	600       	70        	-956.519  	0         	0         	
3136.54   	600       	70        	-958.971  	0         	0         	
3166.54   	600       	70        	-961.397  	0         	0         	
3196.54   	600       	70        	-963.755  	0         	0         	
3226.54   	600       	70        	-966.029  	0         	0         	
3256.54   	600       	70        	-968.205  	0         	0         	
3286.54   	600       	70        	-970.365  	0         	0         	
3316.54   	600       	70        	-972.509  	0         	0         	
3346.54   	600       	70        	-974.555  	0         	0         	
3376.54   	600       	70        	-976.524  	0         	0         	
3406.54   	600       	70        	-978.436  	0         	0         	
3436.54   	600       	70        	-980.311  	0         	0         	
3466.54   	600       	70        	-982.14   	0         	0         	
3496.54   	600       	70        	-983.944  	0         	0         	
3526.54   	600       	70        	-985.708  	0         	0         	
3556.54   	600       	70        	-987.413  	0         	0         	
3586.54   	600       	70        	-989.134  	0         	0         	
3616.54   	600       	70        	-990.88   	0         	0         	
