1	0.1
1	0.0315703
1	0.0369587
1	0.0531071
1	0.0839695
1	0.141339
1	0.249064
1	0.414173
1	0.63869
1	0.908375
1	1.17856
1	1.40609
1	1.59856
1	1.76637
1	1.91442
1	2.04704
1	2.16497
1	2.26849
1	2.35838
1	2.42226
1	2.46211
1	2.49987
1	2.54194
1	2.58976
1	2.64341
1	2.70269
1	2.76752
1	2.83793
1	2.91416
1	2.99656
1	3.08567
1	3.18215
1	3.28685
1	3.40079
1	3.52523
1	3.66168
1	3.81201
1	3.97847
1	4.16387
1	4.37173
1	4.60648
1	4.87379
1	5.18106
1	0.13191
