 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	
   1.09541	   3333.48	       530	8.26163e+006	170494	
   1.20149	   3367.13	       530	8.26024e+006	187828	
   1.31493	   3402.57	       530	8.25869e+006	206121	
   1.43878	    3440.6	       530	8.25692e+006	225807	
   1.57101	   3480.45	       530	8.25495e+006	246500	
   1.71267	   3522.31	       530	8.25274e+006	268310	
   1.86304	    3565.8	       530	8.25029e+006	291055	
   2.02526	   3611.63	       530	8.24752e+006	315137	
   2.20318	   3660.61	       530	8.24435e+006	341016	
   2.39075	   3710.86	       530	8.24084e+006	367716	
   2.59115	   3762.98	       530	8.23692e+006	395602	
   2.81298	    3818.8	       530	8.23238e+006	425702	
   3.04782	   3875.85	       530	8.22735e+006	456741	
   3.30548	   3936.03	       530	8.22157e+006	489838	
     3.588	    3999.2	       530	8.21492e+006	525022	
   3.89488	   4060.35	       530	8.20739e+006	562080	
   4.22504	   4121.53	       530	8.19894e+006	600695	
   4.58082	    4184.2	       530	8.18945e+006	640924	
   4.96309	   4247.94	       530	8.17882e+006	682635	
    5.3718	   4312.16	       530	8.167e+006	725603	
   5.81257	   4377.06	       530	8.15375e+006	770161	
   6.29126	   4442.69	       530	8.1388e+006	816600	
   6.80735	   4508.16	       530	8.12209e+006	864566	
   7.35225	   4571.78	       530	8.10381e+006	913052	
    7.9301	   4633.51	       530	8.08379e+006	962250	
   8.54282	   4693.02	       530	8.0619e+006	1.01215e+006	
     9.192	   4749.96	       530	8.03803e+006	1.06271e+006	
   9.88506	   4804.41	       530	8.01186e+006	1.11435e+006	
   10.6317	   4856.48	       530	7.98295e+006	1.16755e+006	
   11.4416	   4906.05	       530	7.95084e+006	1.22276e+006	
   12.3048	   4951.98	       530	7.91588e+006	1.27913e+006	
   13.2214	   4993.97	       530	7.87805e+006	1.33659e+006	
   14.1875	    5030.4	       530	7.83751e+006	1.39497e+006	
   15.1875	   5061.02	       530	7.79497e+006	1.45348e+006	
   16.1875	   5087.33	       530	7.75194e+006	1.51036e+006	
   17.1875	   5109.92	       530	7.70848e+006	1.56583e+006	
   18.1875	   5129.29	       530	7.66464e+006	1.6201e+006	
   19.1875	   5145.88	       530	7.62049e+006	1.67333e+006	
   20.1875	   5160.07	       530	7.57606e+006	1.72569e+006	
   21.1875	   5172.19	       530	7.5314e+006	1.77729e+006	
   22.1875	   5182.54	       530	7.48654e+006	1.82825e+006	
   23.1875	   5191.37	       530	7.44152e+006	1.87867e+006	
   24.1875	   5198.89	       530	7.39634e+006	1.92861e+006	
   25.1875	   5205.29	       530	7.35104e+006	1.97817e+006	
   26.1875	   5210.73	       530	7.30564e+006	2.02739e+006	
   27.1875	   5215.35	       530	7.26015e+006	2.07632e+006	
   28.1875	   5219.28	       530	7.21458e+006	2.12501e+006	
   29.1875	   5222.62	       530	7.16895e+006	2.1735e+006	
   30.1875	   5225.44	       530	7.12326e+006	2.22181e+006	
   31.1875	   5227.84	       530	7.07753e+006	2.26998e+006	
   32.1875	   5229.87	       530	7.03175e+006	2.31803e+006	
   33.1875	   5231.58	       530	6.98595e+006	2.36597e+006	
   34.1875	   5233.04	       530	6.94011e+006	2.41382e+006	
   35.1875	   5234.27	       530	6.89425e+006	2.46161e+006	
   36.1875	   5235.31	       530	6.84837e+006	2.50933e+006	
   37.1875	   5236.19	       530	6.80247e+006	2.55699e+006	
   38.1875	   5236.93	       530	6.75656e+006	2.60462e+006	
   39.1875	   5237.56	       530	6.71064e+006	2.65221e+006	
   40.1875	    5238.1	       530	6.6647e+006	2.69977e+006	
   41.1875	   5238.55	       530	6.61876e+006	2.7473e+006	
   42.1875	   5238.93	       530	6.5728e+006	2.79481e+006	
   43.1875	   5239.26	       530	6.52685e+006	2.84231e+006	
   44.1875	   5239.53	       530	6.48088e+006	2.88978e+006	
   45.1875	   5239.77	       530	6.43491e+006	2.93725e+006	
   46.1875	   5239.97	       530	6.38894e+006	2.98471e+006	
   47.1875	   5240.14	       530	6.34296e+006	3.03216e+006	
   48.1875	   5240.29	       530	6.29699e+006	3.0796e+006	
   49.1875	   5240.41	       530	6.251e+006	3.12704e+006	
   50.1875	   5240.52	       530	6.20502e+006	3.17447e+006	
   51.1875	   5240.62	       530	6.15903e+006	3.2219e+006	
   52.1875	    5240.7	       530	6.11305e+006	3.26932e+006	
   53.1875	   5240.77	       530	6.06706e+006	3.31674e+006	
   54.1875	   5240.84	       530	6.02107e+006	3.36417e+006	
   55.1875	   5240.89	       530	5.97507e+006	3.41158e+006	
   56.1875	   5240.94	       530	5.92908e+006	3.459e+006	
   57.1875	   5240.99	       530	5.88309e+006	3.50642e+006	
   58.1875	   5241.03	       530	5.83709e+006	3.55384e+006	
   59.1875	   5241.07	       530	5.7911e+006	3.60125e+006	
   60.1875	    5241.1	       530	5.7451e+006	3.64867e+006	
   61.1875	   5241.13	       530	5.6991e+006	3.69608e+006	
   62.1875	   5241.16	       530	5.65311e+006	3.74349e+006	
   63.1875	   5241.19	       530	5.60711e+006	3.79091e+006	
   64.1875	   5241.21	       530	5.56111e+006	3.83832e+006	
   65.1875	   5241.24	       530	5.51511e+006	3.88574e+006	
   66.1875	   5241.26	       530	5.46911e+006	3.93315e+006	
   67.1875	   5241.28	       530	5.42311e+006	3.98057e+006	
   68.1875	   5241.31	       530	5.37711e+006	4.02798e+006	
   69.1875	   5241.33	       530	5.33111e+006	4.0754e+006	
   70.1875	   5241.35	       530	5.28511e+006	4.12281e+006	
   71.1875	   5241.37	       530	5.23911e+006	4.17023e+006	
   72.1875	   5241.39	       530	5.19311e+006	4.21764e+006	
   73.1875	   5241.41	       530	5.14711e+006	4.26506e+006	
   74.1875	   5241.43	       530	5.10111e+006	4.31247e+006	
   75.1875	   5241.45	       530	5.05511e+006	4.35989e+006	
   76.1875	   5241.47	       530	5.00911e+006	4.4073e+006	
   77.1875	   5241.48	       530	4.96311e+006	4.45472e+006	
   78.1875	   5241.51	       530	4.91711e+006	4.50213e+006	
   79.1875	   5241.53	       530	4.87111e+006	4.54954e+006	
   80.1875	   5241.56	       530	4.82512e+006	4.59696e+006	
   81.1875	   5241.59	       530	4.77912e+006	4.64437e+006	
   82.1875	   5241.62	       530	4.73314e+006	4.69177e+006	
   83.1875	   5241.67	       530	4.68716e+006	4.73918e+006	
   84.1875	   5241.74	       530	4.64119e+006	4.78657e+006	
   85.1875	   5241.84	       530	4.59525e+006	4.83395e+006	
   86.1875	   5242.02	       530	4.54936e+006	4.88131e+006	
   87.1875	   5242.33	       530	4.50354e+006	4.92862e+006	
   88.1875	   5242.88	       530	4.45788e+006	4.97584e+006	
   89.1875	   5243.89	       530	4.4125e+006	5.02289e+006	
   90.1875	   5245.73	       530	4.36762e+006	5.06964e+006	
   91.1875	   5248.97	       530	4.32362e+006	5.11585e+006	
   92.1875	   5254.42	       530	4.28103e+006	5.1612e+006	
   93.1875	   5262.92	       530	4.24046e+006	5.20523e+006	
   94.1875	   5275.12	       530	4.20252e+006	5.24748e+006	
   95.1875	   5291.23	       530	4.16768e+006	5.2875e+006	
   96.1875	   5310.76	       530	4.13607e+006	5.32501e+006	
   97.1875	   5332.55	       530	4.10747e+006	5.35994e+006	
   98.1875	   5355.15	       530	4.0814e+006	5.39238e+006	
   99.1875	   5377.25	       530	4.05733e+006	5.42258e+006	
       100	   5394.39	       530	4.03884e+006	5.44577e+006	
