1	0.125
1	0.189589
1	0.215281
1	0.224505
1	0.229486
1	0.233279
1	0.236744
1	0.240177
1	0.243697
1	0.0622431
2	0.124616
2	0.187921
2	0.227966
2	0.247849
2	0.258167
2	0.265033
2	0.270976
2	0.276941
2	0.283345
2	0.290435
2	0.298432
2	0.307604
2	0.318311
2	0.331063
2	0.346222
2	0.364701
2	0.387807
2	0.417575
2	0.457392
2	0.513735
2	0.5996
2	0.676142
2	0.548164
3	0.55273
3	0.524696
3	0.496144
3	0.474213
3	0.458799
3	0.448526
3	0.442136
3	0.438696
3	0.437551
3	0.438244
3	0.440442
3	0.443952
3	0.44861
3	0.454315
3	0.460877
3	0.467935
3	0.475749
3	0.484439
3	0.494089
3	0.504796
3	0.516763
3	0.530212
3	0.545431
3	0.562869
3	0.583215
3	0.608368
3	0.639456
3	0.678159
3	0.728539
3	0.798673
3	0.857062
3	0.858018
3	0.837914
3	0.812842
3	0.789109
3	0.769398
3	0.754827
3	0.745787
3	0.745246
3	0.754384
3	0.76594
3	0.786825
3	0.820134
3	0.868262
3	0.933028
3	1.01549
3	1.11655
3	1.24974
3	1.41885
3	1.62293
3	1.86617
3	2.14904
3	2.46647
3	2.80643
3	3.15186
3	3.45907
4	3.76311
4	3.99467
4	4.14176
4	4.20414
4	4.21773
4	3.78075
4	3.22364
4	2.74352
4	2.37527
4	2.09698
4	1.88342
4	1.72067
4	1.58806
4	1.47666
4	1.38186
4	1.30054
4	1.23036
4	1.16945
4	1.11634
4	1.06986
4	1.02768
4	0.990021
4	0.957045
4	0.928675
4	0.904959
4	0.885
4	0.872215
4	0.873198
4	0.919887
4	1.012
4	1.15607
4	0.994449
5	1.16781
5	1.24382
5	1.29427
5	1.33486
5	1.3558
5	1.25837
5	1.14853
5	1.0555
5	0.983089
5	0.926841
5	0.882995
5	0.848908
5	0.822824
5	0.803681
5	0.791069
5	0.784859
5	0.785387
5	0.792254
5	0.804103
5	0.822899
5	0.850745
5	0.890703
5	0.948146
5	0.97361
5	0.960299
5	0.934602
5	0.90516
5	0.875753
5	0.848517
5	0.824289
5	0.80371
5	0.786286
5	0.775534
5	0.778931
5	0.826039
5	1.08316
5	1.03595
5	0.913289
5	0.85167
5	0.828759
5	0.822874
5	0.822905
5	0.825642
5	0.827588
5	0.825994
5	0.820592
5	0.811924
5	0.800729
5	0.787722
5	0.773524
5	0.758656
5	0.743545
5	0.727369
5	0.710938
5	0.69522
5	0.680759
5	0.66809
5	0.656666
5	0.649197
5	0.650865
5	0.682681
5	0.689492
5	0.476201
5	0.38229
5	0.340357
5	0.320696
5	0.311214
5	0.30662
5	0.304184
5	0.302466
5	0.301236
5	0.300342
5	0.29977
5	0.299352
5	0.299244
5	0.300866
5	0.307184
5	0.335886
5	0.51616
5	0.259936
6	0.758949
6	2.21121
6	6.29009
6	10
6	10
6	10
6	10
6	10
6	0.739745
7	2.21824
7	6.64634
7	10
7	10
7	10
7	10
7	10
7	1.13542
8	3.40527
8	10
8	10
8	10
8	10
8	10
8	10
8	10
8	10
8	10
8	6.59473
9	10
9	10
9	10
9	10
9	10
9	10
9	10
9	10
9	10
9	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
