 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	
day	psi	F	**	**	
   621.714	     11837	       500	6.30207e+008	1.49631e+009	
   622.214	   11844.1	       500	6.29878e+008	1.49675e+009	
   622.563	   11849.1	       500	6.29647e+008	1.49705e+009	
   623.063	   11856.2	       500	6.29319e+008	1.49748e+009	
   623.413	   11861.1	       500	6.29089e+008	1.49779e+009	
   623.913	   11868.2	       500	6.28761e+008	1.49822e+009	
   625.311	   11887.9	       500	6.27849e+008	1.49942e+009	
   625.747	   11894.1	       500	6.27564e+008	1.4998e+009	
   626.056	   11898.4	       500	6.27363e+008	1.50006e+009	
   626.556	   11905.4	       500	6.27039e+008	1.50049e+009	
   627.957	     11925	       500	6.26133e+008	1.50169e+009	
   631.469	   11973.4	       500	6.2389e+008	1.50465e+009	
   631.912	   11979.5	       500	6.23608e+008	1.50502e+009	
   632.225	   11983.8	       500	6.23409e+008	1.50528e+009	
   632.725	   11990.7	       500	6.23091e+008	1.5057e+009	
   633.427	   12000.3	       500	6.22646e+008	1.50629e+009	
   635.346	   12026.5	       500	6.21435e+008	1.50789e+009	
   639.908	   12087.7	       500	6.186e+008	1.51163e+009	
   648.383	   12198.3	       500	6.13473e+008	1.51839e+009	
   649.889	   12217.9	       500	6.12567e+008	1.51959e+009	
   650.833	   12230.1	       500	6.12001e+008	1.52034e+009	
   653.355	   12262.3	       500	6.10509e+008	1.5223e+009	
   653.712	   12266.8	       500	6.10298e+008	1.52258e+009	
   654.225	   12273.4	       500	6.09996e+008	1.52298e+009	
   654.586	   12277.9	       500	6.09784e+008	1.52326e+009	
   654.844	   12281.2	       500	6.09632e+008	1.52346e+009	
   655.344	   12287.5	       500	6.09339e+008	1.52385e+009	
   655.697	     12292	       500	6.09133e+008	1.52412e+009	
   656.203	   12298.3	       500	6.08838e+008	1.52451e+009	
    656.56	   12302.8	       500	6.0863e+008	1.52478e+009	
   657.073	   12309.2	       500	6.08333e+008	1.52518e+009	
   657.434	   12313.7	       500	6.08124e+008	1.52545e+009	
   657.693	     12317	       500	6.07975e+008	1.52565e+009	
   658.193	   12323.2	       500	6.07686e+008	1.52603e+009	
   658.546	   12327.6	       500	6.07483e+008	1.5263e+009	
   659.053	   12333.9	       500	6.07192e+008	1.52668e+009	
    659.41	   12338.3	       500	6.06987e+008	1.52695e+009	
   659.924	   12344.6	       500	6.06693e+008	1.52734e+009	
   660.287	   12349.1	       500	6.06487e+008	1.52761e+009	
   660.547	   12352.3	       500	6.06338e+008	1.52781e+009	
   661.047	   12358.4	       500	6.06054e+008	1.52818e+009	
     661.4	   12362.7	       500	6.05854e+008	1.52845e+009	
   661.908	   12368.9	       500	6.05567e+008	1.52883e+009	
   662.266	   12373.3	       500	6.05364e+008	1.52909e+009	
   662.781	   12379.6	       500	6.05074e+008	1.52948e+009	
   664.235	   12397.1	       500	6.04261e+008	1.53055e+009	
   667.944	   12440.8	       500	6.02234e+008	1.53322e+009	
   668.911	   12452.2	       500	6.01709e+008	1.53392e+009	
   671.514	   12482.2	       500	6.00314e+008	1.53576e+009	
   677.513	   12549.5	       500	5.97194e+008	1.53987e+009	
   688.257	   12664.1	       500	5.91876e+008	1.54689e+009	
   688.723	   12669.1	       500	5.91645e+008	1.5472e+009	
   689.057	   12672.7	       500	5.91481e+008	1.54741e+009	
   689.557	   12677.9	       500	5.91235e+008	1.54774e+009	
   690.269	   12685.5	       500	5.90887e+008	1.5482e+009	
   690.765	   12690.7	       500	5.90645e+008	1.54852e+009	
   691.118	   12694.4	       500	5.90473e+008	1.54874e+009	
   691.629	   12699.7	       500	5.90225e+008	1.54907e+009	
   691.993	   12703.5	       500	5.90048e+008	1.5493e+009	
   692.255	   12706.3	       500	5.89921e+008	1.54947e+009	
   692.755	   12711.5	       500	5.8968e+008	1.54979e+009	
   693.112	   12715.2	       500	5.89508e+008	1.55002e+009	
   693.627	   12720.5	       500	5.8926e+008	1.55034e+009	
   693.993	   12724.3	       500	5.89084e+008	1.55058e+009	
   694.258	     12727	       500	5.88957e+008	1.55074e+009	
   695.258	   12737.3	       500	5.8848e+008	1.55137e+009	
   695.597	   12740.8	       500	5.88318e+008	1.55159e+009	
   696.097	   12745.9	       500	5.88081e+008	1.5519e+009	
   696.454	   12749.6	       500	5.87911e+008	1.55212e+009	
   696.969	   12754.8	       500	5.87667e+008	1.55245e+009	
   697.336	   12758.6	       500	5.87494e+008	1.55267e+009	
   697.867	     12764	       500	5.87243e+008	1.553e+009	
   698.244	   12767.8	       500	5.87066e+008	1.55324e+009	
   698.789	   12773.3	       500	5.8681e+008	1.55358e+009	
   699.176	   12777.2	       500	5.86628e+008	1.55382e+009	
   699.455	   12780.1	       500	5.86498e+008	1.55399e+009	
   699.955	   12785.1	       500	5.86264e+008	1.5543e+009	
   700.312	   12788.7	       500	5.86097e+008	1.55452e+009	
   700.828	   12793.9	       500	5.85857e+008	1.55483e+009	
   701.196	   12797.5	       500	5.85686e+008	1.55506e+009	
   701.728	   12802.9	       500	5.85439e+008	1.55539e+009	
   702.106	   12806.6	       500	5.85264e+008	1.55562e+009	
   702.653	   12812.1	       500	5.85011e+008	1.55595e+009	
   704.207	   12827.4	       500	5.84297e+008	1.55689e+009	
   708.242	   12866.8	       500	5.82471e+008	1.5593e+009	
   708.782	     12872	       500	5.82227e+008	1.55962e+009	
   709.167	   12875.8	       500	5.82054e+008	1.55985e+009	
   709.723	   12881.2	       500	5.81804e+008	1.56018e+009	
   711.304	   12896.4	       500	5.81096e+008	1.56112e+009	
   711.817	   12901.3	       500	5.80867e+008	1.56142e+009	
   712.551	   12908.4	       500	5.80541e+008	1.56185e+009	
   714.604	   12927.9	       500	5.79633e+008	1.56305e+009	
   714.925	     12931	       500	5.79491e+008	1.56323e+009	
   715.425	   12935.7	       500	5.79271e+008	1.56352e+009	
   716.856	   12949.2	       500	5.78644e+008	1.56435e+009	
   717.328	   12953.7	       500	5.78437e+008	1.56462e+009	
   718.682	   12966.4	       500	5.77848e+008	1.5654e+009	
   719.132	   12970.6	       500	5.77652e+008	1.56566e+009	
   719.456	   12973.6	       500	5.77512e+008	1.56585e+009	
   720.456	   12982.9	       500	5.77079e+008	1.56642e+009	
   721.826	   12995.6	       500	5.76489e+008	1.5672e+009	
    722.28	   12999.8	       500	5.76293e+008	1.56745e+009	
   722.607	   13002.9	       500	5.76153e+008	1.56764e+009	
   723.107	   13007.5	       500	5.75939e+008	1.56792e+009	
   723.465	   13010.8	       500	5.75785e+008	1.56812e+009	
   723.725	   13013.2	       500	5.75674e+008	1.56827e+009	
   724.225	   13017.8	       500	5.75461e+008	1.56855e+009	
   725.657	   13030.9	       500	5.74852e+008	1.56935e+009	
    726.13	   13035.2	       500	5.74652e+008	1.56962e+009	
    726.47	   13038.3	       500	5.74508e+008	1.56981e+009	
    726.97	   13042.8	       500	5.74296e+008	1.57009e+009	
   727.328	   13046.1	       500	5.74145e+008	1.57029e+009	
   727.847	   13050.8	       500	5.73926e+008	1.57058e+009	
   728.219	   13054.2	       500	5.73769e+008	1.57078e+009	
   728.488	   13056.6	       500	5.73656e+008	1.57093e+009	
   728.988	   13061.1	       500	5.73446e+008	1.57121e+009	
   729.346	   13064.4	       500	5.73296e+008	1.57141e+009	
   729.866	   13069.1	       500	5.73078e+008	1.5717e+009	
   730.238	   13072.4	       500	5.72923e+008	1.5719e+009	
   730.507	   13074.8	       500	5.7281e+008	1.57205e+009	
   731.007	   13079.3	       500	5.72601e+008	1.57233e+009	
   731.366	   13082.5	       500	5.72452e+008	1.57252e+009	
   731.886	   13087.2	       500	5.72236e+008	1.57281e+009	
   732.258	   13090.5	       500	5.72081e+008	1.57301e+009	
   732.527	   13092.9	       500	5.71969e+008	1.57316e+009	
   733.027	   13097.4	       500	5.71762e+008	1.57343e+009	
   733.386	   13100.6	       500	5.71614e+008	1.57363e+009	
   733.906	   13105.2	       500	5.71399e+008	1.57391e+009	
   734.278	   13108.5	       500	5.71245e+008	1.57411e+009	
   734.548	   13110.9	       500	5.71134e+008	1.57426e+009	
   735.048	   13115.3	       500	5.70928e+008	1.57453e+009	
   736.482	     13128	       500	5.70341e+008	1.57531e+009	
   736.957	   13132.2	       500	5.70147e+008	1.57556e+009	
   737.298	   13135.2	       500	5.70008e+008	1.57575e+009	
   737.798	   13139.5	       500	5.69804e+008	1.57602e+009	
   738.157	   13142.7	       500	5.69658e+008	1.57621e+009	
   738.417	     13145	       500	5.69552e+008	1.57635e+009	
   738.917	   13149.3	       500	5.69349e+008	1.57662e+009	
   739.276	   13152.5	       500	5.69203e+008	1.57681e+009	
   739.796	     13157	       500	5.68992e+008	1.57709e+009	
   740.169	   13160.2	       500	5.68841e+008	1.57729e+009	
    740.44	   13162.6	       500	5.68732e+008	1.57743e+009	
    740.94	   13166.9	       500	5.6853e+008	1.5777e+009	
   741.298	   13170.1	       500	5.68386e+008	1.57789e+009	
   741.559	   13172.3	       500	5.68281e+008	1.57803e+009	
   742.059	   13176.6	       500	5.6808e+008	1.57829e+009	
   742.417	   13179.7	       500	5.67936e+008	1.57848e+009	
   742.678	     13182	       500	5.67832e+008	1.57862e+009	
   743.178	   13186.3	       500	5.67631e+008	1.57888e+009	
   743.537	   13189.4	       500	5.67488e+008	1.57907e+009	
   743.797	   13191.6	       500	5.67384e+008	1.57921e+009	
   744.297	   13195.9	       500	5.67184e+008	1.57947e+009	
   744.656	     13199	       500	5.67042e+008	1.57966e+009	
   745.178	   13203.4	       500	5.66834e+008	1.57994e+009	
   745.551	   13206.6	       500	5.66686e+008	1.58013e+009	
   745.822	     13209	       500	5.66578e+008	1.58027e+009	
   746.322	   13213.2	       500	5.6638e+008	1.58053e+009	
   746.681	   13216.3	       500	5.66238e+008	1.58072e+009	
   746.942	   13218.5	       500	5.66135e+008	1.58086e+009	
   747.442	   13222.7	       500	5.65938e+008	1.58112e+009	
   747.801	   13225.8	       500	5.65797e+008	1.5813e+009	
   748.062	     13228	       500	5.65694e+008	1.58144e+009	
   749.062	   13236.4	       500	5.65302e+008	1.58196e+009	
   749.407	   13239.3	       500	5.65167e+008	1.58214e+009	
   749.908	   13243.5	       500	5.64971e+008	1.58239e+009	
   750.268	   13246.6	       500	5.6483e+008	1.58258e+009	
    750.53	   13248.8	       500	5.64728e+008	1.58271e+009	
    751.03	     13253	       500	5.64533e+008	1.58297e+009	
   751.748	     13259	       500	5.64254e+008	1.58334e+009	
   752.255	   13263.2	       500	5.64058e+008	1.5836e+009	
   752.619	   13266.2	       500	5.63917e+008	1.58378e+009	
   752.884	   13268.4	       500	5.63815e+008	1.58392e+009	
   753.384	   13272.6	       500	5.63622e+008	1.58417e+009	
   753.743	   13275.6	       500	5.63483e+008	1.58436e+009	
   754.004	   13277.7	       500	5.63382e+008	1.58449e+009	
   754.504	   13281.9	       500	5.6319e+008	1.58474e+009	
   754.864	   13284.8	       500	5.63052e+008	1.58493e+009	
   755.125	     13287	       500	5.62952e+008	1.58506e+009	
   755.625	   13291.1	       500	5.6276e+008	1.58531e+009	
   755.984	   13294.1	       500	5.62623e+008	1.58549e+009	
   756.246	   13296.2	       500	5.62523e+008	1.58562e+009	
   756.746	   13300.3	       500	5.62332e+008	1.58588e+009	
   757.105	   13303.3	       500	5.62195e+008	1.58606e+009	
   757.367	   13305.4	       500	5.62095e+008	1.58619e+009	
   757.867	   13309.5	       500	5.61905e+008	1.58644e+009	
   758.226	   13312.4	       500	5.61769e+008	1.58662e+009	
   758.488	   13314.6	       500	5.6167e+008	1.58675e+009	
   758.988	   13318.6	       500	5.6148e+008	1.587e+009	
   759.348	   13321.6	       500	5.61345e+008	1.58718e+009	
   759.609	   13323.7	       500	5.61246e+008	1.58731e+009	
   760.109	   13327.7	       500	5.61057e+008	1.58756e+009	
   761.548	   13339.3	       500	5.60518e+008	1.58827e+009	
   762.029	   13343.2	       500	5.60338e+008	1.58851e+009	
   762.376	     13346	       500	5.60208e+008	1.58868e+009	
   762.881	   13350.1	       500	5.6002e+008	1.58893e+009	
   763.244	     13353	       500	5.59884e+008	1.58911e+009	
   763.509	   13355.1	       500	5.59786e+008	1.58924e+009	
   764.009	   13359.1	       500	5.596e+008	1.58948e+009	
   764.368	     13362	       500	5.59466e+008	1.58966e+009	
    764.63	   13364.1	       500	5.59369e+008	1.58979e+009	
    765.13	     13368	       500	5.59184e+008	1.59003e+009	
