1	0.01	-1	-1	-1	3	3	0.01	0.453	0.156	0.172
1	0.015093	0	2699	0.000164018	3	3	0.025093	0.907	0.296	0.328
1	0.022252	0	2699	0.000171989	3	3	0.0473451	1.361	0.45	0.469
1	0.0311418	0	2699	0.000190235	3	3	0.0784869	1.798	0.606	0.626
1	0.0418043	0	1799	0.000205472	3	3	0.120291	2.236	0.762	0.782
1	0.0552541	0	1799	0.000211497	3	3	0.175545	2.674	0.918	0.938
1	0.0740205	0	1799	0.000206654	3	3	0.249566	3.112	1.074	1.094
1	0.101424	0	1799	0.000198517	3	3	0.35099	3.563	1.216	1.251
1	0.142492	0	1799	0.00018967	3	3	0.493482	4.032	1.342	1.39
1	0.20512	0	1799	0.000181166	3	3	0.698602	4.471	1.496	1.531
1	0.301769	0	899	0.000173504	3	4	1.00037	4.908	1.668	1.672
1	0.446838	0	2698	0.000171086	3	4	1.44721	5.345	1.826	1.827
1	0.656902	0	2698	0.000173671	3	4	2.10411	5.812	1.952	1.984
1	0.974826	0	1798	0.000170693	4	5	3.07894	6.327	2.14	2.187
1	1.44886	0	2668	0.000170007	4	7	4.52779	6.904	2.328	2.422
1	2.1752	0	0	0.00766603	3	5	6.703	7.311	2.484	2.609
1	3.08715	1	0	0.11138	3	4	9.79015	7.75	2.638	2.75
1	4.43629	1	0	0.108765	5	8	14.2264	8.375	2.873	3.03
1	6.71698	1	0	0.0981378	4	8	20.9434	8.843	3.061	3.281
1	10.0391	1	0	0.100724	4	9	30.9825	9.358	3.279	3.516
1	12.3588	1	0	0.143692	7	20	43.3413	10.14	3.545	3.969
1	10.267	1	30	0.261122	6	12	53.6083	10.784	3.793	4.327
1	11.8933	1	1	0.158978	5	23	65.5016	11.331	3.98	4.78
1	15.3186	1	1	0.132919	6	16	80.8201	11.986	4.262	5.155
1	12.7835	1	2	0.259491	5	11	93.6037	12.532	4.497	5.468
1	17.1487	1	2	0.123635	5	12	110.752	13.08	4.746	5.78
1	14.4544	1	61	0.255922	5	13	125.207	13.642	4.949	6.108
1	15.9614	1	3	0.171675	5	14	141.168	14.19	5.167	6.451
1	16.7808	1	62	0.185352	5	12	157.949	14.737	5.385	6.779
1	16.8609	1	120	0.198575	5	14	174.81	15.285	5.635	7.106
1	19.6141	1	4	0.157889	5	20	194.424	15.848	5.869	7.497
1	17.4973	1	121	0.236293	7	27	211.921	16.599	6.166	8.042
1	18.5684	1	5	0.182696	6	14	230.49	17.269	6.448	8.372
1	18.4374	1	64	0.202132	4	14	248.927	17.753	6.619	8.655
1	20	1	151	0.168242	5	20	268.927	18.3	6.869	9.03
1	19.5108	1	94	0.207522	5	12	288.438	18.862	7.135	9.311
1	19.9337	1	181	0.193636	5	15	308.372	19.422	7.37	9.656
1	20	1	210	0.188056	4	8	328.372	19.89	7.527	9.907
1	20	1	182	0.173319	4	18	348.372	20.357	7.746	10.221
1	20	1	37	0.16466	5	13	368.372	20.886	8.012	10.519
1	20	1	8	0.170672	4	12	388.372	21.356	8.198	10.8
1	20	1	212	0.152808	4	16	408.372	21.808	8.386	11.113
1	20	1	97	0.170207	4	19	428.372	22.246	8.589	11.456
1	20	1	242	0.171638	5	20	448.372	22.809	8.824	11.83
1	20	1	185	0.172362	5	22	468.372	23.356	9.059	12.235
1	20	1	243	0.164317	4	20	488.372	23.809	9.278	12.578
1	11.6284	1	69	0.159071	4	10	500	24.246	9.482	12.843
