Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time		BHP		q(Gas)	q(Oil)
days		psi		Mscf/d		stb/d
0         	2200      	0         	0         	
0.0001    	2200      	-316.525  	0         	
0.0002    	2200      	-143.982  	0         	
0.000361138	2200      	-103.708  	0         	
0.000654197	2200      	-90.5153  	0         	
0.00122168	2200      	-90.4361  	0         	
0.00240396	2200      	-81.2984  	0         	
0.00412204	2200      	-89.228   	0         	
0.00612204	2200      	-86.4054  	0         	
0.00812204	2200      	-83.105   	0         	
0.010122  	2200      	-83.4251  	0         	
0.011122  	2200      	-82.6059  	0         	
0.013122  	2200      	-83.075   	0         	
0.014122  	2200      	-83.1156  	0         	
0.016122  	2200      	-83.4799  	0         	
0.018122  	2200      	-84.3183  	0         	
0.020122  	2200      	-85.2501  	0         	
0.022122  	2200      	-85.2489  	0         	
0.024122  	2200      	-86.208   	0         	
0.025122  	2200      	-86.3071  	0         	
0.027122  	2200      	-87.4293  	0         	
0.029122  	2200      	-88.5055  	0         	
0.030122  	2200      	-87.2524  	0         	
0.032122  	2200      	-88.11    	0         	
0.034122  	2200      	-89.9143  	0         	
0.035122  	2200      	-90.1737  	0         	
0.037122  	2200      	-92.0931  	0         	
0.039122  	2200      	-93.6487  	0         	
0.041122  	2200      	-95.0831  	0         	
0.042122  	2200      	-95.4527  	0         	
0.044122  	2200      	-97.2982  	0         	
0.046122  	2200      	-98.8433  	0         	
0.048122  	2200      	-98.4539  	0         	
0.050122  	2200      	-100.94   	0         	
0.052122  	2200      	-103.308  	0         	
0.053122  	2200      	-104.023  	0         	
0.055122  	2200      	-106.44   	0         	
0.056122  	2200      	-107.452  	0         	
0.058122  	2200      	-110.112  	0         	
0.059122  	2200      	-111.825  	0         	
0.059622  	2200      	-110.054  	0         	
0.0609717 	2200      	-111.272  	0         	
0.0629717 	2200      	-115.217  	0         	
0.0639717 	2200      	-117.035  	0         	
0.0659717 	2200      	-121.004  	0         	
0.0679717 	2200      	-125.413  	0         	
0.0699717 	2200      	-131.212  	0         	
0.0719717 	2200      	-136.662  	0         	
0.0739717 	2200      	-144.514  	0         	
0.0759717 	2200      	-153.013  	0         	
0.0779717 	2200      	-160.89   	0         	
0.0799717 	2200      	-167.593  	0         	
0.0809717 	2200      	-168.673  	0         	
0.0829717 	2200      	-175.444  	0         	
0.0849717 	2200      	-181.725  	0         	
0.0859717 	2200      	-184.742  	0         	
0.0864717 	2200      	-186.168  	0         	
0.0877898 	2200      	-187.863  	0         	
0.0887898 	2200      	-189.878  	0         	
0.0897898 	2200      	-192.726  	0         	
0.0907898 	2200      	-195.546  	0         	
0.0917898 	2200      	-198.239  	0         	
0.0927898 	2200      	-200.812  	0         	
0.0937898 	2200      	-203.006  	0         	
0.0947898 	2200      	-202.894  	0         	
0.0957898 	2200      	-205.584  	0         	
0.0967898 	2200      	-208.299  	0         	
0.0977898 	2200      	-210.904  	0         	
0.0987898 	2200      	-213.402  	0         	
0.0992898 	2200      	-214.609  	0         	
0.0999396 	2200      	-215.778  	0         	
0.100768  	2200      	-215.611  	0         	
0.101743  	2200      	-217.815  	0         	
0.102743  	2200      	-220.442  	0         	
0.103743  	2200      	-223.023  	0         	
0.104743  	2200      	-225.502  	0         	
0.105243  	2200      	-226.7    	0         	
0.10589   	2200      	-227.549  	0         	
0.106705  	2200      	-227.73   	0         	
0.107659  	2200      	-229.745  	0         	
0.108659  	2200      	-232.458  	0         	
0.109659  	2200      	-235.016  	0         	
0.110659  	2200      	-237.454  	0         	
0.111659  	2200      	-239.054  	0         	
0.112659  	2200      	-239.763  	0         	
0.113659  	2200      	-242.117  	0         	
0.114659  	2200      	-244.655  	0         	
0.115659  	2200      	-247.143  	0         	
0.116159  	2200      	-248.351  	0         	
0.1168    	2200      	-249.374  	0         	
0.117605  	2200      	-249.564  	0         	
0.118543  	2200      	-251.638  	0         	
0.119543  	2200      	-254.172  	0         	
0.120543  	2200      	-256.683  	0         	
0.121543  	2200      	-259.117  	0         	
0.122043  	2200      	-259.159  	0         	
0.122682  	2200      	-259.681  	0         	
0.123452  	2200      	-261.309  	0         	
0.12434   	2200      	-263.551  	0         	
0.124835  	2200      	-264.811  	0         	
0.125461  	2200      	-266.408  	0         	
0.126221  	2200      	-268.303  	0         	
0.126669  	2200      	-269.322  	0         	
0.12726   	2200      	-269.178  	0         	
0.127989  	2200      	-270.336  	0         	
0.128834  	2200      	-272.339  	0         	
0.129781  	2200      	-274.738  	0         	
0.130781  	2200      	-277.233  	0         	
0.131281  	2200      	-278.453  	0         	
0.131917  	2200      	-278.623  	0         	
0.132686  	2200      	-279.824  	0         	
0.133561  	2200      	-281.845  	0         	
0.134528  	2200      	-284.261  	0         	
0.135028  	2200      	-285.507  	0         	
0.135657  	2200      	-287.069  	0         	
0.13642   	2200      	-288.156  	0         	
0.137323  	2200      	-289.358  	0         	
0.137818  	2200      	-290.309  	0         	
