Results for well: PROD4 in the reservoir: RES1

  t       BHP	     q(Gas)       q(Oil)
36709.8   1000        0           6344.21   
37027.7   1000        0           6347.72   
37342     1000        0           6351.18   
37651.9   1000        0           6354.63   
37958.1   1000        0           6358.12   
38264.4   1000        0           6361.56   
38586.9   1000        0           6365.17   
38904.8   1000        0           6368.75   
39218.5   1000        0           6372.28   
39526.5   1000        0           6375.76   
39830.4   1000        0           6379.21   
40134.1   1000        0           6382.6    
40449.3   1000        0           6386.08   
40761     1000        0           6389.53   
41068.2   1000        0           6392.99   
41372.1   1000        0           6396.48   
41676.2   1000        0           6400      
41994.9   1000        0           6403.58   
42309.7   1000        0           6407.11   
42620.4   1000        0           6410.61   
42925.5   1000        0           6414.1    
43226.6   1000        0           6417.67   
43527.6   1000        0           6421.2    
43838.9   1000        0           6424.77   
44146.9   1000        0           6428.29   
44450.5   1000        0           6431.74   
44751     1000        0           6435.22   
45051.9   1000        0           6438.67   
45365.8   1000        0           6442.21   
45676.1   1000        0           6445.72   
45982.1   1000        0           6449.27   
46282.4   1000        0           6452.84   
46582.4   1000        0           6456.49   
46884.7   1000        0           6460.09   
47192.3   1000        0           6463.68   
47496.7   1000        0           6467.24   
47796.3   1000        0           6470.75   
48092.7   1000        0           6474.29   
48389.4   1000        0           6477.8    
48695.2   1000        0           6481.3    
48998     1000        0           6484.78   
49296.6   1000        0           6488.27   
49592.5   1000        0           6491.8    
49888.9   1000        0           6495.34   
50195.6   1000        0           6498.9    
50499.4   1000        0           6502.43   
50798.8   1000        0           6505.98   
51095.7   1000        0           6509.57   
51393.2   1000        0           6513.2    
51703.9   1000        0           6516.85   
52011     1000        0           6520.44   
52313.9   1000        0           6524.04   
52611.1   1000        0           6527.64   
52905.1   1000        0           6531.34   
53199.1   1000        0           6534.93   
53501.3   1000        0           6538.51   
53800.5   1000        0           6542.06   
54095.4   1000        0           6545.58   
54387.6   1000        0           6549.2    
54680.4   1000        0           6552.72   
54981.9   1000        0           6556.29   
55280.4   1000        0           6559.89   
55574.8   1000        0           6563.49   
55866.8   1000        0           6567.21   
56159.4   1000        0           6570.8    
56461     1000        0           6574.39   
56759.8   1000        0           6577.97   
57054.4   1000        0           6581.61   
57346.9   1000        0           6585.38   
57640.1   1000        0           6589.1    
57943.7   1000        0           6592.81   
58244.3   1000        0           6596.43   
58540.7   1000        0           6600.05   
58835.2   1000        0           6603.71   
59130.6   1000        0           6607.41   
59428.9   1000        0           6611      
59729.6   1000        0           6614.57   
60026.6   1000        0           6618.18   
60319.7   1000        0           6621.84   
60611.4   1000        0           6625.6    
60906.5   1000        0           6629.31   
61206.5   1000        0           6632.98   
61503.5   1000        0           6636.64   
61795.7   1000        0           6640.3    
62085.8   1000        0           6644.07   
62376.4   1000        0           6647.72   
62675     1000        0           6651.32   
62970.9   1000        0           6654.99   
63262.6   1000        0           6658.7    
63552.3   1000        0           6662.56   
63842.7   1000        0           6666.27   
64141     1000        0           6669.85   
64436.7   1000        0           6673.52   
64728.3   1000        0           6677.18   
65018.2   1000        0           6680.99   
65312.8   1000        0           6684.7    
65612.8   1000        0           6688.39   
65910.1   1000        0           6692.13   
66203     1000        0           6695.92   
66496.1   1000        0           6699.88   
66793     1000        0           6703.62   
67095.1   1000        0           6707.37   
67394.4   1000        0           6711.06   
67689.4   1000        0           6714.79   
67984.7   1000        0           6718.69   
68283.7   1000        0           6722.35   
68588.1   1000        0           6726.12   
68889.9   1000        0           6729.86   
69187.8   1000        0           6733.67   
69485.9   1000        0           6737.68   
69787.7   1000        0           6741.42   
70094.8   1000        0           6745.25   
70399.6   1000        0           6749.05   
70703.6   1000        0           6752.93   
71006.4   1000        0           6756.97   
71312.4   1000        0           6760.72   
71623.7   1000        0           6764.43   
71932.8   1000        0           6768.22   
72241.3   1000        0           6772.02   
72551.7   1000        0           6776.05   
72863.7   1000        0           6779.85   
73180.8   1000        0           6783.66   
73495.9   1000        0           6787.58   
73810.2   1000        0           6791.63   
74126.6   1000        0           6795.77   
74444.5   1000        0           6799.59   
74767.1   1000        0           6803.53   
75088.3   1000        0           6807.45   
75411.9   1000        0           6811.56   
75737.1   1000        0           6815.64   
76065.7   1000        0           6819.45   
76397.1   1000        0           6823.4    
76733.2   1000        0           6827.49   
77069.1   1000        0           6831.63   
77405.7   1000        0           6835.71   
77746.3   1000        0           6839.66   
78089.3   1000        0           6843.63   
78436.9   1000        0           6847.56   
78787.7   1000        0           6851.74   
79140.5   1000        0           6855.97   
79493.9   1000        0           6860.07   
79853.3   1000        0           6864.24   
80213.3   1000        0           6868.55   
80573.3   1000        0           6872.9    
80933.3   1000        0           6877.01   
81293.1   1000        0           6881.11   
81653.1   1000        0           6885.11   
82013.1   1000        0           6889.02   
82373.1   1000        0           6892.81   
82733.1   1000        0           6896.85   
83093     1000        0           6901.02   
83453     1000        0           6905.02   
83813     1000        0           6909.07   
84173     1000        0           6912.87   
84533     1000        0           6916.52   
84893     1000        0           6920.26   
85250.9   1000        0           6924.2    
85610.9   1000        0           6928.24   
85970.9   1000        0           6932.2    
86330.2   1000        0           6935.76   
86687.1   1000        0           6939.5    
87039.8   1000        0           6943.49   
87391.1   1000        0           6947.21   
87744.8   1000        0           6950.63   
88101.9   1000        0           6954.27   
88456.6   1000        0           6958.16   
88809.5   1000        0           6961.86   
89160.6   1000        0           6965.66   
89504.1   1000        0           6969.4    
89837.6   1000        0           6973.12   
90165.3   1000        0           6976.67   
90502.1   1000        0           6980      
90840.6   1000        0           6983.74   
91175.2   1000        0           6987.34   
91501     1000        0           6990.79   
91821.3   1000        0           6994.47   
92134     1000        0           6997.82   
92441.4   1000        0           7001.37   
92742     1000        0           7004.55   
93035.8   1000        0           7008.21   
93332.6   1000        0           7011.24   
93627.3   1000        0           7015.02   
93915.2   1000        0           7018.15   
94198.5   1000        0           7021.64   
94473.2   1000        0           7024.88   
94746.6   1000        0           7028.41   
95016.5   1000        0           7031.65   
95280.8   1000        0           7035.16   
95537.5   1000        0           7038.15   
95786.5   1000        0           7041.74   
96024.9   1000        0           7045.38   
96262.6   1000        0           7048.62   
96496.3   1000        0           7051.92   
96727.7   1000        0           7054.65   
96956.4   1000        0           7058.28   
97190.5   1000        0           7062.54   
97420.6   1000        0           7065.87   
97653     1000        0           7069.37   
97888.8   1000        0           7073.48   
98118.8   1000        0           7077.98   
98335.3   1000        0           7081.99   
98532.8   1000        0           7085.6    
98717.4   1000        0           7089.78   
98895.8   1000        0           7094      
99064.2   1000        0           7098.24   
99225.8   1000        0           7101.32   
99383.3   1000        0           7105.57   
99534.5   1000        0           7110.82   
99678.1   1000        0           7114.76   
99818.7   1000        0           7119.16   
99957     1000        0           7124.97   
100089    1000        0           7130.27   
100222    1000        0           7135.64   
100357    1000        0           7145.24   
100490    1000        47.292213   7147.42   
100619    1000        241.32448   7130.24   
100753    1000        776.57772   7060.4    
100876    1000        1469.5423   6955.61   
101001    1000        1888.2778   6877.62   
101124    1000        2158.4208   6827.57   
101247    1000        2393.1146   6784.84   
101370    1000        2562.3429   6753.89   
101491    1000        2691.1022   6730.2    
101621    1000        2808.3094   6708.6    
101745    1000        2903.6493   6690.42   
101873    1000        2988.515    6673.15   
102001    1000        3066.2902   6656.64   
102127    1000        3139.8239   6640.66   
102254    1000        3208.3541   6625.26   
102402    1000        3279.6835   6609.11   
102605    1000        3364.4001   6589.94   
102840    1000        3452.9828   6570.23   
103097    1000        3540.1128   6550.95   
103368    1000        3621.4698   6533.51   
103646    1000        3697.835    6517.79   
103928    1000        3766.883    6503.91   
104216    1000        3829.9047   6491.5    
104506    1000        3888.1631   6480.65   
104802    1000        3942.9747   6470.91   
105095    1000        3993.7512   6464.02   
105386    1000        4041.2471   6460.1    
105677    1000        4085.4289   6456.62   
105967    1000        4126.961    6453.6    
106265    1000        4167.5417   6450.97   
106561    1000        4206.8529   6448.92   
106852    1000        4244.5464   6447.33   
107141    1000        4282.4313   6446.05   
107424    1000        4319.8283   6444.9    
107706    1000        4357.7506   6443.57   
107999    1000        4398.963    6442.53   
108293    1000        4441.5696   6441.47   
108579    1000        4485.2021   6440.59   
108861    1000        4530.4741   6439.38   
109141    1000        4577.9502   6437.97   
109419    1000        4628.6047   6436.65   
109692    1000        4682.0912   6435.23   
109962    1000        4739.5114   6433.26   
110232    1000        4802.2738   6430.91   
110501    1000        4872.9359   6428.14   
110768    1000        4950.0259   6425.02   
111043    1000        5039.6653   6420.52   
111324    1000        5141.2075   6415.48   
111609    1000        5257.3974   6409.5    
111899    1000        5392.8291   6401.54   
112199    1000        5553.6225   6391.92   
112504    1000        5741.2545   6379.54   
112824    1000        5969.7706   6363.79   
113180    1000        6258.6962   6342.59   
113540    1000        6591.2878   6316.72   
113900    1000        6961.8956   6286.65   
114260    1000        7360.847    6253.05   
114620    1000        7785.724    6215.65   
114980    1000        8236.7694   6174.38   
115340    1000        8689.0087   6131.21   
115700    1000        9125.4137   6087.84   
116060    1000        9553.6205   6044.06   
116420    1000        9947.323    6001.87   
116780    1000        10306.805   5962      
117140    1000        10622.98    5925.22   
117500    1000        10896.149   5892.14   
117860    1000        11126.476   5863.01   
118220    1000        11316.301   5837.84   
118580    1000        11473.811   5816.09   
118940    1000        11603.898   5797.47   
119300    1000        11707.532   5781.9    
119660    1000        11789.977   5769.1    
120020    1000        11857.271   5758.51   
120380    1000        11913.535   5749.8    
120740    1000        11961.698   5742.62   
121100    1000        12003.532   5736.6    
121460    1000        12040.604   5731.57   
121820    1000        12074.411   5727.34   
122180    1000        12105.964   5723.76   
122540    1000        12135.739   5720.76   
122900    1000        12164.168   5718.23   
123260    1000        12191.885   5716.07   
123620    1000        12219.255   5714.27   
123980    1000        12246.496   5712.73   
124340    1000        12273.682   5711.38   
124700    1000        12300.866   5710.21   
125060    1000        12328.225   5709.2    
125420    1000        12355.944   5708.26   
125780    1000        12384.288   5707.37   
126140    1000        12412.858   5706.5    
126500    1000        12441.594   5705.68   
126860    1000        12470.434   5704.88   
127220    1000        12499.53    5704.11   
127580    1000        12528.761   5703.38   
127940    1000        12558.076   5702.73   
128300    1000        12587.422   5702.11   
128660    1000        12617.09    5701.49   
129020    1000        12647.323   5700.89   
129380    1000        12677.834   5700.28   
129740    1000        12708.521   5699.63   
130100    1000        12739.515   5698.92   
130460    1000        12771.107   5698.14   
130820    1000        12802.765   5697.33   
131180    1000        12834.606   5696.52   
131540    1000        12866.801   5695.79   
131900    1000        12899.346   5695.03   
132260    1000        12932.346   5694.25   
132620    1000        12965.856   5693.47   
132980    1000        12999.86    5692.6    
133340    1000        13034.925   5691.61   
133700    1000        13070.291   5690.59   
134060    1000        13106.211   5689.53   
134420    1000        13142.263   5688.45   
134780    1000        13178.585   5687.39   
135140    1000        13215.407   5686.36   
135500    1000        13252.9     5685.23   
135860    1000        13290.816   5684.05   
136220    1000        13329.473   5682.84   
136580    1000        13368.572   5681.58   
136940    1000        13408.343   5680.23   
137300    1000        13448.511   5678.8    
137660    1000        13489.1     5677.29   
138020    1000        13530.003   5675.72   
138380    1000        13571.789   5674.07   
138740    1000        13614.457   5672.44   
139100    1000        13657.955   5670.76   
139460    1000        13702.222   5669      
139820    1000        13747.181   5667.2    
140180    1000        13792.362   5665.34   
140540    1000        13837.906   5663.42   
140900    1000        13883.695   5661.44   
141260    1000        13930.039   5659.36   
141620    1000        13976.154   5657.24   
141980    1000        14021.714   5655.14   
142340    1000        14067.046   5653.11   
142700    1000        14112.32    5651.12   
143060    1000        14157.84    5649.1    
143420    1000        14203.873   5647.09   
143780    1000        14250.105   5645.05   
144140    1000        14296.606   5642.94   
144500    1000        14344.103   5640.71   
144860    1000        14392.303   5638.4    
145220    1000        14440.831   5636.05   
145580    1000        14488.997   5633.7    
145940    1000        14536.731   5631.4    
146300    1000        14585.1     5629.12   
146660    1000        14633.39    5626.81   
147020    1000        14681.154   5624.51   
147380    1000        14728.475   5622.25   
147740    1000        14775.519   5620.02   
148100    1000        14822.898   5617.75   
148460    1000        14870.753   5615.41   
148820    1000        14918.56    5613.04   
149180    1000        14966.132   5610.66   
149540    1000        15014.132   5608.24   
149900    1000        15061.906   5605.83   
150260    1000        15109.772   5603.52   
150620    1000        15157.336   5601.25   
150980    1000        15204.429   5598.99   
151340    1000        15251.613   5596.77   
151700    1000        15298.796   5594.52   
152060    1000        15346.087   5592.22   
152420    1000        15393.193   5589.91   
152780    1000        15440.441   5587.54   
153140    1000        15487.252   5585.22   
153500    1000        15533.968   5582.92   
153860    1000        15580.359   5580.62   
154220    1000        15626.482   5578.37   
154580    1000        15672.744   5576.21   
154940    1000        15719.285   5574.01   
155300    1000        15766.228   5571.78   
155660    1000        15813.691   5569.51   
156020    1000        15860.865   5567.26   
156380    1000        15907.479   5565.01   
156740    1000        15953.925   5562.78   
157100    1000        16000.232   5560.56   
157460    1000        16047.05    5558.31   
157820    1000        16093.456   5556.05   
158180    1000        16138.771   5553.82   
158540    1000        16183.38    5551.67   
158900    1000        16227.742   5549.6    
159260    1000        16272.262   5547.61   
159620    1000        16317.026   5545.62   
159980    1000        16362.006   5543.61   
160340    1000        16407.02    5541.57   
160700    1000        16451.841   5539.49   
161060    1000        16497.005   5537.37   
161420    1000        16541.682   5535.29   
161780    1000        16585.587   5533.27   
162140    1000        16628.992   5531.29   
162500    1000        16673.442   5529.24   
162860    1000        16718.24    5527.12   
163220    1000        16762.538   5525.02   
163580    1000        16806.392   5522.98   
163940    1000        16849.929   5521.04   
164300    1000        16893.2     5519.15   
164660    1000        16936.266   5517.25   
165020    1000        16979.039   5515.37   
165380    1000        17021.484   5513.5    
165740    1000        17063.622   5511.61   
166100    1000        17105.594   5509.73   
166460    1000        17147.703   5507.89   
166820    1000        17190.095   5506      
167180    1000        17232.397   5504.12   
167540    1000        17274.066   5502.28   
167900    1000        17315.398   5500.46   
168260    1000        17356.359   5498.68   
168620    1000        17398.123   5496.88   
168980    1000        17440.504   5495.09   
169340    1000        17482.632   5493.33   
169700    1000        17524.205   5491.62   
170060    1000        17565.11    5489.92   
170420    1000        17605.65    5488.28   
170780    1000        17645.824   5486.67   
171140    1000        17685.517   5485.06   
171500    1000        17724.706   5483.47   
171860    1000        17763.749   5481.89   
172220    1000        17803.461   5480.29   
172580    1000        17843.101   5478.7    
172940    1000        17882.762   5477.13   
173300    1000        17922.79    5475.54   
173660    1000        17962.454   5473.89   
174020    1000        18001.674   5472.27   
174380    1000        18040.415   5470.66   
174740    1000        18078.854   5469.1    
175100    1000        18117.049   5467.58   
175460    1000        18155.107   5466.16   
175820    1000        18192.939   5464.78   
176180    1000        18230.465   5463.37   
176540    1000        18267.965   5462.01   
176900    1000        18305.145   5460.64   
177260    1000        18341.883   5459.31   
177620    1000        18378.935   5457.97   
177980    1000        18416.359   5456.61   
178340    1000        18453.723   5455.24   
178700    1000        18490.949   5453.84   
179060    1000        18527.933   5452.44   
179420    1000        18564.508   5451.06   
179780    1000        18600.602   5449.74   
180140    1000        18636.271   5448.46   
180500    1000        18672.108   5447.19   
180860    1000        18707.297   5445.97   
181220    1000        18742.19    5444.75   
181580    1000        18777.163   5443.54   
181940    1000        18812.236   5442.31   
182300    1000        18847.67    5441.09   
182660    1000        18882.912   5439.92   
183020    1000        18917.77    5438.79   
183380    1000        18952.26    5437.65   
183740    1000        18986.25    5436.55   
184100    1000        19019.937   5435.49   
184460    1000        19053.667   5434.41   
184820    1000        19087.5     5433.35   
185180    1000        19121.212   5432.3    
185540    1000        19154.734   5431.26   
185900    1000        19188.365   5430.19   
186260    1000        19221.856   5429.12   
186620    1000        19254.98    5428.06   
186980    1000        19287.667   5427.03   
187340    1000        19320.716   5425.98   
187700    1000        19353.182   5424.97   
188060    1000        19385.001   5424      
188420    1000        19416.399   5423.06   
188780    1000        19447.525   5422.15   
189140    1000        19478.749   5421.24   
189500    1000        19509.819   5420.34   
189860    1000        19540.713   5419.46   
190220    1000        19571.388   5418.61   
190580    1000        19601.726   5417.78   
190940    1000        19631.817   5417      
191300    1000        19661.728   5416.23   
191660    1000        19691.888   5415.46   
192020    1000        19722.281   5414.68   
192380    1000        19752.66    5413.92   
192740    1000        19783.1     5413.17   
193100    1000        19813.361   5412.41   
193460    1000        19843.505   5411.67   
193820    1000        19873.292   5410.94   
194180    1000        19902.919   5410.23   
194540    1000        19932.279   5409.51   
194900    1000        19961.263   5408.83   
195260    1000        19989.69    5408.14   
195620    1000        20017.68    5407.51   
195980    1000        20045.36    5406.87   
196340    1000        20072.75    5406.29   
196700    1000        20100.079   5405.69   
197060    1000        20127.093   5405.1    
197420    1000        20154.162   5404.52   
197780    1000        20180.699   5403.97   
198140    1000        20206.764   5403.49   
198500    1000        20232.368   5403.01   
198860    1000        20257.834   5402.56   
199220    1000        20283.24    5402.11   
199580    1000        20308.608   5401.65   
199940    1000        20333.991   5401.21   
200300    1000        20359.67    5400.76   
200660    1000        20385.214   5400.32   
201020    1000        20410.851   5399.92   
201380    1000        20436.791   5399.46   
201740    1000        20462.562   5399.03   
202100    1000        20487.959   5398.57   
202460    1000        20513.21    5398.16   
202820    1000        20538.274   5397.76   
203180    1000        20563.377   5397.37   
203540    1000        20588.333   5396.97   
203900    1000        20612.939   5396.61   
204260    1000        20637.531   5396.2    
204620    1000        20661.863   5395.82   
204980    1000        20685.713   5395.46   
205340    1000        20709.038   5395.14   
205700    1000        20732.184   5394.88   
206060    1000        20755.271   5394.67   
206420    1000        20777.851   5394.52   
206780    1000        20800.143   5394.37   
207140    1000        20822.291   5394.25   
207500    1000        20844.074   5394.16   
207860    1000        20865.574   5394.09   
208220    1000        20886.997   5394.05   
208580    1000        20907.989   5394.04   
208940    1000        20928.623   5394.04   
209300    1000        20949.296   5394.03   
209660    1000        20970.043   5394.02   
210020    1000        20990.822   5393.99   
210380    1000        21011.591   5394      
210740    1000        21032.101   5394      
211100    1000        21052.539   5394      
211460    1000        21073.347   5394      
211820    1000        21094.138   5393.96   
212180    1000        21115.027   5393.91   
212540    1000        21135.77    5393.9    
212900    1000        21156.574   5393.89   
213260    1000        21177.356   5393.85   
213620    1000        21197.971   5393.84   
213980    1000        21218.432   5393.83   
214340    1000        21238.758   5393.81   
214700    1000        21258.997   5393.83   
215060    1000        21278.816   5393.83   
215420    1000        21298.586   5393.85   
215780    1000        21318.006   5393.9    
216140    1000        21337.105   5393.95   
216500    1000        21355.89    5394.02   
216860    1000        21374.363   5394.15   
217220    1000        21392.49    5394.3    
217580    1000        21410.198   5394.44   
217940    1000        21427.863   5394.66   
218300    1000        21445.067   5394.87   
218660    1000        21462.138   5395.13   
219020    1000        21479.095   5395.41   
219380    1000        21496.073   5395.73   
219740    1000        21513.06    5396.02   
220100    1000        21530.578   5396.3    
220460    1000        21549.161   5396.58   
220820    1000        21569.145   5396.8    
221180    1000        21591.356   5396.93   
221540    1000        21616.333   5396.89   
221900    1000        21644.758   5396.67   
222260    1000        21676.515   5396.15   
222620    1000        21711.84    5395.38   
222980    1000        21750.229   5394.41   
223340    1000        21790.8     5393.27   
223700    1000        21832.672   5391.95   
224060    1000        21876.301   5390.45   
224420    1000        21920.062   5388.84   
224780    1000        21960.538   5387.3    
225140    1000        21998.147   5385.86   
225500    1000        22033.38    5384.57   
225860    1000        22065.236   5383.45   
226220    1000        22092.795   5382.5    
226580    1000        22116.588   5381.74   
226940    1000        22136.958   5381.17   
227300    1000        22154.641   5380.82   
227660    1000        22169.532   5380.58   
228020    1000        22182.547   5380.47   
228380    1000        22193.757   5380.46   
228740    1000        22203.904   5380.62   
229100    1000        22212.885   5380.89   
229460    1000        22221.278   5381.22   
229820    1000        22228.805   5381.61   
230180    1000        22236.157   5382.13   
230540    1000        22242.898   5382.73   
230900    1000        22249.349   5383.36   
231260    1000        22255.183   5384.01   
231620    1000        22261.4     5384.69   
231980    1000        22267.377   5385.47   
232340    1000        22273.433   5386.33   
232700    1000        22279.063   5387.2    
233060    1000        22284.695   5388.03   
233420    1000        22290.391   5388.88   
233780    1000        22296.488   5389.86   
234140    1000        22302.282   5390.86   
234500    1000        22307.955   5391.86   
234860    1000        22313.529   5392.82   
235220    1000        22319.429   5393.74   
235580    1000        22325.707   5394.88   
235940    1000        22331.585   5396      
236300    1000        22337.421   5397.08   
236660    1000        22343.243   5398.09   
237020    1000        22349.47    5399.1    
237380    1000        22355.701   5400.23   
237740    1000        22361.724   5401.39   
238100    1000        22368.347   5402.52   
238460    1000        22374.523   5403.61   
238820    1000        22380.834   5404.73   
239180    1000        22387.303   5405.85   
239540    1000        22393.903   5407.08   
239900    1000        22400.763   5408.33   
240260    1000        22407.719   5409.51   
240620    1000        22414.934   5410.74   
240980    1000        22422.005   5411.94   
241340    1000        22428.908   5413.12   
241700    1000        22436.407   5414.31   
242060    1000        22444.003   5415.59   
242420    1000        22451.949   5416.87   
242780    1000        22459.476   5418.16   
243140    1000        22467.182   5419.39   
243500    1000        22476.193   5420.69   
243860    1000        22484.416   5422.02   
244220    1000        22492.954   5423.33   
244580    1000        22501.973   5424.64   
244940    1000        22511.5     5426.07   
245300    1000        22521.495   5427.47   
245660    1000        22531.045   5428.87   
246020    1000        22542.213   5430.28   
246380    1000        22552.875   5431.79   
246740    1000        22564.075   5433.28   
247100    1000        22576.253   5434.73   
247460    1000        22589.296   5436.33   
247820    1000        22603.612   5437.97   
248180    1000        22617.893   5439.64   
248540    1000        22635.666   5441.38   
248900    1000        22655.518   5443.09   
249260    1000        22677.106   5444.74   
249620    1000        22703.988   5446.46   
249980    1000        22744.673   5447.47   
250340    1000        22818.921   5446.78   
250700    1000        22950.654   5442.3    
251060    1000        23209.487   5428.8    
251420    1000        23698.547   5396.69   
251780    1000        24367.245   5348.45   
252140    1000        24899.587   5307.37   
252500    1000        25297.777   5274.66   
252860    1000        25571.086   5249.76   
253220    1000        25792.751   5228.26   
253580    1000        25980.399   5209.31   
253940    1000        26140.596   5192.7    
254300    1000        26280.218   5178.09   
254660    1000        26400.841   5165.33   
255020    1000        26509.549   5153.84   
255380    1000        26611.28    5143.12   
255500    1000        26644.478   5139.68   
