Results for well: PROD2 in the reservoir: RES1

  t       BHP	     q(Gas)       q(Oil)
36709.8   1000        0           6344.17   
37027.7   1000        0           6347.67   
37342     1000        0           6351.14   
37651.9   1000        0           6354.59   
37958.1   1000        0           6358.07   
38264.4   1000        0           6361.51   
38586.9   1000        0           6365.12   
38904.8   1000        0           6368.7    
39218.5   1000        0           6372.23   
39526.5   1000        0           6375.71   
39830.4   1000        0           6379.15   
40134.1   1000        0           6382.55   
40449.3   1000        0           6386.02   
40761     1000        0           6389.47   
41068.2   1000        0           6392.93   
41372.1   1000        0           6396.42   
41676.2   1000        0           6399.94   
41994.9   1000        0           6403.52   
42309.7   1000        0           6407.04   
42620.4   1000        0           6410.54   
42925.5   1000        0           6414.04   
43226.6   1000        0           6417.6    
43527.6   1000        0           6421.13   
43838.9   1000        0           6424.7    
44146.9   1000        0           6428.21   
44450.5   1000        0           6431.66   
44751     1000        0           6435.14   
45051.9   1000        0           6438.59   
45365.8   1000        0           6442.12   
45676.1   1000        0           6445.64   
45982.1   1000        0           6449.19   
46282.4   1000        0           6452.75   
46582.4   1000        0           6456.4    
46884.7   1000        0           6460      
47192.3   1000        0           6463.58   
47496.7   1000        0           6467.14   
47796.3   1000        0           6470.65   
48092.7   1000        0           6474.19   
48389.4   1000        0           6477.69   
48695.2   1000        0           6481.19   
48998     1000        0           6484.67   
49296.6   1000        0           6488.15   
49592.5   1000        0           6491.68   
49888.9   1000        0           6495.22   
50195.6   1000        0           6498.78   
50499.4   1000        0           6502.31   
50798.8   1000        0           6505.85   
51095.7   1000        0           6509.44   
51393.2   1000        0           6513.06   
51703.9   1000        0           6516.71   
52011     1000        0           6520.3    
52313.9   1000        0           6523.89   
52611.1   1000        0           6527.49   
52905.1   1000        0           6531.19   
53199.1   1000        0           6534.77   
53501.3   1000        0           6538.35   
53800.5   1000        0           6541.89   
54095.4   1000        0           6545.4    
54387.6   1000        0           6549.02   
54680.4   1000        0           6552.54   
54981.9   1000        0           6556.1    
55280.4   1000        0           6559.69   
55574.8   1000        0           6563.29   
55866.8   1000        0           6567.01   
56159.4   1000        0           6570.58   
56461     1000        0           6574.17   
56759.8   1000        0           6577.74   
57054.4   1000        0           6581.38   
57346.9   1000        0           6585.15   
57640.1   1000        0           6588.86   
57943.7   1000        0           6592.56   
58244.3   1000        0           6596.17   
58540.7   1000        0           6599.79   
58835.2   1000        0           6603.45   
59130.6   1000        0           6607.14   
59428.9   1000        0           6610.72   
59729.6   1000        0           6614.28   
60026.6   1000        0           6617.89   
60319.7   1000        0           6621.53   
60611.4   1000        0           6625.29   
60906.5   1000        0           6628.99   
61206.5   1000        0           6632.65   
61503.5   1000        0           6636.3    
61795.7   1000        0           6639.95   
62085.8   1000        0           6643.71   
62376.4   1000        0           6647.35   
62675     1000        0           6650.95   
62970.9   1000        0           6654.61   
63262.6   1000        0           6658.31   
63552.3   1000        0           6662.15   
63842.7   1000        0           6665.85   
64141     1000        0           6669.43   
64436.7   1000        0           6673.08   
64728.3   1000        0           6676.73   
65018.2   1000        0           6680.53   
65312.8   1000        0           6684.23   
65612.8   1000        0           6687.9    
65910.1   1000        0           6691.63   
66203     1000        0           6695.41   
66496.1   1000        0           6699.36   
66793     1000        0           6703.08   
67095.1   1000        0           6706.82   
67394.4   1000        0           6710.49   
67689.4   1000        0           6714.21   
67984.7   1000        0           6718.09   
68283.7   1000        0           6721.73   
68588.1   1000        0           6725.49   
68889.9   1000        0           6729.21   
69187.8   1000        0           6733      
69485.9   1000        0           6737      
69787.7   1000        0           6740.71   
70094.8   1000        0           6744.53   
70399.6   1000        0           6748.3    
70703.6   1000        0           6752.16   
71006.4   1000        0           6756.18   
71312.4   1000        0           6759.9    
71623.7   1000        0           6763.59   
71932.8   1000        0           6767.37   
72241.3   1000        0           6771.14   
72551.7   1000        0           6775.15   
72863.7   1000        0           6778.92   
73180.8   1000        0           6782.7    
73495.9   1000        0           6786.6    
73810.2   1000        0           6790.61   
74126.6   1000        0           6794.72   
74444.5   1000        0           6798.52   
74767.1   1000        0           6802.42   
75088.3   1000        0           6806.31   
75411.9   1000        0           6810.4    
75737.1   1000        0           6814.42   
76065.7   1000        0           6818.21   
76397.1   1000        0           6822.13   
76733.2   1000        0           6826.17   
77069.1   1000        0           6830.28   
77405.7   1000        0           6834.32   
77746.3   1000        0           6838.21   
78089.3   1000        0           6842.14   
78436.9   1000        0           6846.04   
78787.7   1000        0           6850.17   
79140.5   1000        0           6854.31   
79493.9   1000        0           6858.38   
79853.3   1000        0           6862.5    
80213.3   1000        0           6866.76   
80573.3   1000        0           6871.06   
80933.3   1000        0           6875.09   
81293.1   1000        0           6879.12   
81653.1   1000        0           6883.07   
82013.1   1000        0           6886.93   
82373.1   1000        0           6890.66   
82733.1   1000        0           6894.59   
83093     1000        0           6898.67   
83453     1000        0           6902.61   
83813     1000        0           6906.61   
84173     1000        0           6910.34   
84533     1000        0           6913.9    
84893     1000        0           6917.45   
85250.9   1000        0           6921.34   
85610.9   1000        0           6925.34   
85970.9   1000        0           6929.22   
86330.2   1000        0           6932.65   
86687.1   1000        0           6936.2    
87039.8   1000        0           6940.11   
87391.1   1000        0           6943.79   
87744.8   1000        0           6947.08   
88101.9   1000        0           6950.5    
88456.6   1000        0           6954.33   
88809.5   1000        0           6957.94   
89160.6   1000        0           6961.43   
89504.1   1000        0           6965.16   
89837.6   1000        0           6968.76   
90165.3   1000        0           6971.94   
90502.1   1000        0           6975.31   
90840.6   1000        0           6978.78   
91175.2   1000        0           6982.18   
91501     1000        0           6985.58   
91821.3   1000        0           6988.87   
92134     1000        0           6992.23   
92441.4   1000        0           6995.31   
92742     1000        0           6998.43   
93035.8   1000        0           7001.77   
93332.6   1000        0           7004.58   
93627.3   1000        0           7008.19   
93915.2   1000        0           7011      
94198.5   1000        0           7014.22   
94473.2   1000        0           7017.13   
94746.6   1000        0           7020.26   
95016.5   1000        0           7023.24   
95280.8   1000        0           7026.53   
95537.5   1000        0           7029.14   
95786.5   1000        0           7032.4    
96024.9   1000        0           7035.12   
96262.6   1000        0           7038.2    
96496.3   1000        0           7040.98   
96727.7   1000        0           7044.09   
96956.4   1000        0           7046.68   
97190.5   1000        0           7050.12   
97420.6   1000        0           7052.44   
97653     1000        0           7055.55   
97888.8   1000        0           7059.3    
98118.8   1000        0           7062.91   
98335.3   1000        0           7066.19   
98532.8   1000        0           7068.35   
98717.4   1000        0           7071.65   
98895.8   1000        0           7074.67   
99064.2   1000        0           7077.71   
99225.8   1000        0           7080.2    
99383.3   1000        0           7082.49   
99534.5   1000        0           7085.93   
99678.1   1000        0           7089.06   
99818.7   1000        0           7091.92   
99957     1000        0           7094.24   
100089    1000        0           7097.07   
100222    1000        0           7099.84   
100357    1000        0           7103.41   
100490    1000        0           7106.36   
100619    1000        0           7108.91   
100753    1000        0           7110.26   
100876    1000        0           7112.28   
101001    1000        0           7113.76   
101124    1000        0           7114.48   
101247    1000        0           7115.56   
101370    1000        0           7120.6    
101491    1000        10.902955   7124.33   
101621    1000        119.49154   7113.49   
101745    1000        436.36805   7075.74   
101873    1000        1062.6064   6987.86   
102001    1000        1620.8933   6890.6    
102127    1000        1925.5083   6831.48   
102254    1000        2145.374    6788.62   
102402    1000        2348.5087   6748.86   
102605    1000        2541.5747   6710.78   
102840    1000        2699.6778   6679.05   
103097    1000        2837.2528   6651.25   
103368    1000        2960.3497   6626.74   
103646    1000        3066.2187   6606.02   
103928    1000        3159.0802   6588.1    
104216    1000        3242.1069   6572.32   
104506    1000        3315.1786   6559.08   
104802    1000        3382.0057   6547.28   
105095    1000        3440.7577   6537.27   
105386    1000        3492.4269   6528.55   
105677    1000        3539.4255   6520.76   
105967    1000        3583.4339   6513.68   
106265    1000        3625.3589   6507.14   
106561    1000        3664.4228   6501.58   
106852    1000        3701.9436   6496.73   
107141    1000        3736.6551   6492.68   
107424    1000        3769.8177   6489.08   
107706    1000        3802.2981   6485.39   
107999    1000        3835.7791   6481.82   
108293    1000        3870.1928   6478.47   
108579    1000        3904.6759   6475.27   
108861    1000        3940.0905   6471.85   
109141    1000        3977.1257   6468.18   
109419    1000        4019.2005   6467.33   
109692    1000        4062.702    6466.49   
109962    1000        4109.0616   6465.34   
110232    1000        4159.5697   6463.65   
110501    1000        4215.1006   6462.04   
110768    1000        4276.2087   6459.96   
111043    1000        4347.2634   6456.75   
111324    1000        4430.1718   6453.09   
111609    1000        4528.5783   6448.28   
111899    1000        4644.9727   6441.84   
112199    1000        4788.0894   6433.63   
112504    1000        4958.5963   6422.68   
112824    1000        5168.8648   6408.98   
113180    1000        5453.9003   6388.37   
113540    1000        5794.5905   6362.49   
113900    1000        6187.0879   6331.37   
114260    1000        6628.5724   6294.77   
114620    1000        7102.6943   6254.42   
114980    1000        7592.0902   6211.3    
115340    1000        8102.6227   6164.66   
115700    1000        8606.3625   6116.91   
116060    1000        9077.4835   6070.42   
116420    1000        9527.2319   6024.68   
116780    1000        9929.7615   5982.04   
117140    1000        10289.404   5942.66   
117500    1000        10597.432   5907.28   
117860    1000        10858.143   5876.13   
118220    1000        11072.686   5849.35   
118580    1000        11247.435   5826.61   
118940    1000        11391.81    5807.12   
119300    1000        11508.11    5790.74   
119660    1000        11598.461   5777.39   
120020    1000        11668.678   5766.64   
120380    1000        11726.229   5757.88   
120740    1000        11775.463   5750.69   
121100    1000        11817.325   5744.71   
121460    1000        11853.98    5739.76   
121820    1000        11887.113   5735.59   
122180    1000        11918.094   5732.08   
122540    1000        11947.883   5729.11   
122900    1000        11976.866   5726.56   
123260    1000        12005.114   5724.38   
123620    1000        12032.828   5722.55   
123980    1000        12060.248   5721      
124340    1000        12087.59    5719.68   
124700    1000        12115.149   5718.54   
125060    1000        12142.976   5717.55   
125420    1000        12170.982   5716.64   
125780    1000        12199.229   5715.79   
126140    1000        12227.724   5714.96   
126500    1000        12256.528   5714.15   
126860    1000        12285.679   5713.35   
127220    1000        12315.486   5712.54   
127580    1000        12345.756   5711.75   
127940    1000        12376.371   5711.02   
128300    1000        12407.192   5710.32   
128660    1000        12438.403   5709.64   
129020    1000        12469.989   5709.02   
129380    1000        12501.88    5708.35   
129740    1000        12533.996   5707.65   
130100    1000        12566.436   5706.87   
130460    1000        12599.064   5706.06   
130820    1000        12632.039   5705.18   
131180    1000        12665.346   5704.28   
131540    1000        12698.988   5703.44   
131900    1000        12732.987   5702.6    
132260    1000        12767.331   5701.75   
132620    1000        12802.461   5700.91   
132980    1000        12837.668   5699.98   
133340    1000        12873.009   5698.98   
133700    1000        12908.744   5697.94   
134060    1000        12945.52    5696.81   
134420    1000        12982.623   5695.65   
134780    1000        13020.282   5694.49   
135140    1000        13058.327   5693.34   
135500    1000        13096.8     5692.15   
135860    1000        13135.837   5690.94   
136220    1000        13175.638   5689.73   
136580    1000        13215.572   5688.44   
136940    1000        13255.812   5687.07   
137300    1000        13296.463   5685.61   
137660    1000        13338.111   5684.05   
138020    1000        13380.293   5682.4    
138380    1000        13422.718   5680.69   
138740    1000        13465.479   5679.02   
139100    1000        13508.728   5677.35   
139460    1000        13552.356   5675.67   
139820    1000        13596.512   5673.99   
140180    1000        13641.351   5672.19   
140540    1000        13687.155   5670.27   
140900    1000        13733.419   5668.27   
141260    1000        13780.263   5666.16   
141620    1000        13827.621   5663.99   
141980    1000        13875.382   5661.76   
142340    1000        13923.552   5659.53   
142700    1000        13971.709   5657.34   
143060    1000        14019.116   5655.23   
143420    1000        14066.115   5653.21   
143780    1000        14112.763   5651.16   
144140    1000        14159.452   5649.05   
144500    1000        14206.419   5646.86   
144860    1000        14253.382   5644.62   
145220    1000        14300.561   5642.36   
145580    1000        14348.772   5640.02   
145940    1000        14397.79    5637.65   
146300    1000        14447.179   5635.29   
146660    1000        14496.148   5632.96   
147020    1000        14544.656   5630.66   
147380    1000        14593.656   5628.36   
147740    1000        14642.778   5626.02   
148100    1000        14691.369   5623.68   
148460    1000        14739.364   5621.33   
148820    1000        14786.907   5618.99   
149180    1000        14834.793   5616.59   
149540    1000        14883.048   5614.15   
149900    1000        14931.271   5611.7    
150260    1000        14979.679   5609.34   
150620    1000        15028.481   5607      
150980    1000        15077.052   5604.71   
151340    1000        15125.676   5602.47   
151700    1000        15173.665   5600.18   
152060    1000        15221.283   5597.86   
152420    1000        15268.719   5595.54   
152780    1000        15316.386   5593.16   
153140    1000        15363.937   5590.79   
153500    1000        15411.708   5588.41   
153860    1000        15459.162   5586.03   
154220    1000        15506.509   5583.71   
154580    1000        15553.712   5581.46   
154940    1000        15600.602   5579.26   
155300    1000        15647.283   5577.1    
155660    1000        15693.98    5574.95   
156020    1000        15740.997   5572.73   
156380    1000        15788.455   5570.42   
156740    1000        15836.093   5568.09   
157100    1000        15883.283   5565.78   
157460    1000        15930.05    5563.49   
157820    1000        15976.775   5561.21   
158180    1000        16023.582   5558.91   
158540    1000        16070.566   5556.62   
158900    1000        16116.82    5554.43   
159260    1000        16162.32    5552.34   
159620    1000        16207.27    5550.34   
159980    1000        16252.194   5548.39   
160340    1000        16297.129   5546.4    
160700    1000        16342.137   5544.35   
161060    1000        16387.244   5542.25   
161420    1000        16432.387   5540.15   
161780    1000        16477.579   5538.04   
162140    1000        16522.984   5535.94   
162500    1000        16567.449   5533.86   
162860    1000        16611.203   5531.82   
163220    1000        16655.157   5529.76   
163580    1000        16699.998   5527.68   
163940    1000        16744.978   5525.63   
164300    1000        16789.395   5523.66   
164660    1000        16833.397   5521.73   
165020    1000        16877.036   5519.87   
165380    1000        16920.371   5517.97   
165740    1000        16963.37    5516.04   
166100    1000        17005.986   5514.12   
166460    1000        17048.346   5512.25   
166820    1000        17090.457   5510.36   
167180    1000        17132.469   5508.49   
167540    1000        17174.646   5506.61   
167900    1000        17217.244   5504.71   
168260    1000        17259.298   5502.86   
168620    1000        17300.753   5501.06   
168980    1000        17341.827   5499.32   
169340    1000        17383.215   5497.61   
169700    1000        17425.609   5495.86   
170060    1000        17467.981   5494.1    
170420    1000        17509.93    5492.42   
170780    1000        17551.113   5490.75   
171140    1000        17591.782   5489.09   
171500    1000        17632.035   5487.44   
171860    1000        17671.864   5485.8    
172220    1000        17711.161   5484.22   
172580    1000        17750.267   5482.65   
172940    1000        17789.58    5481.09   
173300    1000        17829.28    5479.51   
173660    1000        17868.9     5477.89   
174020    1000        17908.504   5476.27   
174380    1000        17948.189   5474.62   
174740    1000        17987.666   5472.99   
175100    1000        18026.735   5471.43   
175460    1000        18065.457   5469.93   
175820    1000        18103.97    5468.5    
176180    1000        18142.144   5467.07   
176540    1000        18180.084   5465.71   
176900    1000        18217.739   5464.34   
177260    1000        18255.176   5462.98   
177620    1000        18292.498   5461.62   
177980    1000        18329.382   5460.28   
178340    1000        18365.857   5458.95   
178700    1000        18403.04    5457.56   
179060    1000        18440.253   5456.16   
179420    1000        18477.341   5454.76   
179780    1000        18514.408   5453.39   
180140    1000        18551.165   5452.05   
180500    1000        18587.6     5450.76   
180860    1000        18623.433   5449.5    
181220    1000        18659.114   5448.23   
181580    1000        18694.553   5446.99   
181940    1000        18729.415   5445.76   
182300    1000        18764.237   5444.56   
182660    1000        18799.117   5443.38   
183020    1000        18834.336   5442.21   
183380    1000        18869.62    5441.06   
183740    1000        18904.569   5439.93   
184100    1000        18939.15    5438.84   
184460    1000        18973.251   5437.75   
184820    1000        19006.911   5436.7    
185180    1000        19040.26    5435.65   
185540    1000        19073.737   5434.6    
185900    1000        19107.211   5433.55   
186260    1000        19140.543   5432.5    
186620    1000        19173.727   5431.45   
186980    1000        19207.117   5430.38   
187340    1000        19240.268   5429.32   
187700    1000        19273.043   5428.3    
188060    1000        19305.51    5427.28   
188420    1000        19338.288   5426.26   
188780    1000        19370.466   5425.29   
189140    1000        19402.077   5424.35   
189500    1000        19433.268   5423.43   
189860    1000        19464.214   5422.54   
190220    1000        19495.229   5421.67   
190580    1000        19526.066   5420.81   
190940    1000        19556.7     5419.99   
191300    1000        19587.056   5419.2    
191660    1000        19617.04    5418.43   
192020    1000        19646.715   5417.68   
192380    1000        19676.194   5416.96   
192740    1000        19705.97    5416.26   
193100    1000        19735.903   5415.53   
193460    1000        19765.772   5414.8    
193820    1000        19795.606   5414.06   
194180    1000        19825.368   5413.35   
194540    1000        19854.982   5412.63   
194900    1000        19884.229   5411.92   
195260    1000        19913.346   5411.22   
195620    1000        19942.392   5410.57   
195980    1000        19971.055   5409.92   
196340    1000        19999.3     5409.3    
196700    1000        20026.975   5408.67   
197060    1000        20054.4     5408.05   
197420    1000        20081.513   5407.46   
197780    1000        20108.544   5406.87   
198140    1000        20135.46    5406.33   
198500    1000        20162.182   5405.77   
198860    1000        20188.612   5405.26   
199220    1000        20214.409   5404.77   
199580    1000        20239.738   5404.3    
199940    1000        20264.751   5403.86   
200300    1000        20289.707   5403.46   
200660    1000        20314.623   5403.06   
201020    1000        20339.521   5402.69   
201380    1000        20364.559   5402.29   
201740    1000        20389.512   5401.89   
202100    1000        20414.239   5401.48   
202460    1000        20439.368   5401.07   
202820    1000        20464.522   5400.67   
203180    1000        20489.46    5400.29   
203540    1000        20514.219   5399.91   
203900    1000        20538.779   5399.55   
204260    1000        20563.129   5399.15   
204620    1000        20587.676   5398.75   
204980    1000        20611.876   5398.37   
205340    1000        20635.945   5398.01   
205700    1000        20660.071   5397.67   
206060    1000        20683.938   5397.34   
206420    1000        20707.415   5397.07   
206780    1000        20730.328   5396.8    
207140    1000        20753.299   5396.57   
207500    1000        20776.013   5396.41   
207860    1000        20798.223   5396.3    
208220    1000        20820.378   5396.22   
208580    1000        20842.328   5396.16   
208940    1000        20863.833   5396.12   
209300    1000        20885.153   5396.09   
209660    1000        20906.136   5396.06   
210020    1000        20926.615   5396.03   
210380    1000        20946.887   5396.07   
210740    1000        20967.015   5396.07   
211100    1000        20987.235   5396.08   
211460    1000        21007.476   5396.1    
211820    1000        21027.425   5396.09   
212180    1000        21047.196   5396.09   
212540    1000        21066.795   5396.12   
212900    1000        21086.684   5396.15   
213260    1000        21106.689   5396.15   
213620    1000        21126.776   5396.15   
213980    1000        21146.623   5396.16   
214340    1000        21166.538   5396.16   
214700    1000        21186.494   5396.18   
215060    1000        21206.285   5396.18   
215420    1000        21226.028   5396.18   
215780    1000        21245.638   5396.2    
216140    1000        21265.132   5396.22   
216500    1000        21284.454   5396.23   
216860    1000        21303.7     5396.3    
217220    1000        21322.701   5396.36   
217580    1000        21341.431   5396.42   
217940    1000        21360.045   5396.55   
218300    1000        21378.218   5396.67   
218660    1000        21396.149   5396.84   
219020    1000        21413.827   5397.03   
219380    1000        21431.267   5397.25   
219740    1000        21448.293   5397.46   
220100    1000        21465.14    5397.68   
220460    1000        21481.657   5397.93   
220820    1000        21497.932   5398.2    
221180    1000        21514.027   5398.5    
221540    1000        21530.094   5398.79   
221900    1000        21546.257   5399.08   
222260    1000        21562.467   5399.3    
222620    1000        21579.368   5399.45   
222980    1000        21597.309   5399.58   
223340    1000        21616.935   5399.61   
223700    1000        21638.618   5399.46   
224060    1000        21663.275   5399.12   
224420    1000        21691.03    5398.53   
224780    1000        21721.986   5397.68   
225140    1000        21756.032   5396.57   
225500    1000        21792.811   5395.3    
225860    1000        21831.388   5393.91   
226220    1000        21872.328   5392.31   
226580    1000        21914.145   5390.62   
226940    1000        21954.355   5389.02   
227300    1000        21992.374   5387.6    
227660    1000        22027.747   5386.3    
228020    1000        22061.004   5385.19   
228380    1000        22090.63    5384.25   
228740    1000        22116.782   5383.62   
229100    1000        22139.337   5383.23   
229460    1000        22158.995   5382.99   
229820    1000        22175.864   5382.88   
230180    1000        22190.746   5382.99   
230540    1000        22203.745   5383.24   
230900    1000        22215.447   5383.57   
231260    1000        22225.842   5384      
231620    1000        22235.512   5384.51   
231980    1000        22244.268   5385.12   
232340    1000        22252.49    5385.84   
232700    1000        22259.973   5386.59   
233060    1000        22267.386   5387.3    
233420    1000        22274.283   5388.09   
233780    1000        22281.149   5388.99   
234140    1000        22287.564   5389.91   
234500    1000        22294.011   5390.83   
234860    1000        22300.237   5391.73   
235220    1000        22306.516   5392.64   
235580    1000        22312.781   5393.7    
235940    1000        22319.022   5394.78   
236300    1000        22325.21    5395.8    
236660    1000        22331.329   5396.8    
237020    1000        22337.28    5397.77   
237380    1000        22343.176   5398.82   
237740    1000        22349.554   5399.95   
238100    1000        22355.761   5401.06   
238460    1000        22361.889   5402.13   
238820    1000        22367.832   5403.16   
239180    1000        22374.329   5404.23   
239540    1000        22381.092   5405.42   
239900    1000        22387.499   5406.67   
240260    1000        22394.046   5407.82   
240620    1000        22401.074   5408.94   
240980    1000        22407.587   5410.12   
241340    1000        22414.349   5411.26   
241700    1000        22421.436   5412.4    
242060    1000        22428.148   5413.6    
242420    1000        22435.661   5414.81   
242780    1000        22443.304   5416.06   
243140    1000        22450.137   5417.28   
243500    1000        22457.877   5418.48   
243860    1000        22466.108   5419.7    
244220    1000        22473.657   5421      
244580    1000        22482.038   5422.24   
244940    1000        22490.15    5423.53   
245300    1000        22499.748   5424.8    
245660    1000        22508.717   5426.14   
246020    1000        22517.985   5427.49   
246380    1000        22527.2     5428.83   
246740    1000        22537.688   5430.16   
247100    1000        22548.287   5431.58   
247460    1000        22559.481   5432.96   
247820    1000        22570.779   5434.38   
248180    1000        22584.225   5435.9    
248540    1000        22596.424   5437.51   
248900    1000        22611.134   5438.96   
249260    1000        22627.243   5440.5    
249620    1000        22642.799   5442.19   
249980    1000        22662.084   5443.63   
250340    1000        22686.962   5445.03   
250700    1000        22717.216   5446.04   
251060    1000        22762.931   5445.66   
251420    1000        22848.548   5442.08   
251780    1000        23000.849   5432.3    
252140    1000        23359.909   5406.84   
252500    1000        23912.131   5364.55   
252860    1000        24545.089   5314.22   
253220    1000        25000.046   5276.04   
253580    1000        25326.056   5247.65   
253940    1000        25571.709   5225.52   
254300    1000        25777.588   5206.6    
254660    1000        25951.971   5190.23   
255020    1000        26104.513   5175.76   
255380    1000        26240.342   5162.75   
255500    1000        26282.247   5158.71   
