Results for well: PROD3 in the reservoir: RES1

  t       BHP	     q(Gas)       q(Oil)
36709.8   1000        0           6334.57   
37027.7   1000        0           6338.07   
37342     1000        0           6341.5    
37651.9   1000        0           6344.96   
37958.1   1000        0           6348.44   
38264.4   1000        0           6351.85   
38586.9   1000        0           6355.42   
38904.8   1000        0           6358.98   
39218.5   1000        0           6362.52   
39526.5   1000        0           6366.02   
39830.4   1000        0           6369.42   
40134.1   1000        0           6372.78   
40449.3   1000        0           6376.23   
40761     1000        0           6379.68   
41068.2   1000        0           6383.14   
41372.1   1000        0           6386.64   
41676.2   1000        0           6390.1    
41994.9   1000        0           6393.67   
42309.7   1000        0           6397.19   
42620.4   1000        0           6400.66   
42925.5   1000        0           6404.17   
43226.6   1000        0           6407.71   
43527.6   1000        0           6411.19   
43838.9   1000        0           6414.75   
44146.9   1000        0           6418.25   
44450.5   1000        0           6421.73   
44751     1000        0           6425.21   
45051.9   1000        0           6428.58   
45365.8   1000        0           6432.08   
45676.1   1000        0           6435.61   
45982.1   1000        0           6439.17   
46282.4   1000        0           6442.77   
46582.4   1000        0           6446.33   
46884.7   1000        0           6449.87   
47192.3   1000        0           6453.46   
47496.7   1000        0           6457.04   
47796.3   1000        0           6460.61   
48092.7   1000        0           6464.1    
48389.4   1000        0           6467.5    
48695.2   1000        0           6470.97   
48998     1000        0           6474.47   
49296.6   1000        0           6478.02   
49592.5   1000        0           6481.54   
49888.9   1000        0           6484.98   
50195.6   1000        0           6488.5    
50499.4   1000        0           6492.06   
50798.8   1000        0           6495.63   
51095.7   1000        0           6499.22   
51393.2   1000        0           6502.73   
51703.9   1000        0           6506.35   
52011     1000        0           6509.98   
52313.9   1000        0           6513.6    
52611.1   1000        0           6517.26   
52905.1   1000        0           6520.84   
53199.1   1000        0           6524.32   
53501.3   1000        0           6527.91   
53800.5   1000        0           6531.49   
54095.4   1000        0           6535.12   
54387.6   1000        0           6538.65   
54680.4   1000        0           6542.05   
54981.9   1000        0           6545.63   
55280.4   1000        0           6549.22   
55574.8   1000        0           6552.94   
55866.8   1000        0           6556.56   
56159.4   1000        0           6560.04   
56461     1000        0           6563.64   
56759.8   1000        0           6567.23   
57054.4   1000        0           6570.96   
57346.9   1000        0           6574.66   
57640.1   1000        0           6578.26   
57943.7   1000        0           6581.94   
58244.3   1000        0           6585.6    
58540.7   1000        0           6589.28   
58835.2   1000        0           6592.98   
59130.6   1000        0           6596.53   
59428.9   1000        0           6600.04   
59729.6   1000        0           6603.64   
60026.6   1000        0           6607.27   
60319.7   1000        0           6611.04   
60611.4   1000        0           6614.69   
60906.5   1000        0           6618.3    
61206.5   1000        0           6621.94   
61503.5   1000        0           6625.62   
61795.7   1000        0           6629.42   
62085.8   1000        0           6633.06   
62376.4   1000        0           6636.63   
62675     1000        0           6640.26   
62970.9   1000        0           6643.95   
63262.6   1000        0           6647.74   
63552.3   1000        0           6651.43   
63842.7   1000        0           6655.01   
64141     1000        0           6658.7    
64436.7   1000        0           6662.42   
64728.3   1000        0           6666.18   
65018.2   1000        0           6669.82   
65312.8   1000        0           6673.38   
65612.8   1000        0           6677.09   
65910.1   1000        0           6680.96   
66203     1000        0           6684.89   
66496.1   1000        0           6688.64   
66793     1000        0           6692.29   
67095.1   1000        0           6696.01   
67394.4   1000        0           6699.82   
67689.4   1000        0           6703.69   
67984.7   1000        0           6707.37   
68283.7   1000        0           6711.02   
68588.1   1000        0           6714.73   
68889.9   1000        0           6718.54   
69187.8   1000        0           6722.54   
69485.9   1000        0           6726.31   
69787.7   1000        0           6730.04   
70094.8   1000        0           6733.88   
70399.6   1000        0           6737.77   
70703.6   1000        0           6741.81   
71006.4   1000        0           6745.58   
71312.4   1000        0           6749.22   
71623.7   1000        0           6753.06   
71932.8   1000        0           6756.87   
72241.3   1000        0           6760.87   
72551.7   1000        0           6764.66   
72863.7   1000        0           6768.36   
73180.8   1000        0           6772.22   
73495.9   1000        0           6776.21   
73810.2   1000        0           6780.35   
74126.6   1000        0           6784.32   
74444.5   1000        0           6788.18   
74767.1   1000        0           6792.12   
75088.3   1000        0           6796.12   
75411.9   1000        0           6800.33   
75737.1   1000        0           6804.25   
76065.7   1000        0           6808.11   
76397.1   1000        0           6812.09   
76733.2   1000        0           6816.18   
77069.1   1000        0           6820.37   
77405.7   1000        0           6824.44   
77746.3   1000        0           6828.39   
78089.3   1000        0           6832.36   
78436.9   1000        0           6836.49   
78787.7   1000        0           6840.67   
79140.5   1000        0           6844.75   
79493.9   1000        0           6848.78   
79853.3   1000        0           6853.03   
80213.3   1000        0           6857.29   
80573.3   1000        0           6861.61   
80933.3   1000        0           6865.89   
81293.1   1000        0           6870.01   
81653.1   1000        0           6874.07   
82013.1   1000        0           6878.07   
82373.1   1000        0           6882.06   
82733.1   1000        0           6885.89   
83093     1000        0           6889.9    
83453     1000        0           6893.84   
83813     1000        0           6897.96   
84173     1000        0           6901.99   
84533     1000        0           6905.81   
84893     1000        0           6909.51   
85250.9   1000        0           6913.09   
85610.9   1000        0           6917.22   
85970.9   1000        0           6921.15   
86330.2   1000        0           6925.04   
86687.1   1000        0           6928.68   
87039.8   1000        0           6932.48   
87391.1   1000        0           6936.34   
87744.8   1000        0           6939.98   
88101.9   1000        0           6943.44   
88456.6   1000        0           6947.17   
88809.5   1000        0           6951.07   
89160.6   1000        0           6954.73   
89504.1   1000        0           6958.57   
89837.6   1000        0           6962.23   
90165.3   1000        0           6965.45   
90502.1   1000        0           6969      
90840.6   1000        0           6972.76   
91175.2   1000        0           6976.23   
91501     1000        0           6979.85   
91821.3   1000        0           6983.31   
92134     1000        0           6986.78   
92441.4   1000        0           6989.9    
92742     1000        0           6993.53   
93035.8   1000        0           6996.65   
93332.6   1000        0           7000.02   
93627.3   1000        0           7003.39   
93915.2   1000        0           7006.47   
94198.5   1000        0           7010.15   
94473.2   1000        0           7013.19   
94746.6   1000        0           7016.69   
95016.5   1000        0           7019.76   
95280.8   1000        0           7023.14   
95537.5   1000        0           7026.29   
95786.5   1000        0           7029.46   
96024.9   1000        0           7032.49   
96262.6   1000        0           7035.69   
96496.3   1000        0           7039.44   
96727.7   1000        0           7042.38   
96956.4   1000        0           7045.78   
97190.5   1000        0           7048.37   
97420.6   1000        0           7052.13   
97653     1000        0           7056.19   
97888.8   1000        0           7059.79   
98118.8   1000        0           7063.04   
98335.3   1000        0           7067.12   
98532.8   1000        0           7070.97   
98717.4   1000        0           7074.9    
98895.8   1000        0           7077.63   
99064.2   1000        0           7080.8    
99225.8   1000        0           7084.86   
99383.3   1000        0           7088.46   
99534.5   1000        0           7092.27   
99678.1   1000        0           7094.96   
99818.7   1000        0           7099.11   
99957     1000        0           7103.18   
100089    1000        0           7107.23   
100222    1000        0           7111.22   
100357    1000        0           7115.95   
100490    1000        0           7121.22   
100619    1000        0           7126.89   
100753    1000        0           7133.5    
100876    1000        6.553736    7142.32   
101001    1000        85.821846   7138.51   
101124    1000        377.86634   7108.34   
101247    1000        973.22376   7028.09   
101370    1000        1604.1674   6924.5    
101491    1000        1970.023    6856.15   
101621    1000        2239.4553   6806.26   
101745    1000        2460.335    6765.78   
101873    1000        2615.8409   6737.07   
102001    1000        2742.6178   6713.93   
102127    1000        2849.2905   6693.75   
102254    1000        2940.5981   6675.78   
102402    1000        3033.1421   6656.4    
102605    1000        3148.3194   6630.68   
102840    1000        3263.5921   6604.31   
103097    1000        3370.6267   6579.93   
103368    1000        3471.3915   6557.2    
103646    1000        3562.5154   6536.93   
103928    1000        3645.183    6519.28   
104216    1000        3721.517    6503.58   
104506    1000        3789.5416   6489.91   
104802    1000        3851.7921   6477.84   
105095    1000        3909.0943   6467.41   
105386    1000        3961.5912   6458.31   
105677    1000        4011.943    6453.59   
105967    1000        4058.1198   6449.98   
106265    1000        4102.5684   6446.69   
106561    1000        4143.7614   6443.87   
106852    1000        4183.1674   6441.59   
107141    1000        4221.2158   6439.83   
107424    1000        4257.7851   6438.47   
107706    1000        4294.6964   6437.29   
107999    1000        4333.4595   6436.16   
108293    1000        4373.5018   6434.85   
108579    1000        4413.6075   6433.94   
108861    1000        4454.2974   6433.01   
109141    1000        4496.8461   6432.22   
109419    1000        4541.3191   6431.15   
109692    1000        4587.153    6429.81   
109962    1000        4635.4919   6428.46   
110232    1000        4687.309    6427.11   
110501    1000        4743.2104   6425.37   
110768    1000        4803.7591   6423.04   
111043    1000        4873.9214   6420.19   
111324    1000        4953.1654   6416.99   
111609    1000        5043.7876   6412.53   
111899    1000        5145.809    6407.38   
112199    1000        5266.0912   6401.07   
112504    1000        5407.1034   6392.81   
112824    1000        5577.6497   6382.38   
113180    1000        5800.1057   6367.22   
113540    1000        6063.9058   6348.67   
113900    1000        6362.2412   6326.03   
114260    1000        6703.146    6298.95   
114620    1000        7076.5206   6268.05   
114980    1000        7478.6051   6233.43   
115340    1000        7906.1275   6194.91   
115700    1000        8355.5564   6152.92   
116060    1000        8800.854    6109.5    
116420    1000        9231.9778   6065.77   
116780    1000        9651.4084   6022.04   
117140    1000        10035.15    5980.06   
117500    1000        10382.804   5940.75   
117860    1000        10686.55    5904.72   
118220    1000        10948.971   5872.48   
118580    1000        11168.023   5844.29   
118940    1000        11348.581   5820.03   
119300    1000        11499.319   5799.06   
119660    1000        11623.328   5781.28   
120020    1000        11721.385   5766.66   
120380    1000        11800.153   5754.67   
120740    1000        11864.785   5744.88   
121100    1000        11919.246   5736.89   
121460    1000        11966.028   5730.3    
121820    1000        12006.664   5724.85   
122180    1000        12042.844   5720.36   
122540    1000        12076.066   5716.61   
122900    1000        12107.175   5713.51   
123260    1000        12136.437   5710.93   
123620    1000        12164.42    5708.76   
123980    1000        12191.803   5706.96   
124340    1000        12218.851   5705.47   
124700    1000        12245.738   5704.23   
125060    1000        12272.503   5703.14   
125420    1000        12299.286   5702.19   
125780    1000        12326.23    5701.37   
126140    1000        12353.585   5700.6    
126500    1000        12381.41    5699.85   
126860    1000        12409.356   5699.11   
127220    1000        12437.512   5698.42   
127580    1000        12465.841   5697.72   
127940    1000        12494.316   5697.04   
128300    1000        12522.971   5696.41   
128660    1000        12551.726   5695.86   
129020    1000        12580.599   5695.33   
129380    1000        12609.753   5694.8    
129740    1000        12639.44    5694.29   
130100    1000        12669.396   5693.73   
130460    1000        12699.504   5693.1    
130820    1000        12729.839   5692.41   
131180    1000        12760.806   5691.65   
131540    1000        12791.925   5690.89   
131900    1000        12823.245   5690.15   
132260    1000        12854.906   5689.46   
132620    1000        12886.952   5688.77   
132980    1000        12919.441   5688.03   
133340    1000        12952.431   5687.25   
133700    1000        12986.356   5686.37   
134060    1000        13020.728   5685.45   
134420    1000        13055.844   5684.48   
134780    1000        13091.248   5683.48   
135140    1000        13126.927   5682.45   
135500    1000        13162.895   5681.38   
135860    1000        13199.567   5680.3    
136220    1000        13236.63    5679.2    
136580    1000        13274.052   5678.02   
136940    1000        13312.346   5676.86   
137300    1000        13351.308   5675.63   
137660    1000        13390.814   5674.28   
138020    1000        13430.601   5672.83   
138380    1000        13470.809   5671.29   
138740    1000        13511.478   5669.71   
139100    1000        13553.019   5668.08   
139460    1000        13595.349   5666.45   
139820    1000        13638.52    5664.82   
140180    1000        13682.552   5663.06   
140540    1000        13727.167   5661.27   
140900    1000        13772.08    5659.43   
141260    1000        13817.272   5657.53   
141620    1000        13862.785   5655.52   
141980    1000        13908.616   5653.42   
142340    1000        13954.612   5651.29   
142700    1000        13999.982   5649.17   
143060    1000        14045.141   5647.12   
143420    1000        14090.234   5645.16   
143780    1000        14135.299   5643.17   
144140    1000        14181.031   5641.16   
144500    1000        14226.921   5639.12   
144860    1000        14272.956   5637      
145220    1000        14319.742   5634.81   
145580    1000        14367.429   5632.53   
145940    1000        14415.594   5630.2    
146300    1000        14463.618   5627.88   
146660    1000        14511.055   5625.55   
147020    1000        14558.752   5623.25   
147380    1000        14606.69    5620.96   
147740    1000        14654.201   5618.66   
148100    1000        14701.353   5616.46   
148460    1000        14748.153   5614.24   
148820    1000        14794.933   5612      
149180    1000        14842.3     5609.69   
149540    1000        14889.76    5607.3    
149900    1000        14936.969   5604.9    
150260    1000        14984.446   5602.52   
150620    1000        15032.056   5600.15   
150980    1000        15079.592   5597.85   
151340    1000        15127.042   5595.62   
151700    1000        15173.868   5593.37   
152060    1000        15220.783   5591.14   
152420    1000        15267.56    5588.9    
152780    1000        15314.539   5586.62   
153140    1000        15361.267   5584.32   
153500    1000        15408.396   5581.98   
153860    1000        15454.977   5579.67   
154220    1000        15501.491   5577.37   
154580    1000        15547.785   5575.08   
154940    1000        15593.783   5572.83   
155300    1000        15639.792   5570.65   
155660    1000        15685.957   5568.49   
156020    1000        15732.361   5566.29   
156380    1000        15779.563   5564.05   
156740    1000        15826.714   5561.78   
157100    1000        15873.279   5559.55   
157460    1000        15919.456   5557.33   
157820    1000        15965.559   5555.1    
158180    1000        16011.837   5552.85   
158540    1000        16058.206   5550.57   
158900    1000        16103.748   5548.35   
159260    1000        16148.466   5546.19   
159620    1000        16192.697   5544.13   
159980    1000        16236.992   5542.16   
160340    1000        16281.366   5540.16   
160700    1000        16325.976   5538.14   
161060    1000        16370.774   5536.08   
161420    1000        16415.556   5534.03   
161780    1000        16460.354   5531.96   
162140    1000        16505.29    5529.9    
162500    1000        16549.309   5527.86   
162860    1000        16592.61    5525.86   
163220    1000        16636.176   5523.83   
163580    1000        16680.555   5521.73   
163940    1000        16724.935   5519.62   
164300    1000        16768.768   5517.6    
164660    1000        16812.25    5515.64   
165020    1000        16855.434   5513.76   
165380    1000        16898.344   5511.84   
165740    1000        16941.011   5509.92   
166100    1000        16983.372   5508.05   
166460    1000        17025.415   5506.19   
166820    1000        17067.276   5504.34   
167180    1000        17109.03    5502.5    
167540    1000        17150.953   5500.65   
167900    1000        17193.255   5498.76   
168260    1000        17235.034   5496.91   
168620    1000        17276.293   5495.11   
168980    1000        17317.105   5493.34   
169340    1000        17358.197   5491.6    
169700    1000        17400.241   5489.79   
170060    1000        17442.325   5488.01   
170420    1000        17484.009   5486.3    
170780    1000        17524.918   5484.59   
171140    1000        17565.434   5482.95   
171500    1000        17605.568   5481.32   
171860    1000        17645.294   5479.7    
172220    1000        17684.47    5478.12   
172580    1000        17723.443   5476.54   
172940    1000        17762.605   5474.99   
173300    1000        17802.1     5473.42   
173660    1000        17841.772   5471.85   
174020    1000        17881.263   5470.22   
174380    1000        17920.873   5468.57   
174740    1000        17960.227   5466.93   
175100    1000        17999.148   5465.33   
175460    1000        18037.656   5463.78   
175820    1000        18075.896   5462.26   
176180    1000        18113.921   5460.81   
176540    1000        18151.693   5459.42   
176900    1000        18189.207   5458.01   
177260    1000        18226.494   5456.61   
177620    1000        18263.795   5455.27   
177980    1000        18300.744   5453.95   
178340    1000        18337.212   5452.64   
178700    1000        18374.49    5451.3    
179060    1000        18411.702   5449.89   
179420    1000        18448.819   5448.49   
179780    1000        18485.826   5447.1    
180140    1000        18522.572   5445.75   
180500    1000        18558.985   5444.45   
180860    1000        18594.768   5443.17   
181220    1000        18630.441   5441.91   
181580    1000        18665.817   5440.63   
181940    1000        18700.689   5439.4    
182300    1000        18735.415   5438.15   
182660    1000        18770.192   5436.93   
183020    1000        18805.33    5435.71   
183380    1000        18840.563   5434.51   
183740    1000        18875.609   5433.38   
184100    1000        18910.208   5432.24   
184460    1000        18944.41    5431.12   
184820    1000        18978.173   5430.03   
185180    1000        19011.784   5429      
185540    1000        19045.535   5427.95   
185900    1000        19079.247   5426.9    
186260    1000        19112.829   5425.86   
186620    1000        19146.191   5424.79   
186980    1000        19179.735   5423.71   
187340    1000        19213.034   5422.65   
187700    1000        19245.861   5421.6    
188060    1000        19278.53    5420.58   
188420    1000        19311.314   5419.54   
188780    1000        19343.485   5418.54   
189140    1000        19375.116   5417.6    
189500    1000        19406.338   5416.67   
189860    1000        19437.354   5415.75   
190220    1000        19468.379   5414.84   
190580    1000        19499.363   5413.97   
190940    1000        19530.146   5413.11   
191300    1000        19560.696   5412.28   
191660    1000        19590.934   5411.48   
192020    1000        19620.877   5410.7    
192380    1000        19650.728   5409.94   
192740    1000        19680.934   5409.16   
193100    1000        19711.361   5408.39   
193460    1000        19741.689   5407.63   
193820    1000        19772.182   5406.88   
194180    1000        19802.261   5406.13   
194540    1000        19832.322   5405.37   
194900    1000        19862.005   5404.65   
195260    1000        19891.498   5403.94   
195620    1000        19920.738   5403.24   
195980    1000        19949.618   5402.6    
196340    1000        19977.898   5401.95   
196700    1000        20005.736   5401.31   
197060    1000        20033.285   5400.69   
197420    1000        20060.342   5400.06   
197780    1000        20087.67    5399.46   
198140    1000        20114.56    5398.87   
198500    1000        20141.507   5398.33   
198860    1000        20167.835   5397.8    
199220    1000        20193.676   5397.31   
199580    1000        20219.132   5396.82   
199940    1000        20244.446   5396.36   
200300    1000        20269.842   5395.92   
200660    1000        20295.215   5395.49   
201020    1000        20320.709   5395.06   
201380    1000        20346.405   5394.64   
201740    1000        20371.898   5394.21   
202100    1000        20397.644   5393.78   
202460    1000        20423.485   5393.31   
202820    1000        20449.155   5392.87   
203180    1000        20474.596   5392.46   
203540    1000        20499.808   5392.06   
203900    1000        20524.851   5391.66   
204260    1000        20549.958   5391.26   
204620    1000        20574.72    5390.83   
204980    1000        20599.262   5390.44   
205340    1000        20623.722   5390.03   
205700    1000        20647.922   5389.66   
206060    1000        20671.683   5389.34   
206420    1000        20694.879   5389.06   
206780    1000        20718.087   5388.82   
207140    1000        20740.946   5388.6    
207500    1000        20763.268   5388.43   
207860    1000        20785.564   5388.32   
208220    1000        20807.629   5388.24   
208580    1000        20829.393   5388.2    
208940    1000        20850.914   5388.16   
209300    1000        20872.09    5388.1    
209660    1000        20892.891   5388.07   
210020    1000        20913.422   5388.06   
210380    1000        20934.072   5388.05   
210740    1000        20954.889   5388.06   
211100    1000        20975.708   5388.06   
211460    1000        20996.356   5388.04   
211820    1000        21016.923   5388.06   
212180    1000        21037.351   5388.04   
212540    1000        21058.162   5388      
212900    1000        21079.065   5387.99   
213260    1000        21099.953   5387.96   
213620    1000        21120.798   5387.94   
213980    1000        21141.62    5387.92   
214340    1000        21162.346   5387.89   
214700    1000        21182.996   5387.87   
215060    1000        21203.555   5387.87   
215420    1000        21223.79    5387.83   
215780    1000        21243.925   5387.83   
216140    1000        21263.814   5387.84   
216500    1000        21283.402   5387.85   
216860    1000        21302.823   5387.9    
217220    1000        21321.884   5387.99   
217580    1000        21340.596   5388.09   
217940    1000        21358.949   5388.19   
218300    1000        21377.036   5388.36   
218660    1000        21394.672   5388.54   
219020    1000        21412.211   5388.73   
219380    1000        21429.583   5389.01   
219740    1000        21446.6     5389.28   
220100    1000        21463.499   5389.54   
220460    1000        21480.428   5389.82   
220820    1000        21497.751   5390.13   
221180    1000        21515.639   5390.37   
221540    1000        21535.095   5390.68   
221900    1000        21556.347   5390.88   
222260    1000        21580.056   5390.92   
222620    1000        21606.867   5390.72   
222980    1000        21637.193   5390.32   
223340    1000        21671.178   5389.68   
223700    1000        21708.437   5388.77   
224060    1000        21748.515   5387.69   
224420    1000        21789.922   5386.43   
224780    1000        21833.113   5384.97   
225140    1000        21876.939   5383.27   
225500    1000        21919.33    5381.63   
225860    1000        21958.461   5380.11   
226220    1000        21994.842   5378.75   
226580    1000        22028.486   5377.49   
226940    1000        22058.111   5376.46   
227300    1000        22083.538   5375.62   
227660    1000        22105.344   5374.92   
228020    1000        22124.001   5374.38   
228380    1000        22140.062   5374.07   
228740    1000        22153.972   5373.94   
229100    1000        22165.983   5373.9    
229460    1000        22176.54    5373.97   
229820    1000        22185.933   5374.15   
230180    1000        22194.447   5374.48   
230540    1000        22202.197   5374.86   
230900    1000        22209.644   5375.3    
231260    1000        22216.616   5375.83   
231620    1000        22223.314   5376.5    
231980    1000        22229.678   5377.21   
232340    1000        22235.819   5377.93   
232700    1000        22241.559   5378.63   
233060    1000        22247.601   5379.46   
233420    1000        22253.603   5380.35   
233780    1000        22259.499   5381.26   
234140    1000        22265.226   5382.17   
234500    1000        22270.701   5383.06   
234860    1000        22276.67    5384.02   
235220    1000        22282.638   5385.05   
235580    1000        22288.665   5386.1    
235940    1000        22294.248   5387.15   
236300    1000        22299.968   5388.13   
236660    1000        22305.912   5389.17   
237020    1000        22312.104   5390.3    
237380    1000        22317.972   5391.37   
237740    1000        22323.679   5392.42   
238100    1000        22329.906   5393.45   
238460    1000        22335.861   5394.52   
238820    1000        22342.14    5395.73   
239180    1000        22348.199   5396.87   
239540    1000        22354.787   5398.03   
239900    1000        22361.354   5399.14   
240260    1000        22367.539   5400.31   
240620    1000        22374.523   5401.48   
240980    1000        22381.279   5402.73   
241340    1000        22387.762   5403.9    
241700    1000        22395.042   5405.06   
242060    1000        22401.88    5406.27   
242420    1000        22408.516   5407.47   
242780    1000        22416.003   5408.65   
243140    1000        22423.429   5409.88   
243500    1000        22430.62    5411.17   
243860    1000        22438.797   5412.43   
244220    1000        22446.429   5413.69   
244580    1000        22454.347   5414.95   
244940    1000        22463.067   5416.28   
245300    1000        22471.167   5417.58   
245660    1000        22480.244   5418.84   
246020    1000        22489.02    5420.18   
246380    1000        22498.854   5421.59   
246740    1000        22508.32    5423      
247100    1000        22519.046   5424.34   
247460    1000        22529.781   5425.79   
247820    1000        22541.313   5427.23   
248180    1000        22552.134   5428.71   
248540    1000        22565.929   5430.17   
248900    1000        22578.246   5431.87   
249260    1000        22593.021   5433.45   
249620    1000        22609.232   5435.03   
249980    1000        22625.82    5436.79   
250340    1000        22645.124   5438.48   
250700    1000        22670.191   5440.05   
251060    1000        22701.428   5441.62   
251420    1000        22747.787   5442.27   
251780    1000        22835.378   5440.76   
252140    1000        22991.068   5434.29   
252500    1000        23342.414   5413.63   
252860    1000        23896.234   5375.4    
253220    1000        24551.288   5326.66   
253580    1000        25025.436   5288.64   
253940    1000        25367.487   5258.76   
254300    1000        25615.841   5234.64   
254660    1000        25823.369   5213.27   
255020    1000        25995.398   5194.71   
255380    1000        26146.007   5178.26   
255500    1000        26193.934   5173.04   
