Results for well: INJ in the reservoir: RES1

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
202100    3500        -139207.04  0         
202460    3500        -139297.04  0         
202820    3500        -139385.61  0         
203180    3500        -139476.4   0         
203540    3500        -139568.28  0         
203900    3500        -139662.43  0         
204260    3500        -139763.84  0         
204620    3500        -139864.51  0         
204980    3500        -139961.35  0         
205340    3500        -140054.85  0         
205700    3500        -140138.53  0         
206060    3500        -140221.84  0         
206420    3500        -140314.42  0         
206780    3500        -140410.82  0         
207140    3500        -140498.99  0         
207500    3500        -140580.68  0         
207860    3500        -140662.75  0         
208220    3500        -140733.9   0         
208580    3500        -140808.21  0         
208940    3500        -140898.1   0         
209300    3500        -140990.13  0         
209660    3500        -141079.94  0         
210020    3500        -141164.22  0         
210380    3500        -141242.22  0         
210740    3500        -141318.85  0         
211100    3500        -141397.42  0         
211460    3500        -141479.87  0         
211820    3500        -141566.41  0         
212180    3500        -141649.05  0         
212540    3500        -141726.47  0         
212900    3500        -141803.71  0         
213260    3500        -141881.72  0         
213620    3500        -141960.71  0         
213980    3500        -142038.96  0         
214340    3500        -142113.46  0         
214700    3500        -142189.18  0         
215060    3500        -142271.2   0         
215420    3500        -142354.69  0         
215780    3500        -142436.65  0         
216140    3500        -142518.69  0         
216500    3500        -142588.54  0         
216860    3500        -142656.7   0         
217220    3500        -142731.49  0         
217580    3500        -142806.9   0         
217940    3500        -142881.17  0         
218300    3500        -142957.06  0         
218660    3500        -143027.99  0         
219020    3500        -143091.29  0         
219380    3500        -143154.78  0         
219740    3500        -143232.31  0         
220100    3500        -143313.75  0         
220460    3500        -143387.39  0         
220820    3500        -143456.9   0         
221180    3500        -143523.83  0         
221540    3500        -143584.49  0         
221900    3500        -143650.02  0         
222260    3500        -143728.87  0         
222620    3500        -143810.95  0         
222980    3500        -143881.42  0         
223340    3500        -143948.18  0         
223700    3500        -144018.86  0         
224060    3500        -144099.63  0         
224420    3500        -144186.35  0         
224780    3500        -144281.95  0         
225140    3500        -144387.68  0         
225500    3500        -144492.75  0         
225860    3500        -144585.04  0         
226220    3500        -144667.98  0         
226580    3500        -144756.83  0         
226940    3500        -144857.73  0         
227300    3500        -144965.53  0         
227660    3500        -145078.28  0         
228020    3500        -145177.6   0         
228380    3500        -145276.65  0         
228740    3500        -145373.18  0         
229100    3500        -145468.69  0         
229460    3500        -145566.03  0         
229820    3500        -145664.66  0         
230180    3500        -145762.44  0         
230540    3500        -145850.12  0         
230900    3500        -145938.19  0         
231260    3500        -146018.4   0         
231620    3500        -146093.54  0         
231980    3500        -146166.42  0         
232340    3500        -146230.74  0         
232700    3500        -146295.07  0         
233060    3500        -146360.31  0         
233420    3500        -146420.98  0         
233780    3500        -146479.29  0         
234140    3500        -146529.54  0         
234500    3500        -146574.87  0         
234860    3500        -146619.6   0         
235220    3500        -146664.32  0         
235580    3500        -146704.2   0         
235940    3500        -146740.82  0         
236300    3500        -146787.68  0         
236660    3500        -146836.61  0         
237020    3500        -146884.08  0         
237380    3500        -146930.67  0         
237740    3500        -146970.78  0         
238100    3500        -147004.91  0         
238460    3500        -147035.83  0         
238820    3500        -147069.57  0         
239180    3500        -147099.85  0         
239540    3500        -147127.78  0         
239900    3500        -147151.71  0         
240260    3500        -147179.5   0         
240620    3500        -147211.72  0         
240980    3500        -147252.43  0         
241340    3500        -147298.55  0         
241700    3500        -147340.42  0         
242060    3500        -147377.95  0         
242420    3500        -147411.08  0         
242780    3500        -147440.83  0         
243140    3500        -147478.5   0         
243500    3500        -147517.79  0         
243860    3500        -147553.73  0         
244220    3500        -147587.64  0         
244580    3500        -147626.01  0         
244940    3500        -147665.41  0         
245300    3500        -147706.48  0         
245660    3500        -147753.23  0         
246020    3500        -147801.29  0         
246380    3500        -147839.93  0         
246740    3500        -147881.09  0         
247100    3500        -147930.06  0         
247460    3500        -147975.04  0         
247820    3500        -148017.11  0         
248180    3500        -148057.3   0         
248540    3500        -148100.99  0         
248900    3500        -148150.42  0         
249260    3500        -148211.61  0         
249620    3500        -148273.82  0         
249980    3500        -148332.27  0         
250340    3500        -148386.69  0         
250700    3500        -148442.65  0         
251060    3500        -148513.68  0         
251420    3500        -148613.04  0         
251780    3500        -148753.36  0         
252140    3500        -148932.2   0         
252500    3500        -149164.1   0         
252860    3500        -149461.14  0         
253220    3500        -149831.06  0         
253580    3500        -150281.27  0         
253940    3500        -150790.38  0         
254300    3500        -151349.1   0         
254660    3500        -151935.6   0         
255020    3500        -152538.69  0         
255380    3500        -153148.12  0         
255500    3500        -153343.07  0         
