Results for well: MSWell_2_Seg.out in the reservoir: MSWell_2_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d

0         	0         	-         	0         	0         	0         	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
13.2246   	5074.69   	-         	1.46808e-010	-9.72747e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5074.69	40.33	1.15111	1.34342e-013	-1.15786e-013	1.15111	1.16707e-013	-1.00586e-013	1
Seg 1	5074.69	40.33	1.15111	1.32649e-013	-1.05178e-013	1.15111	1.15236e-013	-9.13714e-014	1
Seg 2	5099.27	40.33	1.15111	1.44308e-013	-1.28054e-013	1.15111	1.25364e-013	-1.11244e-013	1
Seg 3	5123.85	40.33	1.15111	1.52888e-013	-1.32655e-013	1.15111	1.32818e-013	-1.15241e-013	1
Seg 4	5148.44	40.33	1.15111	1.49322e-013	-1.49269e-013	1.15111	1.2972e-013	-1.29674e-013	1
Seg 5	5173.02	40.33	1.15111	1.49192e-013	-1.39301e-013	1.15111	1.29607e-013	-1.21014e-013	1
Seg 6	5197.6	40.33	1.15111	9.24232e-014	-9.23986e-014	1.15111	8.02905e-014	-8.02691e-014	1
Seg 7	5222.18	40.33	1.15111	7.58647e-014	-7.59125e-014	1.15111	6.59057e-014	-6.59472e-014	1
Seg 8	5246.76	40.33	1.15111	7.23219e-014	-7.23342e-014	1.15111	6.2828e-014	-6.28386e-014	1
Seg 9	5271.34	40.33	1.15111	7.43051e-014	-6.44106e-014	1.15111	6.45508e-014	-5.59552e-014	1
Seg 10	5295.93	40.33	1.15111	9.19848e-014	-6.70944e-014	1.15111	7.99097e-014	-5.82867e-014	1
Seg 11	5320.51	40.33	1.15111	4.30378e-014	-3.96177e-014	1.15111	3.73881e-014	-3.44169e-014	1
Seg 12	5345.09	40.33	1.15111	1.64414e-014	-1.64861e-014	1.15111	1.42831e-014	-1.43219e-014	1
Seg 13	5369.67	40.33	1.15111	1.87185e-014	-1.75084e-014	1.15111	1.62613e-014	-1.52101e-014	1
Seg 14	5394.25	40.33	1.15111	1.06937e-014	-5.23975e-015	1.15111	9.28987e-015	-4.55191e-015	1
Seg 15	5419.22	40.33	1.15111	0	1.40579e-015	1.15111	0	1.22125e-015	1



14.2246   	5072.48   	-         	3.00448e-010	-1.98975e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5072.48	40.33	1.15111	0	0	1.15111	0	0	1
Seg 1	5072.49	40.33	1.15111	0	0	1.15111	0	0	1
Seg 2	5097.07	40.33	1.15111	1.96437e-014	1.43135e-014	1.15111	1.7065e-014	1.24345e-014	1
Seg 3	5121.65	40.33	1.15111	1.44153e-014	-1.31633e-014	1.15111	1.2523e-014	-1.14353e-014	1
Seg 4	5146.23	40.33	1.15111	2.12192e-014	-7.92353e-015	1.15111	1.84337e-014	-6.88338e-015	1
Seg 5	5170.81	40.33	1.15111	1.0037e-016	-1.27799e-016	1.15111	8.71943e-017	-1.11022e-016	1
Seg 6	5195.4	40.33	1.15111	4.99019e-015	-1.02239e-015	1.15111	4.33511e-015	-8.88178e-016	1
Seg 7	5219.98	40.33	1.15111	0	5.87875e-015	1.15111	0	5.10703e-015	1
Seg 8	5244.56	40.33	1.15111	0	0	1.15111	0	0	1
Seg 9	5269.14	40.33	1.15111	0	3.83397e-016	1.15111	0	3.33067e-016	1
Seg 10	5293.72	40.33	1.15111	0	0	1.15111	0	0	1
Seg 11	5318.3	40.33	1.15111	0	0	1.15111	0	0	1
Seg 12	5342.88	40.33	1.15111	0	0	1.15111	0	0	1
Seg 13	5367.47	40.33	1.15111	0	0	1.15111	0	0	1
Seg 14	5392.05	40.33	1.15111	0	2.81158e-015	1.15111	0	2.44249e-015	1
Seg 15	5417.02	40.33	1.15111	0	0	1.15111	0	0	1



15.2246   	5070.28   	-         	3.72816e-010	-2.45637e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5070.28	40.33	1.15111	0	8.81812e-015	1.15111	0	7.66054e-015	1
Seg 1	5070.29	40.33	1.15111	0	3.11829e-014	1.15111	0	2.70894e-014	1
Seg 2	5094.87	40.33	1.15111	0	1.78918e-014	1.15111	0	1.55431e-014	1
Seg 3	5119.45	40.33	1.15111	0	8.56252e-015	1.15111	0	7.43849e-015	1
Seg 4	5144.03	40.33	1.15111	0	2.91381e-014	1.15111	0	2.53131e-014	1
Seg 5	5168.61	40.33	1.15111	0	1.06073e-014	1.15111	0	9.21485e-015	1
Seg 6	5193.19	40.33	1.15111	0	1.30355e-014	1.15111	0	1.13243e-014	1
Seg 7	5217.77	40.33	1.15111	0	1.39301e-014	1.15111	0	1.21014e-014	1
Seg 8	5242.36	40.33	1.15111	0	1.45691e-014	1.15111	0	1.26565e-014	1
Seg 9	5266.94	40.33	1.15111	0	3.39945e-014	1.15111	0	2.95319e-014	1
Seg 10	5291.52	40.33	1.15111	0	2.99049e-014	1.15111	0	2.59792e-014	1
Seg 11	5316.1	40.33	1.15111	0	3.39945e-014	1.15111	0	2.95319e-014	1
Seg 12	5340.68	40.33	1.15111	0	1.99366e-014	1.15111	0	1.73195e-014	1
Seg 13	5365.26	40.33	1.15111	0	1.13741e-014	1.15111	0	9.88098e-015	1
Seg 14	5389.85	40.33	1.15111	0	9.84051e-015	1.15111	0	8.54872e-015	1
Seg 15	5414.82	40.33	1.15111	0	9.32932e-015	1.15111	0	8.10463e-015	1



16.2246   	5068.08   	-         	4.33135e-010	-2.86936e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5068.08	40.33	1.15111	2.77519e-014	-1.44413e-014	1.15111	2.41088e-014	-1.25455e-014	1
Seg 1	5068.09	40.33	1.15111	3.98811e-014	-2.81158e-014	1.15111	3.46458e-014	-2.44249e-014	1
Seg 2	5092.67	40.33	1.15111	1.34403e-014	-2.17258e-015	1.15111	1.16759e-014	-1.88738e-015	1
Seg 3	5117.25	40.33	1.15111	6.56478e-015	1.13741e-014	1.15111	5.703e-015	9.88098e-015	1
Seg 4	5141.83	40.33	1.15111	4.50924e-015	2.27482e-014	1.15111	3.9173e-015	1.9762e-014	1
Seg 5	5166.41	40.33	1.15111	0	1.23965e-014	1.15111	0	1.07692e-014	1
Seg 6	5191	40.33	1.15111	0	0	1.15111	0	0	1
Seg 7	5215.58	40.33	1.15111	0	0	1.15111	0	0	1
Seg 8	5240.16	40.33	1.15111	1.63732e-014	-1.63583e-014	1.15111	1.42238e-014	-1.42109e-014	1
Seg 9	5264.74	40.33	1.15111	6.1246e-014	-3.77007e-014	1.15111	5.32061e-014	-3.27516e-014	1
Seg 10	5289.32	40.33	1.15111	3.62713e-014	-2.50486e-014	1.15111	3.15098e-014	-2.17604e-014	1
Seg 11	5313.9	40.33	1.15111	2.63411e-014	-1.9681e-014	1.15111	2.28832e-014	-1.70974e-014	1
Seg 12	5338.48	40.33	1.15111	2.44409e-014	-2.13424e-014	1.15111	2.12324e-014	-1.85407e-014	1
Seg 13	5363.07	40.33	1.15111	8.33412e-015	-1.66139e-015	1.15111	7.24007e-015	-1.44329e-015	1
Seg 14	5387.65	40.33	1.15111	2.65677e-014	-1.86586e-014	1.15111	2.30801e-014	-1.62093e-014	1
Seg 15	5412.62	40.33	1.15111	8.60199e-015	-6.77334e-015	1.15111	7.47278e-015	-5.88418e-015	1



17.2246   	5065.89   	-         	5.14143e-011	4.53201e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5065.89	40.33	1.15111	1.39697e-013	-1.39684e-013	1.15111	1.21359e-013	-1.21347e-013	1
Seg 1	5065.9	40.33	1.15111	1.6602e-013	-1.28566e-013	1.15111	1.44226e-013	-1.11688e-013	1
Seg 2	5090.48	40.33	1.15111	1.61015e-013	-1.13741e-013	1.15111	1.39878e-013	-9.88098e-014	1
Seg 3	5115.06	40.33	1.15111	1.4419e-013	-1.2716e-013	1.15111	1.25262e-013	-1.10467e-013	1
Seg 4	5139.64	40.33	1.15111	1.77706e-013	-1.14252e-013	1.15111	1.54378e-013	-9.92539e-014	1
Seg 5	5164.22	40.33	1.15111	1.356e-013	-1.17064e-013	1.15111	1.178e-013	-1.01696e-013	1
Seg 6	5188.8	40.33	1.15111	1.17396e-013	-1.17447e-013	1.15111	1.01985e-013	-1.02029e-013	1
Seg 7	5213.39	40.33	1.15111	1.04984e-013	-1.04923e-013	1.15111	9.1202e-014	-9.11493e-014	1
Seg 8	5237.97	40.33	1.15111	8.51523e-014	-7.64237e-014	1.15111	7.39741e-014	-6.63913e-014	1
Seg 9	5262.55	40.33	1.15111	6.65709e-014	-5.44423e-014	1.15111	5.78319e-014	-4.72955e-014	1
Seg 10	5287.13	40.33	1.15111	4.42515e-014	-4.21736e-014	1.15111	3.84425e-014	-3.66374e-014	1
Seg 11	5311.71	40.33	1.15111	2.68262e-014	-1.86586e-014	1.15111	2.33047e-014	-1.62093e-014	1
Seg 12	5336.29	40.33	1.15111	1.24745e-014	1.02239e-015	1.15111	1.08369e-014	8.88178e-016	1
Seg 13	5360.87	40.33	1.15111	0	4.21736e-015	1.15111	0	3.66374e-015	1
Seg 14	5385.46	40.33	1.15111	0	8.17913e-015	1.15111	0	7.10543e-015	1
Seg 15	5410.43	40.33	1.15111	1.0784e-015	9.07372e-015	1.15111	9.36832e-016	7.88258e-015	1



18.2246   	5063.71   	-         	0         	0         	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5063.71	40.33	1.15111	0	0	1.15111	0	0	1
Seg 1	5063.71	40.33	1.15111	2.84659e-014	-5.62315e-015	1.15111	2.47291e-014	-4.88498e-015	1
Seg 2	5088.29	40.33	1.15111	1.55956e-014	1.27799e-014	1.15111	1.35484e-014	1.11022e-014	1
Seg 3	5112.88	40.33	1.15111	1.75296e-014	-1.53359e-015	1.15111	1.52284e-014	-1.33227e-015	1
Seg 4	5137.46	40.33	1.15111	0	5.36755e-015	1.15111	0	4.66294e-015	1
Seg 5	5162.04	40.33	1.15111	0	1.78918e-015	1.15111	0	1.55431e-015	1
Seg 6	5186.62	40.33	1.15111	0	8.17913e-015	1.15111	0	7.10543e-015	1
Seg 7	5211.2	40.33	1.15111	0	1.04795e-014	1.15111	0	9.10383e-015	1
Seg 8	5235.78	40.33	1.15111	5.60314e-015	1.18853e-014	1.15111	4.86759e-015	1.03251e-014	1
Seg 9	5260.36	40.33	1.15111	7.92218e-015	5.87875e-015	1.15111	6.88221e-015	5.10703e-015	1
Seg 10	5284.95	40.33	1.15111	1.70235e-014	-7.54013e-015	1.15111	1.47888e-014	-6.55032e-015	1
Seg 11	5309.53	40.33	1.15111	4.13317e-014	-2.2237e-014	1.15111	3.59059e-014	-1.93179e-014	1
Seg 12	5334.11	40.33	1.15111	2.77759e-014	-2.77324e-014	1.15111	2.41296e-014	-2.40918e-014	1
Seg 13	5358.69	40.33	1.15111	0	0	1.15111	0	0	1
Seg 14	5383.27	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5408.24	40.33	1.15111	0	0	1.15111	0	0	1



19.2246   	5061.53   	-         	1.51382e-010	2.19229e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5061.53	40.33	1.15111	0	5.62315e-015	1.15111	0	4.88498e-015	1
Seg 1	5061.54	40.33	1.15111	0	4.08956e-015	1.15111	0	3.55271e-015	1
Seg 2	5086.12	40.33	1.15111	0	0	1.15111	0	0	1
Seg 3	5110.7	40.33	1.15111	0	0	1.15111	0	0	1
Seg 4	5135.28	40.33	1.15111	0	0	1.15111	0	0	1
Seg 5	5159.86	40.33	1.15111	0	3.32277e-015	1.15111	0	2.88658e-015	1
Seg 6	5184.45	40.33	1.15111	1.00172e-014	2.55598e-015	1.15111	8.70222e-015	2.22045e-015	1
Seg 7	5209.03	40.33	1.15111	4.52641e-015	-3.96177e-015	1.15111	3.93221e-015	-3.44169e-015	1
Seg 8	5233.61	40.33	1.15111	1.29464e-014	-1.29077e-014	1.15111	1.12469e-014	-1.12133e-014	1
Seg 9	5258.19	40.33	1.15111	0	0	1.15111	0	0	1
Seg 10	5282.77	40.33	1.15111	0	0	1.15111	0	0	1
Seg 11	5307.35	40.33	1.15111	0	8.81812e-015	1.15111	0	7.66054e-015	1
Seg 12	5331.93	40.33	1.15111	0	8.94592e-016	1.15111	0	7.77156e-016	1
Seg 13	5356.52	40.33	1.15111	2.7986e-015	3.83397e-015	1.15111	2.43122e-015	3.33067e-015	1
Seg 14	5381.1	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5406.07	40.33	1.15111	0	1.27799e-016	1.15111	0	1.11022e-016	1



20.2246   	5059.37   	-         	2.0993e-010	-2.52082e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5059.37	40.33	1.15111	3.26357e-014	-3.06717e-014	1.15111	2.83515e-014	-2.66454e-014	1
Seg 1	5059.37	40.33	1.15111	3.33591e-014	-2.18536e-014	1.15111	2.898e-014	-1.89848e-014	1
Seg 2	5083.95	40.33	1.15111	3.29832e-014	-1.21409e-014	1.15111	2.86534e-014	-1.05471e-014	1
Seg 3	5108.54	40.33	1.15111	2.67413e-014	-1.03517e-014	1.15111	2.32309e-014	-8.99281e-015	1
Seg 4	5133.12	40.33	1.15111	3.40477e-014	2.55598e-016	1.15111	2.95782e-014	2.22045e-016	1
Seg 5	5157.7	40.33	1.15111	3.09151e-014	-1.52081e-014	1.15111	2.68568e-014	-1.32117e-014	1
Seg 6	5182.28	40.33	1.15111	3.31275e-014	-1.91698e-014	1.15111	2.87787e-014	-1.66533e-014	1
Seg 7	5206.86	40.33	1.15111	4.69004e-015	1.57193e-014	1.15111	4.07437e-015	1.36557e-014	1
Seg 8	5231.44	40.33	1.15111	0	1.89142e-014	1.15111	0	1.64313e-014	1
Seg 9	5256.02	40.33	1.15111	2.55723e-014	3.83397e-016	1.15111	2.22153e-014	3.33067e-016	1
Seg 10	5280.61	40.33	1.15111	3.21267e-014	-1.54637e-014	1.15111	2.79093e-014	-1.34337e-014	1
Seg 11	5305.19	40.33	1.15111	3.55425e-014	-1.35467e-014	1.15111	3.08767e-014	-1.17684e-014	1
Seg 12	5329.77	40.33	1.15111	0	1.46969e-014	1.15111	0	1.27676e-014	1
Seg 13	5354.35	40.33	1.15111	0	9.71271e-015	1.15111	0	8.43769e-015	1
Seg 14	5378.93	40.33	1.15111	0	1.04795e-014	1.15111	0	9.10383e-015	1
Seg 15	5403.9	40.33	1.15111	0	2.17258e-015	1.15111	0	1.88738e-015	1



21.2246   	5057.21   	-         	2.08204e-010	-1.38043e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5057.21	40.33	1.15111	1.42371e-014	-1.41857e-014	1.15111	1.23681e-014	-1.23235e-014	1
Seg 1	5057.22	40.33	1.15111	2.48034e-014	-1.43135e-014	1.15111	2.15474e-014	-1.24345e-014	1
Seg 2	5081.8	40.33	1.15111	2.82747e-014	-1.48247e-014	1.15111	2.4563e-014	-1.28786e-014	1
Seg 3	5106.38	40.33	1.15111	1.17549e-014	3.83397e-016	1.15111	1.02118e-014	3.33067e-016	1
Seg 4	5130.96	40.33	1.15111	1.50811e-015	1.32911e-014	1.15111	1.31014e-015	1.15463e-014	1
Seg 5	5155.54	40.33	1.15111	0	0	1.15111	0	0	1
Seg 6	5180.13	40.33	1.15111	4.36453e-015	-2.30038e-015	1.15111	3.79159e-015	-1.9984e-015	1
Seg 7	5204.71	40.33	1.15111	0	1.02239e-015	1.15111	0	8.88178e-016	1
Seg 8	5229.29	40.33	1.15111	4.92484e-015	6.38994e-015	1.15111	4.27834e-015	5.55112e-015	1
Seg 9	5253.87	40.33	1.15111	1.37954e-015	2.0959e-014	1.15111	1.19844e-015	1.82077e-014	1
Seg 10	5278.45	40.33	1.15111	0	1.39301e-014	1.15111	0	1.21014e-014	1
Seg 11	5303.03	40.33	1.15111	0	1.29077e-014	1.15111	0	1.12133e-014	1
Seg 12	5327.62	40.33	1.15111	0	8.43473e-015	1.15111	0	7.32747e-015	1
Seg 13	5352.2	40.33	1.15111	1.39667e-015	-7.66793e-016	1.15111	1.21332e-015	-6.66134e-016	1
Seg 14	5376.78	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5401.75	40.33	1.15111	1.09033e-014	-1.08629e-014	1.15111	9.47201e-015	-9.4369e-015	1



22.2246   	5055.07   	-         	0         	0         	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5055.07	40.33	1.15111	0	0	1.15111	0	0	1
Seg 1	5055.07	40.33	1.15111	0	0	1.15111	0	0	1
Seg 2	5079.66	40.33	1.15111	0	0	1.15111	0	0	1
Seg 3	5104.24	40.33	1.15111	0	0	1.15111	0	0	1
Seg 4	5128.82	40.33	1.15111	0	0	1.15111	0	0	1
Seg 5	5153.4	40.33	1.15111	2.80038e-015	-2.81158e-015	1.15111	2.43277e-015	-2.44249e-015	1
Seg 6	5177.98	40.33	1.15111	1.54323e-014	-1.16297e-014	1.15111	1.34064e-014	-1.0103e-014	1
Seg 7	5202.56	40.33	1.15111	1.48e-014	1.21409e-014	1.15111	1.28571e-014	1.05471e-014	1
Seg 8	5227.15	40.33	1.15111	5.37465e-015	1.00961e-014	1.15111	4.66911e-015	8.77076e-015	1
Seg 9	5251.73	40.33	1.15111	6.32778e-015	-4.47296e-015	1.15111	5.49712e-015	-3.88578e-015	1
Seg 10	5276.31	40.33	1.15111	2.27619e-014	-1.76362e-014	1.15111	1.97738e-014	-1.53211e-014	1
Seg 11	5300.89	40.33	1.15111	1.27634e-014	-5.49535e-015	1.15111	1.10879e-014	-4.77396e-015	1
Seg 12	5325.47	40.33	1.15111	2.17994e-014	-1.12463e-014	1.15111	1.89377e-014	-9.76996e-015	1
Seg 13	5350.05	40.33	1.15111	1.72177e-014	-3.70617e-015	1.15111	1.49575e-014	-3.21965e-015	1
Seg 14	5374.63	40.33	1.15111	1.50092e-014	-8.81812e-015	1.15111	1.30389e-014	-7.66054e-015	1
Seg 15	5399.6	40.33	1.15111	1.27364e-014	-5.36755e-015	1.15111	1.10644e-014	-4.66294e-015	1



23.2246   	5052.94   	-         	5.66889e-010	-3.50441e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5052.94	40.33	1.15111	8.66211e-016	8.17913e-015	1.15111	7.525e-016	7.10543e-015	1
Seg 1	5052.94	40.33	1.15111	1.23544e-014	-5.23975e-015	1.15111	1.07326e-014	-4.55191e-015	1
Seg 2	5077.52	40.33	1.15111	0	0	1.15111	0	0	1
Seg 3	5102.11	40.33	1.15111	0	0	1.15111	0	0	1
Seg 4	5126.69	40.33	1.15111	0	0	1.15111	0	0	1
Seg 5	5151.27	40.33	1.15111	0	0	1.15111	0	0	1
Seg 6	5175.85	40.33	1.15111	0	0	1.15111	0	0	1
Seg 7	5200.43	40.33	1.15111	0	0	1.15111	0	0	1
Seg 8	5225.01	40.33	1.15111	0	8.81812e-015	1.15111	0	7.66054e-015	1
Seg 9	5249.59	40.33	1.15111	0	1.03517e-014	1.15111	0	8.99281e-015	1
Seg 10	5274.18	40.33	1.15111	0	7.02894e-015	1.15111	0	6.10623e-015	1
Seg 11	5298.76	40.33	1.15111	0	2.14702e-014	1.15111	0	1.86517e-014	1
Seg 12	5323.34	40.33	1.15111	0	1.31633e-014	1.15111	0	1.14353e-014	1
Seg 13	5347.92	40.33	1.15111	0	2.55598e-015	1.15111	0	2.22045e-015	1
Seg 14	5372.5	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5397.47	40.33	1.15111	2.72966e-015	-2.55598e-016	1.15111	2.37133e-015	-2.22045e-016	1



24.2246   	5050.82   	-         	4.87001e-011	4.31099e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5050.82	40.33	1.15111	8.32054e-015	-1.66139e-015	1.15111	7.22828e-015	-1.44329e-015	1
Seg 1	5050.82	40.33	1.15111	2.59918e-014	-2.59432e-014	1.15111	2.25797e-014	-2.25375e-014	1
Seg 2	5075.4	40.33	1.15111	3.62322e-014	-3.20775e-014	1.15111	3.14759e-014	-2.78666e-014	1
Seg 3	5099.98	40.33	1.15111	4.1528e-014	-4.15346e-014	1.15111	3.60765e-014	-3.60822e-014	1
Seg 4	5124.57	40.33	1.15111	4.56745e-014	-4.56242e-014	1.15111	3.96787e-014	-3.9635e-014	1
Seg 5	5149.15	40.33	1.15111	5.56984e-014	-5.57203e-014	1.15111	4.83867e-014	-4.84057e-014	1
Seg 6	5173.73	40.33	1.15111	4.05177e-014	-4.05122e-014	1.15111	3.51988e-014	-3.51941e-014	1
Seg 7	5198.31	40.33	1.15111	3.92634e-014	-3.55281e-014	1.15111	3.41091e-014	-3.08642e-014	1
Seg 8	5222.89	40.33	1.15111	3.9595e-014	-2.6071e-014	1.15111	3.43972e-014	-2.26485e-014	1
Seg 9	5247.47	40.33	1.15111	5.56691e-014	-3.73173e-014	1.15111	4.83613e-014	-3.24185e-014	1
Seg 10	5272.06	40.33	1.15111	4.65066e-014	-3.96177e-014	1.15111	4.04015e-014	-3.44169e-014	1
Seg 11	5296.64	40.33	1.15111	5.00246e-014	-4.99694e-014	1.15111	4.34577e-014	-4.34097e-014	1
Seg 12	5321.22	40.33	1.15111	4.0746e-014	-4.07678e-014	1.15111	3.53971e-014	-3.54161e-014	1
Seg 13	5345.8	40.33	1.15111	2.47365e-014	-2.4793e-014	1.15111	2.14892e-014	-2.15383e-014	1
Seg 14	5370.38	40.33	1.15111	2.53716e-014	-2.5432e-014	1.15111	2.2041e-014	-2.20934e-014	1
Seg 15	5395.35	40.33	1.15111	6.22251e-015	-6.26214e-015	1.15111	5.40566e-015	-5.44009e-015	1



25.2246   	5048.71   	-         	8.90922e-011	7.89124e-011	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5048.71	40.33	1.15111	9.07338e-014	-9.07372e-014	1.15111	7.88228e-014	-7.88258e-014	1
Seg 1	5048.71	40.33	1.15111	9.30966e-014	-9.30376e-014	1.15111	8.08755e-014	-8.08242e-014	1
Seg 2	5073.29	40.33	1.15111	5.71135e-014	-5.71261e-014	1.15111	4.9616e-014	-4.9627e-014	1
Seg 3	5097.87	40.33	1.15111	5.36448e-014	-5.36755e-014	1.15111	4.66027e-014	-4.66294e-014	1
Seg 4	5122.46	40.33	1.15111	4.58072e-014	-4.5752e-014	1.15111	3.9794e-014	-3.9746e-014	1
Seg 5	5147.04	40.33	1.15111	6.30478e-014	-6.30048e-014	1.15111	5.47714e-014	-5.4734e-014	1
Seg 6	5171.62	40.33	1.15111	6.39133e-014	-6.38994e-014	1.15111	5.55232e-014	-5.55112e-014	1
Seg 7	5196.2	40.33	1.15111	5.50674e-014	-4.74134e-014	1.15111	4.78385e-014	-4.11893e-014	1
Seg 8	5220.78	40.33	1.15111	5.26094e-014	-5.12473e-014	1.15111	4.57032e-014	-4.45199e-014	1
Seg 9	5245.36	40.33	1.15111	2.61223e-014	-2.58154e-014	1.15111	2.26931e-014	-2.24265e-014	1
Seg 10	5269.95	40.33	1.15111	2.40307e-014	-2.40262e-014	1.15111	2.08761e-014	-2.08722e-014	1
Seg 11	5294.53	40.33	1.15111	7.92733e-015	-7.92353e-015	1.15111	6.88668e-015	-6.88338e-015	1
Seg 12	5319.11	40.33	1.15111	5.21554e-015	-5.23975e-015	1.15111	4.53088e-015	-4.55191e-015	1
Seg 13	5343.69	40.33	1.15111	1.61792e-014	-1.62305e-014	1.15111	1.40553e-014	-1.40998e-014	1
Seg 14	5368.27	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5393.24	40.33	1.15111	0	0	1.15111	0	0	1



26.2246   	5046.61   	-         	3.04883e-010	-2.02411e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5046.61	40.33	1.15111	0	0	1.15111	0	0	1
Seg 1	5046.61	40.33	1.15111	0	0	1.15111	0	0	1
Seg 2	5071.2	40.33	1.15111	0	0	1.15111	0	0	1
Seg 3	5095.78	40.33	1.15111	0	5.11196e-015	1.15111	0	4.44089e-015	1
Seg 4	5120.36	40.33	1.15111	0	1.53359e-014	1.15111	0	1.33227e-014	1
Seg 5	5144.94	40.33	1.15111	0	0	1.15111	0	0	1
Seg 6	5169.52	40.33	1.15111	0	6.13435e-015	1.15111	0	5.32907e-015	1
Seg 7	5194.1	40.33	1.15111	0	6.64554e-015	1.15111	0	5.77316e-015	1
Seg 8	5218.68	40.33	1.15111	0	3.57837e-015	1.15111	0	3.10862e-015	1
Seg 9	5243.27	40.33	1.15111	0	6.51774e-015	1.15111	0	5.66214e-015	1
Seg 10	5267.85	40.33	1.15111	0	0	1.15111	0	0	1
Seg 11	5292.43	40.33	1.15111	0	4.34516e-015	1.15111	0	3.77476e-015	1
Seg 12	5317.01	40.33	1.15111	0	0	1.15111	0	0	1
Seg 13	5341.59	40.33	1.15111	0	1.25243e-014	1.15111	0	1.08802e-014	1
Seg 14	5366.17	40.33	1.15111	0	0	1.15111	0	0	1
Seg 15	5391.14	40.33	1.15111	0	0	1.15111	0	0	1



27.2246   	5044.52   	-         	2.52096e-010	-1.67414e-010	1000      	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5044.52	40.33	1.15111	0	0	1.15111	0	0	1
Seg 1	5044.53	40.33	1.15111	0	1.53359e-015	1.15111	0	1.33227e-015	1
Seg 2	5069.11	40.33	1.15111	0	8.69032e-015	1.15111	0	7.54952e-015	1
Seg 3	5093.69	40.33	1.15111	0	7.28454e-015	1.15111	0	6.32827e-015	1
Seg 4	5118.27	40.33	1.15111	0	1.48247e-014	1.15111	0	1.28786e-014	1
Seg 5	5142.85	40.33	1.15111	0	5.62315e-015	1.15111	0	4.88498e-015	1
Seg 6	5167.44	40.33	1.15111	0	0	1.15111	0	0	1
Seg 7	5192.02	40.33	1.15111	0	0	1.15111	0	0	1
Seg 8	5216.6	40.33	1.15111	0	0	1.15111	0	0	1
Seg 9	5241.18	40.33	1.15111	0	2.04478e-015	1.15111	0	1.77636e-015	1
Seg 10	5265.76	40.33	1.15111	0	0	1.15111	0	0	1
Seg 11	5290.34	40.33	1.15111	0	0	1.15111	0	0	1
Seg 12	5314.93	40.33	1.15111	0	0	1.15111	0	0	1
Seg 13	5339.51	40.33	1.15111	0	0	1.15111	0	0	1
Seg 14	5364.09	40.33	1.15111	0	3.96177e-015	1.15111	0	3.44169e-015	1
Seg 15	5389.06	40.33	1.15111	2.29727e-015	-1.15019e-015	1.15111	1.9957e-015	-9.99201e-016	1



28.2246   	5042.45   	-         	1.81501e-010	1.61046e-010	1000      	
