1823  # No. of extra rel. perm. sets
OW  # 1
NUM_OF_TABLE_ENTRIES   49
0.01214850	0.00617359	1.00104000	0.00000000
0.02577380	0.01272910	0.96738700	0.00000000
0.03975760	0.02047940	0.93591300	0.00000000
0.05486850	0.02897540	0.89691300	0.00000000
0.07145370	0.03888690	0.85552500	0.00000000
0.08357210	0.04625500	0.82598400	0.00000000
0.09675260	0.05444790	0.79471100	0.00000000
0.11080800	0.06332230	0.76187400	0.00000000
0.12571900	0.07287920	0.72815100	0.00000000
0.14160200	0.08316950	0.69300200	0.00000000
0.15860800	0.09433180	0.65652700	0.00000000
0.17693900	0.10644900	0.61840800	0.00000000
0.19671700	0.11958900	0.57868100	0.00000000
0.21751900	0.13348800	0.53849300	0.00000000
0.23925200	0.14798400	0.49811300	0.00000000
0.25051700	0.15551200	0.47795600	0.00000000
0.26203500	0.16318300	0.45772900	0.00000000
0.27372000	0.17092800	0.43761900	0.00000000
0.28556700	0.17878700	0.41787400	0.00000000
0.29758100	0.18672300	0.39831000	0.00000000
0.30976200	0.19471400	0.37894800	0.00000000
0.32215000	0.20281800	0.35984900	0.00000000
0.33467500	0.21096900	0.34106500	0.00000000
0.34731700	0.21912600	0.32257300	0.00000000
0.36006600	0.22731300	0.30455300	0.00000000
0.37293200	0.23551400	0.28695000	0.00000000
0.38591800	0.24371300	0.26967200	0.00000000
0.39897700	0.25189400	0.25292100	0.00000000
0.41207700	0.26002100	0.23669400	0.00000000
0.42523200	0.26807200	0.22092900	0.00000000
0.43847500	0.27611900	0.20569100	0.00000000
0.45168000	0.28403600	0.19102700	0.00000000
0.46484900	0.29182400	0.17699800	0.00000000
0.47801300	0.29947700	0.16355000	0.00000000
0.49115400	0.30705700	0.15073300	0.00000000
0.50417300	0.31443300	0.13847600	0.00000000
0.51712600	0.32164600	0.12692900	0.00000000
0.53000700	0.32868900	0.11602000	0.00000000
0.54264800	0.33544500	0.10574300	0.00000000
0.55495100	0.34189600	0.09624310	0.00000000
0.56669500	0.34790700	0.08763720	0.00000000
0.57790600	0.35355700	0.07995330	0.00000000
0.59878800	0.36384200	0.06674660	0.00000000
0.61759900	0.37247700	0.05571250	0.00000000
0.63466000	0.37964000	0.04691670	0.00000000
0.65077000	0.38637300	0.03971440	0.00000000
0.66619000	0.39274800	0.03344180	0.00000000
0.68067700	0.39833500	0.02809450	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 3
NUM_OF_TABLE_ENTRIES   40
0.00000000	0.00000000	1.00000000	0.00000000
0.01188080	0.00795385	0.98353500	0.00000000
0.02327480	0.01579420	0.95066100	0.00000000
0.03684960	0.02538450	0.90118100	0.00000000
0.04951440	0.03470500	0.85835600	0.00000000
0.06295240	0.04475460	0.81459500	0.00000000
0.07723740	0.05535540	0.77087700	0.00000000
0.09267200	0.06690510	0.72645700	0.00000000
0.10935800	0.07938010	0.68059000	0.00000000
0.12137600	0.08834930	0.64923000	0.00000000
0.13428100	0.09799270	0.61690400	0.00000000
0.14794200	0.10817600	0.58401500	0.00000000
0.16238000	0.11895300	0.55060600	0.00000000
0.17777400	0.13048600	0.51660300	0.00000000
0.19433600	0.14288400	0.48143900	0.00000000
0.21187100	0.15608100	0.44599700	0.00000000
0.23035000	0.16997100	0.41016800	0.00000000
0.24986200	0.18466300	0.37429200	0.00000000
0.27038400	0.20004700	0.33847200	0.00000000
0.29175300	0.21593800	0.30333400	0.00000000
0.31382900	0.23219700	0.26932900	0.00000000
0.32510300	0.24036300	0.25275100	0.00000000
0.33649800	0.24860300	0.23674900	0.00000000
0.34808300	0.25688000	0.22107600	0.00000000
0.35972900	0.26504700	0.20585300	0.00000000
0.37151900	0.27322600	0.19114600	0.00000000
0.38333500	0.28135000	0.17719400	0.00000000
0.39494500	0.28912400	0.16394600	0.00000000
0.40633700	0.29664400	0.15166200	0.00000000
0.41752300	0.30386000	0.14018800	0.00000000
0.43930700	0.31749800	0.11950700	0.00000000
0.46039200	0.32996400	0.10154800	0.00000000
0.48102100	0.34149300	0.08610930	0.00000000
0.50129500	0.35205800	0.07253500	0.00000000
0.52071200	0.36119800	0.06113450	0.00000000
0.53963000	0.36969200	0.05175360	0.00000000
0.55817300	0.37742800	0.04357080	0.00000000
0.57663000	0.38434100	0.03651450	0.00000000
0.59474500	0.39057300	0.03049540	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 4
NUM_OF_TABLE_ENTRIES   31
0.00000000	0.00000000	1.00000000	0.00000000
0.01313530	0.01169600	0.99181300	0.00000000
0.02605140	0.02332010	0.94059100	0.00000000
0.03902890	0.03467110	0.88741200	0.00000000
0.05064220	0.04474610	0.84367600	0.00000000
0.06435900	0.05674170	0.79625100	0.00000000
0.08012960	0.07025190	0.74456500	0.00000000
0.09132940	0.07976400	0.71046600	0.00000000
0.10312400	0.08954010	0.67565900	0.00000000
0.11553800	0.09981090	0.64153500	0.00000000
0.12858200	0.11033800	0.60677500	0.00000000
0.14236300	0.12136100	0.57228600	0.00000000
0.15705000	0.13286400	0.53738700	0.00000000
0.17264000	0.14484700	0.50244100	0.00000000
0.18909400	0.15725400	0.46773300	0.00000000
0.20648900	0.17008500	0.43314000	0.00000000
0.22481200	0.18338500	0.39894700	0.00000000
0.24396500	0.19698800	0.36503800	0.00000000
0.26388800	0.21088700	0.33225000	0.00000000
0.28405500	0.22464400	0.30114400	0.00000000
0.30450500	0.23830600	0.27172400	0.00000000
0.32540000	0.25192300	0.24362000	0.00000000
0.34681200	0.26554900	0.21688600	0.00000000
0.36827300	0.27880700	0.19192600	0.00000000
0.38979400	0.29170100	0.16907600	0.00000000
0.41138600	0.30417200	0.14772300	0.00000000
0.43293900	0.31619400	0.12854100	0.00000000
0.45431900	0.32755600	0.11100200	0.00000000
0.47564700	0.33830700	0.09529260	0.00000000
0.49665900	0.34844200	0.08138820	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 5
NUM_OF_TABLE_ENTRIES   45
0.00000000	0.00000000	1.00000000	0.00000000
0.01216830	0.01105650	1.13406000	0.00000000
0.02359390	0.02257940	1.10929000	0.00000000
0.03660720	0.03613980	1.05339000	0.00000000
0.05113760	0.05164960	0.98969800	0.00000000
0.06335540	0.06486880	0.93867000	0.00000000
0.07702370	0.07959010	0.88390300	0.00000000
0.09247940	0.09608080	0.82420900	0.00000000
0.10405700	0.10831800	0.78208300	0.00000000
0.11671700	0.12135000	0.73791000	0.00000000
0.13044700	0.13512500	0.69294900	0.00000000
0.14546200	0.14958600	0.64648900	0.00000000
0.16149600	0.16439000	0.59984000	0.00000000
0.17757400	0.17862300	0.55658600	0.00000000
0.19345600	0.19189600	0.51669200	0.00000000
0.20925500	0.20441100	0.48029400	0.00000000
0.22505300	0.21610700	0.44643000	0.00000000
0.24102300	0.22719000	0.41505700	0.00000000
0.25734900	0.23789400	0.38573600	0.00000000
0.27389200	0.24801600	0.35836000	0.00000000
0.29060900	0.25781700	0.33309900	0.00000000
0.30745700	0.26722000	0.30960900	0.00000000
0.32451000	0.27623500	0.28751200	0.00000000
0.34206200	0.28532700	0.26658300	0.00000000
0.36044100	0.29450600	0.24605900	0.00000000
0.37947000	0.30350800	0.22597100	0.00000000
0.39898200	0.31258300	0.20705000	0.00000000
0.41915500	0.32159300	0.18865700	0.00000000
0.43990100	0.33029300	0.17073200	0.00000000
0.46105700	0.33890700	0.15400000	0.00000000
0.48273400	0.34732600	0.13797500	0.00000000
0.50481400	0.35515000	0.12261000	0.00000000
0.51598700	0.35892500	0.11529700	0.00000000
0.52723800	0.36264500	0.10828600	0.00000000
0.53865100	0.36647700	0.10158000	0.00000000
0.55012900	0.37024400	0.09498770	0.00000000
0.56161100	0.37390400	0.08866920	0.00000000
0.57307900	0.37736500	0.08258180	0.00000000
0.58447300	0.38063900	0.07671290	0.00000000
0.59579700	0.38369300	0.07108890	0.00000000
0.60705200	0.38651900	0.06578070	0.00000000
0.61824300	0.38923400	0.06073420	0.00000000
0.62938200	0.39193200	0.05596780	0.00000000
0.64042700	0.39462700	0.05144830	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 6
NUM_OF_TABLE_ENTRIES   40
0.00000000	0.00000000	1.00000000	0.00000000
0.01224170	0.01265660	1.11632000	0.00000000
0.02330610	0.02437760	1.08463000	0.00000000
0.03676580	0.03926760	1.03634000	0.00000000
0.04818090	0.05225070	0.99219000	0.00000000
0.06069290	0.06674780	0.94163600	0.00000000
0.07468150	0.08320600	0.88746300	0.00000000
0.09043840	0.10179200	0.82783600	0.00000000
0.10190200	0.11539500	0.78605700	0.00000000
0.11428900	0.12997300	0.74181500	0.00000000
0.12779800	0.14572800	0.69551100	0.00000000
0.14257900	0.16274100	0.64716300	0.00000000
0.15827600	0.18038300	0.59765000	0.00000000
0.17479800	0.19844100	0.54835300	0.00000000
0.19189200	0.21659600	0.50026500	0.00000000
0.20939700	0.23442900	0.45335500	0.00000000
0.22708000	0.25157500	0.40954100	0.00000000
0.24432300	0.26741300	0.36991200	0.00000000
0.26107100	0.28184500	0.33397100	0.00000000
0.27737700	0.29492200	0.30170800	0.00000000
0.29312800	0.30675300	0.27304400	0.00000000
0.30837900	0.31729200	0.24722300	0.00000000
0.32326400	0.32670600	0.22384000	0.00000000
0.33815800	0.33569900	0.20284300	0.00000000
0.35289800	0.34390900	0.18379100	0.00000000
0.36749700	0.35132300	0.16635300	0.00000000
0.38215000	0.35812000	0.15034800	0.00000000
0.39705100	0.36462700	0.13562800	0.00000000
0.41205300	0.37058400	0.12219500	0.00000000
0.42743400	0.37633700	0.10982700	0.00000000
0.44339000	0.38177700	0.09802660	0.00000000
0.45994300	0.38681500	0.08694950	0.00000000
0.47677200	0.39121000	0.07676640	0.00000000
0.49390700	0.39500400	0.06756860	0.00000000
0.51158400	0.39906400	0.05939020	0.00000000
0.52986800	0.40351400	0.05196190	0.00000000
0.54878400	0.40792100	0.04516070	0.00000000
0.56818200	0.41189800	0.03888120	0.00000000
0.58788000	0.41538600	0.03319080	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 7
NUM_OF_TABLE_ENTRIES   40
0.00000000	0.00000000	1.00000000	0.00000000
0.01292040	0.00829902	1.12561000	0.00000000
0.02762470	0.01847010	1.11460000	0.00000000
0.04013940	0.02759380	1.08173000	0.00000000
0.05355010	0.03811040	1.03526000	0.00000000
0.06830060	0.05011040	0.98696700	0.00000000
0.08457830	0.06370440	0.93451800	0.00000000
0.09628360	0.07369300	0.89677400	0.00000000
0.10890000	0.08464620	0.85836600	0.00000000
0.12264100	0.09663500	0.81643100	0.00000000
0.13769300	0.10997900	0.77233400	0.00000000
0.15403600	0.12448600	0.72562900	0.00000000
0.17134800	0.13996800	0.67773700	0.00000000
0.18954800	0.15630900	0.62917800	0.00000000
0.20863500	0.17342000	0.57950600	0.00000000
0.22822900	0.19096000	0.53077300	0.00000000
0.24787200	0.20843000	0.48419700	0.00000000
0.26735300	0.22552300	0.43984000	0.00000000
0.28673900	0.24229900	0.39762000	0.00000000
0.30613600	0.25871400	0.35753900	0.00000000
0.32514600	0.27441400	0.31984500	0.00000000
0.34343800	0.28910800	0.28589900	0.00000000
0.36086000	0.30257000	0.25515500	0.00000000
0.37724200	0.31461000	0.22793700	0.00000000
0.39289400	0.32571000	0.20376600	0.00000000
0.40802000	0.33578400	0.18190900	0.00000000
0.42272000	0.34497800	0.16206700	0.00000000
0.43697100	0.35330700	0.14455500	0.00000000
0.45102900	0.36095800	0.12880300	0.00000000
0.46497500	0.36783100	0.11448500	0.00000000
0.47901500	0.37432900	0.10144600	0.00000000
0.49304900	0.38033100	0.08963880	0.00000000
0.50724100	0.38583500	0.07887820	0.00000000
0.52161700	0.39067800	0.06898920	0.00000000
0.53584800	0.39471700	0.06034630	0.00000000
0.55038800	0.39887400	0.05287030	0.00000000
0.56550400	0.40337000	0.04594560	0.00000000
0.58094200	0.40770200	0.03968140	0.00000000
0.59664600	0.41165200	0.03401580	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 8
NUM_OF_TABLE_ENTRIES   52
0.00000000	0.00000000	1.00000000	0.00000000
0.01171800	0.00710769	1.21580000	0.00000000
0.02395740	0.01481220	1.23249000	0.00000000
0.03936380	0.02503210	1.20481000	0.00000000
0.05072050	0.03305470	1.17209000	0.00000000
0.06285070	0.04172140	1.13546000	0.00000000
0.07559240	0.05097310	1.09710000	0.00000000
0.08864740	0.06070530	1.05677000	0.00000000
0.10199400	0.07076100	1.01669000	0.00000000
0.11572100	0.08124550	0.97560500	0.00000000
0.12996000	0.09225140	0.93371000	0.00000000
0.14488300	0.10383300	0.89074000	0.00000000
0.16064600	0.11612400	0.84636700	0.00000000
0.17743500	0.12921300	0.79997100	0.00000000
0.19552200	0.14330500	0.75177300	0.00000000
0.21507400	0.15846800	0.70158700	0.00000000
0.23589200	0.17443500	0.65011700	0.00000000
0.25759800	0.19088500	0.59882900	0.00000000
0.26870600	0.19917900	0.57335300	0.00000000
0.28002100	0.20755400	0.54796400	0.00000000
0.29156400	0.21603800	0.52279200	0.00000000
0.30332700	0.22454700	0.49774100	0.00000000
0.31538100	0.23315500	0.47281800	0.00000000
0.32762300	0.24180700	0.44829000	0.00000000
0.33994400	0.25034700	0.42425300	0.00000000
0.35230800	0.25878300	0.40091200	0.00000000
0.36470600	0.26711400	0.37822800	0.00000000
0.37716600	0.27529200	0.35613400	0.00000000
0.38969200	0.28338100	0.33473500	0.00000000
0.40229900	0.29130900	0.31388600	0.00000000
0.41504700	0.29918100	0.29372200	0.00000000
0.42790300	0.30690500	0.27407800	0.00000000
0.44088900	0.31449200	0.25504100	0.00000000
0.45396700	0.32184800	0.23659300	0.00000000
0.46721400	0.32911400	0.21882300	0.00000000
0.48037800	0.33613800	0.20205300	0.00000000
0.49340400	0.34285300	0.18612400	0.00000000
0.50615400	0.34909900	0.17118500	0.00000000
0.51859100	0.35486200	0.15720400	0.00000000
0.53077100	0.36034300	0.14440600	0.00000000
0.54275900	0.36562500	0.13252500	0.00000000
0.55448700	0.37068400	0.12148100	0.00000000
0.56576100	0.37535100	0.11123800	0.00000000
0.58693100	0.38329000	0.09343940	0.00000000
0.60627300	0.38938300	0.07865090	0.00000000
0.62410500	0.39465200	0.06674640	0.00000000
0.64093100	0.39986200	0.05692430	0.00000000
0.65677200	0.40474300	0.04849750	0.00000000
0.67125300	0.40889400	0.04127950	0.00000000
0.68450400	0.41223200	0.03527570	0.00000000
0.69700000	0.41496400	0.03019600	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 9
NUM_OF_TABLE_ENTRIES   52
0.00000000	0.00000000	1.00000000	0.00000000
0.01270160	0.00578653	1.04785000	0.00000000
0.02465400	0.01117460	1.03218000	0.00000000
0.03922150	0.01852860	1.00500000	0.00000000
0.05568210	0.02737360	0.96619600	0.00000000
0.06752750	0.03392940	0.93819000	0.00000000
0.07989770	0.04101120	0.90983500	0.00000000
0.09267250	0.04850750	0.88020000	0.00000000
0.10592100	0.05648670	0.85001900	0.00000000
0.11981300	0.06509720	0.81966500	0.00000000
0.13457900	0.07433130	0.78721100	0.00000000
0.15016800	0.08431410	0.75394200	0.00000000
0.16663100	0.09494560	0.71897500	0.00000000
0.18416800	0.10641600	0.68256900	0.00000000
0.20302100	0.11886200	0.64439500	0.00000000
0.22341200	0.13238000	0.60427200	0.00000000
0.24521700	0.14684300	0.56237600	0.00000000
0.25658500	0.15441300	0.54121700	0.00000000
0.26824500	0.16215400	0.51987000	0.00000000
0.28024600	0.17008200	0.49831200	0.00000000
0.29255600	0.17819400	0.47674900	0.00000000
0.30514600	0.18646100	0.45504500	0.00000000
0.31811300	0.19493900	0.43330400	0.00000000
0.33144100	0.20358900	0.41156800	0.00000000
0.34509400	0.21235500	0.38975500	0.00000000
0.35906900	0.22128800	0.36820400	0.00000000
0.37326300	0.23025900	0.34694600	0.00000000
0.38753900	0.23915100	0.32609700	0.00000000
0.40194100	0.24804600	0.30590300	0.00000000
0.41645500	0.25688700	0.28625400	0.00000000
0.43097200	0.26557200	0.26715700	0.00000000
0.44543600	0.27410000	0.24883700	0.00000000
0.45979100	0.28244600	0.23153200	0.00000000
0.47393200	0.29049500	0.21496000	0.00000000
0.48785500	0.29831400	0.19933400	0.00000000
0.50157000	0.30582600	0.18459700	0.00000000
0.51507100	0.31302300	0.17055800	0.00000000
0.52829600	0.31997200	0.15745600	0.00000000
0.54126500	0.32668400	0.14526500	0.00000000
0.55398900	0.33313100	0.13383900	0.00000000
0.56647300	0.33929900	0.12301400	0.00000000
0.57868700	0.34514800	0.11283900	0.00000000
0.59058900	0.35062500	0.10330600	0.00000000
0.60212800	0.35573500	0.09449040	0.00000000
0.61337800	0.36063800	0.08653580	0.00000000
0.63502200	0.36990300	0.07229900	0.00000000
0.65565600	0.37856400	0.06019080	0.00000000
0.67506200	0.38637000	0.04963750	0.00000000
0.69292700	0.39304700	0.04082990	0.00000000
0.70952800	0.39896100	0.03350900	0.00000000
0.72482800	0.40389200	0.02747740	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 10
NUM_OF_TABLE_ENTRIES   53
0.00000000	0.00000000	1.00000000	0.00000000
0.01227950	0.00503914	0.96896800	0.00000000
0.02458000	0.00971369	0.93298100	0.00000000
0.03931220	0.01583660	0.89614400	0.00000000
0.05546250	0.02266980	0.85525800	0.00000000
0.06690980	0.02778310	0.82996600	0.00000000
0.07900030	0.03333740	0.80464900	0.00000000
0.09175750	0.03936390	0.77860100	0.00000000
0.10531400	0.04590140	0.75231900	0.00000000
0.11992900	0.05304310	0.72500800	0.00000000
0.13576200	0.06095750	0.69639800	0.00000000
0.15291600	0.06969970	0.66613500	0.00000000
0.17152600	0.07936390	0.63430800	0.00000000
0.19167100	0.08997940	0.60076200	0.00000000
0.21328500	0.10160400	0.56587400	0.00000000
0.22458500	0.10774700	0.54802900	0.00000000
0.23621200	0.11409100	0.52981800	0.00000000
0.24818000	0.12070000	0.51153700	0.00000000
0.26049300	0.12756400	0.49307400	0.00000000
0.27314800	0.13462400	0.47420800	0.00000000
0.28609900	0.14191300	0.45536500	0.00000000
0.29926600	0.14937900	0.43655300	0.00000000
0.31265200	0.15700700	0.41772600	0.00000000
0.32627700	0.16480600	0.39900200	0.00000000
0.34013500	0.17277200	0.38027000	0.00000000
0.35419500	0.18089500	0.36165700	0.00000000
0.36845800	0.18917700	0.34328900	0.00000000
0.38285200	0.19754200	0.32507300	0.00000000
0.39738900	0.20600200	0.30709300	0.00000000
0.41204600	0.21458700	0.28953800	0.00000000
0.42677300	0.22320300	0.27227600	0.00000000
0.44145600	0.23176100	0.25546100	0.00000000
0.45602600	0.24031400	0.23939900	0.00000000
0.47042800	0.24874100	0.22389500	0.00000000
0.48462100	0.25699200	0.20903700	0.00000000
0.49856700	0.26512900	0.19493900	0.00000000
0.51226000	0.27308100	0.18151700	0.00000000
0.52567600	0.28080200	0.16877200	0.00000000
0.53885300	0.28839500	0.15675900	0.00000000
0.55178200	0.29579900	0.14524400	0.00000000
0.56449500	0.30298900	0.13436000	0.00000000
0.57697500	0.30998700	0.12410000	0.00000000
0.58920800	0.31682400	0.11446400	0.00000000
0.60112900	0.32340100	0.10538200	0.00000000
0.61270300	0.32969000	0.09694790	0.00000000
0.62392900	0.33576000	0.08906340	0.00000000
0.64524000	0.34699200	0.07480880	0.00000000
0.66549000	0.35733900	0.06262340	0.00000000
0.68471300	0.36672700	0.05199830	0.00000000
0.70253900	0.37532400	0.04300840	0.00000000
0.71913400	0.38329900	0.03542100	0.00000000
0.73470900	0.39043800	0.02891890	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 11
NUM_OF_TABLE_ENTRIES   52
0.00000000	0.00000000	1.00000000	0.00000000
0.01109960	0.00818085	1.08696000	0.00000000
0.02328180	0.01748000	1.07509000	0.00000000
0.03737600	0.02900070	1.03233000	0.00000000
0.04913920	0.03907830	0.99154100	0.00000000
0.06212040	0.05053200	0.94687500	0.00000000
0.07673160	0.06363740	0.89766300	0.00000000
0.09345870	0.07889350	0.84249800	0.00000000
0.10576400	0.09016070	0.80328400	0.00000000
0.11907900	0.10237200	0.76178500	0.00000000
0.13360700	0.11572300	0.71849100	0.00000000
0.14943700	0.13006800	0.67285100	0.00000000
0.16617400	0.14506600	0.62523000	0.00000000
0.18344200	0.16024100	0.57881300	0.00000000
0.20117300	0.17507200	0.53435100	0.00000000
0.21952400	0.18965300	0.49126600	0.00000000
0.23865500	0.20386300	0.44967400	0.00000000
0.25858600	0.21770000	0.40982900	0.00000000
0.27924500	0.23088300	0.37172700	0.00000000
0.30087100	0.24369200	0.33575600	0.00000000
0.31203600	0.24989100	0.31834500	0.00000000
0.32341000	0.25590200	0.30148200	0.00000000
0.33497400	0.26172800	0.28524000	0.00000000
0.34668100	0.26739500	0.26967100	0.00000000
0.35846100	0.27289900	0.25499200	0.00000000
0.37030500	0.27824200	0.24109400	0.00000000
0.38221200	0.28339500	0.22772000	0.00000000
0.39423600	0.28841800	0.21499800	0.00000000
0.40640000	0.29331900	0.20281300	0.00000000
0.41872400	0.29813300	0.19107600	0.00000000
0.43125600	0.30290900	0.17975900	0.00000000
0.44398800	0.30766300	0.16892200	0.00000000
0.45666200	0.31231800	0.15863300	0.00000000
0.46925500	0.31690200	0.14887900	0.00000000
0.48181200	0.32145500	0.13966400	0.00000000
0.49432500	0.32595200	0.13092500	0.00000000
0.50679000	0.33034200	0.12248600	0.00000000
0.51922700	0.33459900	0.11437800	0.00000000
0.53168900	0.33884000	0.10670400	0.00000000
0.54414700	0.34305700	0.09935480	0.00000000
0.55657900	0.34726200	0.09232800	0.00000000
0.56897800	0.35143800	0.08556130	0.00000000
0.58131300	0.35550000	0.07903680	0.00000000
0.59361600	0.35945000	0.07284770	0.00000000
0.60590100	0.36336200	0.06700960	0.00000000
0.61811100	0.36715400	0.06139120	0.00000000
0.63015000	0.37087300	0.05609620	0.00000000
0.64199900	0.37453000	0.05112260	0.00000000
0.65367300	0.37819900	0.04649250	0.00000000
0.66512600	0.38183700	0.04212480	0.00000000
0.67634800	0.38542700	0.03808910	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 12
NUM_OF_TABLE_ENTRIES   51
0.00000000	0.00000000	1.00000000	0.00000000
0.01367190	0.00712899	1.05887000	0.00000000
0.02696210	0.01395600	1.03546000	0.00000000
0.03869230	0.02051530	1.00843000	0.00000000
0.05101100	0.02766590	0.97237300	0.00000000
0.06370720	0.03534060	0.93754300	0.00000000
0.07666880	0.04335590	0.90302700	0.00000000
0.08991160	0.05171100	0.86789800	0.00000000
0.10353000	0.06046050	0.83267400	0.00000000
0.11766600	0.06965870	0.79702000	0.00000000
0.13245900	0.07941570	0.76038000	0.00000000
0.14809200	0.08985820	0.72307700	0.00000000
0.16478400	0.10108200	0.68423200	0.00000000
0.18275400	0.11327300	0.64399600	0.00000000
0.20229300	0.12654600	0.60163300	0.00000000
0.22360200	0.14108900	0.55739600	0.00000000
0.23473600	0.14866800	0.53497000	0.00000000
0.24614300	0.15642300	0.51248500	0.00000000
0.25782400	0.16438900	0.49015300	0.00000000
0.26979900	0.17251300	0.46774600	0.00000000
0.28208900	0.18080000	0.44528100	0.00000000
0.29472500	0.18933100	0.42297200	0.00000000
0.30763600	0.19798900	0.40074900	0.00000000
0.32079600	0.20673000	0.37867300	0.00000000
0.33418000	0.21561600	0.35709000	0.00000000
0.34766600	0.22449800	0.33590700	0.00000000
0.36126700	0.23334200	0.31524900	0.00000000
0.37500000	0.24222400	0.29524600	0.00000000
0.38883800	0.25109400	0.27570600	0.00000000
0.40273700	0.25985300	0.25683900	0.00000000
0.41672100	0.26855200	0.23866800	0.00000000
0.43067600	0.27715900	0.22127700	0.00000000
0.44455900	0.28553500	0.20463600	0.00000000
0.45841400	0.29374800	0.18886700	0.00000000
0.47212600	0.30176200	0.17393800	0.00000000
0.48565000	0.30952100	0.15988600	0.00000000
0.49900500	0.31696400	0.14668000	0.00000000
0.51219800	0.32416000	0.13436800	0.00000000
0.52527300	0.33111000	0.12277900	0.00000000
0.53826500	0.33790300	0.11192400	0.00000000
0.55097200	0.34433000	0.10174000	0.00000000
0.56333200	0.35038200	0.09243800	0.00000000
0.57540600	0.35611800	0.08403130	0.00000000
0.58722000	0.36156100	0.07628370	0.00000000
0.59871400	0.36669800	0.06906770	0.00000000
0.60983500	0.37150700	0.06241380	0.00000000
0.63135400	0.38024200	0.05096240	0.00000000
0.65207300	0.38807900	0.04139610	0.00000000
0.67188500	0.39490000	0.03337210	0.00000000
0.69078300	0.40098100	0.02677090	0.00000000
0.85000000	0.43000000	0.00000000	0.00000000
END
OW  # 13
NUM_OF_TABLE_ENTRIES   50
0.00000000	0.00000000	1.00000000	0.00000000
0.01376650	0.00632985	1.00215000	0.00000000
0.02788680	0.01271130	0.96511800	0.00000000
0.04034920	0.01913200	0.94072400	0.00000000
0.05415560	0.02656160	0.91035800	0.00000000
0.06963850	0.03530040	0.87492700	0.00000000
0.08096630	0.04209410	0.85017600	0.00000000
0.09332590	0.04959320	0.82294200	0.00000000
0.10690200	0.05805110	0.79353800	0.00000000
