100
0 5997.15 530 2.67016e-017 1 1 0 0 1 
1 5854.87 530 8.62216e-015 1 1 0 0 1 
2 5767.49 530 9.28264e-010 1 1 0 0 1 
3 5702.64 530 2.71828e-007 1 1 0 0 1 
4 5673.34 530 5.28047e-006 0.999995 1 0 0 1 
5 5672.94 530 0.252701 0.747299 1 0 0 1 
6 5671.57 530 0.360856 0.639144 1 0 0 1 
7 5669.38 530 0.427721 0.572279 1 0 0 1 
8 5665.92 530 0.475964 0.524036 1 0 0 1 
9 5660.41 530 0.534416 0.465584 1 0 0 1 
10 5652.72 530 0.574287 0.425713 1 0 0 1 
11 5644.01 530 0.600851 0.399149 1 0 0 1 
12 5634.39 530 0.62652 0.37348 1 0 0 1 
13 5624.15 530 0.653723 0.346277 1 0 0 1 
14 5613.5 530 0.683128 0.316872 1 0 0 1 
15 5602.57 530 0.715207 0.284793 1 0 0 1 
16 5591.43 530 0.750916 0.249084 1 0 0 1 
17 5580.09 530 0.792658 0.207342 1 0 0 1 
18 5568.48 530 0.845279 0.154721 1 0 0 1 
19 5556.48 530 0.911207 0.0887932 1 0 0 1 
20 5544.15 530 0.966027 0.0339725 1 0 0 1 
21 5531.91 530 0.99028 0.00972022 1 0 0 1 
22 5519.76 530 0.997679 0.00232084 1 0 0 1 
23 5507.78 530 0.999458 0.000542095 1 0 0 1 
24 5496.2 530 0.999879 0.000120981 1 0 0 1 
25 5485.17 530 0.999975 2.52132e-005 1 0 0 1 
26 5474.83 530 0.999995 4.81097e-006 1 0 0 1 
27 5465.22 530 0.999999 8.28675e-007 1 0 0 1 
28 5456.39 530 1 1.27642e-007 1 0 0 1 
29 5448.31 530 1 1.74569e-008 1 0 0 1 
30 5441 530 1 2.10536e-009 1 0 0 1 
31 5434.44 530 1 2.22111e-010 1 0 0 1 
32 5428.62 530 1 2.02865e-011 1 0 0 1 
33 5423.54 530 1 1.58211e-012 1 0 0 1 
34 5419.18 530 1 1.03382e-013 1 0 0 1 
35 5415.56 530 1 5.50994e-015 1 0 0 1 
36 5412.66 530 1 2.29029e-016 1 0 0 1 
37 5410.49 530 1 3.11981e-018 1 0 0 1 
38 5409.04 530 1 0 1 0 0 1 
39 5408.32 530 1 0 1 0 0 1 
