Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
566.351   	3000      	160       	3553.43   	6415.82   	0.0902705 	
576.351   	3000      	160       	3547.48   	6405.07   	0.0902178 	
586.351   	3000      	160       	3542.53   	6396.14   	0.0901865 	
596.351   	3000      	160       	3538.23   	6388.38   	0.0901688 	
606.351   	3000      	160       	3534.09   	6380.91   	0.0901544 	
616.351   	3000      	160       	3529.75   	6373.06   	0.0901353 	
626.351   	3000      	160       	3525.03   	6364.54   	0.090108  	
636.351   	3000      	160       	3519.94   	6355.34   	0.0900722 	
646.351   	3000      	160       	3517.13   	6350.27   	0.0900858 	
656.351   	3000      	160       	3514.96   	6346.35   	0.0901133 	
666.351   	3000      	160       	3513.02   	6342.85   	0.0901456 	
676.351   	3000      	160       	3510.97   	6339.15   	0.0901754 	
686.351   	3000      	160       	3508.74   	6335.14   	0.0902014 	
696.351   	3000      	160       	3506.58   	6331.23   	0.0902285 	
706.351   	3000      	160       	3504.31   	6327.13   	0.0902532 	
716.351   	3000      	160       	3501.88   	6322.74   	0.0902743 	
726.351   	3000      	160       	3499.17   	6317.85   	0.0902891 	
730       	3000      	160       	3498.12   	6315.96   	0.0902932 	
731       	3000      	160       	3497.25   	6314.38   	0.0902814 	
732       	3000      	160       	3494.83   	6310.02   	0.0902358 	
733       	3000      	160       	3490.34   	6301.9    	0.0901444 	
734       	3000      	160       	3484.25   	6290.91   	0.090018  	
735       	3000      	160       	3478.14   	6279.87   	0.0898909 	
736       	3000      	160       	3474.25   	6272.86   	0.0898127 	
737       	3000      	160       	3475.07   	6274.34   	0.0898382 	
738       	3000      	160       	3484.02   	6290.5    	0.0900425 	
738.557   	3000      	160       	3492.13   	6305.15   	0.0902251 	
739.557   	3000      	160       	3520.07   	6355.59   	0.0908459 	
740.557   	3000      	160       	3563.77   	6434.48   	0.0918093 	
741.557   	3000      	160       	3624.56   	6544.25   	0.0931397 	
742.557   	3000      	160       	3702.88   	6685.66   	0.0948395 	
743.557   	3000      	160       	3798.47   	6858.24   	0.0968935 	
744.557   	3000      	160       	3910.47   	7060.47   	0.0992731 	
745.557   	3000      	160       	4037.65   	7290.08   	0.101939  	
746.557   	3000      	160       	4178.89   	7545.1    	0.104857  	
747.557   	3000      	160       	4333.18   	7823.68   	0.107991  	
748.557   	3000      	160       	4499.95   	8124.78   	0.111317  	
749.088   	3000      	160       	4592      	8290.99   	0.113125  	
750.088   	3000      	160       	4775.73   	8622.71   	0.116675  	
751.088   	3000      	160       	4968.2    	8970.22   	0.12031   	
752.088   	3000      	160       	5167.78   	9330.58   	0.123988  	
753.088   	3000      	160       	5373.78   	9702.51   	0.127685  	
754.088   	3000      	160       	5585.84   	10085.4   	0.131388  	
755.088   	3000      	160       	5803.63   	10478.6   	0.135079  	
756.088   	3000      	160       	6026.6    	10881.2   	0.138742  	
757.088   	3000      	160       	6254.47   	11292.6   	0.142362  	
758.088   	3000      	160       	6487.21   	11712.8   	0.14593   	
759.088   	3000      	160       	6724.47   	12141.2   	0.149434  	
760.088   	3000      	160       	6965.54   	12576.5   	0.152853  	
761.088   	3000      	160       	7209.63   	13017.2   	0.15617   	
762.088   	3000      	160       	7455.81   	13461.7   	0.159368  	
762.593   	3000      	160       	7580.56   	13686.9   	0.160931  	
763.593   	3000      	160       	7828.19   	14134     	0.16392   	
764.096   	3000      	160       	7952.79   	14359     	0.165366  	
765.096   	3000      	160       	8200.06   	14805.4   	0.168122  	
766.096   	3000      	160       	8446.41   	15250.2   	0.170714  	
767.096   	3000      	160       	8691.38   	15692.5   	0.173139  	
768.096   	3000      	160       	8934.53   	16131.5   	0.175396  	
769.096   	3000      	160       	9175.46   	16566.6   	0.177484  	
770.096   	3000      	160       	9413.79   	16996.9   	0.179402  	
771.096   	3000      	160       	9649.25   	17422     	0.181153  	
772.096   	3000      	160       	9881.61   	17841.5   	0.182741  	
772.641   	3000      	160       	10007.2   	18068.4   	0.18354   	
773.641   	3000      	160       	10234.4   	18478.5   	0.184881  	
774.641   	3000      	160       	10457.8   	18881.9   	0.186067  	
775.641   	3000      	160       	10677.2   	19278     	0.187103  	
776.641   	3000      	160       	10892.3   	19666.3   	0.187995  	
777.641   	3000      	160       	11101.1   	20043.4   	0.188743  	
778.125   	3000      	160       	11200.9   	20223.5   	0.189059  	
779.125   	3000      	160       	11401.6   	20585.8   	0.189614  	
780.125   	3000      	160       	11597.6   	20939.8   	0.190051  	
781.125   	3000      	160       	11789.1   	21285.6   	0.190377  	
782.125   	3000      	160       	11974.5   	21620.4   	0.190597  	
782.601   	3000      	160       	12061.3   	21777.1   	0.190668  	
783.601   	3000      	160       	12239     	22097.8   	0.190748  	
784.601   	3000      	160       	12412.2   	22410.6   	0.190743  	
785.601   	3000      	160       	12581.2   	22715.8   	0.190658  	
786.601   	3000      	160       	12746     	23013.3   	0.190498  	
787.601   	3000      	160       	12906.6   	23303.2   	0.19027   	
788.601   	3000      	160       	13062.8   	23585.3   	0.189978  	
789.601   	3000      	160       	13214.6   	23859.3   	0.189629  	
790.601   	3000      	160       	13361.8   	24125.1   	0.189228  	
791.601   	3000      	160       	13504.5   	24382.8   	0.188781  	
792.601   	3000      	160       	13642.7   	24632.3   	0.188293  	
793.601   	3000      	160       	13776.4   	24873.7   	0.187768  	
794.601   	3000      	160       	13905.7   	25107.1   	0.187213  	
795.601   	3000      	160       	14029.1   	25329.9   	0.186637  	
796.065   	3000      	160       	14085.2   	25431.3   	0.186361  	
797.065   	3000      	160       	14202.2   	25642.4   	0.185756  	
798.065   	3000      	160       	14312.8   	25842.1   	0.185147  	
798.513   	3000      	160       	14361.3   	25929.7   	0.184869  	
799.513   	3000      	160       	14466.1   	26119     	0.184244  	
800.513   	3000      	160       	14568     	26302.8   	0.183606  	
801.513   	3000      	160       	14666.7   	26481.1   	0.182958  	
802.513   	3000      	160       	14762.3   	26653.7   	0.182303  	
803.513   	3000      	160       	14854.6   	26820.4   	0.181645  	
804.513   	3000      	160       	14943.7   	26981.3   	0.180986  	
805.513   	3000      	160       	15029.7   	27136.5   	0.180327  	
806.513   	3000      	160       	15112.6   	27286.2   	0.179671  	
807.513   	3000      	160       	15192.5   	27430.5   	0.179018  	
808.513   	3000      	160       	15269.6   	27569.7   	0.178371  	
809.513   	3000      	160       	15343.9   	27703.8   	0.17773   	
810.513   	3000      	160       	15415.4   	27832.9   	0.177097  	
811.513   	3000      	160       	15484.2   	27957.2   	0.176472  	
812.513   	3000      	160       	15550.5   	28076.8   	0.175857  	
813.513   	3000      	160       	15614.3   	28192.1   	0.175252  	
814.513   	3000      	160       	15675.8   	28303.1   	0.174656  	
815.513   	3000      	160       	15735.1   	28410.2   	0.174071  	
816.513   	3000      	160       	15791.4   	28511.9   	0.173504  	
816.881   	3000      	160       	15811.8   	28548.6   	0.173297  	
817.881   	3000      	160       	15865.4   	28645.4   	0.172745  	
818.881   	3000      	160       	15917.3   	28739.2   	0.172201  	
819.881   	3000      	160       	15967.8   	28830.3   	0.171665  	
820.881   	3000      	160       	16016.7   	28918.6   	0.171137  	
821.881   	3000      	160       	16064.2   	29004.3   	0.170617  	
822.881   	3000      	160       	16110.2   	29087.3   	0.170106  	
823.881   	3000      	160       	16154.8   	29167.9   	0.169603  	
824.881   	3000      	160       	16196.3   	29242.7   	0.16913   	
825.236   	3000      	160       	16210.8   	29268.9   	0.168964  	
826.236   	3000      	160       	16250.9   	29341.3   	0.168498  	
827.236   	3000      	160       	16290.4   	29412.6   	0.168035  	
828.236   	3000      	160       	16329.1   	29482.6   	0.167575  	
829.236   	3000      	160       	16367     	29551     	0.167121  	
830       	3000      	160       	16395.5   	29602.5   	0.166776  	
832.245   	3000      	160       	16290.3   	29412.4   	0.167969  	
834.872   	3000      	160       	15899.5   	28706.7   	0.172189  	
838.749   	3000      	160       	15083.2   	27232.7   	0.179583  	
844.721   	3000      	160       	13817     	24946.2   	0.187254  	
853.36    	3000      	160       	12256.3   	22127.3   	0.190497  	
863.36    	3000      	160       	10843     	19573.7   	0.187684  	
873.36    	3000      	160       	9805.41   	17698     	0.182239  	
878.495   	3000      	160       	9330.79   	16839.8   	0.178809  	
888.495   	3000      	160       	8591.95   	15502.7   	0.172323  	
898.495   	3000      	160       	7977.93   	14390.4   	0.165876  	
908.495   	3000      	160       	7472.74   	13474     	0.159859  	
910.995   	3000      	160       	7353.66   	13258     	0.158346  	
912.435   	3000      	160       	7288.6    	13139.9   	0.157505  	
914.2     	3000      	160       	7213.28   	13003.2   	0.156519  	
917.812   	3000      	160       	7081.22   	12763.1   	0.154756  	
923.616   	3000      	160       	6886.75   	12409     	0.15208   	
930.156   	3000      	160       	6695.42   	12059.9   	0.149354  	
940.156   	3000      	160       	6476.58   	11658     	0.14612   	
950.156   	3000      	160       	6307.09   	11344.2   	0.143522  	
960.156   	3000      	160       	6174.16   	11095.1   	0.141418  	
970.156   	3000      	160       	6068.23   	10893.3   	0.139688  	
980.156   	3000      	160       	5983.45   	10728.1   	0.138256  	
990.156   	3000      	160       	5920.64   	10600.8   	0.137146  	
1000.16   	3000      	160       	5877.54   	10507     	0.13633   	
1010.16   	3000      	160       	5845.99   	10431.9   	0.135676  	
1020.16   	3000      	160       	5823.87   	10371.4   	0.135148  	
1030.16   	3000      	160       	5813.13   	10328.8   	0.134779  	
1040.16   	3000      	160       	5811.65   	10300.6   	0.13454   	
1050.16   	3000      	160       	5814.78   	10277     	0.134333  	
1060.16   	3000      	160       	5822.45   	10259.1   	0.134172  	
1070.16   	3000      	160       	5831.64   	10240.6   	0.133996  	
1080.16   	3000      	160       	5841.9    	10220.6   	0.133796  	
1090.16   	3000      	160       	5858.14   	10206.8   	0.133642  	
1100.16   	3000      	160       	5879.36   	10198.8   	0.133537  	
1110.16   	3000      	160       	5903.33   	10191.8   	0.133429  	
1120.16   	3000      	160       	5929.79   	10185.2   	0.133314  	
1130.16   	3000      	160       	5957.1    	10176.1   	0.133164  	
1140.16   	3000      	160       	5984.74   	10163.8   	0.132971  	
1150.16   	3000      	160       	6012.91   	10148.6   	0.13274   	
1160.16   	3000      	160       	6041.7    	10130.8   	0.132473  	
1170.16   	3000      	160       	6072.12   	10112.3   	0.132189  	
1180.16   	3000      	160       	6103.77   	10092.6   	0.131882  	
1190.16   	3000      	160       	6135.74   	10070     	0.131536  	
1200.16   	3000      	160       	6172.97   	10053.2   	0.13124   	
1210.16   	3000      	160       	6214.08   	10040.4   	0.130974  	
1220.16   	3000      	160       	6253.92   	10023     	0.130656  	
1230.16   	3000      	160       	6294.11   	10003.8   	0.130314  	
1240.16   	3000      	160       	6335.25   	9984.19   	0.129961  	
1250.16   	3000      	160       	6376.01   	9962.27   	0.129581  	
1260.16   	3000      	160       	6415.86   	9937.55   	0.129168  	
1270.16   	3000      	160       	6453.63   	9908.6    	0.128709  	
1280.16   	3000      	160       	6499.02   	9890.46   	0.128355  	
1290.16   	3000      	160       	6542.03   	9867.97   	0.127955  	
1300.16   	3000      	160       	6584.53   	9844.27   	0.127542  	
1310.16   	3000      	160       	6627.38   	9821.03   	0.127133  	
1320.16   	3000      	160       	6677.43   	9808.1    	0.126825  	
1330.16   	3000      	160       	6724.6    	9790.92   	0.126475  	
1340.16   	3000      	160       	6770.26   	9771.76   	0.126107  	
1350.16   	3000      	160       	6814.02   	9750.3    	0.125718  	
1360.16   	3000      	160       	6853.69   	9723.99   	0.125283  	
1370.16   	3000      	160       	6899.36   	9706.62   	0.124939  	
1380.16   	3000      	160       	6939.64   	9682.9    	0.124535  	
1390.16   	3000      	160       	6983.91   	9665.39   	0.124196  	
1400.16   	3000      	160       	7022.64   	9641.42   	0.123796  	
1410.16   	3000      	160       	7058.36   	9614.69   	0.123373  	
1420.16   	3000      	160       	7090.91   	9585.53   	0.122931  	
1430.16   	3000      	160       	7132.91   	9570.19   	0.122632  	
1440.16   	3000      	160       	7171.51   	9551.75   	0.122306  	
1450.16   	3000      	160       	7206.81   	9530.53   	0.121957  	
1460.16   	3000      	160       	7238.54   	9506.31   	0.121584  	
1470.16   	3000      	160       	7266.7    	9479.26   	0.121188  	
1480.16   	3000      	160       	7293.83   	9452.78   	0.120804  	
1490.16   	3000      	160       	7321.5    	9428.87   	0.120452  	
1500.16   	3000      	160       	7346.33   	9403.62   	0.120093  	
1510.16   	3000      	160       	7375.52   	9385.37   	0.11981   	
1520.16   	3000      	160       	7400.08   	9363.14   	0.119493  	
1530.16   	3000      	160       	7423.78   	9341.76   	0.11919   	
1540.16   	3000      	160       	7446.85   	9321.5    	0.118905  	
1550.16   	3000      	160       	7468.31   	9301.13   	0.118626  	
1560      	3000      	160       	7488.42   	9281.68   	0.118362  	
1560.5    	3000      	160       	7488.37   	9279.38   	0.118336  	
1561.5    	3000      	160       	7490.08   	9277.06   	0.118306  	
1562.5    	3000      	160       	7492.31   	9275.41   	0.118283  	
1563.5    	3000      	160       	7494.98   	9274.32   	0.118265  	
1564.5    	3000      	160       	7498.18   	9273.89   	0.118255  	
1565.5    	3000      	160       	7502.1    	9274.38   	0.118254  	
1566.5    	3000      	160       	7507.08   	9276.19   	0.118267  	
1567.5    	3000      	160       	7513.51   	9279.82   	0.118298  	
1568.5    	3000      	160       	7521.89   	9285.84   	0.118354  	
1569.5    	3000      	160       	7532.67   	9294.85   	0.11844   	
1570.5    	3000      	160       	7546.51   	9307.63   	0.118566  	
1571.5    	3000      	160       	7564.39   	9325.39   	0.118742  	
1572.22   	3000      	160       	7580.28   	9341.91   	0.118907  	
1573.22   	3000      	160       	7613.04   	9378      	0.11927   	
1573.94   	3000      	160       	7643.26   	9412.14   	0.119614  	
1574.94   	3000      	160       	7697.67   	9474.83   	0.120246  	
1575.94   	3000      	160       	7762.83   	9550.68   	0.121009  	
1576.94   	3000      	160       	7836.99   	9637.52   	0.121879  	
1577.94   	3000      	160       	7918.88   	9733.76   	0.122839  	
1578.94   	3000      	160       	8007.81   	9838.54   	0.123879  	
1579.94   	3000      	160       	8103.52   	9951.52   	0.124993  	
1580.94   	3000      	160       	8206.04   	10072.7   	0.126182  	
1581.94   	3000      	160       	8315.5    	10202.3   	0.127443  	
1582.94   	3000      	160       	8432.41   	10340.8   	0.128782  	
1583.94   	3000      	160       	8556.83   	10488.4   	0.130196  	
1584.94   	3000      	160       	8688.35   	10644.5   	0.131679  	
1585.94   	3000      	160       	8826.86   	10808.9   	0.133226  	
1586.94   	3000      	160       	8972.24   	10981.5   	0.134834  	
1587.94   	3000      	160       	9124.8    	11162.7   	0.136504  	
1588.94   	3000      	160       	9285.42   	11353.5   	0.138243  	
1589.94   	3000      	160       	9456.13   	11556.3   	0.140069  	
1590.55   	3000      	160       	9564.91   	11685.6   	0.141221  	
1591.55   	3000      	160       	9750.49   	11906.1   	0.143164  	
1592.55   	3000      	160       	9944.91   	12137.1   	0.14517   	
1593.18   	3000      	160       	10071     	12287     	0.146455  	
1594.18   	3000      	160       	10277.3   	12531.9   	0.148528  	
1595.18   	3000      	160       	10486.2   	12779.6   	0.150588  	
1596.18   	3000      	160       	10696.1   	13028.2   	0.15262   	
1597.18   	3000      	160       	10906.6   	13277.1   	0.154619  	
1598.18   	3000      	160       	11118.2   	13527.1   	0.156591  	
1599.18   	3000      	160       	11331.2   	13778.2   	0.158534  	
1600.18   	3000      	160       	11550.1   	14036.2   	0.160493  	
1600.79   	3000      	160       	11684.6   	14194.6   	0.161677  	
1601.79   	3000      	160       	11911     	14461     	0.163634  	
1602.79   	3000      	160       	12139.1   	14729     	0.165561  	
1603.79   	3000      	160       	12367.7   	14997.2   	0.167447  	
1604.79   	3000      	160       	12596.1   	15264.8   	0.169286  	
1605.79   	3000      	160       	12824.2   	15531.5   	0.171078  	
1606.79   	3000      	160       	13052     	15797.4   	0.172822  	
1607.79   	3000      	160       	13279.5   	16062.5   	0.174518  	
1608.79   	3000      	160       	13506.5   	16326.6   	0.176166  	
1609.79   	3000      	160       	13733.3   	16589.9   	0.177769  	
1610.79   	3000      	160       	13960.3   	16853.1   	0.179329  	
1611.79   	3000      	160       	14187.7   	17116.4   	0.180848  	
1612.79   	3000      	160       	14417.5   	17382.1   	0.182339  	
1613.33   	3000      	160       	14542.7   	17526.7   	0.183133  	
1614.33   	3000      	160       	14774     	17793.7   	0.184565  	
1615.33   	3000      	160       	15004.2   	18058.8   	0.185945  	
1616.33   	3000      	160       	15232.5   	18321     	0.187268  	
1617.33   	3000      	160       	15458.8   	18580.6   	0.188536  	
1618.33   	3000      	160       	15689.6   	18845.2   	0.189788  	
1618.88   	3000      	160       	15818.9   	18993.3   	0.190469  	
1619.88   	3000      	160       	16052     	19260     	0.191663  	
1620.88   	3000      	160       	16283.9   	19524.8   	0.192806  	
1621.88   	3000      	160       	16514.2   	19787.3   	0.193896  	
1622.88   	3000      	160       	16742.7   	20047.3   	0.194935  	
1623.88   	3000      	160       	16969.3   	20304.5   	0.195921  	
1624.88   	3000      	160       	17194.6   	20559.8   	0.19686   	
1625.88   	3000      	160       	17418.7   	20813.4   	0.197752  	
1626.59   	3000      	160       	17575.5   	20990.6   	0.198353  	
1627.59   	3000      	160       	17796.9   	21240.2   	0.199165  	
1628.59   	3000      	160       	18017.3   	21488.4   	0.199935  	
1629.11   	3000      	160       	18132.4   	21617.9   	0.200322  	
1630.11   	3000      	160       	18351.1   	21863.5   	0.201026  	
1631.11   	3000      	160       	18567     	22105.4   	0.201683  	
1632.11   	3000      	160       	18777.7   	22340.9   	0.202288  	
1633.11   	3000      	160       	18982.9   	22569.5   	0.202842  	
1634.11   	3000      	160       	19182.9   	22791.5   	0.203348  	
1635.11   	3000      	160       	19378.1   	23007.7   	0.203812  	
1636.11   	3000      	160       	19568.7   	23218.2   	0.204235  	
1637.11   	3000      	160       	19754.9   	23423.2   	0.20462   	
1638.11   	3000      	160       	19936.8   	23622.8   	0.20497   	
1639.11   	3000      	160       	20114.4   	23817.2   	0.205287  	
1640.11   	3000      	160       	20288.5   	24007.3   	0.205573  	
1640.62   	3000      	160       	20376.5   	24103.1   	0.205709  	
1640.87   	3000      	160       	20418.7   	24149     	0.205772  	
1641.61   	3000      	160       	20540.5   	24281.1   	0.205946  	
1642.61   	3000      	160       	20702.3   	24456.2   	0.20616   	
1643.61   	3000      	160       	20860.7   	24627     	0.20635   	
1644.61   	3000      	160       	21013.7   	24791.4   	0.206515  	
1645.11   	3000      	160       	21089.6   	24872.8   	0.206591  	
1646.11   	3000      	160       	21237.8   	25031.3   	0.206726  	
1647.11   	3000      	160       	21383.1   	25186.2   	0.206843  	
1648.11   	3000      	160       	21525.5   	25337.6   	0.206942  	
1649.11   	3000      	160       	21665.1   	25485.5   	0.207026  	
1650.11   	3000      	160       	21801.8   	25629.9   	0.207094  	
1651.11   	3000      	160       	21935.7   	25770.9   	0.207147  	
1652.11   	3000      	160       	22066.8   	25908.6   	0.207188  	
1653.11   	3000      	160       	22195.4   	26043     	0.207216  	
1654.11   	3000      	160       	22321.4   	26174.4   	0.207232  	
1655.11   	3000      	160       	22445.2   	26303     	0.207238  	
1656.11   	3000      	160       	22566.8   	26428.9   	0.207233  	
1657.11   	3000      	160       	22686.4   	26552.2   	0.207218  	
1658.11   	3000      	160       	22800     	26668.4   	0.207196  	
1658.58   	3000      	160       	22853     	26722.5   	0.207183  	
1659.58   	3000      	160       	22965.4   	26836.9   	0.207149  	
1660      	3000      	160       	23007.8   	26879.3   	0.207134  	
1661.22   	3000      	160       	23097.2   	26962.8   	0.207102  	
1662.99   	3000      	160       	23059.4   	26887.3   	0.20713   	
1665.69   	3000      	160       	22612.8   	26318.9   	0.207216  	
1669.64   	3000      	160       	21558.3   	25025.5   	0.206599  	
1675.69   	3000      	160       	19814.5   	22911.5   	0.203209  	
1684.44   	3000      	160       	17398.7   	20006.7   	0.193876  	
1689.59   	3000      	160       	16232.6   	18606.5   	0.187493  	
1692.58   	3000      	160       	15620.2   	17872     	0.183665  	
1699.63   	3000      	160       	14490.7   	16508.8   	0.175695  	
1709.63   	3000      	160       	13333.3   	15098.1   	0.166268  	
1715.54   	3000      	160       	12770.6   	14409.3   	0.161235  	
1719.06   	3000      	160       	12434.1   	13999.7   	0.158114  	
1727.95   	3000      	160       	11830.1   	13249.5   	0.15213   	
1737.95   	3000      	160       	11316     	12601.4   	0.14669   	
1747.95   	3000      	160       	10905.2   	12078.1   	0.142121  	
1757.95   	3000      	160       	10541.2   	11615.8   	0.137964  	
1767.95   	3000      	160       	10232.4   	11223.9   	0.134358  	
1777.95   	3000      	160       	9994.64   	10918.7   	0.131502  	
1787.95   	3000      	160       	9783.95   	10651.2   	0.128974  	
1797.95   	3000      	160       	9596.56   	10416.9   	0.126748  	
1807.95   	3000      	160       	9434.16   	10215.9   	0.124835  	
1817.95   	3000      	160       	9300.08   	10050.7   	0.123264  	
1827.95   	3000      	160       	9175.54   	9903.17   	0.121876  	
1837.95   	3000      	160       	9049.61   	9762.22   	0.120566  	
1847.95   	3000      	160       	8938.42   	9643.85   	0.119492  	
1857.95   	3000      	160       	8832.38   	9537      	0.118546  	
1867.95   	3000      	160       	8727.06   	9436.35   	0.117672  	
1877.95   	3000      	160       	8621.48   	9340.34   	0.116856  	
1887.95   	3000      	160       	8510.8    	9243.95   	0.116046  	
1897.95   	3000      	160       	8411.14   	9164.47   	0.115422  	
1907.95   	3000      	160       	8309.76   	9090.87   	0.114882  	
1917.95   	3000      	160       	8201.86   	9019.34   	0.114392  	
1927.95   	3000      	160       	8094.02   	8958.91   	0.114054  	
1937.95   	3000      	160       	7988.07   	8913.29   	0.113917  	
1947.95   	3000      	160       	7867.98   	8865.57   	0.113807  	
1957.95   	3000      	160       	7739.09   	8821.37   	0.113786  	
1967.95   	3000      	160       	7631.42   	8804.53   	0.114073  	
1977.95   	3000      	160       	7557.28   	8817.7    	0.114655  	
1987.95   	3000      	160       	7499.23   	8840.09   	0.115306  	
1997.95   	3000      	160       	7467.12   	8886.31   	0.116191  	
2005.08   	3000      	160       	7448.39   	8921.31   	0.116835  	
2015.08   	3000      	160       	7418.84   	8962.12   	0.117634  	
2025.08   	3000      	160       	7385.84   	8994.04   	0.118323  	
2035.08   	3000      	160       	7345.69   	9008.34   	0.118787  	
2045.08   	3000      	160       	7313.73   	9017.94   	0.119142  	
2055.08   	3000      	160       	7289.16   	9016.52   	0.119299  	
2065.08   	3000      	160       	7280.05   	9014.16   	0.119365  	
2075.08   	3000      	160       	7325.32   	9069.57   	0.120029  	
2085.08   	3000      	160       	7343.76   	9091.56   	0.120342  	
2095.08   	3000      	160       	7353.16   	9102.48   	0.120547  	
2105.08   	3000      	160       	7353.75   	9103.65   	0.120665  	
2115.08   	3000      	160       	7345.7    	9095.04   	0.120697  	
2125.08   	3000      	160       	7347.21   	9088.94   	0.120727  	
2135.08   	3000      	160       	7350.02   	9070.89   	0.120576  	
2145.08   	3000      	160       	7358.26   	9041.93   	0.120238  	
2155.08   	3000      	160       	7374.21   	9002.36   	0.119703  	
2165.08   	3000      	160       	7406.86   	8954.66   	0.118957  	
2175.08   	3000      	160       	7455.87   	8904.98   	0.118096  	
2185.08   	3000      	160       	7528.68   	8869.55   	0.117333  	
2192.28   	3000      	160       	7583.23   	8841.71   	0.11674   	
2202.28   	3000      	160       	7653.65   	8794.39   	0.115818  	
2212.28   	3000      	160       	7717.53   	8742.48   	0.114866  	
2222.28   	3000      	160       	7771.01   	8685.28   	0.113891  	
