Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
416.351   	5000      	160       	0         	0         	-144682   	
426.351   	5000      	160       	0         	0         	-144471   	
436.351   	5000      	160       	0         	0         	-144231   	
446.351   	5000      	160       	0         	0         	-143974   	
456.351   	5000      	160       	0         	0         	-143693   	
466.351   	5000      	160       	0         	0         	-143477   	
476.351   	5000      	160       	0         	0         	-143334   	
486.351   	5000      	160       	0         	0         	-143202   	
496.351   	5000      	160       	0         	0         	-143063   	
506.351   	5000      	160       	0         	0         	-142943   	
516.351   	5000      	160       	0         	0         	-142809   	
526.351   	5000      	160       	0         	0         	-142657   	
536.351   	5000      	160       	0         	0         	-142507   	
546.351   	5000      	160       	0         	0         	-142344   	
556.351   	5000      	160       	0         	0         	-142163   	
566.351   	5000      	160       	0         	0         	-141962   	
576.351   	5000      	160       	0         	0         	-141732   	
586.351   	5000      	160       	0         	0         	-141542   	
596.351   	5000      	160       	0         	0         	-141383   	
606.351   	5000      	160       	0         	0         	-141232   	
616.351   	5000      	160       	0         	0         	-141070   	
626.351   	5000      	160       	0         	0         	-140891   	
636.351   	5000      	160       	0         	0         	-140696   	
646.351   	5000      	160       	0         	0         	-140589   	
656.351   	5000      	160       	0         	0         	-140508   	
666.351   	5000      	160       	0         	0         	-140434   	
676.351   	5000      	160       	0         	0         	-140357   	
686.351   	5000      	160       	0         	0         	-140275   	
696.351   	5000      	160       	0         	0         	-140196   	
706.351   	5000      	160       	0         	0         	-140114   	
716.351   	5000      	160       	0         	0         	-140026   	
726.351   	5000      	160       	0         	0         	-139929   	
730       	5000      	160       	0         	0         	-139891   	
731       	5000      	160       	-12974.1  	0         	0         	
732       	5000      	160       	-12204.2  	0         	0         	
733       	5000      	160       	-12595.6  	0         	0         	
734       	5000      	160       	-14469    	0         	0         	
735       	5000      	160       	-16623.5  	0         	0         	
736       	5000      	160       	-18987.5  	0         	0         	
737       	5000      	160       	-21453.2  	0         	0         	
738       	5000      	160       	-27754.8  	0         	0         	
738.557   	5000      	160       	-28726.8  	0         	0         	
739.557   	5000      	160       	-31762.5  	0         	0         	
740.557   	5000      	160       	-34473.4  	0         	0         	
741.557   	5000      	160       	-36853.3  	0         	0         	
742.557   	5000      	160       	-38923.8  	0         	0         	
743.557   	5000      	160       	-40724.7  	0         	0         	
744.557   	5000      	160       	-42308    	0         	0         	
745.557   	5000      	160       	-43716.2  	0         	0         	
746.557   	5000      	160       	-45183.5  	0         	0         	
747.557   	5000      	160       	-46595    	0         	0         	
748.557   	5000      	160       	-48158.9  	0         	0         	
749.088   	5000      	160       	-48835    	0         	0         	
750.088   	5000      	160       	-49928.5  	0         	0         	
751.088   	5000      	160       	-50874.2  	0         	0         	
752.088   	5000      	160       	-51720.5  	0         	0         	
753.088   	5000      	160       	-52575.6  	0         	0         	
754.088   	5000      	160       	-53446    	0         	0         	
755.088   	5000      	160       	-54671.6  	0         	0         	
756.088   	5000      	160       	-55799.7  	0         	0         	
757.088   	5000      	160       	-56855.8  	0         	0         	
758.088   	5000      	160       	-57875.2  	0         	0         	
759.088   	5000      	160       	-58861    	0         	0         	
760.088   	5000      	160       	-59808.2  	0         	0         	
761.088   	5000      	160       	-60712.9  	0         	0         	
762.088   	5000      	160       	-61549.8  	0         	0         	
762.593   	5000      	160       	-61947.5  	0         	0         	
763.593   	5000      	160       	-62673.9  	0         	0         	
764.096   	5000      	160       	-63016.1  	0         	0         	
765.096   	5000      	160       	-63680.4  	0         	0         	
766.096   	5000      	160       	-64300.9  	0         	0         	
767.096   	5000      	160       	-64875.7  	0         	0         	
768.096   	5000      	160       	-65407    	0         	0         	
769.096   	5000      	160       	-65898.3  	0         	0         	
770.096   	5000      	160       	-66351.6  	0         	0         	
771.096   	5000      	160       	-66791.7  	0         	0         	
772.096   	5000      	160       	-67229.7  	0         	0         	
772.641   	5000      	160       	-67416.5  	0         	0         	
773.641   	5000      	160       	-67750.2  	0         	0         	
774.641   	5000      	160       	-68055.4  	0         	0         	
775.641   	5000      	160       	-68330.2  	0         	0         	
776.641   	5000      	160       	-68575.3  	0         	0         	
777.641   	5000      	160       	-68699.8  	0         	0         	
778.125   	5000      	160       	-68749.1  	0         	0         	
779.125   	5000      	160       	-68873.5  	0         	0         	
780.125   	5000      	160       	-69005    	0         	0         	
781.125   	5000      	160       	-69139    	0         	0         	
782.125   	5000      	160       	-69204.1  	0         	0         	
782.601   	5000      	160       	-69226.4  	0         	0         	
783.601   	5000      	160       	-69287.3  	0         	0         	
784.601   	5000      	160       	-69353.2  	0         	0         	
785.601   	5000      	160       	-69419.4  	0         	0         	
786.601   	5000      	160       	-69484.6  	0         	0         	
787.601   	5000      	160       	-69545.4  	0         	0         	
788.601   	5000      	160       	-69599.2  	0         	0         	
789.601   	5000      	160       	-69647.5  	0         	0         	
790.601   	5000      	160       	-69688.5  	0         	0         	
791.601   	5000      	160       	-69720.7  	0         	0         	
792.601   	5000      	160       	-69744.1  	0         	0         	
793.601   	5000      	160       	-69759.2  	0         	0         	
794.601   	5000      	160       	-69767    	0         	0         	
795.601   	5000      	160       	-69735.9  	0         	0         	
796.065   	5000      	160       	-69717.2  	0         	0         	
797.065   	5000      	160       	-69689.7  	0         	0         	
798.065   	5000      	160       	-69618.6  	0         	0         	
798.513   	5000      	160       	-69584.6  	0         	0         	
799.513   	5000      	160       	-69534.6  	0         	0         	
800.513   	5000      	160       	-69500.2  	0         	0         	
801.513   	5000      	160       	-69474.4  	0         	0         	
802.513   	5000      	160       	-69452.8  	0         	0         	
803.513   	5000      	160       	-69433.4  	0         	0         	
804.513   	5000      	160       	-69415.2  	0         	0         	
805.513   	5000      	160       	-69397.9  	0         	0         	
806.513   	5000      	160       	-69381.7  	0         	0         	
807.513   	5000      	160       	-69356.1  	0         	0         	
808.513   	5000      	160       	-69320.4  	0         	0         	
809.513   	5000      	160       	-69292.8  	0         	0         	
810.513   	5000      	160       	-69271    	0         	0         	
811.513   	5000      	160       	-69254.5  	0         	0         	
812.513   	5000      	160       	-69242.6  	0         	0         	
813.513   	5000      	160       	-69234.7  	0         	0         	
814.513   	5000      	160       	-69230.4  	0         	0         	
815.513   	5000      	160       	-69229.7  	0         	0         	
816.513   	5000      	160       	-69215.1  	0         	0         	
816.881   	5000      	160       	-69208.5  	0         	0         	
817.881   	5000      	160       	-69205.6  	0         	0         	
818.881   	5000      	160       	-69211.3  	0         	0         	
819.881   	5000      	160       	-69223.3  	0         	0         	
820.881   	5000      	160       	-69239.7  	0         	0         	
821.881   	5000      	160       	-69259.7  	0         	0         	
822.881   	5000      	160       	-69282.7  	0         	0         	
823.881   	5000      	160       	-69308.3  	0         	0         	
824.881   	5000      	160       	-69318.8  	0         	0         	
825.236   	5000      	160       	-69321    	0         	0         	
826.236   	5000      	160       	-69340    	0         	0         	
827.236   	5000      	160       	-69366.8  	0         	0         	
828.236   	5000      	160       	-69398.9  	0         	0         	
829.236   	5000      	160       	-69434.6  	0         	0         	
830       	5000      	160       	-69462.3  	0         	0         	
832.245   	5000      	160       	0         	0         	-357431   	
834.872   	5000      	160       	0         	0         	-235250   	
838.749   	5000      	160       	0         	0         	-207689   	
844.721   	5000      	160       	0         	0         	-211542   	
853.36    	5000      	160       	0         	0         	-217957   	
863.36    	5000      	160       	0         	0         	-232719   	
873.36    	5000      	160       	0         	0         	-240733   	
878.495   	5000      	160       	0         	0         	-243868   	
888.495   	5000      	160       	0         	0         	-247442   	
898.495   	5000      	160       	0         	0         	-245538   	
908.495   	5000      	160       	0         	0         	-241261   	
910.995   	5000      	160       	0         	0         	-240143   	
912.435   	5000      	160       	0         	0         	-239456   	
914.2     	5000      	160       	0         	0         	-238450   	
917.812   	5000      	160       	0         	0         	-238588   	
923.616   	5000      	160       	0         	0         	-235938   	
930.156   	5000      	160       	0         	0         	-234510   	
940.156   	5000      	160       	0         	0         	-234192   	
950.156   	5000      	160       	0         	0         	-234416   	
960.156   	5000      	160       	0         	0         	-234777   	
970.156   	5000      	160       	0         	0         	-234970   	
980.156   	5000      	160       	0         	0         	-235066   	
990.156   	5000      	160       	0         	0         	-235264   	
1000.16   	5000      	160       	0         	0         	-235417   	
1010.16   	5000      	160       	0         	0         	-235527   	
1020.16   	5000      	160       	0         	0         	-235641   	
1030.16   	5000      	160       	0         	0         	-235709   	
1040.16   	5000      	160       	0         	0         	-235689   	
1050.16   	5000      	160       	0         	0         	-235645   	
1060.16   	5000      	160       	0         	0         	-235570   	
1070.16   	5000      	160       	0         	0         	-235433   	
1080.16   	5000      	160       	0         	0         	-235218   	
1090.16   	5000      	160       	0         	0         	-235013   	
1100.16   	5000      	160       	0         	0         	-234815   	
1110.16   	5000      	160       	0         	0         	-234650   	
1120.16   	5000      	160       	0         	0         	-234511   	
1130.16   	5000      	160       	0         	0         	-234359   	
1140.16   	5000      	160       	0         	0         	-234176   	
1150.16   	5000      	160       	0         	0         	-233965   	
1160.16   	5000      	160       	0         	0         	-233746   	
1170.16   	5000      	160       	0         	0         	-233539   	
1180.16   	5000      	160       	0         	0         	-233340   	
1190.16   	5000      	160       	0         	0         	-233184   	
1200.16   	5000      	160       	0         	0         	-233107   	
1210.16   	5000      	160       	0         	0         	-233078   	
1220.16   	5000      	160       	0         	0         	-233063   	
1230.16   	5000      	160       	0         	0         	-233054   	
1240.16   	5000      	160       	0         	0         	-233061   	
1250.16   	5000      	160       	0         	0         	-233079   	
1260.16   	5000      	160       	0         	0         	-233088   	
1270.16   	5000      	160       	0         	0         	-233112   	
1280.16   	5000      	160       	0         	0         	-233157   	
1290.16   	5000      	160       	0         	0         	-233194   	
1300.16   	5000      	160       	0         	0         	-233208   	
1310.16   	5000      	160       	0         	0         	-233252   	
1320.16   	5000      	160       	0         	0         	-233318   	
1330.16   	5000      	160       	0         	0         	-233377   	
1340.16   	5000      	160       	0         	0         	-233410   	
1350.16   	5000      	160       	0         	0         	-233410   	
1360.16   	5000      	160       	0         	0         	-233379   	
1370.16   	5000      	160       	0         	0         	-233336   	
1380.16   	5000      	160       	0         	0         	-233251   	
1390.16   	5000      	160       	0         	0         	-233144   	
1400.16   	5000      	160       	0         	0         	-233026   	
1410.16   	5000      	160       	0         	0         	-232892   	
1420.16   	5000      	160       	0         	0         	-232761   	
1430.16   	5000      	160       	0         	0         	-232674   	
1440.16   	5000      	160       	0         	0         	-232622   	
1450.16   	5000      	160       	0         	0         	-232584   	
1460.16   	5000      	160       	0         	0         	-232541   	
1470.16   	5000      	160       	0         	0         	-232478   	
1480.16   	5000      	160       	0         	0         	-232382   	
1490.16   	5000      	160       	0         	0         	-232260   	
1500.16   	5000      	160       	0         	0         	-232163   	
1510.16   	5000      	160       	0         	0         	-232095   	
1520.16   	5000      	160       	0         	0         	-232042   	
1530.16   	5000      	160       	0         	0         	-232007   	
1540.16   	5000      	160       	0         	0         	-231987   	
1550.16   	5000      	160       	0         	0         	-231975   	
1560      	5000      	160       	0         	0         	-231967   	
1560.5    	5000      	160       	-22859.4  	0         	0         	
1561.5    	5000      	160       	-22177.7  	0         	0         	
1562.5    	5000      	160       	-21552.8  	0         	0         	
1563.5    	5000      	160       	-22134.5  	0         	0         	
1564.5    	5000      	160       	-22846    	0         	0         	
1565.5    	5000      	160       	-23517.8  	0         	0         	
1566.5    	5000      	160       	-24398.8  	0         	0         	
1567.5    	5000      	160       	-25078.7  	0         	0         	
1568.5    	5000      	160       	-25600.1  	0         	0         	
1569.5    	5000      	160       	-26515.3  	0         	0         	
1570.5    	5000      	160       	-28724.9  	0         	0         	
1571.5    	5000      	160       	-30365.1  	0         	0         	
1572.22   	5000      	160       	-31445.4  	0         	0         	
1573.22   	5000      	160       	-32758    	0         	0         	
1573.94   	5000      	160       	-33549.1  	0         	0         	
1574.94   	5000      	160       	-34383.2  	0         	0         	
1575.94   	5000      	160       	-35002.2  	0         	0         	
1576.94   	5000      	160       	-35913.4  	0         	0         	
1577.94   	5000      	160       	-37423.3  	0         	0         	
1578.94   	5000      	160       	-38565.5  	0         	0         	
1579.94   	5000      	160       	-39439.5  	0         	0         	
1580.94   	5000      	160       	-40121.5  	0         	0         	
1581.94   	5000      	160       	-40670    	0         	0         	
1582.94   	5000      	160       	-41158.3  	0         	0         	
1583.94   	5000      	160       	-41735.3  	0         	0         	
1584.94   	5000      	160       	-42295    	0         	0         	
1585.94   	5000      	160       	-42801.6  	0         	0         	
1586.94   	5000      	160       	-43254.5  	0         	0         	
1587.94   	5000      	160       	-43686.6  	0         	0         	
1588.94   	5000      	160       	-44101.1  	0         	0         	
1589.94   	5000      	160       	-44572.8  	0         	0         	
1590.55   	5000      	160       	-44863.3  	0         	0         	
1591.55   	5000      	160       	-45303.8  	0         	0         	
1592.55   	5000      	160       	-45746.5  	0         	0         	
1593.18   	5000      	160       	-46017.4  	0         	0         	
1594.18   	5000      	160       	-46428.3  	0         	0         	
1595.18   	5000      	160       	-47074    	0         	0         	
1596.18   	5000      	160       	-47835.2  	0         	0         	
1597.18   	5000      	160       	-48529.9  	0         	0         	
1598.18   	5000      	160       	-49159.9  	0         	0         	
1599.18   	5000      	160       	-49732.8  	0         	0         	
1600.18   	5000      	160       	-50337.7  	0         	0         	
1600.79   	5000      	160       	-50704.2  	0         	0         	
1601.79   	5000      	160       	-51282.5  	0         	0         	
1602.79   	5000      	160       	-51820.2  	0         	0         	
1603.79   	5000      	160       	-52318.5  	0         	0         	
1604.79   	5000      	160       	-52782.4  	0         	0         	
1605.79   	5000      	160       	-53241.7  	0         	0         	
1606.79   	5000      	160       	-53691.5  	0         	0         	
1607.79   	5000      	160       	-54125.1  	0         	0         	
1608.79   	5000      	160       	-54539.7  	0         	0         	
1609.79   	5000      	160       	-54959.8  	0         	0         	
1610.79   	5000      	160       	-55385.7  	0         	0         	
1611.79   	5000      	160       	-55807    	0         	0         	
1612.79   	5000      	160       	-56234.9  	0         	0         	
1613.33   	5000      	160       	-56464.7  	0         	0         	
1614.33   	5000      	160       	-56875.5  	0         	0         	
1615.33   	5000      	160       	-57266    	0         	0         	
1616.33   	5000      	160       	-57640.5  	0         	0         	
1617.33   	5000      	160       	-57998.5  	0         	0         	
1618.33   	5000      	160       	-58370.7  	0         	0         	
1618.88   	5000      	160       	-58580.9  	0         	0         	
1619.88   	5000      	160       	-58969.8  	0         	0         	
1620.88   	5000      	160       	-59356.9  	0         	0         	
1621.88   	5000      	160       	-59736.1  	0         	0         	
1622.88   	5000      	160       	-60106.2  	0         	0         	
1623.88   	5000      	160       	-60490    	0         	0         	
1624.88   	5000      	160       	-60871.2  	0         	0         	
1625.88   	5000      	160       	-61775    	0         	0         	
1626.59   	5000      	160       	-62046.2  	0         	0         	
1627.59   	5000      	160       	-62326.7  	0         	0         	
1628.59   	5000      	160       	-62599.9  	0         	0         	
1629.11   	5000      	160       	-62741.9  	0         	0         	
1630.11   	5000      	160       	-63006.6  	0         	0         	
1631.11   	5000      	160       	-63258.8  	0         	0         	
1632.11   	5000      	160       	-63497.2  	0         	0         	
1633.11   	5000      	160       	-63722.9  	0         	0         	
1634.11   	5000      	160       	-63937.5  	0         	0         	
1635.11   	5000      	160       	-64141.4  	0         	0         	
1636.11   	5000      	160       	-64337    	0         	0         	
1637.11   	5000      	160       	-64525.2  	0         	0         	
1638.11   	5000      	160       	-64706.9  	0         	0         	
1639.11   	5000      	160       	-64882.6  	0         	0         	
1640.11   	5000      	160       	-65053.9  	0         	0         	
1640.62   	5000      	160       	-65138.5  	0         	0         	
1640.87   	5000      	160       	-65178.4  	0         	0         	
1641.61   	5000      	160       	-65292.4  	0         	0         	
1642.61   	5000      	160       	-65443.8  	0         	0         	
1643.61   	5000      	160       	-65592.3  	0         	0         	
1644.61   	5000      	160       	-65734.8  	0         	0         	
1645.11   	5000      	160       	-65804.2  	0         	0         	
1646.11   	5000      	160       	-65940.5  	0         	0         	
1647.11   	5000      	160       	-66074.6  	0         	0         	
1648.11   	5000      	160       	-66207    	0         	0         	
1649.11   	5000      	160       	-66337.6  	0         	0         	
1650.11   	5000      	160       	-66458.8  	0         	0         	
1651.11   	5000      	160       	-66564.1  	0         	0         	
1652.11   	5000      	160       	-66673.6  	0         	0         	
1653.11   	5000      	160       	-66791.4  	0         	0         	
1654.11   	5000      	160       	-66915.1  	0         	0         	
1655.11   	5000      	160       	-67043.7  	0         	0         	
1656.11   	5000      	160       	-67173.8  	0         	0         	
1657.11   	5000      	160       	-67303.9  	0         	0         	
1658.11   	5000      	160       	-67538    	0         	0         	
1658.58   	5000      	160       	-67651.8  	0         	0         	
1659.58   	5000      	160       	-67857.9  	0         	0         	
1660      	5000      	160       	-67938.5  	0         	0         	
1661.22   	5000      	160       	0         	0         	-428606   	
1662.99   	5000      	160       	0         	0         	-279514   	
1665.69   	5000      	160       	0         	0         	-215441   	
1669.64   	5000      	160       	0         	0         	-218588   	
1675.69   	5000      	160       	0         	0         	-225931   	
1684.44   	5000      	160       	0         	0         	-234485   	
1689.59   	5000      	160       	0         	0         	-241718   	
1692.58   	5000      	160       	0         	0         	-245372   	
1699.63   	5000      	160       	0         	0         	-252378   	
1709.63   	5000      	160       	0         	0         	-256694   	
1715.54   	5000      	160       	0         	0         	-257980   	
1719.06   	5000      	160       	0         	0         	-258943   	
1727.95   	5000      	160       	0         	0         	-260717   	
1737.95   	5000      	160       	0         	0         	-261203   	
1747.95   	5000      	160       	0         	0         	-261562   	
1757.95   	5000      	160       	0         	0         	-259490   	
1767.95   	5000      	160       	0         	0         	-257957   	
1777.95   	5000      	160       	0         	0         	-257149   	
1787.95   	5000      	160       	0         	0         	-256372   	
1797.95   	5000      	160       	0         	0         	-254889   	
1807.95   	5000      	160       	0         	0         	-253541   	
1817.95   	5000      	160       	0         	0         	-252386   	
1827.95   	5000      	160       	0         	0         	-251229   	
1837.95   	5000      	160       	0         	0         	-250094   	
1847.95   	5000      	160       	0         	0         	-249161   	
1857.95   	5000      	160       	0         	0         	-248233   	
1867.95   	5000      	160       	0         	0         	-247239   	
1877.95   	5000      	160       	0         	0         	-246161   	
1887.95   	5000      	160       	0         	0         	-245062   	
1897.95   	5000      	160       	0         	0         	-244063   	
1907.95   	5000      	160       	0         	0         	-243119   	
1917.95   	5000      	160       	0         	0         	-242155   	
1927.95   	5000      	160       	0         	0         	-241191   	
1937.95   	5000      	160       	0         	0         	-240235   	
1947.95   	5000      	160       	0         	0         	-239270   	
1957.95   	5000      	160       	0         	0         	-238438   	
1967.95   	5000      	160       	0         	0         	-237666   	
1977.95   	5000      	160       	0         	0         	-236905   	
1987.95   	5000      	160       	0         	0         	-236164   	
1997.95   	5000      	160       	0         	0         	-238704   	
2005.08   	5000      	160       	0         	0         	-238483   	
2015.08   	5000      	160       	0         	0         	-237577   	
2025.08   	5000      	160       	0         	0         	-236574   	
2035.08   	5000      	160       	0         	0         	-235606   	
2045.08   	5000      	160       	0         	0         	-234726   	
2055.08   	5000      	160       	0         	0         	-234024   	
2065.08   	5000      	160       	0         	0         	-233447   	
2075.08   	5000      	160       	0         	0         	-232969   	
2085.08   	5000      	160       	0         	0         	-232525   	
2095.08   	5000      	160       	0         	0         	-232094   	
2105.08   	5000      	160       	0         	0         	-231665   	
2115.08   	5000      	160       	0         	0         	-231234   	
2125.08   	5000      	160       	0         	0         	-230803   	
2135.08   	5000      	160       	0         	0         	-230385   	
2145.08   	5000      	160       	0         	0         	-229977   	
2155.08   	5000      	160       	0         	0         	-229578   	
2165.08   	5000      	160       	0         	0         	-229198   	
2175.08   	5000      	160       	0         	0         	-228861   	
2185.08   	5000      	160       	0         	0         	-230749   	
2192.28   	5000      	160       	0         	0         	-230769   	
2202.28   	5000      	160       	0         	0         	-230460   	
2212.28   	5000      	160       	0         	0         	-230137   	
2222.28   	5000      	160       	0         	0         	-229793   	
2232.28   	5000      	160       	0         	0         	-229504   	
2242.28   	5000      	160       	0         	0         	-229253   	
2252.28   	5000      	160       	0         	0         	-229018   	
2262.28   	5000      	160       	0         	0         	-228829   	
2272.28   	5000      	160       	0         	0         	-228650   	
2282.28   	5000      	160       	0         	0         	-228465   	
2292.28   	5000      	160       	0         	0         	-228262   	
2302.28   	5000      	160       	0         	0         	-228037   	
2312.28   	5000      	160       	0         	0         	-227782   	
2322.28   	5000      	160       	0         	0         	-227499   	
2332.28   	5000      	160       	0         	0         	-227197   	
2342.28   	5000      	160       	0         	0         	-226881   	
2352.28   	5000      	160       	0         	0         	-226562   	
2362.28   	5000      	160       	0         	0         	-226250   	
2372.28   	5000      	160       	0         	0         	-225934   	
2382.28   	5000      	160       	0         	0         	-225590   	
2390      	5000      	160       	0         	0         	-228401   	
2391      	5000      	160       	-22440.7  	0         	0         	
2392      	5000      	160       	-21796.8  	0         	0         	
2393      	5000      	160       	-21651.8  	0         	0         	
2394      	5000      	160       	-22477.1  	0         	0         	
2395      	5000      	160       	-23099.3  	0         	0         	
2396      	5000      	160       	-23866.7  	0         	0         	
2397      	5000      	160       	-24603.4  	0         	0         	
2398      	5000      	160       	-25165    	0         	0         	
2399      	5000      	160       	-25587.6  	0         	0         	
2400      	5000      	160       	-27220.8  	0         	0         	
2401      	5000      	160       	-29083    	0         	0         	
2402      	5000      	160       	-30454.8  	0         	0         	
2403      	5000      	160       	-31486.8  	0         	0         	
2404      	5000      	160       	-32264.6  	0         	0         	
2405      	5000      	160       	-32852.6  	0         	0         	
2406      	5000      	160       	-33298.9  	0         	0         	
2407      	5000      	160       	-33838.4  	0         	0         	
2408      	5000      	160       	-35257    	0         	0         	
2408.71   	5000      	160       	-36094    	0         	0         	
2409.71   	5000      	160       	-37025.9  	0         	0         	
2410.42   	5000      	160       	-37566.7  	0         	0         	
2411.42   	5000      	160       	-38217.1  	0         	0         	
2412.11   	5000      	160       	-38605.9  	0         	0         	
2413.11   	5000      	160       	-39049.8  	0         	0         	
2414.11   	5000      	160       	-39457.8  	0         	0         	
2414.79   	5000      	160       	-39758.6  	0         	0         	
2415.79   	5000      	160       	-40200.1  	0         	0         	
2416.79   	5000      	160       	-40578.6  	0         	0         	
2417.5    	5000      	160       	-40805.7  	0         	0         	
2418.5    	5000      	160       	-41078.1  	0         	0         	
2419.25   	5000      	160       	-41253.9  	0         	0         	
2420.25   	5000      	160       	-41481.6  	0         	0         	
2421.02   	5000      	160       	-41646.5  	0         	0         	
2422.02   	5000      	160       	-41827.6  	0         	0         	
2423.02   	5000      	160       	-41984.6  	0         	0         	
2423.69   	5000      	160       	-42079.5  	0         	0         	
2424.69   	5000      	160       	-42206.6  	0         	0         	
2425.69   	5000      	160       	-42404.4  	0         	0         	
2426.69   	5000      	160       	-42735.8  	0         	0         	
2427.69   	5000      	160       	-43061.5  	0         	0         	
2428.69   	5000      	160       	-43354.8  	0         	0         	
2429.69   	5000      	160       	-43606.4  	0         	0         	
2430.69   	5000      	160       	-43818.9  	0         	0         	
2431.69   	5000      	160       	-43997.8  	0         	0         	
2432.69   	5000      	160       	-44152.3  	0         	0         	
2433.69   	5000      	160       	-44306.8  	0         	0         	
2434.69   	5000      	160       	-44461.4  	0         	0         	
2435.34   	5000      	160       	-44559    	0         	0         	
2436.34   	5000      	160       	-44729.7  	0         	0         	
2437.34   	5000      	160       	-44918    	0         	0         	
2438.34   	5000      	160       	-45104.5  	0         	0         	
2439.34   	5000      	160       	-45278.7  	0         	0         	
2440.34   	5000      	160       	-45436.3  	0         	0         	
2441.34   	5000      	160       	-45576.4  	0         	0         	
2442.34   	5000      	160       	-45700.2  	0         	0         	
2443.34   	5000      	160       	-45809.2  	0         	0         	
2444.34   	5000      	160       	-45904.8  	0         	0         	
2445.34   	5000      	160       	-45988.6  	0         	0         	
2446.34   	5000      	160       	-46067.1  	0         	0         	
2447.34   	5000      	160       	-46144.9  	0         	0         	
2448.34   	5000      	160       	-46221.6  	0         	0         	
2449.34   	5000      	160       	-46321.4  	0         	0         	
2449.96   	5000      	160       	-46394.5  	0         	0         	
2450.96   	5000      	160       	-46532.7  	0         	0         	
2451.96   	5000      	160       	-46675.9  	0         	0         	
2452.96   	5000      	160       	-46814.9  	0         	0         	
2453.96   	5000      	160       	-46951.6  	0         	0         	
2454.57   	5000      	160       	-47034.5  	0         	0         	
2455.57   	5000      	160       	-47164.5  	0         	0         	
2456.57   	5000      	160       	-47285.4  	0         	0         	
2457.57   	5000      	160       	-47394.8  	0         	0         	
2458.57   	5000      	160       	-47509.8  	0         	0         	
2459.57   	5000      	160       	-47630.4  	0         	0         	
2460.57   	5000      	160       	-47750.6  	0         	0         	
2461.57   	5000      	160       	-47872    	0         	0         	
2462.57   	5000      	160       	-47994.6  	0         	0         	
2463.57   	5000      	160       	-48129.7  	0         	0         	
2464.57   	5000      	160       	-48268.8  	0         	0         	
2465.57   	5000      	160       	-48405    	0         	0         	
2466.57   	5000      	160       	-48535    	0         	0         	
2467.57   	5000      	160       	-48657.9  	0         	0         	
2468.57   	5000      	160       	-48773.6  	0         	0         	
2469.57   	5000      	160       	-48887    	0         	0         	
2470.57   	5000      	160       	-48993.4  	0         	0         	
2471.57   	5000      	160       	-49093.4  	0         	0         	
2472.57   	5000      	160       	-49187    	0         	0         	
