Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 11	346.698	115.459	3.36795	1.7961	0.0426307	1.52922	0.429804	0.0154645	0.554731
Seg 12	368.861	115.361	3.2613	1.68955	0.0426132	1.52913	0.414659	0.0158698	0.569471
Seg 13	391.151	115.263	3.16607	1.59443	0.0425956	1.52905	0.400467	0.0162489	0.583284
Seg 14	413.569	115.165	3.08051	1.50897	0.0425779	1.52896	0.387139	0.0166043	0.596256
Seg 15	436.117	115.066	3.00321	1.43178	0.0425601	1.52887	0.374601	0.0169381	0.608461
Seg 16	458.794	114.968	2.93305	1.36173	0.0425422	1.52878	0.362784	0.0172521	0.619964
Seg 17	481.599	114.869	2.86908	1.29786	0.0425242	1.52869	0.351629	0.0175478	0.630823
Seg 18	504.53	114.77	2.81052	1.2394	0.0425062	1.5286	0.341085	0.0178269	0.641088
Seg 19	527.585	114.67	2.75671	1.18571	0.042488	1.52851	0.331103	0.0180904	0.650807
Seg 20	550.762	114.571	2.70711	1.13622	0.0424698	1.52842	0.321641	0.0183397	0.66002
Seg 21	574.056	114.471	2.66125	1.09047	0.0424514	1.52833	0.312661	0.0185758	0.668763
Seg 22	597.465	114.371	2.61873	1.04806	0.042433	1.52824	0.30413	0.0187995	0.67707
Seg 23	620.987	114.271	2.5792	1.00864	0.0424146	1.52814	0.296016	0.0190118	0.684972
Seg 24	644.617	114.17	2.54236	0.971917	0.042396	1.52805	0.28829	0.0192134	0.692497
Seg 25	668.354	114.07	2.50796	0.937623	0.0423774	1.52796	0.280926	0.0194051	0.699669
Seg 26	692.193	113.969	2.47575	0.905532	0.0423587	1.52786	0.273901	0.0195875	0.706512
Seg 27	716.131	113.868	2.44555	0.875442	0.0423399	1.52776	0.267193	0.0197611	0.713046
Seg 28	740.166	113.767	2.41716	0.847176	0.0423211	1.52767	0.260782	0.0199266	0.719292
Seg 29	764.294	113.665	2.39045	0.820576	0.0423022	1.52757	0.254649	0.0200844	0.725266
Seg 30	788.513	113.564	2.36526	0.795504	0.0422832	1.52747	0.248779	0.020235	0.730986
Seg 31	812.82	113.462	2.34147	0.771834	0.0422642	1.52737	0.243154	0.0203789	0.736467
Seg 32	837.213	113.36	2.31898	0.749455	0.0422451	1.52728	0.237761	0.0205164	0.741723
Seg 33	861.688	113.258	2.29767	0.728266	0.042226	1.52718	0.232586	0.0206479	0.746766
Seg 34	886.242	113.156	2.27746	0.708177	0.0422068	1.52708	0.227618	0.0207737	0.751609
Seg 35	910.875	113.054	2.25827	0.689107	0.0421876	1.52698	0.222843	0.0208942	0.756262
Seg 36	935.583	112.952	2.24003	0.670983	0.0421684	1.52688	0.218253	0.0210096	0.760737
Seg 37	960.364	112.849	2.22266	0.653737	0.0421491	1.52677	0.213836	0.0211203	0.765043
Seg 38	985.213	112.746	2.20611	0.63731	0.0421297	1.52667	0.209651	0.0212246	0.769125
Seg 39	1010.11	112.644	2.19034	0.621657	0.0421103	1.52657	0.206204	0.021309	0.772487
Seg 40	1035.06	112.541	2.17528	0.606727	0.0420892	1.52647	0.202874	0.0213894	0.775736
Seg 41	1060.06	112.438	2.1609	0.59247	0.0420677	1.52636	0.199653	0.0214665	0.77888
Seg 42	1085.1	112.334	2.14714	0.578842	0.0420461	1.52626	0.196535	0.0215409	0.781924
Seg 43	1110.19	112.231	2.13398	0.565803	0.0420245	1.52615	0.193514	0.0216125	0.784873
Seg 44	1135.33	112.128	2.12136	0.553315	0.0420029	1.52604	0.190587	0.0216816	0.787732
Seg 45	1160.51	112.025	2.10926	0.541345	0.0419813	1.52594	0.187748	0.0217482	0.790504
Seg 46	1185.73	111.921	2.09765	0.529862	0.0419597	1.52583	0.184994	0.0218125	0.793193
Seg 47	1211	111.818	2.0865	0.518836	0.041938	1.52572	0.182321	0.0218745	0.795804
Seg 48	1236.31	111.714	2.07578	0.508242	0.0419164	1.52562	0.179725	0.0219344	0.79834
Seg 49	1261.66	111.611	2.06546	0.498055	0.0418947	1.52551	0.177204	0.0219923	0.800804
Seg 50	1287.06	111.507	2.05553	0.488253	0.041873	1.5254	0.174752	0.0220482	0.8032
Seg 51	1312.49	111.403	2.04596	0.478814	0.0418512	1.52529	0.172369	0.0221022	0.805529
Seg 52	1337.96	111.299	2.03673	0.469718	0.0418295	1.52519	0.17005	0.0221545	0.807796
Seg 53	1363.47	111.195	2.02783	0.460948	0.0418078	1.52508	0.167793	0.022205	0.810002
Seg 54	1389.02	111.091	2.01924	0.452487	0.041786	1.52497	0.165597	0.0222539	0.812149
Seg 55	1414.61	110.987	2.01094	0.444318	0.0417643	1.52486	0.163457	0.0223012	0.814242
Seg 56	1440.23	110.883	2.00292	0.436428	0.0417425	1.52475	0.161373	0.022347	0.81628
Seg 57	1465.89	110.779	1.99517	0.428802	0.0417207	1.52464	0.159341	0.0223913	0.818268
Seg 58	1491.58	110.675	1.98766	0.421427	0.0416989	1.52453	0.15736	0.0224342	0.820206
Seg 59	1517.31	110.57	1.98039	0.414292	0.0416771	1.52442	0.155428	0.0224758	0.822096
Seg 60	1543.07	110.466	1.97335	0.407386	0.0416553	1.52431	0.153544	0.022516	0.82394
Seg 61	1568.86	110.362	1.96653	0.400696	0.0416335	1.5242	0.151704	0.022555	0.825741
Seg 62	1594.69	110.257	1.95992	0.394215	0.0416116	1.52409	0.149909	0.0225928	0.827498
Seg 63	1620.55	110.152	1.9535	0.387931	0.0415898	1.52398	0.148156	0.0226295	0.829215
Seg 64	1646.44	110.048	1.94728	0.381837	0.041568	1.52387	0.146443	0.022665	0.830892
Seg 65	1672.37	109.943	1.94123	0.375924	0.0415461	1.52376	0.14477	0.0226994	0.832531
Seg 66	1698.32	109.838	1.93536	0.370185	0.0415243	1.52365	0.143134	0.0227328	0.834133
Seg 67	1724.31	109.734	1.92965	0.364611	0.0415024	1.52354	0.141536	0.0227651	0.835699
Seg 68	1750.32	109.629	1.9241	0.359196	0.0414806	1.52343	0.139972	0.0227965	0.837231
Seg 69	1776.36	109.524	1.91871	0.353934	0.0414587	1.52331	0.138443	0.022827	0.83873
Seg 70	1802.44	109.419	1.91346	0.348817	0.0414368	1.5232	0.136947	0.0228565	0.840196
Seg 71	1828.54	109.314	1.90835	0.343841	0.041415	1.52309	0.135483	0.0228851	0.841632
Seg 72	1854.66	109.209	1.90337	0.338999	0.0413931	1.52298	0.13405	0.0229129	0.843037
Seg 73	1880.82	109.104	1.89852	0.334287	0.0413712	1.52287	0.132647	0.0229399	0.844413
Seg 74	1907	108.999	1.8938	0.329699	0.0413494	1.52275	0.131273	0.0229661	0.84576
Seg 75	1933.21	108.894	1.8892	0.32523	0.0413275	1.52264	0.129928	0.0229915	0.847081
Seg 76	1959.44	108.789	1.88471	0.320877	0.0413056	1.52253	0.128609	0.0230161	0.848374
Seg 77	1985.7	108.683	1.88033	0.316634	0.0412837	1.52241	0.127318	0.02304	0.849642
Seg 78	2011.99	108.578	1.87606	0.312497	0.0412619	1.5223	0.126051	0.0230632	0.850885
Seg 79	2038.3	108.473	1.87188	0.308467	0.0412252	1.52219	0.124812	0.0230776	0.85211
Seg 80	2064.64	108.368	1.8678	0.304537	0.0411869	1.52207	0.123597	0.0230904	0.853312
Seg 81	2091	108.262	1.86381	0.300701	0.0411487	1.52196	0.122406	0.0231026	0.854492
Seg 82	2117.38	108.157	1.85991	0.296958	0.0411104	1.52184	0.121237	0.0231141	0.855649
Seg 83	2143.79	108.051	1.85611	0.293302	0.0410722	1.52173	0.12009	0.023125	0.856785
Seg 84	2170.22	107.946	1.85238	0.289733	0.0410341	1.52162	0.118965	0.0231354	0.8579
Seg 85	2196.67	107.84	1.84874	0.286246	0.0409959	1.5215	0.11786	0.0231451	0.858994
Seg 86	2223.15	107.735	1.84518	0.282839	0.0409579	1.52139	0.116776	0.0231543	0.860069
Seg 87	2249.65	107.629	1.8417	0.279509	0.0409198	1.52127	0.115712	0.0231629	0.861125
Seg 88	2276.17	107.524	1.83829	0.276253	0.0408818	1.52116	0.114667	0.023171	0.862162
Seg 89	2302.71	107.418	1.83496	0.27307	0.0408438	1.52104	0.11364	0.0231786	0.863181
Seg 90	2329.27	107.312	1.83169	0.269957	0.0408059	1.52093	0.112632	0.0231857	0.864182
Seg 91	2336.75	107.245	1.83078	0.269086	0.0407954	1.5209	0.112349	0.0231877	0.864464


0.214882  	128       	-         	462.165   	99.9045   	3676.52   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	128	116.333	6.12704	4.58431	0.0420135	1.50071	0.74821	0.00685706	0.244933
Seg 1	128.008	116.324	6.12677	4.58404	0.0420135	1.50071	0.748132	0.00685918	0.245009
Seg 2	149.829	116.279	5.48	3.93739	0.0419959	1.50062	0.63398	0.0099645	0.356055
Seg 3	171.485	116.18	4.99635	3.45383	0.041979	1.50053	0.598343	0.010931	0.390726
Seg 4	192.952	116.082	4.62141	3.07899	0.0419622	1.50045	0.569544	0.0117108	0.418745
Seg 5	214.338	115.984	4.32088	2.77857	0.0419455	1.50037	0.543571	0.0124132	0.444016
Seg 6	235.718	115.887	4.07383	2.53162	0.0419287	1.50029	0.519868	0.0130535	0.467079
Seg 7	257.141	115.79	3.8667	2.32459	0.041912	1.5002	0.498099	0.0136408	0.488261
Seg 8	278.642	115.693	3.69028	2.14826	0.0418952	1.50012	0.478006	0.0141821	0.507812
Seg 9	300.242	115.596	3.53805	1.99614	0.0418783	1.50004	0.459384	0.0146831	0.525933
Seg 10	321.958	115.498	3.40528	1.86347	0.0418613	1.49995	0.442068	0.0151482	0.542783
Seg 11	343.8	115.401	3.28842	1.74671	0.0418443	1.49987	0.425919	0.0155814	0.558499
Seg 12	365.774	115.303	3.18473	1.64313	0.0418271	1.49978	0.41082	0.0159857	0.573194
Seg 13	387.882	115.206	3.09211	1.5506	0.0418099	1.49969	0.396671	0.016364	0.586965
Seg 14	410.127	115.107	3.00886	1.46746	0.0417925	1.4996	0.383385	0.0167185	0.599896
Seg 15	432.508	115.009	2.93363	1.39234	0.0417751	1.49951	0.370887	0.0170515	0.612062
Seg 16	455.025	114.911	2.86533	1.32415	0.0417575	1.49942	0.359109	0.0173646	0.623526
Seg 17	477.675	114.812	2.80305	1.26197	0.0417399	1.49933	0.347994	0.0176595	0.634346
Seg 18	500.456	114.713	2.74602	1.20506	0.0417222	1.49924	0.337489	0.0179377	0.644573
Seg 19	523.365	114.614	2.69363	1.15277	0.0417044	1.49915	0.327546	0.0182004	0.654254
Seg 20	546.399	114.514	2.64533	1.10458	0.0416865	1.49906	0.318123	0.0184489	0.663428
Seg 21	569.555	114.415	2.60066	1.06003	0.0416685	1.49897	0.309182	0.0186841	0.672134
Seg 22	592.829	114.315	2.55925	1.01873	0.0416504	1.49887	0.30069	0.0189069	0.680403
Seg 23	616.219	114.215	2.52075	0.98034	0.0416323	1.49878	0.292614	0.0191183	0.688267
Seg 24	639.719	114.115	2.48487	0.944577	0.0416141	1.49868	0.284927	0.019319	0.695754
Seg 25	663.328	114.014	2.45137	0.911181	0.0415958	1.49859	0.277602	0.0195098	0.702888
Seg 26	687.042	113.914	2.42	0.879932	0.0415774	1.49849	0.270616	0.0196913	0.709693
Seg 27	710.858	113.813	2.39059	0.850633	0.041559	1.4984	0.263946	0.019864	0.71619
Seg 28	734.771	113.712	2.36295	0.823112	0.0415405	1.4983	0.257573	0.0200286	0.722398
Seg 29	758.78	113.611	2.33694	0.797215	0.041522	1.4982	0.251479	0.0201855	0.728336
Seg 30	782.881	113.509	2.31241	0.772806	0.0415033	1.4981	0.245646	0.0203352	0.734019
Seg 31	807.072	113.408	2.28925	0.749764	0.0414847	1.498	0.240058	0.0204782	0.739463
Seg 32	831.349	113.306	2.26735	0.72798	0.041466	1.4979	0.234702	0.0206148	0.744683
Seg 33	855.71	113.204	2.24661	0.707356	0.0414472	1.4978	0.229564	0.0207454	0.74969
Seg 34	880.152	113.102	2.22694	0.687804	0.0414284	1.4977	0.224632	0.0208703	0.754498
Seg 35	904.672	113	2.20826	0.669246	0.0414095	1.4976	0.219893	0.02099	0.759117
Seg 36	929.269	112.898	2.1905	0.651608	0.0413906	1.4975	0.215338	0.0211045	0.763557
Seg 37	953.94	112.795	2.1736	0.634827	0.0413717	1.4974	0.210957	0.0212143	0.767829
Seg 38	978.667	112.693	2.1575	0.618852	0.0413527	1.4973	0.207264	0.0213055	0.771431
Seg 39	1003.44	112.59	2.14216	0.603631	0.0413336	1.4972	0.203848	0.0213892	0.774763
Seg 40	1028.27	112.487	2.12752	0.589113	0.0413135	1.49709	0.200546	0.0214691	0.777985
Seg 41	1053.15	112.385	2.11353	0.575249	0.0412923	1.49699	0.197351	0.0215457	0.781103
Seg 42	1078.08	112.282	2.10015	0.561998	0.0412712	1.49688	0.194259	0.0216194	0.784121
Seg 43	1103.05	112.179	2.08735	0.549319	0.0412501	1.49678	0.191265	0.0216904	0.787045
Seg 44	1128.07	112.075	2.07508	0.537178	0.0412289	1.49667	0.188363	0.0217588	0.789878
Seg 45	1153.13	111.972	2.06331	0.52554	0.0412077	1.49657	0.185549	0.0218248	0.792626
Seg 46	1178.24	111.869	2.05202	0.514376	0.0411865	1.49646	0.182819	0.0218885	0.795292
Seg 47	1203.39	111.766	2.04118	0.503657	0.0411653	1.49635	0.18017	0.02195	0.79788
Seg 48	1228.59	111.662	2.03075	0.493359	0.041144	1.49625	0.177597	0.0220093	0.800393
Seg 49	1253.83	111.559	2.02072	0.483456	0.0411227	1.49614	0.175098	0.0220666	0.802835
Seg 50	1279.1	111.455	2.01106	0.473928	0.0411015	1.49603	0.172669	0.022122	0.805209
Seg 51	1304.42	111.351	2.00176	0.464753	0.0410802	1.49593	0.170307	0.0221755	0.807517
Seg 52	1329.78	111.248	1.99279	0.455912	0.0410589	1.49582	0.16801	0.0222273	0.809763
Seg 53	1355.18	111.144	1.98414	0.447388	0.0410376	1.49571	0.165774	0.0222773	0.811948
Seg 54	1380.62	111.04	1.97578	0.439165	0.0410162	1.4956	0.163598	0.0223257	0.814076
Seg 55	1406.09	110.936	1.96772	0.431226	0.0409949	1.4955	0.161479	0.0223725	0.816149
Seg 56	1431.6	110.832	1.95992	0.423559	0.0409736	1.49539	0.159414	0.0224178	0.818168
Seg 57	1457.15	110.728	1.95238	0.416148	0.0409522	1.49528	0.157402	0.0224616	0.820136
Seg 58	1482.73	110.624	1.94508	0.408982	0.0409308	1.49517	0.15544	0.0225041	0.822056
Seg 59	1508.35	110.52	1.93802	0.402049	0.0409095	1.49506	0.153527	0.0225452	0.823928
Seg 60	1534	110.416	1.93118	0.395338	0.0408881	1.49495	0.151661	0.022585	0.825754
Seg 61	1559.69	110.311	1.92455	0.388839	0.0408667	1.49484	0.14984	0.0226236	0.827537
Seg 62	1585.41	110.207	1.91812	0.382541	0.0408453	1.49473	0.148062	0.0226609	0.829277
Seg 63	1611.16	110.103	1.91188	0.376437	0.0408239	1.49462	0.146326	0.0226972	0.830977
Seg 64	1636.94	109.998	1.90583	0.370517	0.0408025	1.49451	0.144631	0.0227322	0.832637
Seg 65	1662.76	109.894	1.89996	0.364772	0.0407811	1.4944	0.142974	0.0227663	0.83426
Seg 66	1688.6	109.789	1.89425	0.359197	0.0407596	1.49429	0.141355	0.0227992	0.835845
Seg 67	1714.48	109.684	1.8887	0.353783	0.0407382	1.49418	0.139773	0.0228312	0.837396
Seg 68	1740.39	109.58	1.88331	0.348523	0.0407168	1.49407	0.138225	0.0228622	0.838912
Seg 69	1766.32	109.475	1.87807	0.343411	0.0406954	1.49396	0.136712	0.0228923	0.840396
Seg 70	1792.29	109.37	1.87297	0.338442	0.0406739	1.49385	0.135232	0.0229215	0.841847
Seg 71	1818.28	109.265	1.868	0.333609	0.0406525	1.49374	0.133783	0.0229497	0.843267
Seg 72	1844.3	109.16	1.86317	0.328906	0.0406311	1.49363	0.132365	0.0229772	0.844658
Seg 73	1870.35	109.056	1.85846	0.32433	0.0406096	1.49352	0.130977	0.0230038	0.84602
Seg 74	1896.42	108.951	1.85387	0.319874	0.0405882	1.49341	0.129617	0.0230296	0.847353
Seg 75	1922.53	108.846	1.8494	0.315535	0.0405668	1.49329	0.128286	0.0230546	0.848659
Seg 76	1948.65	108.74	1.84503	0.311307	0.0405453	1.49318	0.126982	0.0230789	0.849939
Seg 77	1974.81	108.635	1.84078	0.307186	0.0405239	1.49307	0.125704	0.0231025	0.851194
Seg 78	2000.99	108.53	1.83663	0.30317	0.0405024	1.49296	0.124451	0.0231254	0.852424
Seg 79	2027.19	108.425	1.83257	0.299255	0.0404733	1.49285	0.123224	0.0231433	0.853633
Seg 80	2053.42	108.32	1.82861	0.295439	0.0404358	1.49273	0.122022	0.0231558	0.854822
Seg 81	2079.67	108.215	1.82473	0.291715	0.0403983	1.49262	0.120844	0.0231677	0.855989
Seg 82	2105.95	108.109	1.82095	0.28808	0.0403609	1.49251	0.119688	0.0231789	0.857133
Seg 83	2132.25	108.004	1.81725	0.284531	0.0403235	1.49239	0.118554	0.0231895	0.858257
Seg 84	2158.58	107.899	1.81363	0.281066	0.0402861	1.49228	0.117441	0.0231995	0.85936
Seg 85	2184.92	107.793	1.8101	0.27768	0.0402487	1.49217	0.116349	0.023209	0.860442
Seg 86	2211.29	107.688	1.80664	0.274373	0.0402114	1.49205	0.115277	0.0232179	0.861505
Seg 87	2237.69	107.583	1.80325	0.27114	0.0401742	1.49194	0.114224	0.0232263	0.86255
Seg 88	2264.1	107.477	1.79994	0.26798	0.0401369	1.49183	0.113191	0.0232341	0.863575
Seg 89	2290.54	107.372	1.7967	0.26489	0.0400997	1.49171	0.112176	0.0232414	0.864583
Seg 90	2316.99	107.266	1.79353	0.261868	0.0400626	1.4916	0.111179	0.0232483	0.865573
Seg 91	2324.42	107.198	1.79265	0.261028	0.0400523	1.49157	0.1109	0.0232502	0.86585


0.297863  	128       	-         	445.074   	97.8789   	3599.34   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	128	116.263	5.92385	4.41335	0.0411659	1.46934	0.745013	0.00694918	0.248037
Seg 1	128.007	116.255	5.9236	4.4131	0.041166	1.46934	0.744934	0.00695136	0.248115
Seg 2	149.373	116.21	5.31215	3.80175	0.0411491	1.46924	0.628821	0.0101124	0.361067
Seg 3	170.634	116.112	4.85145	3.34115	0.0411328	1.46916	0.593442	0.0110726	0.395486
Seg 4	191.752	116.014	4.49246	2.98226	0.0411165	1.46908	0.564872	0.0118468	0.423281
Seg 5	212.824	115.917	4.20366	2.69356	0.0411003	1.469	0.539068	0.0125452	0.448387
Seg 6	233.917	115.821	3.96559	2.45559	0.041084	1.46892	0.515493	0.0131824	0.471324
Seg 7	255.076	115.724	3.76559	2.25568	0.0410678	1.46884	0.493825	0.0137674	0.492408
Seg 8	276.331	115.627	3.59496	2.08516	0.0410514	1.46875	0.473814	0.0143069	0.511879
Seg 9	297.702	115.531	3.44756	1.93785	0.041035	1.46867	0.455262	0.0148064	0.529932
Seg 10	319.202	115.434	3.31887	1.80926	0.0410185	1.46858	0.438006	0.0152703	0.546724
Seg 11	340.838	115.337	3.2055	1.696	0.0410018	1.4685	0.42191	0.0157024	0.562387
Seg 12	362.616	115.239	3.10487	1.59547	0.0409851	1.46841	0.406861	0.0161057	0.577034
Seg 13	384.538	115.142	3.01492	1.50563	0.0409683	1.46833	0.392758	0.016483	0.590759
Seg 14	406.604	115.044	2.93405	1.42486	0.0409514	1.46824	0.379516	0.0168366	0.603647
Seg 15	428.814	114.946	2.86096	1.35187	0.0409343	1.46815	0.367061	0.0171687	0.61577
Seg 16	451.165	114.848	2.79457	1.2856	0.0409172	1.46806	0.355326	0.0174809	0.627193
Seg 17	473.655	114.749	2.73403	1.22516	0.0409	1.46797	0.344253	0.0177749	0.637973
Seg 18	496.281	114.651	2.67859	1.16982	0.0408827	1.46788	0.333788	0.0180522	0.648159
Seg 19	519.039	114.552	2.62764	1.11899	0.0408653	1.46779	0.323887	0.018314	0.657799
Seg 20	541.926	114.453	2.58067	1.07213	0.0408478	1.4677	0.314505	0.0185616	0.666934
Seg 21	564.939	114.353	2.53724	1.02881	0.0408302	1.46761	0.305605	0.0187958	0.675599
Seg 22	588.073	114.254	2.49697	0.988649	0.0408126	1.46751	0.297154	0.0190178	0.683829
Seg 23	611.326	114.154	2.45954	0.951323	0.0407948	1.46742	0.289119	0.0192282	0.691653
Seg 24	634.692	114.054	2.42465	0.916548	0.040777	1.46732	0.281472	0.019428	0.6991
Seg 25	658.17	113.953	2.39207	0.884077	0.0407592	1.46723	0.274188	0.0196178	0.706195
Seg 26	681.754	113.853	2.36157	0.853694	0.0407412	1.46713	0.267241	0.0197984	0.71296
Seg 27	705.442	113.752	2.33297	0.825208	0.0407232	1.46704	0.260612	0.0199702	0.719418
Seg 28	729.23	113.651	2.3061	0.798452	0.0407051	1.46694	0.254278	0.0201338	0.725588
Seg 29	753.115	113.55	2.28081	0.773276	0.040687	1.46685	0.248223	0.0202898	0.731487
Seg 30	777.094	113.449	2.25697	0.749549	0.0406688	1.46675	0.242429	0.0204386	0.737132
Seg 31	801.164	113.348	2.23445	0.727152	0.0406505	1.46665	0.236881	0.0205806	0.742539
Seg 32	825.321	113.246	2.21316	0.705978	0.0406322	1.46655	0.231563	0.0207163	0.747721
Seg 33	849.563	113.145	2.193	0.685934	0.0406139	1.46645	0.226463	0.020846	0.752691
Seg 34	873.888	113.043	2.17388	0.666934	0.0405954	1.46635	0.221568	0.0209701	0.757462
Seg 35	898.292	112.941	2.15573	0.6489	0.040577	1.46625	0.216866	0.0210888	0.762045
Seg 36	922.774	112.839	2.13847	0.631762	0.0405585	1.46615	0.212348	0.0212025	0.76645
Seg 37	947.321	112.737	2.12206	0.615463	0.04054	1.46605	0.208328	0.0213026	0.770369
Seg 38	971.921	112.634	2.10642	0.599952	0.0405214	1.46595	0.204822	0.0213888	0.773789
Seg 39	996.572	112.532	2.09152	0.585172	0.0405028	1.46585	0.201436	0.0214718	0.777092
Seg 40	1021.28	112.429	2.07731	0.571075	0.0404836	1.46575	0.198162	0.0215513	0.780286
Seg 41	1046.03	112.326	2.06372	0.557615	0.040463	1.46564	0.194996	0.0216272	0.783377
Seg 42	1070.83	112.224	2.05073	0.544749	0.0404423	1.46554	0.191932	0.0217002	0.786368
Seg 43	1095.68	112.121	2.0383	0.53244	0.0404216	1.46544	0.188964	0.0217706	0.789266
Seg 44	1120.58	112.018	2.02639	0.520653	0.040401	1.46533	0.186088	0.0218384	0.792074
Seg 45	1145.52	111.915	2.01496	0.509355	0.0403802	1.46523	0.183299	0.0219038	0.794797
Seg 46	1170.51	111.812	2.004	0.498518	0.0403595	1.46512	0.180595	0.0219669	0.797439
Seg 47	1195.54	111.709	1.99347	0.488113	0.0403388	1.46502	0.17797	0.0220278	0.800003
Seg 48	1220.62	111.605	1.98335	0.478117	0.040318	1.46491	0.175421	0.0220866	0.802493
Seg 49	1245.74	111.502	1.97361	0.468505	0.0402972	1.46481	0.172945	0.0221433	0.804912
Seg 50	1270.9	111.399	1.96424	0.459257	0.0402764	1.4647	0.170539	0.0221981	0.807263
Seg 51	1296.1	111.295	1.95521	0.450353	0.0402556	1.4646	0.1682	0.0222511	0.809549
Seg 52	1321.34	111.192	1.9465	0.441773	0.0402348	1.46449	0.165924	0.0223023	0.811773
Seg 53	1346.62	111.088	1.9381	0.433501	0.040214	1.46439	0.16371	0.0223518	0.813938
Seg 54	1371.95	110.984	1.92999	0.425521	0.0401931	1.46428	0.161555	0.0223997	0.816045
Seg 55	1397.3	110.881	1.92216	0.417818	0.0401723	1.46417	0.159456	0.022446	0.818098
Seg 56	1422.7	110.777	1.9146	0.410378	0.0401514	1.46407	0.157412	0.0224908	0.820097
Seg 57	1448.13	110.673	1.90728	0.403187	0.0401305	1.46396	0.15542	0.0225342	0.822046
Seg 58	1473.6	110.569	1.9002	0.396234	0.0401096	1.46385	0.153477	0.0225762	0.823946
Seg 59	1499.1	110.465	1.89334	0.389508	0.0400887	1.46375	0.151584	0.0226168	0.8258
Seg 60	1524.64	110.361	1.8867	0.382997	0.0400678	1.46364	0.149736	0.0226562	0.827608
Seg 61	1550.21	110.257	1.88027	0.376692	0.0400469	1.46353	0.147933	0.0226943	0.829372
Seg 62	1575.82	110.153	1.87403	0.370583	0.040026	1.46342	0.146174	0.0227313	0.831095
Seg 63	1601.46	110.048	1.86798	0.364661	0.0400051	1.46331	0.144456	0.022767	0.832777
Seg 64	1627.13	109.944	1.86211	0.358919	0.0399842	1.46321	0.142778	0.0228017	0.834421
Seg 65	1652.83	109.84	1.85641	0.353347	0.0399632	1.4631	0.141138	0.0228353	0.836026
Seg 66	1678.56	109.735	1.85087	0.347939	0.0399423	1.46299	0.139536	0.0228679	0.837596
Seg 67	1704.33	109.631	1.84549	0.342687	0.0399214	1.46288	0.13797	0.0228995	0.83913
Seg 68	1730.12	109.526	1.84026	0.337586	0.0399004	1.46277	0.136439	0.0229301	0.840631
Seg 69	1755.94	109.422	1.83517	0.332629	0.0398795	1.46266	0.134942	0.0229598	0.842098
Seg 70	1781.8	109.317	1.83022	0.327809	0.0398585	1.46255	0.133477	0.0229886	0.843534
Seg 71	1807.68	109.213	1.8254	0.323122	0.0398376	1.46245	0.132044	0.0230165	0.84494
Seg 72	1833.59	109.108	1.82071	0.318562	0.0398166	1.46234	0.130641	0.0230436	0.846315
Seg 73	1859.52	109.003	1.81615	0.314124	0.0397957	1.46223	0.129268	0.0230698	0.847662
Seg 74	1885.49	108.898	1.8117	0.309804	0.0397747	1.46212	0.127923	0.0230953	0.848981
Seg 75	1911.48	108.794	1.80736	0.305596	0.0397538	1.46201	0.126607	0.02312	0.850273
Seg 76	1937.49	108.689	1.80313	0.301497	0.0397328	1.4619	0.125317	0.0231439	0.85154
Seg 77	1963.54	108.584	1.799	0.297502	0.0397118	1.46179	0.124053	0.0231672	0.85278
Seg 78	1989.6	108.479	1.79497	0.293607	0.0396909	1.46168	0.122814	0.0231897	0.853996
Seg 79	2015.7	108.374	1.79105	0.28981	0.0396693	1.46157	0.1216	0.0232112	0.855189
Seg 80	2041.82	108.269	1.7872	0.28611	0.0396327	1.46146	0.120411	0.0232235	0.856365
Seg 81	2067.96	108.164	1.78344	0.2825	0.039596	1.46134	0.119246	0.023235	0.857519
Seg 82	2094.12	108.059	1.77977	0.278976	0.0395594	1.46123	0.118103	0.0232459	0.858651
Seg 83	2120.31	107.953	1.77618	0.275536	0.0395229	1.46112	0.116981	0.0232563	0.859762
Seg 84	2146.53	107.848	1.77267	0.272177	0.0394863	1.46101	0.115881	0.023266	0.860853
Seg 85	2172.77	107.743	1.76925	0.268895	0.0394499	1.4609	0.114801	0.0232752	0.861923
Seg 86	2199.03	107.638	1.76589	0.265689	0.0394134	1.46079	0.113742	0.0232838	0.862975
Seg 87	2225.31	107.533	1.76261	0.262556	0.039377	1.46068	0.112701	0.0232919	0.864007
Seg 88	2251.61	107.427	1.7594	0.259493	0.0393406	1.46056	0.11168	0.0232995	0.865021
Seg 89	2277.94	107.322	1.75626	0.256498	0.0393042	1.46045	0.110676	0.0233066	0.866017
Seg 90	2304.29	107.217	1.75318	0.253569	0.0392679	1.46034	0.109691	0.0233131	0.866996
Seg 91	2311.64	107.149	1.75233	0.252759	0.0392579	1.46031	0.109417	0.0233149	0.867268


0.401059  	128       	-         	427.381   	95.697    	3516.34   	

