Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
20.119    	6000      	70        	0         	-149.605  	
21.119    	6000      	70        	0         	-147.444  	
22.119    	6000      	70        	0         	-145.6    	
23.119    	6000      	70        	0         	-144.03   	
24.119    	6000      	70        	0         	-142.696  	
25.119    	6000      	70        	0         	-141.561  	
26.119    	6000      	70        	0         	-140.595  	
27.119    	6000      	70        	0         	-139.777  	
28.119    	6000      	70        	0         	-139.084  	
29.119    	6000      	70        	0         	-138.498  	
30.119    	6000      	70        	0         	-138      	
31.119    	6000      	70        	0         	-137.583  	
32.119    	6000      	70        	0         	-137.229  	
33.119    	6000      	70        	0         	-136.932  	
34.119    	6000      	70        	0         	-136.682  	
35.119    	6000      	70        	0         	-136.47   	
36.119    	6000      	70        	0         	-136.292  	
37.119    	6000      	70        	0         	-136.144  	
38.119    	6000      	70        	0         	-136.02   	
39.119    	6000      	70        	0         	-135.915  	
40.119    	6000      	70        	0         	-135.828  	
41.119    	6000      	70        	0         	-135.755  	
42.119    	6000      	70        	0         	-135.694  	
43.119    	6000      	70        	0         	-135.643  	
44.119    	6000      	70        	0         	-135.601  	
45.119    	6000      	70        	0         	-135.566  	
46.119    	6000      	70        	0         	-135.537  	
47.119    	6000      	70        	0         	-135.513  	
48.119    	6000      	70        	0         	-135.494  	
49.119    	6000      	70        	0         	-135.477  	
50.119    	6000      	70        	0         	-135.464  	
51.119    	6000      	70        	0         	-135.454  	
52.119    	6000      	70        	0         	-135.445  	
53.119    	6000      	70        	0         	-135.438  	
54.119    	6000      	70        	0         	-135.432  	
55.119    	6000      	70        	0         	-135.427  	
56.119    	6000      	70        	0         	-135.424  	
57.119    	6000      	70        	0         	-135.421  	
58.119    	6000      	70        	0         	-135.419  	
59.119    	6000      	70        	0         	-135.417  	
60.119    	6000      	70        	0         	-135.416  	
61.119    	6000      	70        	0         	-135.414  	
62.119    	6000      	70        	0         	-135.414  	
63.119    	6000      	70        	0         	-135.414  	
64.119    	6000      	70        	0         	-135.414  	
65.119    	6000      	70        	0         	-135.413  	
66.119    	6000      	70        	0         	-135.414  	
67.119    	6000      	70        	0         	-135.414  	
68.119    	6000      	70        	0         	-135.414  	
69.119    	6000      	70        	0         	-135.415  	
70.119    	6000      	70        	0         	-135.416  	
71.119    	6000      	70        	0         	-135.416  	
72.119    	6000      	70        	0         	-135.416  	
73.119    	6000      	70        	0         	-135.416  	
74.119    	6000      	70        	0         	-135.416  	
75.119    	6000      	70        	0         	-135.416  	
76.119    	6000      	70        	0         	-135.416  	
77.119    	6000      	70        	0         	-135.416  	
78.119    	6000      	70        	0         	-135.415  	
79.119    	6000      	70        	0         	-135.414  	
80.119    	6000      	70        	0         	-135.414  	
81.119    	6000      	70        	0         	-135.413  	
82.119    	6000      	70        	0         	-135.41   	
83.119    	6000      	70        	0         	-135.407  	
84.119    	6000      	70        	0         	-135.402  	
85.119    	6000      	70        	0         	-135.391  	
86.119    	6000      	70        	0         	-135.373  	
87.119    	6000      	70        	0         	-135.336  	
88.119    	6000      	70        	0         	-135.267  	
89.119    	6000      	70        	0         	-135.131  	
90.119    	6000      	70        	0         	-134.865  	
91.119    	6000      	70        	0         	-134.358  	
92.119    	6000      	70        	0         	-133.45   	
93.119    	6000      	70        	0         	-131.946  	
94.119    	6000      	70        	0         	-129.685  	
95.119    	6000      	70        	0         	-126.61   	
96.119    	6000      	70        	0         	-122.825  	
97.119    	6000      	70        	0         	-118.611  	
98.119    	6000      	70        	0         	-114.303  	
99.119    	6000      	70        	0         	-110.198  	
100       	6000      	70        	0         	-106.859  	
