100
0 5406.24 530 2.24114e-017 1 1 0 0 1 
1 5405.4 530 1.65257e-017 1 1 0 0 1 
2 5404.92 530 1.43478e-017 1 1 0 0 1 
3 5404.56 530 6.3428e-018 1 1 0 0 1 
4 5404.28 530 2.8875e-017 1 1 0 0 1 
5 5404.05 530 9.04411e-015 1 1 0 0 1 
6 5403.86 530 3.06174e-012 1 1 0 0 1 
7 5403.67 530 2.98346e-010 1 1 0 0 1 
8 5403.49 530 1.01149e-008 1 1 0 0 1 
9 5403.33 530 1.69884e-007 1 1 0 0 1 
10 5403.18 530 1.60375e-006 0.999998 1 0 0 1 
11 5403.04 530 9.71657e-006 0.99999 1 0 0 1 
12 5402.92 530 4.34457e-005 0.999957 1 0 0 1 
13 5402.82 530 0.000159267 0.999841 1 0 0 1 
14 5402.73 530 0.000486992 0.999513 1 0 0 1 
15 5402.63 530 0.00126512 0.998735 1 0 0 1 
16 5402.54 530 0.00290064 0.997099 1 0 0 1 
17 5402.45 530 0.00607551 0.993924 1 0 0 1 
18 5402.36 530 0.0114766 0.988523 1 0 0 1 
19 5402.27 530 0.0191408 0.980859 1 0 0 1 
20 5402.19 530 0.0286797 0.97132 1 0 0 1 
21 5402.11 530 0.0397514 0.960249 1 0 0 1 
22 5402.03 530 0.0523606 0.947639 1 0 0 1 
23 5401.95 530 0.0662014 0.933799 1 0 0 1 
24 5401.87 530 0.0803692 0.919631 1 0 0 1 
25 5401.79 530 0.0940333 0.905967 1 0 0 1 
26 5401.72 530 0.107107 0.892893 1 0 0 1 
27 5401.64 530 0.119664 0.880336 1 0 0 1 
28 5401.56 530 0.131555 0.868445 1 0 0 1 
29 5401.49 530 0.142797 0.857203 1 0 0 1 
30 5401.42 530 0.153523 0.846477 1 0 0 1 
31 5401.34 530 0.163824 0.836176 1 0 0 1 
32 5401.25 530 0.173853 0.826147 1 0 0 1 
33 5401.16 530 0.183695 0.816305 1 0 0 1 
34 5401.07 530 0.193362 0.806638 1 0 0 1 
35 5400.99 530 0.202823 0.797177 1 0 0 1 
36 5400.92 530 0.212154 0.787846 1 0 0 1 
37 5400.85 530 0.221453 0.778547 1 0 0 1 
38 5400.79 530 0.23089 0.76911 1 0 0 1 
39 5400.72 530 0.240543 0.759457 1 0 0 1 
40 5400.66 530 0.250356 0.749644 1 0 0 1 
41 5400.6 530 0.260442 0.739558 1 0 0 1 
