Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
75.7745   	2500      	70        	145.544   	1.21556e-005	
76.7745   	2500      	70        	145.544   	2.64206e-005	
77.7745   	2500      	70        	145.543   	5.73951e-005	
78.7745   	2500      	70        	145.542   	0.000124636	
79.7745   	2500      	70        	145.541   	0.000270644	
80.7745   	2500      	70        	145.538   	0.000588047	
81.7745   	2500      	70        	145.535   	0.00127962	
82.7745   	2500      	70        	145.528   	0.00279193	
83.7745   	2500      	70        	145.516   	0.00611325	
84.7745   	2500      	70        	145.49    	0.0134355 	
85.7745   	2500      	70        	145.437   	0.0296325 	
86.7745   	2500      	70        	145.323   	0.065484  	
87.7745   	2500      	70        	145.078   	0.144395  	
88.7745   	2500      	70        	144.557   	0.315454  	
89.7745   	2500      	70        	143.477   	0.674615  	
90.7745   	2500      	70        	141.366   	1.38553   	
91.7745   	2500      	70        	137.557   	2.68433   	
92.7745   	2500      	70        	131.418   	4.80139   	
93.7745   	2500      	70        	122.773   	7.81987   	
94.7745   	2500      	70        	112.316   	11.5216   	
95.7745   	2500      	70        	101.478   	15.4259   	
96.7745   	2500      	70        	91.5072   	19.0981   	
97.7745   	2500      	70        	83.2417   	22.2297   	
98.7745   	2500      	70        	76.4871   	24.8645   	
99.7745   	2500      	70        	71.4322   	26.9163   	
100       	2500      	70        	70.3737   	27.3509   	
