1	0.1	-1	-1	-1	2	2	0.1	1.078	0.031	0.109
1	0.216016	0	-1	-1	5	5	0.316016	3.218	0.125	0.375
1	0.134661	1	99	0.381245	4	4	0.450678	4.984	0.171	0.61
1	0.326977	1	499	0.0235508	4	4	0.777655	6.749	0.219	0.828
1	0.785805	0	499	0.0236813	5	10	1.56346	8.89	0.267	1.124
1	0.542282	1	98	0.334721	4	8	2.10574	10.639	0.315	1.342
1	0.925352	1	489	0.0758084	4	7	3.03109	12.327	0.362	1.591
1	0.651605	1	88	0.326033	4	7	3.6827	14.014	0.394	1.84
1	0.447908	1	288	0.336433	4	5	4.13061	15.685	0.44	2.075
1	0.31159	1	97	0.331247	4	4	4.4422	17.31	0.488	2.324
1	0.220805	1	297	0.323346	3	3	4.663	18.607	0.518	2.496
1	0.591056	1	279	0.0120733	4	7	5.25406	20.216	0.566	2.745
1	0.402667	1	397	0.340355	4	4	5.65673	21.824	0.63	2.964
1	0.288162	1	87	0.31921	3	3	5.94489	23.074	0.677	3.135
1	0.771236	1	78	0.012091	4	8	6.71612	24.683	0.708	3.385
1	0.52846	1	187	0.33782	3	5	7.24458	25.919	0.768	3.526
1	1.30921	1	387	0.0210948	4	8	8.55379	27.464	0.799	3.762
1	0.853595	1	487	0.360127	4	7	9.40738	28.98	0.861	3.965
1	0.597176	1	77	0.328816	4	6	10.0046	30.465	0.924	4.167
1	0.415503	1	177	0.331171	4	4	10.4201	31.95	0.971	4.385
1	0.293634	1	277	0.324511	4	4	10.7137	33.404	1.002	4.635
1	0.208934	1	496	0.321617	2	2	10.9226	34.262	1.034	4.745
1	0.594407	1	496	0.00545012	4	6	11.517	35.714	1.081	4.98
1	0.416271	1	377	0.32838	3	3	11.9333	36.839	1.128	5.136
1	1.12844	1	477	0.0106668	4	7	13.0618	38.65	1.175	5.387
1	0.776466	1	286	0.335992	3	4	13.8382	39.713	1.237	5.59
1	2.0544	1	368	0.013386	4	7	15.8926	41.104	1.3	5.807
1	1.35383	1	486	0.35524	4	5	17.2464	42.447	1.378	6.026
1	0.959835	1	95	0.323145	4	6	18.2063	43.805	1.41	6.26
1	0.660211	1	176	0.336149	4	6	18.8665	45.147	1.472	6.496
1	0.460409	1	195	0.330189	2	2	19.3269	45.912	1.504	6.621
1	1.31135	1	276	0.00532906	4	7	20.6382	47.241	1.535	6.87
1	0.916148	1	295	0.329411	2	2	21.5544	48.022	1.598	6.979
1	2.52952	1	376	0.00865462	4	8	24.0839	49.412	1.662	7.212
1	1.71851	1	476	0.341579	3	5	25.8024	50.46	1.678	7.398
1	4.45739	1	459	0.0156624	4	8	30.2598	51.741	1.758	7.647
