Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
81.5529   	700       	200       	0         	0         	-17685.2  	
82.6996   	700       	200       	0         	0         	-17664.1  	
83.8595   	700       	200       	0         	0         	-17646.1  	
85.0278   	700       	200       	0         	0         	-17631.3  	
86.2426   	700       	200       	0         	0         	-17619.6  	
87.5843   	700       	200       	0         	0         	-17610.6  	
89.1637   	700       	200       	0         	0         	-17605.9  	
90.9909   	700       	200       	0         	0         	-17606.1  	
93.0323   	700       	200       	0         	0         	-17610.6  	
95.2756   	700       	200       	0         	0         	-17618.3  	
97.6879   	700       	200       	0         	0         	-17628.8  	
100.239   	700       	200       	0         	0         	-17641    	
102.907   	700       	200       	0         	0         	-17654.8  	
105.701   	700       	200       	0         	0         	-17670    	
107.104   	700       	200       	0         	0         	-17678    	
108.778   	700       	200       	0         	0         	-17689.1  	
110.684   	700       	200       	0         	0         	-17704.7  	
112.775   	700       	200       	0         	0         	-17723.7  	
115.016   	700       	200       	0         	0         	-17745.4  	
117.388   	700       	200       	0         	0         	-17769.1  	
119.893   	700       	200       	0         	0         	-17794.8  	
122.525   	700       	200       	0         	0         	-17822.7  	
125.148   	700       	200       	0         	0         	-17850.6  	
127.703   	700       	200       	0         	0         	-17877.6  	
130.193   	700       	200       	0         	0         	-17903.6  	
132.652   	700       	200       	0         	0         	-17928.8  	
135.129   	700       	200       	0         	0         	-17953.7  	
137.678   	700       	200       	0         	0         	-17982    	
140.342   	700       	200       	0         	0         	-18013.3  	
142.921   	700       	200       	0         	0         	-18045    	
145.339   	700       	200       	0         	0         	-18075.3  	
149.897   	700       	200       	0         	0         	-18131.9  	
153.211   	700       	200       	0         	0         	-18172.5  	
156.164   	700       	200       	0         	0         	-18208.3  	
159.075   	700       	200       	0         	0         	-18242.9  	
164.545   	700       	200       	0         	0         	-18304.2  	
168.194   	700       	200       	0         	0         	-18343.5  	
171.246   	700       	200       	0         	0         	-18375.8  	
174.109   	700       	200       	0         	0         	-18405.4  	
176.989   	700       	200       	0         	0         	-18435.2  	
179.87    	700       	200       	0         	0         	-18467.2  	
185.396   	700       	200       	0         	0         	-18529.8  	
189.261   	700       	200       	0         	0         	-18573.8  	
192.567   	700       	200       	0         	0         	-18610.7  	
195.714   	700       	200       	0         	0         	-18644.7  	
198.909   	700       	200       	0         	0         	-18678.1  	
202.161   	700       	200       	0         	0         	-18711.2  	
208.469   	700       	200       	0         	0         	-18771.4  	
212.897   	700       	200       	0         	0         	-18812.1  	
220.445   	700       	200       	0         	0         	-18875.8  	
225.995   	700       	200       	0         	0         	-18920.6  	
231.048   	700       	200       	0         	0         	-18959.7  	
235.532   	700       	200       	0         	0         	-18992.7  	
239.581   	700       	200       	0         	0         	-19021.1  	
243.348   	700       	200       	0         	0         	-19046.3  	
246.961   	700       	200       	0         	0         	-19069.5  	
250.522   	700       	200       	0         	0         	-19093.7  	
254.127   	700       	200       	0         	0         	-19118.6  	
257.87    	700       	200       	0         	0         	-19144.4  	
261.854   	700       	200       	0         	0         	-19171.5  	
266.205   	700       	200       	0         	0         	-19200.3  	
271.085   	700       	200       	0         	0         	-19231.5  	
