Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
52.2637   	300       	119.474   	2.21002   	543.606   	426.763   	
53.4263   	300       	119.427   	2.12342   	522.688   	450.146   	
54.2066   	300       	119.395   	2.07082   	509.661   	465.419   	
55.5062   	300       	119.34    	1.98883   	489.481   	488.65    	
56.455    	300       	119.299   	1.92938   	474.813   	504.271   	
57.1698   	300       	119.268   	1.88513   	463.978   	515.536   	
58.3607   	300       	119.216   	1.81903   	447.558   	533.927   	
59.1741   	300       	119.18    	1.77518   	436.794   	546.15    	
60.5971   	300       	119.119   	1.70272   	418.933   	566.128   	
61.503    	300       	119.08    	1.65895   	408.006   	578.356   	
62.269    	300       	119.047   	1.62296   	399.1     	588.383   	
63.6058   	300       	118.991   	1.565     	384.657   	604.879   	
65.4052   	300       	118.916   	1.49816   	368.054   	626.315   	
66.6564   	300       	118.864   	1.45304   	356.844   	640.015   	
67.6844   	300       	118.821   	1.41584   	347.612   	650.289   	
68.6072   	300       	118.783   	1.38337   	339.53    	659.049   	
70.3651   	300       	118.711   	1.32505   	324.96    	674.403   	
71.7426   	300       	118.655   	1.28134   	314.113   	685.665   	
72.9858   	300       	118.605   	1.24362   	304.721   	695.422   	
74.1133   	300       	118.561   	1.21061   	296.506   	703.879   	
75.164    	300       	118.519   	1.18206   	289.404   	711.85    	
76.1774   	300       	118.479   	1.15544   	282.78    	719.386   	
77.197    	300       	118.44    	1.12938   	276.298   	726.705   	
78.2566   	300       	118.399   	1.10314   	269.774   	733.978   	
79.3329   	300       	118.358   	1.07755   	263.417   	741.059   	
80.424    	300       	118.317   	1.05249   	257.194   	747.966   	
81.5529   	300       	118.274   	1.02742   	250.976   	754.86    	
82.6996   	300       	118.232   	1.00287   	244.887   	761.647   	
83.8595   	300       	118.189   	0.979019  	238.977   	768.366   	
85.0278   	300       	118.147   	0.956071  	233.292   	775.047   	
