Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
82.7741   	3000      	160       	22397.1   	40436.5   	0.00285242	
83.7741   	3000      	160       	22414.7   	40468.1   	0.0022815 	
84.7741   	3000      	160       	22432.4   	40499.7   	0.00170855	
85.7741   	3000      	160       	22450.1   	40531.4   	0.00113343	
86.7741   	3000      	160       	22467.9   	40563.1   	0.000556237	
87.7741   	3000      	160       	22485.8   	40595     	0         	
88.7741   	3000      	160       	22503.7   	40626.9   	0         	
89.7741   	3000      	160       	22521.8   	40658.9   	0         	
90.7741   	3000      	160       	22539.9   	40691     	0         	
91.7741   	3000      	160       	22558.2   	40723.3   	0         	
92.7741   	3000      	160       	22576.6   	40755.8   	0         	
93.107    	3000      	160       	22582.8   	40766.7   	0         	
94.1014   	3000      	160       	22601.3   	40799.4   	0         	
95.1014   	3000      	160       	22620.1   	40832.4   	0         	
96.1014   	3000      	160       	22639.1   	40865.6   	0         	
97.1014   	3000      	160       	22658.2   	40899     	0         	
98.1014   	3000      	160       	22677.5   	40932.6   	0         	
99.1014   	3000      	160       	22697.1   	40966.5   	0         	
100.101   	3000      	160       	22716.8   	41000.6   	0         	
101.101   	3000      	160       	22736.8   	41034.9   	0         	
102.101   	3000      	160       	22756.9   	41069.5   	0         	
102.434   	3000      	160       	22763.7   	41081.1   	0         	
103.429   	3000      	160       	22784.2   	41116     	0         	
104.429   	3000      	160       	22805     	41151.3   	0         	
105.429   	3000      	160       	22826.2   	41187     	0         	
106.429   	3000      	160       	22847.6   	41223     	0         	
107.429   	3000      	160       	22869.4   	41259.3   	0         	
108.429   	3000      	160       	22891.5   	41295.9   	0         	
109.429   	3000      	160       	22914     	41333     	0         	
110.429   	3000      	160       	22936.9   	41370.5   	0         	
111.429   	3000      	160       	22960.3   	41408.3   	0         	
111.762   	3000      	160       	22968.1   	41421     	0         	
112.756   	3000      	160       	22991.9   	41459.3   	0         	
113.756   	3000      	160       	23016.3   	41498.1   	0         	
114.756   	3000      	160       	23041.2   	41537.5   	0         	
115.756   	3000      	160       	23066.7   	41577.3   	0         	
116.756   	3000      	160       	23092.7   	41617.7   	0         	
117.756   	3000      	160       	23119.4   	41658.7   	0         	
118.756   	3000      	160       	23146.8   	41700.3   	0         	
119.756   	3000      	160       	23174.9   	41742.5   	0         	
120.756   	3000      	160       	23203.8   	41785.6   	0         	
121.089   	3000      	160       	23213.6   	41800.1   	0         	
122.083   	3000      	160       	23243.5   	41844     	0         	
123.083   	3000      	160       	23274.4   	41888.8   	0         	
124.083   	3000      	160       	23306.2   	41934.2   	0         	
124.416   	3000      	160       	23316.9   	41949.5   	0         	
125.41    	3000      	160       	23349.7   	41995.7   	0         	
126.41    	3000      	160       	23383.8   	42042.9   	0         	
127.41    	3000      	160       	23418.9   	42091     	0         	
128.41    	3000      	160       	23455.2   	42139.9   	0         	
128.743   	3000      	160       	23467.4   	42156.3   	0         	
129.737   	3000      	160       	23505.1   	42206.1   	0         	
130.737   	3000      	160       	23544.3   	42257.1   	0         	
131.737   	3000      	160       	23584.8   	42309.1   	0         	
132.737   	3000      	160       	23626.8   	42362     	0         	
133.737   	3000      	160       	23670.4   	42415.9   	0         	
134.07    	3000      	160       	23685.1   	42434.1   	0         	
135.064   	3000      	160       	23730.6   	42489.3   	0         	
136.064   	3000      	160       	23778.1   	42545.7   	0         	
137.064   	3000      	160       	23827.4   	42603.3   	0         	
138.064   	3000      	160       	23878.6   	42662     	0         	
139.064   	3000      	160       	23898.5   	42662.3   	0         	
139.507   	3000      	160       	23907.5   	42662.3   	0         	
140.507   	3000      	160       	23941.4   	42683.9   	0         	
141.507   	3000      	160       	23984.8   	42719.7   	0         	
142.507   	3000      	160       	24034.4   	42763.5   	0         	
143.507   	3000      	160       	24088.1   	42811.5   	0         	
144.507   	3000      	160       	24145     	42861.6   	0         	
145.507   	3000      	160       	24207.6   	42918.2   	0         	
146.507   	3000      	160       	24275.6   	42980.4   	0         	
147.507   	3000      	160       	24350.4   	43050.3   	0         	
147.84    	3000      	160       	24376.2   	43074.7   	0         	
148.71    	3000      	160       	24448.4   	43143.5   	0         	
149       	3000      	160       	24473.1   	43167.1   	0         	
149.771   	3000      	160       	24542.5   	43233.7   	0         	
150.771   	3000      	160       	24638     	43324.4   	0         	
151.771   	3000      	160       	24739.1   	43419.2   	0         	
152.771   	3000      	160       	24846.6   	43519.2   	0         	
153.771   	3000      	160       	24960.3   	43623.9   	0         	
154.771   	3000      	160       	25079.8   	43731.6   	0         	
155.771   	3000      	160       	25202.9   	43838.4   	0         	
