Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
540.814   	1500      	160       	-3016.28  	0         	0         	
545.814   	1500      	160       	-3017.95  	0         	0         	
550.814   	1500      	160       	-3019.91  	0         	0         	
555.814   	1500      	160       	-3022.15  	0         	0         	
560.814   	1500      	160       	-3024.64  	0         	0         	
565.814   	1500      	160       	-3027.37  	0         	0         	
570.814   	1500      	160       	-3030.31  	0         	0         	
575.814   	1500      	160       	-3033.46  	0         	0         	
580.814   	1500      	160       	-3036.8   	0         	0         	
585.814   	1500      	160       	-3040.32  	0         	0         	
590.814   	1500      	160       	-3044     	0         	0         	
595.814   	1500      	160       	-3047.83  	0         	0         	
600.814   	1500      	160       	-3051.81  	0         	0         	
605.814   	1500      	160       	-3055.92  	0         	0         	
610.814   	1500      	160       	-3060.14  	0         	0         	
615.814   	1500      	160       	-3064.48  	0         	0         	
620.814   	1500      	160       	-3068.92  	0         	0         	
625.814   	1500      	160       	-3073.46  	0         	0         	
630.814   	1500      	160       	-3078.07  	0         	0         	
635.814   	1500      	160       	-3082.76  	0         	0         	
640.814   	1500      	160       	-3087.52  	0         	0         	
645.814   	1500      	160       	-3092.47  	0         	0         	
650.814   	1500      	160       	-3097.51  	0         	0         	
655.814   	1500      	160       	-3102.59  	0         	0         	
660.814   	1500      	160       	-3107.71  	0         	0         	
665.814   	1500      	160       	-3112.85  	0         	0         	
670.814   	1500      	160       	-3118.02  	0         	0         	
675.814   	1500      	160       	-3123.21  	0         	0         	
680.814   	1500      	160       	-3128.42  	0         	0         	
685.814   	1500      	160       	-3133.65  	0         	0         	
690.814   	1500      	160       	-3138.81  	0         	0         	
695.814   	1500      	160       	-3143.81  	0         	0         	
700.814   	1500      	160       	-3148.84  	0         	0         	
705.814   	1500      	160       	-3153.88  	0         	0         	
710.814   	1500      	160       	-3158.94  	0         	0         	
715.814   	1500      	160       	-3163.99  	0         	0         	
720.814   	1500      	160       	-3169.04  	0         	0         	
725.814   	1500      	160       	-3174.08  	0         	0         	
730.814   	1500      	160       	-3179.11  	0         	0         	
735.814   	1500      	160       	-3184.12  	0         	0         	
740.814   	1500      	160       	-3189.11  	0         	0         	
745.814   	1500      	160       	-3194.08  	0         	0         	
750.814   	1500      	160       	-3199.02  	0         	0         	
755.814   	1500      	160       	-3203.94  	0         	0         	
760.814   	1500      	160       	-3208.82  	0         	0         	
765.814   	1500      	160       	-3213.68  	0         	0         	
770.814   	1500      	160       	-3218.99  	0         	0         	
775.814   	1500      	160       	-3224.48  	0         	0         	
780.814   	1500      	160       	-3229.71  	0         	0         	
785.814   	1500      	160       	-3234.81  	0         	0         	
790.814   	1500      	160       	-3239.84  	0         	0         	
795.814   	1500      	160       	-3244.79  	0         	0         	
800.814   	1500      	160       	-3249.68  	0         	0         	
805.814   	1500      	160       	-3254.5   	0         	0         	
810.814   	1500      	160       	-3259.25  	0         	0         	
815.814   	1500      	160       	-3263.95  	0         	0         	
820.814   	1500      	160       	-3268.58  	0         	0         	
825.814   	1500      	160       	-3273.14  	0         	0         	
830.814   	1500      	160       	-3277.65  	0         	0         	
835.814   	1500      	160       	-3282.09  	0         	0         	
840.814   	1500      	160       	-3286.47  	0         	0         	
845.814   	1500      	160       	-3290.78  	0         	0         	
850.814   	1500      	160       	-3295.03  	0         	0         	
855.814   	1500      	160       	-3299.22  	0         	0         	
860.814   	1500      	160       	-3303.35  	0         	0         	
865.814   	1500      	160       	-3307.41  	0         	0         	
870.814   	1500      	160       	-3311.41  	0         	0         	
875.814   	1500      	160       	-3315.35  	0         	0         	
880.814   	1500      	160       	-3319.23  	0         	0         	
885.814   	1500      	160       	-3323.05  	0         	0         	
890.814   	1500      	160       	-3326.81  	0         	0         	
895.814   	1500      	160       	-3330.51  	0         	0         	
900.814   	1500      	160       	-3334.15  	0         	0         	
905.814   	1500      	160       	-3337.73  	0         	0         	
910.814   	1500      	160       	-3341.25  	0         	0         	
915.814   	1500      	160       	-3344.71  	0         	0         	
920.814   	1500      	160       	-3348.12  	0         	0         	
925.814   	1500      	160       	-3351.47  	0         	0         	
930.814   	1500      	160       	-3354.77  	0         	0         	
