  PORO  
 #ALL     
   0.21408   0.21798   0.22306   0.22819   0.23304   0.23843   0.24381   0.24910
   0.25264   0.25439   0.25439   0.25424   0.25403   0.25372   0.25243   0.25139
   0.25100   0.25090   0.25089   0.25069   0.25051   0.24939   0.24691   0.24503
   0.24404   0.24268   0.24105   0.23920   0.23691   0.23395   0.23089   0.22720
   0.22256   0.21703   0.21162   0.20714   0.20355   0.19932   0.19489   0.19167
   0.21479   0.21946   0.22548   0.23143   0.23651   0.24096   0.24477   0.24838
   0.25154   0.25396   0.25420   0.25407   0.25403   0.25396   0.25265   0.25142
   0.25067   0.25021   0.24993   0.24955   0.24933   0.24890   0.24696   0.24472
   0.24332   0.24216   0.24071   0.23879   0.23608   0.23330   0.23071   0.22734
   0.22262   0.21697   0.21126   0.20702   0.20412   0.20010   0.19552   0.19431
   0.21568   0.22086   0.22739   0.23481   0.24027   0.24384   0.24680   0.24956
   0.25228   0.25396   0.25424   0.25407   0.25397   0.25370   0.25277   0.25148
   0.25063   0.24977   0.24923   0.24872   0.24849   0.24825   0.24686   0.24453
   0.24278   0.24155   0.24025   0.23842   0.23563   0.23274   0.23004   0.22662
   0.22112   0.21529   0.20974   0.20577   0.20294   0.19989   0.19551   0.19439
   0.21651   0.22183   0.22906   0.23745   0.24277   0.24623   0.24896   0.25125
   0.25323   0.25401   0.25421   0.25410   0.25395   0.25362   0.25274   0.25167
   0.25039   0.24938   0.24867   0.24803   0.24751   0.24726   0.24658   0.24468
   0.24258   0.24121   0.23965   0.23757   0.23492   0.23203   0.22904   0.22591
   0.22089   0.21432   0.20744   0.20070   0.19674   0.19502   0.19443   0.00000
   0.21686   0.22187   0.22943   0.23817   0.24468   0.24809   0.25072   0.25286
   0.25365   0.25409   0.25421   0.25414   0.25391   0.25353   0.25260   0.25170
   0.25046   0.24928   0.24823   0.24729   0.24668   0.24660   0.24592   0.24465
   0.24271   0.24098   0.23901   0.23645   0.23398   0.23110   0.22797   0.22453
   0.22110   0.21743   0.21129   0.20568   0.20363   0.19840   0.19245   0.18829
   0.21692   0.22191   0.22880   0.23826   0.24541   0.24940   0.25217   0.25344
   0.25389   0.25416   0.25422   0.25415   0.25388   0.25320   0.25242   0.25157
   0.25058   0.24917   0.24807   0.24699   0.24637   0.24603   0.24529   0.24392
   0.24241   0.24086   0.23858   0.23562   0.23302   0.23056   0.22711   0.22331
   0.21922   0.21638   0.21254   0.20854   0.20615   0.20317   0.19636   0.18994
   0.21682   0.22165   0.22879   0.23811   0.24588   0.25037   0.25302   0.25394
   0.25402   0.25421   0.25440   0.25431   0.25343   0.25259   0.25199   0.25121
   0.25019   0.24919   0.24797   0.24675   0.24607   0.24544   0.24466   0.24342
   0.24192   0.24065   0.23894   0.23588   0.23294   0.23045   0.22687   0.22284
   0.21826   0.21414   0.21118   0.20790   0.20601   0.20337   0.19924   0.19446
   0.21669   0.22114   0.22805   0.23725   0.24558   0.25071   0.25335   0.25407
   0.25421   0.25440   0.25459   0.25421   0.25296   0.25183   0.25122   0.25054
   0.24978   0.24896   0.24787   0.24675   0.24578   0.24498   0.24416   0.24286
   0.24142   0.24024   0.23912   0.23681   0.23385   0.23135   0.22751   0.22314
   0.21814   0.21362   0.20960   0.20640   0.20355   0.20066   0.19933   0.19649
   0.21633   0.22055   0.22686   0.23521   0.24425   0.25041   0.25348   0.25423
   0.25427   0.25445   0.25427   0.25334   0.25217   0.25100   0.25023   0.24962
   0.24905   0.24838   0.24750   0.24675   0.24529   0.24437   0.24327   0.24202
   0.24074   0.23958   0.23867   0.23725   0.23466   0.23221   0.22850   0.22350
   0.21876   0.21370   0.20933   0.20603   0.20313   0.19969   0.19603   0.19661
   0.21579   0.21961   0.22560   0.23359   0.24286   0.24977   0.25343   0.25429
   0.25447   0.25439   0.25336   0.25184   0.25059   0.24946   0.24860   0.24797
   0.24735   0.24689   0.24626   0.24555   0.24432   0.24295   0.24185   0.24078
   0.23968   0.23871   0.23782   0.23658   0.23456   0.23211   0.22859   0.22348
   0.21852   0.21371   0.20935   0.20572   0.20279   0.19932   0.00000   0.00000
   0.21527   0.21917   0.22431   0.23184   0.24139   0.24886   0.25304   0.25436
   0.25459   0.25444   0.25282   0.25066   0.24845   0.24676   0.24561   0.24470
   0.24433   0.24414   0.24379   0.24337   0.24224   0.24091   0.23981   0.23905
   0.23812   0.23731   0.23634   0.23501   0.23328   0.23096   0.22771   0.22289
   0.21774   0.21327   0.20907   0.20547   0.20236   0.19911   0.00000   0.00000
   0.21512   0.21921   0.22368   0.23025   0.23851   0.24707   0.25130   0.25373
   0.25466   0.25443   0.25272   0.25002   0.24675   0.24385   0.24181   0.24041
   0.24007   0.24065   0.24085   0.24084   0.23971   0.23839   0.23742   0.23670
   0.23598   0.23513   0.23402   0.23278   0.23124   0.22938   0.22702   0.22284
   0.21749   0.21238   0.20845   0.20495   0.20208   0.19872   0.19999   0.19674
   0.21530   0.21926   0.22367   0.22881   0.23474   0.24229   0.24904   0.25202
   0.25344   0.25362   0.25231   0.24956   0.24588   0.24180   0.23874   0.23667
   0.23631   0.23650   0.23705   0.23730   0.23688   0.23574   0.23473   0.23391
   0.23336   0.23222   0.23073   0.22980   0.22860   0.22723   0.22511   0.22222
   0.21733   0.21217   0.20758   0.20462   0.20159   0.19837   0.19771   0.19665
   0.21550   0.21980   0.22431   0.22860   0.23268   0.23709   0.24279   0.24798
   0.25077   0.25203   0.25198   0.25082   0.24579   0.24154   0.23713   0.23291
   0.23053   0.23041   0.23091   0.23122   0.23141   0.23106   0.23029   0.22922
   0.22804   0.22695   0.22587   0.22483   0.22302   0.22144   0.21905   0.21631
   0.21305   0.20969   0.20645   0.20368   0.20116   0.19787   0.19438   0.19673
   0.21620   0.22086   0.22609   0.23029   0.23371   0.23723   0.24204   0.24674
   0.24923   0.25070   0.25093   0.25047   0.24830   0.24369   0.23842   0.23356
   0.22784   0.22629   0.22573   0.22543   0.22539   0.22554   0.22535   0.22477
   0.22388   0.22266   0.22144   0.22015   0.21846   0.21643   0.21433   0.21205
   0.20954   0.20706   0.20466   0.20250   0.20056   0.19758   0.00000   0.19678
   0.21686   0.22186   0.22828   0.23348   0.23636   0.23861   0.24255   0.24654
   0.24906   0.25016   0.25044   0.24994   0.24813   0.24427   0.23934   0.23410
   0.22848   0.22440   0.22202   0.22072   0.21973   0.21960   0.21982   0.21981
   0.21974   0.21883   0.21779   0.21648   0.21477   0.21281   0.21088   0.20899
   0.20704   0.20507   0.20322   0.20144   0.19976   0.19699   0.00000   0.00000
   0.21746   0.22236   0.22923   0.23608   0.23978   0.24200   0.24484   0.24789
   0.24991   0.25099   0.25151   0.25064   0.24827   0.24477   0.24048   0.23520
   0.22899   0.22339   0.21930   0.21769   0.21637   0.21556   0.21505   0.21510
   0.21510   0.21469   0.21392   0.21286   0.21156   0.20984   0.20819   0.20675
   0.20507   0.20331   0.20190   0.20027   0.19870   0.19636   0.00000   0.00000
   0.21834   0.22297   0.22901   0.23579   0.24199   0.24548   0.24835   0.25059
   0.25195   0.25256   0.25280   0.25190   0.24889   0.24511   0.24149   0.23702
   0.23094   0.22410   0.21934   0.21611   0.21461   0.21348   0.21242   0.21153
   0.21084   0.21053   0.21021   0.20962   0.20867   0.20767   0.20636   0.20506
   0.20366   0.20230   0.20069   0.19931   0.19781   0.19557   0.00000   0.00000
   0.21921   0.22362   0.22861   0.23420   0.24082   0.24712   0.25111   0.25279
   0.25323   0.25303   0.25271   0.25164   0.24876   0.24491   0.24151   0.23800
   0.23362   0.22769   0.22141   0.21694   0.21400   0.21271   0.21128   0.20987
   0.20868   0.20788   0.20754   0.20729   0.20671   0.20594   0.20499   0.20385
   0.20255   0.20130   0.19968   0.19839   0.19687   0.19480   0.00000   0.00000
   0.22087   0.22493   0.22916   0.23327   0.23909   0.24562   0.24954   0.24970
   0.25041   0.25108   0.25077   0.24943   0.24713   0.24413   0.24127   0.23849
   0.23541   0.23155   0.22590   0.22005   0.21561   0.21259   0.21102   0.20935
   0.20790   0.20696   0.20639   0.20592   0.20529   0.20448   0.20370   0.20273
   0.20154   0.20023   0.19902   0.19763   0.19616   0.19414   0.00000   0.00000
   0.22311   0.22676   0.23042   0.23426   0.23873   0.24294   0.24512   0.24440
   0.24405   0.24708   0.24803   0.24711   0.24480   0.24248   0.24007   0.23810
   0.23565   0.23310   0.22945   0.22476   0.22000   0.21597   0.21284   0.21009
   0.20806   0.20687   0.20604   0.20535   0.20444   0.20346   0.20241   0.20149
   0.20045   0.19936   0.19820   0.19696   0.19577   0.19369   0.19640   0.00000
   0.22635   0.22982   0.23307   0.23631   0.23961   0.24239   0.24431   0.24559
   0.24591   0.24595   0.24554   0.24499   0.24339   0.24114   0.23900   0.23677
   0.23475   0.23280   0.23022   0.22719   0.22368   0.22030   0.21703   0.21373
   0.21049   0.20799   0.20643   0.20528   0.20421   0.20314   0.20164   0.20043
   0.19939   0.19840   0.19738   0.19612   0.19559   0.19370   0.19626   0.19395
   0.22980   0.23267   0.23532   0.23792   0.24002   0.24182   0.24307   0.24380
   0.24435   0.24430   0.24395   0.24343   0.24245   0.24059   0.23836   0.23563
   0.23326   0.23122   0.22939   0.22700   0.22455   0.22210   0.21940   0.21708
   0.21447   0.21174   0.20851   0.20630   0.20476   0.20326   0.20173   0.20019
   0.19886   0.19785   0.19682   0.19574   0.19487   0.19381   0.19629   0.19361
   0.23053   0.23301   0.23532   0.23779   0.23967   0.24105   0.24188   0.24243
   0.24278   0.24272   0.24211   0.24199   0.24130   0.24000   0.23788   0.23498
   0.23216   0.22970   0.22751   0.22540   0.22356   0.22184   0.22003   0.21802
   0.21624   0.21430   0.21187   0.20872   0.20616   0.20418   0.20251   0.20080
   0.19906   0.19779   0.19668   0.19564   0.19446   0.19263   0.00000   0.00000
   0.22998   0.23236   0.23451   0.23675   0.23859   0.23986   0.24056   0.24103
   0.24104   0.24108   0.24084   0.23991   0.23914   0.23768   0.23621   0.23389
   0.23103   0.22828   0.22576   0.22356   0.22175   0.22034   0.21904   0.21779
   0.21632   0.21495   0.21319   0.21098   0.20836   0.20574   0.20358   0.20208
   0.20043   0.19858   0.19699   0.19582   0.19457   0.19240   0.00000   0.00000
   0.22863   0.23116   0.23333   0.23527   0.23671   0.23781   0.23842   0.23873
   0.23879   0.23885   0.23848   0.23752   0.23533   0.23373   0.23276   0.23130
   0.22902   0.22641   0.22399   0.22183   0.22006   0.21863   0.21739   0.21625
   0.21516   0.21400   0.21270   0.21112   0.20938   0.20710   0.20484   0.20313
   0.20176   0.20000   0.19792   0.19635   0.19489   0.19238   0.18985   0.00000
   0.22338   0.22643   0.22882   0.23076   0.23206   0.23290   0.23359   0.23371
   0.23388   0.23358   0.23311   0.23197   0.23049   0.22881   0.22750   0.22596
   0.22454   0.22301   0.22120   0.21948   0.21791   0.21643   0.21497   0.21358
   0.21224   0.21111   0.20987   0.20862   0.20723   0.20603   0.20455   0.20321
   0.20151   0.20007   0.19879   0.19738   0.19590   0.19303   0.18995   0.00000
   0.21725   0.21898   0.22095   0.22271   0.22418   0.22511   0.22625   0.22633
   0.22680   0.22675   0.22624   0.22489   0.22343   0.22183   0.22074   0.21951
   0.21830   0.21729   0.21620   0.21506   0.21398   0.21280   0.21169   0.21061
   0.20959   0.20865   0.20749   0.20644   0.20543   0.20432   0.20307   0.20187
   0.20069   0.19954   0.19845   0.19726   0.19640   0.19414   0.00000   0.00000
   0.21251   0.21335   0.21436   0.21549   0.21654   0.21750   0.21801   0.21841
   0.21845   0.21832   0.21781   0.21680   0.21629   0.21514   0.21421   0.21339
   0.21265   0.21185   0.21110   0.21035   0.20960   0.20897   0.20809   0.20735
   0.20660   0.20574   0.20491   0.20396   0.20300   0.20198   0.20090   0.19989
   0.19905   0.19814   0.19726   0.19647   0.19589   0.19435   0.00000   0.00000
   0.20792   0.20821   0.20885   0.20952   0.21019   0.21104   0.21212   0.21232
   0.21205   0.21161   0.21123   0.21092   0.21059   0.21016   0.20955   0.20889
   0.20837   0.20778   0.20714   0.20650   0.20592   0.20531   0.20469   0.20415
   0.20358   0.20296   0.20216   0.20139   0.20062   0.19969   0.19884   0.19802
   0.19729   0.19656   0.19578   0.19505   0.19455   0.19343   0.00000   0.00000
   0.20463   0.20456   0.20487   0.20526   0.20563   0.20612   0.20732   0.20784
   0.20737   0.20632   0.20553   0.20534   0.20533   0.20502   0.20467   0.20419
   0.20389   0.20363   0.20311   0.20285   0.20251   0.20208   0.20172   0.20128
   0.20090   0.20046   0.19986   0.19920   0.19861   0.19791   0.19723   0.19645
   0.19587   0.19515   0.19442   0.19367   0.19308   0.19222   0.00000   0.00000
   0.20089   0.20091   0.20075   0.20074   0.20084   0.20084   0.20083   0.20088
   0.20085   0.20064   0.20071   0.20066   0.20052   0.20056   0.20027   0.20010
   0.19998   0.19987   0.19967   0.19947   0.19934   0.19906   0.19881   0.19850
   0.19816   0.19791   0.19751   0.19708   0.19659   0.19600   0.19550   0.19489
   0.19438   0.19352   0.19281   0.19176   0.19061   0.18466   0.00000   0.00000
   0.19778   0.19776   0.19770   0.19765   0.19765   0.19758   0.19760   0.19757
   0.19743   0.19737   0.19728   0.19720   0.19711   0.19706   0.19695   0.19692
   0.19690   0.19684   0.19667   0.19654   0.19639   0.19621   0.19602   0.19583
   0.19570   0.19543   0.19518   0.19488   0.19447   0.19408   0.19356   0.19287
   0.19215   0.19125   0.19007   0.18892   0.18555   0.00000   0.00000   0.00000
   0.19524   0.19502   0.19476   0.19495   0.19548   0.19521   0.19473   0.19468
   0.19448   0.19424   0.19417   0.19412   0.19407   0.19331   0.19373   0.19362
   0.19365   0.19314   0.19347   0.19370   0.19376   0.19372   0.19351   0.19312
   0.19292   0.19324   0.19341   0.19389   0.19257   0.19131   0.19095   0.19161
   0.19296   0.19328   0.19163   0.18814   0.19406   0.19312   0.19074   0.18902
   0.20914   0.21317   0.21657   0.21960   0.22212   0.22436   0.22636   0.22822
   0.22915   0.22904   0.22737   0.22600   0.22459   0.22485   0.22651   0.22812
   0.23129   0.23606   0.23913   0.24073   0.24316   0.24468   0.24524   0.24516
   0.24423   0.24246   0.23816   0.23255   0.22858   0.22705   0.22629   0.22700
   0.22789   0.22774   0.22785   0.22625   0.22248   0.21666   0.20902   0.20221
   0.21027   0.21404   0.21733   0.22038   0.22297   0.22499   0.22711   0.22887
   0.23001   0.22986   0.22862   0.22684   0.22500   0.22446   0.22602   0.22754
   0.23045   0.23451   0.23890   0.24067   0.24225   0.24445   0.24638   0.24666
   0.24611   0.24533   0.24219   0.23646   0.23059   0.22752   0.22582   0.22501
   0.22490   0.22433   0.22396   0.22235   0.21921   0.21446   0.20814   0.20187
   0.21178   0.21535   0.21869   0.22162   0.22418   0.22600   0.22789   0.22968
   0.23096   0.23116   0.22964   0.22766   0.22603   0.22451   0.22547   0.22693
   0.22945   0.23340   0.23780   0.24074   0.24217   0.24347   0.24616   0.24776
   0.24771   0.24704   0.24594   0.24156   0.23486   0.22966   0.22699   0.22521
   0.22395   0.22249   0.22168   0.22050   0.21889   0.21313   0.20680   0.20128
   0.21332   0.21700   0.22032   0.22315   0.22552   0.22718   0.22882   0.23064
   0.23210   0.23243   0.23093   0.22879   0.22707   0.22516   0.22512   0.22645
   0.22838   0.23224   0.23649   0.24015   0.24221   0.24354   0.24529   0.24814
   0.24872   0.24861   0.24769   0.24549   0.24015   0.23392   0.22925   0.22668
   0.22478   0.22273   0.22064   0.21871   0.21646   0.21284   0.20621   0.20062
   0.21479   0.21883   0.22232   0.22487   0.22726   0.22877   0.23025   0.23177
   0.23310   0.23357   0.23226   0.22999   0.22796   0.22616   0.22506   0.22610
   0.22757   0.23121   0.23520   0.23893   0.24181   0.24350   0.24504   0.24731
   0.24953   0.24979   0.24956   0.24795   0.24476   0.23870   0.23275   0.22843
   0.22550   0.22317   0.22053   0.21748   0.21444   0.21055   0.20574   0.20046
   0.21602   0.22053   0.22416   0.22687   0.22880   0.23049   0.23164   0.23291
   0.23408   0.23408   0.23369   0.23167   0.22923   0.22732   0.22575   0.22591
   0.22695   0.22978   0.23391   0.23778   0.24103   0.24339   0.24529   0.24740
   0.24969   0.25082   0.25099   0.24992   0.24771   0.24398   0.23719   0.23140
   0.22696   0.22384   0.22129   0.21823   0.21474   0.20969   0.20502   0.20020
   0.21712   0.22193   0.22570   0.22835   0.23038   0.23190   0.23309   0.23424
   0.23533   0.23499   0.23435   0.23305   0.23085   0.22862   0.22694   0.22584
   0.22645   0.22869   0.23270   0.23648   0.23996   0.24297   0.24544   0.24771
   0.25041   0.25203   0.25239   0.25194   0.24968   0.24700   0.24157   0.23535
   0.22976   0.22533   0.22204   0.21893   0.21550   0.21018   0.20471   0.19977
   0.21885   0.22370   0.22775   0.23089   0.23368   0.23600   0.23719   0.23771
   0.23838   0.23805   0.23658   0.23483   0.23259   0.23056   0.22858   0.22669
   0.22614   0.22779   0.23166   0.23566   0.23924   0.24259   0.24582   0.24875
   0.25170   0.25383   0.25463   0.25401   0.25222   0.24883   0.24485   0.23895
   0.23239   0.22696   0.22287   0.21958   0.21623   0.21077   0.20456   0.19946
   0.21993   0.22497   0.22902   0.23255   0.23596   0.23848   0.23954   0.24001
   0.24051   0.24024   0.23905   0.23630   0.23379   0.23138   0.22958   0.22776
   0.22645   0.22789   0.23184   0.23593   0.23939   0.24289   0.24634   0.24934
   0.25257   0.25503   0.25640   0.25581   0.25405   0.25124   0.24629   0.24090
   0.23422   0.22831   0.22351   0.22004   0.21672   0.21131   0.20471   0.19917
   0.22093   0.22566   0.22984   0.23381   0.23777   0.24064   0.24202   0.24260
   0.24263   0.24208   0.24090   0.23824   0.23520   0.23253   0.23048   0.22869
   0.22740   0.22841   0.23192   0.23545   0.23932   0.24315   0.24647   0.24962
   0.25283   0.25569   0.25763   0.25769   0.25569   0.25321   0.24772   0.24225
   0.23516   0.23011   0.22498   0.22075   0.21724   0.21180   0.20492   0.19866
   0.22168   0.22635   0.23054   0.23459   0.23848   0.24196   0.24536   0.24588
   0.24492   0.24401   0.24258   0.24011   0.23723   0.23413   0.23166   0.22977
   0.22881   0.22952   0.23202   0.23513   0.23855   0.24306   0.24640   0.24944
   0.25285   0.25588   0.25821   0.25859   0.25704   0.25488   0.24945   0.24344
   0.23694   0.23033   0.22629   0.22134   0.21770   0.21249   0.20538   0.19871
   0.22144   0.22622   0.23058   0.23455   0.23846   0.24138   0.24507   0.24760
   0.24767   0.24701   0.24431   0.24191   0.23912   0.23620   0.23340   0.23151
   0.23042   0.23082   0.23258   0.23509   0.23827   0.24247   0.24585   0.24931
   0.25268   0.25581   0.25821   0.25920   0.25802   0.25632   0.25138   0.24479
   0.23866   0.23228   0.22647   0.22193   0.21781   0.21278   0.20595   0.19928
   0.22123   0.22590   0.23029   0.23409   0.23766   0.24014   0.24316   0.24687
   0.24807   0.24896   0.24739   0.24401   0.24102   0.23822   0.23541   0.23344
   0.23249   0.23246   0.23344   0.23551   0.23830   0.24174   0.24528   0.24876
   0.25223   0.25533   0.25827   0.25971   0.25912   0.25727   0.25303   0.24621
   0.23979   0.23356   0.22740   0.22235   0.21813   0.21274   0.20641   0.19963
   0.22086   0.22563   0.22982   0.23351   0.23679   0.23965   0.24212   0.24599
   0.24868   0.25007   0.24953   0.24662   0.24281   0.23991   0.23716   0.23500
   0.23418   0.23418   0.23488   0.23620   0.23842   0.24140   0.24461   0.24808
   0.25169   0.25491   0.25797   0.25993   0.25996   0.25801   0.25411   0.24747
   0.24086   0.23448   0.22828   0.22284   0.21849   0.21310   0.20675   0.20009
   0.22014   0.22483   0.22920   0.23279   0.23575   0.23900   0.24152   0.24492
   0.24887   0.25125   0.25029   0.24853   0.24479   0.24158   0.23884   0.23638
   0.23551   0.23562   0.23652   0.23730   0.23895   0.24136   0.24431   0.24760
   0.25097   0.25439   0.25749   0.25981   0.26053   0.25892   0.25480   0.24830
   0.24169   0.23508   0.22877   0.22312   0.21874   0.21340   0.20710   0.20019
   0.21969   0.22431   0.22850   0.23206   0.23518   0.23810   0.24118   0.24441
   0.24849   0.25145   0.25125   0.24956   0.24654   0.24306   0.24046   0.23820
   0.23676   0.23675   0.23749   0.23843   0.23948   0.24160   0.24413   0.24725
   0.25055   0.25387   0.25711   0.25953   0.26071   0.25962   0.25543   0.24895
   0.24236   0.23589   0.22923   0.22357   0.21891   0.21352   0.20730   0.20045
   0.21934   0.22409   0.22805   0.23156   0.23473   0.23735   0.24046   0.24397
   0.24809   0.25144   0.25207   0.25040   0.24774   0.24430   0.24143   0.23942
   0.23818   0.23771   0.23851   0.23931   0.24035   0.24200   0.24431   0.24721
   0.25031   0.25347   0.25659   0.25924   0.26060   0.25999   0.25594   0.24940
   0.24286   0.23661   0.22989   0.22395   0.21892   0.21369   0.20748   0.20103
   0.21927   0.22383   0.22787   0.23132   0.23425   0.23704   0.23980   0.24358
   0.24739   0.25135   0.25283   0.25118   0.24878   0.24558   0.24263   0.24057
   0.23927   0.23892   0.23920   0.24012   0.24097   0.24238   0.24465   0.24744
   0.25035   0.25321   0.25602   0.25883   0.26042   0.26015   0.25642   0.24986
   0.24323   0.23718   0.23061   0.22426   0.21927   0.21373   0.20781   0.20118
   0.21905   0.22366   0.22792   0.23109   0.23385   0.23673   0.23947   0.24317
   0.24743   0.25135   0.25359   0.25210   0.24952   0.24692   0.24374   0.24166
   0.24030   0.23992   0.24014   0.24077   0.24185   0.24309   0.24509   0.24777
   0.25044   0.25302   0.25579   0.25834   0.26011   0.25995   0.25668   0.25057
   0.24406   0.23783   0.23137   0.22484   0.21944   0.21380   0.20796   0.20151
   0.21947   0.22425   0.22777   0.23071   0.23344   0.23627   0.23914   0.24239
   0.24658   0.25034   0.25345   0.25484   0.25179   0.24853   0.24578   0.24279
   0.24119   0.24062   0.24102   0.24168   0.24272   0.24393   0.24557   0.24805
   0.25061   0.25302   0.25549   0.25747   0.25924   0.25931   0.25707   0.25153
   0.24482   0.23851   0.23195   0.22526   0.21965   0.21384   0.20819   0.20190
   0.22090   0.22523   0.22841   0.23109   0.23385   0.23682   0.23953   0.24309
   0.24675   0.25008   0.25313   0.25474   0.25476   0.25204   0.24857   0.24617
   0.24286   0.24224   0.24212   0.24279   0.24369   0.24489   0.24646   0.24877
   0.25151   0.25376   0.25576   0.25773   0.25872   0.25853   0.25612   0.25068
   0.24421   0.23787   0.23170   0.22532   0.22018   0.21424   0.20845   0.20241
   0.22190   0.22598   0.22892   0.23161   0.23443   0.23732   0.24014   0.24359
   0.24721   0.25045   0.25316   0.25464   0.25516   0.25336   0.25021   0.24771
   0.24563   0.24437   0.24382   0.24406   0.24490   0.24610   0.24800   0.25048
   0.25250   0.25462   0.25645   0.25829   0.25904   0.25822   0.25532   0.25000
   0.24354   0.23743   0.23167   0.22595   0.22119   0.21465   0.20855   0.20263
   0.22289   0.22646   0.22938   0.23218   0.23481   0.23775   0.24079   0.24435
   0.24786   0.25080   0.25313   0.25467   0.25551   0.25458   0.25205   0.24960
   0.24756   0.24570   0.24474   0.24531   0.24658   0.24790   0.24987   0.25197
   0.25381   0.25559   0.25735   0.25884   0.25923   0.25801   0.25464   0.24950
   0.24332   0.23712   0.23171   0.22669   0.22173   0.21532   0.20887   0.20283
   0.22371   0.22686   0.22957   0.23241   0.23526   0.23829   0.24149   0.24498
   0.24836   0.25110   0.25325   0.25481   0.25568   0.25549   0.25380   0.25198
   0.25008   0.24849   0.24710   0.24697   0.24844   0.25009   0.25159   0.25326
   0.25488   0.25644   0.25812   0.25916   0.25902   0.25753   0.25386   0.24885
   0.24341   0.23778   0.23202   0.22723   0.22264   0.21604   0.20901   0.20306
   0.22421   0.22734   0.22987   0.23257   0.23535   0.23835   0.24177   0.24517
   0.24844   0.25114   0.25332   0.25515   0.25610   0.25612   0.25558   0.25441
   0.25331   0.25205   0.25121   0.25077   0.25164   0.25260   0.25374   0.25485
   0.25617   0.25747   0.25869   0.25926   0.25859   0.25658   0.25276   0.24821
   0.24310   0.23801   0.23258   0.22782   0.22336   0.21678   0.20943   0.20324
   0.22469   0.22744   0.22990   0.23248   0.23505   0.23809   0.24133   0.24464
   0.24792   0.25054   0.25289   0.25491   0.25641   0.25693   0.25690   0.25667
   0.25624   0.25579   0.25525   0.25496   0.25501   0.25523   0.25579   0.25652
   0.25732   0.25810   0.25884   0.25886   0.25778   0.25525   0.25183   0.24737
   0.24279   0.23793   0.23310   0.22833   0.22394   0.21731   0.20984   0.20345
   0.22494   0.22747   0.22978   0.23225   0.23459   0.23724   0.24028   0.24350
   0.24607   0.24889   0.25156   0.25426   0.25634   0.25738   0.25799   0.25829
   0.25853   0.25844   0.25788   0.25752   0.25720   0.25708   0.25731   0.25762
   0.25811   0.25855   0.25874   0.25814   0.25664   0.25392   0.25038   0.24649
   0.24230   0.23781   0.23332   0.22890   0.22455   0.21777   0.21023   0.20373
   0.22502   0.22735   0.22950   0.23183   0.23404   0.23609   0.23902   0.24160
   0.24426   0.24674   0.24951   0.25305   0.25571   0.25742   0.25857   0.25932
   0.25994   0.25996   0.25982   0.25926   0.25873   0.25834   0.25823   0.25837
   0.25850   0.25852   0.25829   0.25738   0.25525   0.25230   0.24897   0.24528
   0.24149   0.23724   0.23313   0.22915   0.22480   0.21821   0.21063   0.20398
