COORD    #  nx= 40, ny= 19
#--------- j=  1 ---------
      11377.889      47255.189       6402.300      10075.279      46043.108       9563.584
      12032.104      46726.240       6232.421      10640.562      45591.587       9436.776
      12664.162      46176.627       6153.500      11205.250      45138.108       9316.023
      13294.781      45623.748       6072.018      11769.887      44682.053       9203.673
      13920.070      45064.479       6005.634      12331.470      44221.488       9103.933
      14543.871      44501.454       5938.964      12892.423      43759.160       9002.674
      15166.688      43934.427       5884.538      13455.049      43296.140       8899.719
      15787.551      43364.190       5845.243      14016.826      42831.028       8806.948
      16409.486      42793.574       5811.756      14582.279      42366.853       8712.241
      17033.016      42223.482       5785.593      15138.421      41900.599       8652.293
      17656.058      41653.678       5777.561      15695.965      41433.561       8594.172
      18276.533      41084.340       5794.388      16255.382      40962.070       8536.227
      18893.243      40518.170       5831.885      16817.694      40486.023       8471.161
      19509.266      39957.476       5875.122      17369.004      40009.547       8423.177
      20143.072      39399.232       5882.391      17907.857      39538.330       8396.007
      20779.207      38835.971       5892.766      18443.402      39073.604       8375.021
      21416.715      38255.888       5904.656      18973.317      38613.572       8360.310
      22047.161      37646.484       5923.897      19545.994      38118.917       8353.259
      22666.556      36999.325       5953.195      19994.682      37681.112       8350.106
      23268.946      36318.990       6001.690      20570.054      37124.868       8347.733
      23851.038      35615.410       6068.276      21149.710      36580.955       8347.418
      24346.690      34934.061       6217.405      21748.688      36018.287       8353.520
      24830.176      34264.710       6370.680      22366.988      35436.862       8379.105
      25275.423      33630.824       6521.676      23005.295      34898.050       8418.419
      25719.270      33022.125       6686.567      23790.437      34292.946       8517.209
      26188.802      32436.044       6846.203      24581.134      33714.344       8653.356
      26680.558      31880.322       7044.901      25296.178      33176.201       8802.501
      27211.274      31334.847       7242.120      25974.019      32680.486       8920.221
      27773.665      30795.932       7442.797      26775.588      32106.088       9040.650
      28633.254      29817.737       7751.776      28038.626      30428.614       9489.235
      29613.330      28714.179       8098.269      29322.080      28778.039       9938.028
      30654.119      27532.667       8506.111      30583.157      27186.341      10312.616
#--------- j=  5 ---------
       5796.944      52776.742       7843.008       5278.737      50949.375      10929.638
       6420.468      52238.129       7715.893       5844.894      50454.003      10788.994
       7047.460      51703.700       7569.420       6406.340      49962.536      10641.648
       7676.280      51169.744       7420.749       6964.765      49474.036      10492.122
       8306.338      50635.379       7279.863       7523.748      48989.505      10338.918
       8940.594      50106.803       7124.410       8084.988      48507.420      10191.536
       9578.748      49582.158       6961.912       8649.503      48027.225      10053.202
      10218.268      49057.114       6807.453       9218.692      47550.759       9916.851
      10860.202      48533.777       6644.741       9798.233      47085.962       9750.951
      11502.038      48008.839       6481.809      10383.081      46624.656       9583.025
      12140.662      47479.307       6323.380      10962.211      46154.648       9451.864
      12770.262      46938.983       6198.017      11538.515      45681.585       9327.863
      13384.566      46382.976       6131.998      12112.295      45205.666       9212.216
      13996.377      45824.460       6060.058      12681.810      44724.214       9109.657
      14603.350      45260.898       6001.026      13250.640      44240.852       9008.269
      15210.890      44695.942       5940.467      13821.072      43757.540       8906.228
      15818.139      44128.970       5889.551      14392.551      43274.533       8812.845
      16424.205      43560.313       5854.685      14967.798      42794.530       8718.726
      17030.680      42991.071       5830.799      15536.407      42311.106       8656.863
      17637.991      42421.235       5817.391      16103.352      41825.213       8600.505
      18241.190      41849.829       5831.974      16667.800      41334.635       8546.649
      18842.641      41280.500       5867.646      17232.772      40842.378       8487.112
      19448.747      40716.437       5901.417      17790.272      40349.597       8446.606
      20062.821      40155.699       5922.836      18342.895      39858.515       8414.335
      20684.085      39592.243       5928.946      18890.391      39368.553       8388.638
      21306.171      39017.374       5937.089      19427.562      38877.162       8373.536
      21923.334      38422.954       5953.369      19951.894      38379.851       8367.751
      22532.671      37804.403       5978.293      20467.435      37871.749       8363.958
      23131.251      37163.421       6011.315      20986.289      37351.784       8361.391
      23707.401      36509.261       6068.465      21519.427      36819.878       8365.470
      24242.460      35859.303       6179.153      22084.162      36275.555       8380.705
      24733.052      35229.909       6352.412      22712.158      35708.483       8399.700
      25219.930      34621.050       6515.109      23424.418      35112.460       8460.805
      25710.667      34033.650       6696.325      24169.990      34553.842       8558.067
      26220.135      33465.501       6867.673      24914.580      34025.297       8697.446
      26756.221      32908.825       7040.864      25610.224      33523.761       8820.658
      27299.435      32368.435       7232.377      26245.676      33081.687       8930.553
      27852.885      31844.314       7418.001      27021.747      32444.011       9032.354
      28783.915      30838.237       7753.408      28268.369      30918.387       9481.615
      29802.852      29723.088       8089.121      29494.109      29304.318       9910.302
      30857.812      28526.780       8511.135      30700.519      27759.118      10279.883
#--------- j=  6 ---------
       6009.230      53530.395       7888.994       5495.605      51714.131      10962.545
       6625.546      52988.112       7766.915       6060.814      51192.220      10833.492
       7242.717      52447.210       7635.829       6626.503      50676.170      10687.250
       7861.588      51909.909       7495.058       7193.016      50164.211      10534.808
       8483.496      51377.324       7349.261       7762.960      49658.758      10374.669
       9108.176      50847.661       7202.945       8336.844      49157.171      10218.682
       9738.099      50324.890       7041.423       8914.040      48655.565      10080.200
      10370.895      49804.056       6880.919       9498.624      48161.389       9943.064
      11003.836      49281.924       6721.335      10092.999      47679.383       9778.518
      11634.963      48757.502       6562.017      10693.216      47202.540       9605.434
      12260.338      48227.922       6412.946      11287.744      46716.015       9466.297
      12879.721      47693.102       6267.505      11875.245      46223.683       9339.514
      13484.886      47141.471       6181.828      12457.935      45729.098       9221.259
      14079.386      46579.738       6119.098      13034.040      45225.751       9117.394
      14670.725      46016.246       6055.658      13609.497      44720.240       9015.556
      15259.724      45450.240       6000.436      14186.433      44214.886       8916.894
      15849.760      44884.577       5946.358      14767.260      43713.250       8822.839
      16441.380      44319.790       5900.744      15352.576      43217.813       8733.654
      17032.048      43752.573       5871.965      15935.055      42720.120       8666.465
      17621.731      43182.432       5856.098      16512.388      42216.499       8613.216
      18209.312      42608.834       5862.396      17081.921      41704.529       8565.969
      18796.919      42036.072       5893.359      17652.328      41194.460       8505.073
      19391.216      41471.180       5921.685      18219.609      40684.765       8464.205
      19992.222      40912.010       5937.585      18783.220      40173.710       8434.593
      20597.231      40352.949       5953.413      19341.167      39659.347       8413.186
      21204.495      39788.806       5967.083      19887.915      39139.674       8395.330
      21810.416      39213.596       5980.912      20420.337      38608.804       8386.368
      22410.867      38623.763       6000.842      20939.300      38063.932       8383.797
      23002.979      38019.850       6026.359      21459.660      37510.575       8387.382
      23577.159      37405.024       6077.636      21992.314      36952.249       8394.577
      24125.189      36787.178       6178.867      22556.024      36396.310       8405.101
      24652.830      36177.900       6317.184      23164.577      35842.969       8444.475
      25171.754      35586.881       6488.217      23835.460      35300.116       8521.922
      25704.221      35020.458       6669.086      24551.437      34792.122       8616.587
      26251.427      34475.833       6854.916      25266.007      34311.539       8750.606
      26814.783      33941.485       7024.105      25943.414      33845.093       8859.987
      27376.767      33410.060       7210.923      26549.024      33430.536       8965.597
      27932.115      32892.845       7387.207      27317.135      32830.207       9048.098
      28931.962      31851.271       7728.897      28510.974      31386.508       9491.066
      29988.838      30717.206       8094.752      29670.669      29822.077       9901.520
      31059.284      29521.346       8472.118      30817.881      28331.896      10246.120
#--------- j=  7 ---------
       6219.178      54284.702       7949.814       5712.481      52478.904      10987.988
       6833.156      53739.643       7813.198       6280.731      51930.314      10873.091
       7440.918      53191.388       7691.723       6849.556      51387.456      10731.270
       8048.153      52645.584       7566.969       7421.780      50848.569      10582.745
       8661.057      52111.847       7425.719       8001.560      50322.250      10416.090
       9277.059      51582.324       7279.199       8586.816      49801.247      10245.400
       9898.613      51058.855       7126.428       9175.565      49276.941      10104.905
      10526.820      50543.797       6963.535       9776.994      48767.268       9965.251
      11153.311      50023.930       6803.315      10387.916      48269.606       9804.790
      11777.050      49500.878       6644.229      11006.735      47779.916       9625.218
      12392.722      48975.165       6489.425      11619.142      47278.483       9475.626
      12997.446      48438.942       6353.165      12216.536      46765.334       9347.424
      13594.621      47896.760       6238.042      12807.942      46254.841       9229.529
      14171.600      47332.068       6173.221      13387.581      45726.399       9127.989
      14743.971      46765.145       6113.887      13967.888      45196.635       9026.356
      15314.572      46198.100       6055.085      14550.315      44666.750       8930.890
      15885.367      45630.370       6004.938      15139.984      44144.734       8837.025
      16461.486      45069.952       5957.068      15738.047      43635.294       8756.719
      17037.295      44508.162       5916.051      16335.252      43125.977       8687.196
      17609.132      43938.792       5891.547      16925.977      42606.382       8638.935
      18178.513      43361.595       5889.917      17499.554      42068.465       8597.223
      18752.318      42786.371       5906.966      18071.776      41534.877       8549.984
      19334.503      42223.315       5926.569      18649.329      41008.953       8511.590
      19922.401      41668.832       5940.727      19227.270      40480.913       8474.961
      20515.984      41117.346       5963.831      19801.415      39944.345       8451.391
      21111.951      40566.569       5985.636      20356.903      39398.171       8435.008
      21707.144      40011.382       6005.907      20896.632      38836.078       8420.421
      22299.887      39450.109       6024.353      21411.669      38250.105       8421.243
      22886.886      38880.173       6044.469      21930.952      37660.126       8427.609
      23460.892      38296.075       6091.459      22457.889      37072.131       8431.000
      24013.537      37698.696       6181.973      23009.583      36500.483       8453.161
      24560.814      37104.376       6300.569      23598.700      35949.690       8516.072
      25116.628      36530.083       6446.997      24253.735      35454.312       8581.446
      25690.442      35988.468       6617.686      24938.974      34991.962       8697.324
      26282.220      35484.004       6814.142      25635.091      34554.186       8845.298
      26881.849      34987.528       6983.444      26279.152      34082.085       9093.656
      27461.617      34467.939       7161.011      26878.566      33653.038       9292.674
      28011.355      33941.494       7337.805      27563.291      33071.582       9424.706
      29076.996      32860.469       7689.167      28764.569      31791.628       9646.147
      30180.108      31712.711       8054.294      29831.030      30248.535      10131.367
      31261.238      30515.814       8430.332      30934.604      28904.804      10432.734
#--------- j=  8 ---------
       6492.894      55293.935       7523.226       5929.692      53246.088      11030.546
       7152.071      54836.729       7266.586       6506.760      52672.519      10921.351
       7761.985      54315.019       7119.571       7074.930      52098.549      10774.698
       8368.110      53788.513       6971.837       7653.451      51534.834      10622.973
       8981.322      53269.787       6821.341       8240.716      50979.780      10460.357
       9593.231      52749.073       6670.756       8831.386      50427.840      10279.307
      10215.392      52240.349       6504.577       9431.730      49886.173      10127.130
      10847.498      51743.700       6323.163      10056.014      49371.978       9983.570
      11473.009      51238.625       6137.066      10686.792      48865.682       9817.854
      12097.162      50731.781       5949.999      11330.471      48375.897       9603.703
      12689.043      50187.479       5819.175      11972.108      47882.937       9414.313
      13272.006      49633.698       5703.247      12574.811      47343.421       9285.696
      13851.070      49075.685       5596.950      13166.560      46791.599       9225.424
      14394.045      48482.631       5582.335      13742.063      46223.082       9142.084
      14935.582      47888.249       5567.722      14324.224      45661.328       9048.320
      15469.580      47287.071       5553.120      14911.493      45104.991       8953.090
      16007.036      46688.964       5542.308      15508.927      44559.510       8855.020
      16556.180      46101.580       5544.447      16126.703      44037.179       8789.052
      17101.469      45510.616       5546.585      16738.281      43507.642       8736.262
      17638.480      44912.123       5553.919      17353.919      42982.897       8687.933
      18177.564      44315.502       5563.760      17928.113      42413.040       8643.669
      18729.984      43731.220       5583.208      18502.518      41843.253       8614.782
      19296.497      43160.598       5625.803      19095.050      41295.285       8596.130
      19862.848      42589.812       5675.090      19685.816      40743.930       8564.775
      20451.737      42042.302       5724.368      20286.671      40204.190       8510.903
      21044.789      41499.308       5773.265      20850.707      39626.809       8505.685
      21636.841      40955.231       5820.989      21396.364      39029.826       8490.336
      22227.302      40409.442       5868.716      21895.565      38393.322       8489.180
      22802.207      39847.324       5916.459      22417.889      37776.528       8479.067
      23377.087      39285.235       5964.201      22926.725      37148.487       8478.334
      23915.733      38688.617       6067.564      23465.486      36545.635       8512.193
      24457.983      38095.287       6177.452      24047.953      35984.942       8588.670
      25033.144      37534.000       6308.977      24676.239      35481.340       8719.493
      25649.102      37017.966       6464.692      25345.454      35024.851       8899.391
      26328.795      36590.074       6720.383      26036.740      34605.931       9081.788
      26983.381      36130.207       6939.618      26742.011      34209.361       9235.325
      27581.022      35596.323       7140.890      27425.392      33771.364       9405.981
      28101.701      34987.662       7335.855      28031.010      33240.095       9577.942
      29219.802      33856.781       7648.961      29059.121      32003.632       9909.671
      30386.630      32742.350       7968.303      30019.460      30706.013      10198.767
      31477.756      31574.873       8312.629      31048.862      29469.875      10521.574
#--------- j=  9 ---------
       6893.347      56119.728       7415.142       6179.927      54140.548      10477.903
       7527.411      55629.710       7250.986       6864.430      53729.330      10301.209
       8140.503      55106.866       7112.481       7502.759      53210.517      10136.857
       8748.102      54580.200       6970.577       8121.336      52659.810       9986.719
       9355.095      54053.886       6828.390       8734.682      52106.951       9831.168
       9962.090      53529.117       6684.045       9349.037      51564.385       9657.281
      10574.134      53016.800       6518.809       9968.464      51035.059       9480.659
      11187.684      52508.052       6344.255      10596.463      50523.206       9295.235
      11801.744      52012.295       6140.431      11221.725      50001.954       9126.421
      12406.274      51502.392       5951.914      11842.430      49469.157       8973.305
      12994.809      50974.864       5793.454      12459.534      48945.444       8810.178
      13566.600      50415.262       5688.644      13067.262      48433.813       8631.201
      14128.714      49846.508       5606.362      13662.812      47911.439       8484.842
      14676.547      49265.061       5556.584      14242.888      47365.515       8371.238
      15214.787      48665.470       5541.383      14819.536      46818.966       8262.179
      15747.593      48056.947       5542.092      15394.042      46268.054       8169.156
      16281.822      47453.407       5541.715      15968.836      45709.068       8105.738
      16820.055      46856.847       5541.563      16545.262      45132.560       8094.724
      17358.218      46261.740       5542.647      17120.741      44551.784       8097.938
      17894.697      45661.810       5555.427      17692.736      43958.068       8126.514
      18434.827      45070.635       5564.979      18253.788      43352.022       8161.395
      18982.337      44485.537       5586.056      18815.047      42752.775       8190.219
      19537.353      43897.550       5637.014      19381.928      42161.866       8220.663
      20098.962      43320.142       5687.575      19949.258      41569.666       8251.296
      20670.791      42754.815       5737.676      20516.003      40974.547       8282.426
      21248.174      42202.228       5777.409      21068.204      40377.324       8307.787
      21826.776      41652.377       5816.480      21605.955      39772.182       8325.734
      22404.096      41103.699       5854.800      22126.154      39155.250       8345.104
      22975.872      40553.422       5892.561      22648.921      38537.929       8371.714
      23540.522      39984.212       5961.973      23176.051      37932.918       8398.997
      24095.764      39411.314       6051.336      23727.156      37375.948       8417.525
      24652.944      38830.058       6176.833      24297.376      36801.979       8525.618
      25229.763      38273.590       6317.675      24899.892      36277.101       8649.375
      25832.099      37751.709       6475.269      25528.469      35778.500       8808.859
      26458.924      37265.370       6661.575      26176.225      35313.051       8972.127
      27075.916      36746.950       6874.567      26827.345      34841.707       9148.695
      27665.756      36201.698       7067.962      27460.596      34346.965       9335.780
      28222.289      35602.210       7275.104      28046.208      33818.772       9504.111
      29343.548      34468.791       7620.610      29129.884      32618.147       9843.580
      30495.472      33392.259       7878.850      30144.922      31367.420      10127.179
      31582.944      32169.020       8300.944      31173.204      30084.691      10494.424
#--------- j= 10 ---------
       7294.034      56945.399       7403.903       6400.800      55038.298      10464.877
       7914.719      56432.617       7244.087       7154.390      54521.199      10267.751
       8524.122      55905.997       7107.862       7834.087      53986.091      10091.661
       9129.808      55379.663       6962.408       8481.042      53433.859       9934.704
       9731.895      54850.027       6822.490       9113.835      52878.117       9778.756
      10331.864      54319.633       6688.467       9742.590      52332.784       9600.237
      10932.979      53798.567       6531.696      10368.793      51792.414       9427.226
      11533.302      53283.566       6358.783      10995.066      51261.283       9247.211
      12131.888      52779.056       6159.093      11617.068      50727.573       9077.854
      12721.217      52263.651       5963.645      12232.437      50187.672       8925.343
      13297.778      51730.098       5810.597      12841.933      49655.498       8759.337
      13861.064      51173.189       5700.877      13442.402      49129.166       8585.578
      14413.753      50601.090       5625.154      14030.263      48589.333       8452.766
      14957.173      50020.178       5565.360      14607.314      48039.640       8340.080
      15492.203      49422.060       5544.525      15178.206      47487.434       8236.614
      16022.811      48816.245       5541.431      15744.868      46929.760       8153.627
      16552.677      48210.569       5541.709      16307.880      46354.365       8116.600
      17083.718      47608.335       5541.534      16870.136      45769.979       8111.561
      17615.584      47008.535       5541.655      17431.223      45185.510       8107.437
      18148.228      46406.685       5554.894      17988.348      44586.804       8136.594
      18684.278      45810.448       5568.831      18540.437      43982.834       8173.112
      19225.306      45214.416       5600.490      19091.325      43384.184       8199.463
      19772.298      44620.470       5651.614      19642.951      42788.263       8227.614
      20325.407      44035.161       5702.628      20193.738      42192.493       8256.762
      20885.045      43460.216       5750.580      20741.608      41596.076       8284.608
      21449.314      42896.365       5788.194      21281.122      40997.627       8311.505
      22015.549      42337.223       5825.144      21811.601      40396.952       8332.772
      22581.805      41781.601       5861.693      22334.507      39793.964       8354.526
      23146.040      41226.336       5899.617      22858.964      39196.122       8378.041
      23706.381      40658.499       5971.985      23391.351      38616.838       8394.573
      24265.231      40092.625       6056.680      23937.573      38050.293       8434.114
      24826.391      39517.043       6188.703      24499.100      37479.908       8549.073
      25399.436      38954.608       6339.169      25083.600      36945.899       8665.948
      25987.525      38410.958       6504.063      25686.771      36432.499       8804.562
      26588.219      37886.211       6677.736      26302.908      35937.023       8958.318
      27187.371      37357.344       6855.647      26921.273      35443.649       9112.833
      27772.993      36807.353       7035.082      27524.834      34925.895       9300.189
      28343.350      36229.499       7215.936      28098.062      34391.702       9467.186
      29464.364      35103.794       7562.865      29206.209      33205.882       9823.160
      30598.893      33999.124       7828.569      30257.162      31996.063      10075.069
      31687.161      32763.339       8273.855      31302.755      30718.888      10464.019
#--------- j= 11 ---------
       7693.784      57771.493       7386.199       6777.065      55879.936      10414.514
       8306.201      57243.790       7238.039       7504.280      55329.120      10223.133
       8910.875      56710.324       7104.382       8191.717      54774.574      10047.218
       9512.946      56181.524       6955.597       8852.674      54213.069       9885.969
      10109.615      55647.660       6816.962       9498.182      53650.221       9727.268
      10702.228      55110.981       6689.787      10135.766      53094.470       9554.399
      11293.272      54580.570       6547.086      10767.275      52543.179       9382.605
      11882.891      54061.374       6373.982      11394.471      51999.247       9202.890
      12469.178      53553.082       6167.768      12014.328      51452.214       9037.406
      13044.799      53028.678       5982.646      12626.021      50902.989       8883.324
      13610.107      52492.131       5829.976      13229.725      50360.683       8717.950
      14164.064      51935.826       5713.130      13823.045      49820.129       8554.404
      14707.605      51358.894       5644.816      14404.114      49268.809       8428.592
      15244.343      50779.073       5576.180      14974.633      48709.420       8325.244
      15773.427      50177.977       5556.020      15537.850      48149.734       8228.477
      16299.136      49574.103       5542.290      16095.361      47585.729       8147.825
      16823.065      48965.471       5541.532      16648.080      47007.182       8111.071
      17347.212      48358.187       5541.308      17197.257      46411.156       8120.860
      17872.359      47752.784       5542.160      17744.638      45819.782       8120.461
      18399.188      47146.528       5554.889      18288.453      45215.770       8151.175
      18929.195      46543.022       5573.392      18829.112      44612.739       8183.821
      19463.246      45936.096       5616.493      19367.764      44012.668       8208.943
      20002.451      45336.490       5664.384      19905.189      43413.886       8235.310
      20546.720      44743.595       5714.276      20440.814      42815.888       8262.322
      21095.900      44160.026       5760.710      20973.321      42218.143       8289.020
      21648.967      43586.469       5798.633      21500.681      41620.520       8314.803
      22204.377      43019.200       5834.929      22022.899      41023.727       8338.066
      22761.004      42457.907       5869.282      22542.152      40429.542       8360.214
      23317.347      41895.460       5912.057      23063.809      39843.741       8381.757
      23872.697      41325.946       5986.838      23593.085      39273.831       8399.493
      24429.610      40760.471       6070.023      24131.439      38699.655       8458.948
      24988.905      40183.580       6205.503      24682.783      38130.403       8573.872
      25556.712      39616.338       6358.330      25252.177      37593.575       8681.128
      26133.130      39051.807       6538.913      25835.723      37071.609       8802.960
      26718.523      38504.451       6714.883      26427.686      36551.954       8956.932
