200
0 5997.46 530 7.26294e-018 1 1 0 0 1 
1 5870.58 530 1.81227e-017 1 1 0 0 1 
2 5793.47 530 2.0555e-013 1 1 0 0 1 
3 5733.49 530 3.30855e-011 1 1 0 0 1 
4 5706.31 530 1.40501e-009 1 1 0 0 1 
5 5705.94 530 0.211176 0.788824 1 0 0 1 
6 5704.75 530 0.321489 0.678511 1 0 0 1 
7 5703.07 530 0.387917 0.612083 1 0 0 1 
8 5700.57 530 0.421171 0.578829 1 0 0 1 
9 5697.05 530 0.443124 0.556876 1 0 0 1 
10 5692.46 530 0.443231 0.556769 1 0 0 1 
11 5686.44 530 0.45868 0.54132 1 0 0 1 
12 5680.16 530 0.477346 0.522654 1 0 0 1 
13 5673.05 530 0.449121 0.550879 1 0 0 1 
14 5665.38 530 0.460605 0.539395 1 0 0 1 
15 5657.56 530 0.4686 0.5314 1 0 0 1 
16 5649.63 530 0.451389 0.548611 1 0 0 1 
17 5641.65 530 0.457735 0.542265 1 0 0 1 
18 5633.9 530 0.463772 0.536228 1 0 0 1 
19 5626.25 530 0.469897 0.530103 1 0 0 1 
20 5618.59 530 0.465662 0.534338 1 0 0 1 
21 5610.9 530 0.47476 0.52524 1 0 0 1 
22 5603.3 530 0.47481 0.52519 1 0 0 1 
23 5595.48 530 0.515378 0.484622 1 0 0 1 
24 5586.38 530 0.55193 0.44807 1 0 0 1 
25 5576.41 530 0.721577 0.278423 1 0 0 1 
26 5567.61 530 0.841459 0.158541 1 0 0 1 
27 5560.34 530 0.952512 0.0474882 1 0 0 1 
28 5554.18 530 0.985938 0.0140622 1 0 0 1 
29 5548.11 530 0.996938 0.00306189 1 0 0 1 
30 5542.97 530 0.999437 0.000562727 1 0 0 1 
31 5538.42 530 0.999888 0.000112431 1 0 0 1 
32 5534.24 530 0.999985 1.52452e-005 1 0 0 1 
33 5530.68 530 0.999998 2.02256e-006 1 0 0 1 
34 5527.5 530 1 1.93697e-007 1 0 0 1 
35 5524.94 530 1 1.52715e-008 1 0 0 1 
36 5522.77 530 1 9.42691e-010 1 0 0 1 
37 5521.25 530 1 3.61972e-011 1 0 0 1 
38 5520.11 530 1 1.11987e-012 1 0 0 1 
39 5519.55 530 1 1.67191e-014 1 0 0 1 
40 5870.07 530 1.92934e-017 1 1 0 0 1 
41 5820.79 530 4.02181e-014 1 1 0 0 1 
42 5727.76 530 1.1849e-008 1 1 0 0 1 
43 5706.2 530 1.10567e-008 1 1 0 0 1 
44 5705.96 530 0.311268 0.688732 1 0 0 1 
45 5703.44 530 0.445097 0.554903 1 0 0 1 
46 5701.09 530 0.4295 0.5705 1 0 0 1 
47 5697.45 530 0.411245 0.588755 1 0 0 1 
48 5679.86 530 0.331337 0.668663 1 0 0 1 
49 5664.8 530 0.411999 0.588001 1 0 0 1 
50 5657.1 530 0.389179 0.610821 1 0 0 1 
51 5641.02 530 0.41635 0.58365 1 0 0 1 
52 5633.39 530 0.426142 0.573858 1 0 0 1 
53 5625.83 530 0.436129 0.563871 1 0 0 1 
54 5610.16 530 0.439562 0.560438 1 0 0 1 
55 5594.63 530 0.453071 0.546929 1 0 0 1 
56 5577.93 530 0.564293 0.435707 1 0 0 1 
57 5560.09 530 0.920849 0.0791509 1 0 0 1 
58 5542.38 530 0.999055 0.000944569 1 0 0 1 
59 5533.62 530 0.999979 2.10283e-005 1 0 0 1 
60 5526.88 530 1 1.83284e-007 1 0 0 1 
61 5522.1 530 1 5.03255e-010 1 0 0 1 
62 5519.52 530 1 6.93166e-012 1 0 0 1 
63 5518.99 530 1 1.01089e-013 1 0 0 1 
64 5791.94 530 3.88814e-015 1 1 0 0 1 
65 5772.78 530 1.54889e-011 1 1 0 0 1 
66 5716.84 530 5.498e-005 0.999945 1 0 0 1 
67 5706.01 530 1.2299e-005 0.999988 1 0 0 1 
68 5705.84 530 0.331523 0.668477 1 0 0 1 
69 5705.12 530 0.423415 0.576585 1 0 0 1 
70 5704.01 530 0.410381 0.589619 1 0 0 1 
71 5702.29 530 0.323015 0.676985 1 0 0 1 
72 5693.56 530 0.209691 0.790309 1 0 0 1 
73 5686.61 530 0.235851 0.764149 1 0 0 1 
74 5664.07 530 0.281317 0.718683 1 0 0 1 
75 5648.51 530 0.345444 0.654556 1 0 0 1 
76 5640.35 530 0.35944 0.64056 1 0 0 1 
77 5632.45 530 0.37349 0.62651 1 0 0 1 
78 5624.67 530 0.387005 0.612995 1 0 0 1 
79 5616.87 530 0.408511 0.591489 1 0 0 1 
80 5601.4 530 0.420482 0.579518 1 0 0 1 
81 5586.06 530 0.448681 0.551319 1 0 0 1 
82 5568.64 530 0.6916 0.3084 1 0 0 1 
83 5552.98 530 0.96457 0.0354299 1 0 0 1 
84 5546.63 530 0.990727 0.00927278 1 0 0 1 
85 5536.8 530 0.999721 0.000278971 1 0 0 1 
86 5528.98 530 0.999997 3.35079e-006 1 0 0 1 
87 5523.32 530 1 1.54734e-008 1 0 0 1 
88 5521.01 530 1 7.73368e-010 1 0 0 1 
89 5518.44 530 1 8.40368e-012 1 0 0 1 
90 5517.88 530 1 1.28597e-013 1 0 0 1 
91 5732.94 530 1.73258e-011 1 1 0 0 1 
92 5727.24 530 1.94409e-009 1 1 0 0 1 
93 5718.16 530 6.08038e-006 0.999994 1 0 0 1 
94 5709.67 530 0.000999106 0.999001 1 0 0 1 
