Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	565.411	99.67	3.53037	3.19411	0.336254	0	0.904754	0.0952462	0		0.966552	0.0276492	0.00198586	0.00381341	0	0.151885	0.175824	0.224093	0.448199	0	
Seg 1	566.836	99.67	3.56685	3.25018	0.316667	0	0.862727	0.137273	0		0.966566	0.0276373	0.00198493	0.00381128	0	0.152248	0.175918	0.22394	0.447894	0	
Seg 2	568.305	99.67	3.59787	3.30372	0.294145	0	0.858166	0.141834	0		0.966594	0.0276127	0.00198416	0.00380945	0	0.152621	0.175938	0.223809	0.447632	0	
Seg 3	569.721	99.67	3.62878	3.36376	0.265016	0	0.866103	0.133897	0		0.966618	0.0275913	0.0019834	0.00380765	0	0.152981	0.17597	0.223678	0.447372	0	
Seg 4	571.03	99.67	3.66026	3.43986	0.220396	0	0.881058	0.118942	0		0.966637	0.0275744	0.00198267	0.00380594	0	0.153313	0.176017	0.223551	0.447119	0	
Seg 5	572.174	99.67	3.69268	3.5369	0.155778	0	0.903143	0.0968565	0		0.966649	0.0275643	0.00198197	0.00380434	0	0.153604	0.176086	0.223431	0.446879	0	
Seg 6	573.095	99.67	3.72648	3.65329	0.0731932	0	0.932455	0.0675452	0		0.966651	0.0275644	0.00198131	0.00380284	0	0.15384	0.176192	0.223316	0.446651	0	
Seg 7	573.748	99.67	3.76215	3.77753	-0.0153821	0	0.967098	0.0329023	0		0.966643	0.027575	0.00198068	0.00380152	0	0.154008	0.176333	0.223211	0.446447	0	
Seg 8	574.488	99.67	0.0405346	0.11348	-0.0729455	0	0.907	0.0930001	0		0.966686	0.027532	0.00198075	0.00380149	0	0.154191	0.17615	0.223212	0.446447	0	
Seg 9	575.184	99.67	0.077795	0.243545	-0.16575	0	0.915468	0.0845317	0		0.966714	0.0275038	0.00198066	0.00380113	0	0.154365	0.176052	0.223186	0.446396	0	
Seg 10	576.114	99.67	0.114564	0.34507	-0.230506	0	0.870526	0.129474	0		0.966756	0.027463	0.00198058	0.00380075	0	0.154597	0.175903	0.223159	0.44634	0	
Seg 11	577.161	99.67	0.163671	0.457977	-0.294307	0	0.848146	0.151854	0		0.966798	0.027421	0.00198044	0.00380024	0	0.154859	0.175758	0.223121	0.446262	0	
Seg 12	578.249	99.67	0.211366	0.525497	-0.314132	0	0.84072	0.15928	0		0.966841	0.0273786	0.00198029	0.00379969	0	0.15513	0.175615	0.223078	0.446176	0	
Seg 13	579.349	99.67	0.258534	0.572973	-0.314439	0	0.838485	0.161515	0		0.966885	0.0273358	0.00198015	0.00379915	0	0.155405	0.175469	0.223035	0.44609	0	
Seg 14	580.456	99.67	0.305453	0.614273	-0.308821	0	0.837629	0.162371	0		0.966929	0.0272926	0.00198002	0.00379863	0	0.155682	0.175321	0.222993	0.446004	0	
Seg 15	581.569	99.67	0.352186	0.653749	-0.301564	0	0.836884	0.163116	0		0.966973	0.027249	0.00197989	0.00379812	0	0.155959	0.17517	0.222951	0.445919	0	
Seg 16	582.695	99.67	0.398724	0.692117	-0.293393	0	0.834913	0.165087	0		0.967018	0.0272051	0.00197977	0.00379762	0	0.15624	0.175018	0.222909	0.445834	0	
Seg 17	583.868	99.67	0.444973	0.727241	-0.282268	0	0.826471	0.173529	0		0.967064	0.0271595	0.00197966	0.00379712	0	0.156532	0.174859	0.222864	0.445744	0	
Seg 18	585.237	99.67	0.490534	0.747728	-0.257194	0	0.789699	0.210301	0		0.967116	0.0271084	0.00197951	0.0037965	0	0.156874	0.174686	0.222809	0.445631	0	
Seg 19	587.304	99.67	0.533959	0.706492	-0.172532	0	0.657661	0.342339	7.0321e-012		0.967162	0.0270641	0.00197885	0.00379474	0	0.157394	0.174628	0.222655	0.445323	0	
Seg 20	587.318	99.67	0.57495	0.48053	0.0944199	1.31841e-011	0.835353	0.164647	2.29901e-011		0.967133	0.0270948	0.00197841	0.00379389	0	0.157402	0.174823	0.222587	0.445189	0	
Seg 21	587.334	99.67	0.61006	0.50973	0.10033	4.26765e-011	0.835251	0.164749	7.00782e-011		0.967133	0.0270944	0.00197841	0.00379388	0	0.157406	0.174822	0.222586	0.445186	0	
Seg 22	587.352	99.67	0.645095	0.538762	0.106333	1.28526e-010	0.834892	0.165108	1.99568e-010		0.967134	0.0270939	0.0019784	0.00379387	0	0.15741	0.174821	0.222585	0.445184	0	
Seg 23	587.372	99.67	0.680038	0.567343	0.112695	3.54786e-010	0.83402	0.16598	5.22536e-010		0.967134	0.0270934	0.0019784	0.00379386	0	0.157415	0.17482	0.222583	0.445182	0	
Seg 24	476.88	99.67	-27.3674	0.144283	-0.248608	0	0.379127	0.620873	2.00824e-013		0.963513	0.0304763	0.0020506	0.00395965	0	0.129232	0.179712	0.230346	0.460711	0	
Seg 25	477.592	99.67	4.51526	3.89466	0.620606	7.74159e-013	0.862485	0.137515	1.71539e-013		0.963846	0.0301338	0.002054	0.00396603	0	0.129389	0.177861	0.230915	0.461835	0	
Seg 26	478.277	99.67	4.42635	3.81729	0.609068	1.45073e-012	0.86236	0.13764	3.27856e-013		0.963873	0.0301089	0.00205324	0.00396438	0	0.129566	0.177838	0.230863	0.461732	0	
Seg 27	478.935	99.67	4.33867	3.74115	0.597517	2.75457e-012	0.86224	0.13776	6.35074e-013		0.9639	0.0300848	0.00205251	0.00396281	0	0.129737	0.177815	0.230814	0.461634	0	
Seg 28	479.568	99.67	4.25223	3.66634	0.585884	5.29632e-012	0.862176	0.137824	1.24593e-012		0.963925	0.0300614	0.00205182	0.00396132	0	0.129901	0.177791	0.230767	0.461541	0	
Seg 29	480.176	99.67	4.16705	3.59305	0.573993	1.03028e-011	0.862212	0.137788	2.47318e-012		0.96395	0.0300386	0.00205116	0.0039599	0	0.130058	0.177766	0.230723	0.461452	0	
Seg 30	480.76	99.67	4.08314	3.52164	0.561502	2.02436e-011	0.86244	0.13756	4.95938e-012		0.963975	0.0300164	0.00205054	0.00395856	0	0.130209	0.177739	0.230682	0.46137	0	
Seg 31	481.318	99.67	4.00051	3.45275	0.54776	4.00789e-011	0.863034	0.136966	1.00217e-011		0.963998	0.0299947	0.00204996	0.00395729	0	0.130354	0.17771	0.230644	0.461293	0	
Seg 32	481.85	99.67	3.91915	3.38756	0.531584	7.96579e-011	0.864318	0.135682	2.03321e-011		0.964021	0.0299735	0.00204941	0.00395611	0	0.130491	0.17768	0.230608	0.461221	0	
Seg 33	482.353	99.67	3.839	3.32803	0.510968	1.58055e-010	0.866855	0.133145	4.11851e-011		0.964043	0.029953	0.0020489	0.003955	0	0.130621	0.177649	0.230575	0.461155	0	
Seg 34	482.823	99.67	3.75997	3.27703	0.482942	3.1053e-010	0.871511	0.128489	8.26182e-011		0.964064	0.0299335	0.00204843	0.00395398	0	0.130742	0.177617	0.230545	0.461095	0	
Seg 35	483.253	99.67	3.6819	3.23765	0.444246	5.97004e-010	0.879297	0.120703	1.62208e-010		0.964083	0.0299156	0.00204801	0.00395306	0	0.130853	0.177587	0.230518	0.461041	0	
Seg 36	483.636	99.67	3.6045	3.21028	0.394225	1.10453e-009	0.890584	0.109416	3.06559e-010		0.9641	0.0298998	0.00204763	0.00395223	0	0.130952	0.177562	0.230494	0.460992	0	
Seg 37	483.972	99.67	3.52744	3.18669	0.340751	1.92264e-009	0.903355	0.0966445	5.45303e-010		0.964114	0.0298869	0.00204729	0.00395149	0	0.131039	0.177544	0.23047	0.460946	0	


0.966552 0.0276492 0.00198586 0.00381341 0 0.151885 0.175824 0.224093 0.448199 0 0.966566 0.0276373 0.00198493 0.00381128 0 0.152248 0.175918 0.22394 0.447894 0 0.966594 0.0276127 0.00198416 0.00380945 0 0.152621 0.175938 0.223809 0.447632 0 0.966618 0.0275913 0.0019834 0.00380765 0 0.152981 0.17597 0.223678 0.447372 0 0.966637 0.0275744 0.00198267 0.00380594 0 0.153313 0.176017 0.223551 0.447119 0 0.966649 0.0275643 0.00198197 0.00380434 0 0.153604 0.176086 0.223431 0.446879 0 0.966651 0.0275644 0.00198131 0.00380284 0 0.15384 0.176192 0.223316 0.446651 0 0.966643 0.027575 0.00198068 0.00380152 0 0.154008 0.176333 0.223211 0.446447 0 0.966686 0.027532 0.00198075 0.00380149 0 0.154191 0.17615 0.223212 0.446447 0 0.966714 0.0275038 0.00198066 0.00380113 0 0.154365 0.176052 0.223186 0.446396 0 0.966756 0.027463 0.00198058 0.00380075 0 0.154597 0.175903 0.223159 0.44634 0 0.966798 0.027421 0.00198044 0.00380024 0 0.154859 0.175758 0.223121 0.446262 0 0.966841 0.0273786 0.00198029 0.00379969 0 0.15513 0.175615 0.223078 0.446176 0 0.966885 0.0273358 0.00198015 0.00379915 0 0.155405 0.175469 0.223035 0.44609 0 0.966929 0.0272926 0.00198002 0.00379863 0 0.155682 0.175321 0.222993 0.446004 0 0.966973 0.027249 0.00197989 0.00379812 0 0.155959 0.17517 0.222951 0.445919 0 0.967018 0.0272051 0.00197977 0.00379762 0 0.15624 0.175018 0.222909 0.445834 0 0.967064 0.0271595 0.00197966 0.00379712 0 0.156532 0.174859 0.222864 0.445744 0 0.967116 0.0271084 0.00197951 0.0037965 0 0.156874 0.174686 0.222809 0.445631 0 0.967162 0.0270641 0.00197885 0.00379474 0 0.157394 0.174628 0.222655 0.445323 0 0.967133 0.0270948 0.00197841 0.00379389 0 0.157402 0.174823 0.222587 0.445189 0 0.967133 0.0270944 0.00197841 0.00379388 0 0.157406 0.174822 0.222586 0.445186 0 0.967134 0.0270939 0.0019784 0.00379387 0 0.15741 0.174821 0.222585 0.445184 0 0.967134 0.0270934 0.0019784 0.00379386 0 0.157415 0.17482 0.222583 0.445182 0 0.963513 0.0304763 0.0020506 0.00395965 0 0.129232 0.179712 0.230346 0.460711 0 0.963846 0.0301338 0.002054 0.00396603 0 0.129389 0.177861 0.230915 0.461835 0 0.963873 0.0301089 0.00205324 0.00396438 0 0.129566 0.177838 0.230863 0.461732 0 0.9639 0.0300848 0.00205251 0.00396281 0 0.129737 0.177815 0.230814 0.461634 0 0.963925 0.0300614 0.00205182 0.00396132 0 0.129901 0.177791 0.230767 0.461541 0 0.96395 0.0300386 0.00205116 0.0039599 0 0.130058 0.177766 0.230723 0.461452 0 0.963975 0.0300164 0.00205054 0.00395856 0 0.130209 0.177739 0.230682 0.46137 0 0.963998 0.0299947 0.00204996 0.00395729 0 0.130354 0.17771 0.230644 0.461293 0 0.964021 0.0299735 0.00204941 0.00395611 0 0.130491 0.17768 0.230608 0.461221 0 0.964043 0.029953 0.0020489 0.003955 0 0.130621 0.177649 0.230575 0.461155 0 0.964064 0.0299335 0.00204843 0.00395398 0 0.130742 0.177617 0.230545 0.461095 0 0.964083 0.0299156 0.00204801 0.00395306 0 0.130853 0.177587 0.230518 0.461041 0 0.9641 0.0298998 0.00204763 0.00395223 0 0.130952 0.177562 0.230494 0.460992 0 0.964114 0.0298869 0.00204729 0.00395149 0 0.131039 0.177544 0.23047 0.460946 0 6.71495e-005	565.838   	99.67     	16.062    	300       	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	565.838	99.67	3.54273	3.20648	0.336254	0	0.905086	0.0949139	0		0.96656	0.0276413	0.00198564	0.00381288	0	0.151993	0.175825	0.224056	0.448126	0	
Seg 1	567.263	99.67	3.5783	3.26114	0.317163	0	0.863149	0.136851	0		0.966575	0.0276292	0.00198472	0.00381077	0	0.152357	0.175918	0.223904	0.447822	0	
Seg 2	568.731	99.67	3.60853	3.31446	0.294068	0	0.858715	0.141285	0		0.966602	0.0276048	0.00198395	0.00380894	0	0.152729	0.175939	0.223772	0.44756	0	
Seg 3	570.143	99.67	3.63866	3.37485	0.263803	0	0.866928	0.133072	0		0.966626	0.0275837	0.00198319	0.00380715	0	0.153088	0.175972	0.223642	0.447299	0	
Seg 4	571.445	99.67	3.66935	3.45145	0.217908	0	0.88223	0.11777	0		0.966645	0.0275672	0.00198246	0.00380545	0	0.153418	0.17602	0.223515	0.447046	0	
Seg 5	572.58	99.67	3.70101	3.54869	0.152324	0	0.904615	0.0953852	0		0.966657	0.0275578	0.00198177	0.00380385	0	0.153707	0.176092	0.223394	0.446806	0	
Seg 6	573.49	99.67	3.73405	3.66432	0.0697258	0	0.934004	0.0659956	0		0.966658	0.0275586	0.00198111	0.00380236	0	0.15394	0.176201	0.22328	0.446579	0	
Seg 7	574.134	99.67	3.76892	3.78637	-0.0174446	0	0.96835	0.0316496	0		0.966649	0.0275691	0.00198048	0.00380106	0	0.154106	0.176341	0.223176	0.446377	0	
Seg 8	574.866	99.67	0.0396878	0.110251	-0.0705637	0	0.90866	0.09134	0		0.966692	0.027526	0.00198057	0.00380105	0	0.154287	0.176155	0.223178	0.44638	0	
Seg 9	575.556	99.67	0.076161	0.240042	-0.163881	0	0.916621	0.0833793	0		0.966721	0.027498	0.00198048	0.0038007	0	0.15446	0.176058	0.223153	0.446329	0	
Seg 10	576.482	99.67	0.112122	0.340708	-0.228586	0	0.87135	0.12865	0		0.966762	0.0274571	0.00198041	0.00380034	0	0.15469	0.175908	0.223127	0.446275	0	
Seg 11	577.528	99.67	0.160109	0.453756	-0.293647	0	0.848417	0.151583	0		0.966805	0.027415	0.00198028	0.00379983	0	0.154952	0.175761	0.223089	0.446198	0	
Seg 12	578.615	99.67	0.206679	0.521135	-0.314456	0	0.84074	0.15926	0		0.966848	0.0273725	0.00198013	0.00379929	0	0.155223	0.175617	0.223046	0.446113	0	
Seg 13	579.716	99.67	0.25272	0.567957	-0.315237	0	0.838428	0.161572	0		0.966892	0.0273297	0.00197999	0.00379875	0	0.155498	0.175472	0.223004	0.446027	0	
Seg 14	580.823	99.67	0.298515	0.608398	-0.309884	0	0.837552	0.162448	0		0.966935	0.0272865	0.00197986	0.00379824	0	0.155774	0.175323	0.222961	0.445941	0	
Seg 15	581.937	99.67	0.344127	0.646956	-0.302829	0	0.836795	0.163205	0		0.96698	0.0272429	0.00197974	0.00379774	0	0.156052	0.175172	0.222919	0.445856	0	
Seg 16	583.063	99.67	0.389549	0.684395	-0.294846	0	0.834787	0.165213	0		0.967024	0.0271989	0.00197962	0.00379725	0	0.156333	0.175019	0.222877	0.445771	0	
Seg 17	584.237	99.67	0.434689	0.718602	-0.283913	0	0.826172	0.173828	0		0.967071	0.0271532	0.00197951	0.00379675	0	0.156625	0.174859	0.222833	0.445682	0	
Seg 18	585.611	99.67	0.479145	0.738218	-0.259073	0	0.788655	0.211345	0		0.967123	0.0271016	0.00197937	0.00379615	0	0.156968	0.174683	0.222778	0.445571	0	
Seg 19	587.694	99.67	0.52148	0.696122	-0.174643	0	0.654341	0.345659	7.19701e-012		0.967171	0.0270557	0.00197873	0.00379441	0	0.157492	0.174617	0.222626	0.445265	0	
Seg 20	587.707	99.67	0.561404	0.469164	0.0922399	1.31643e-011	0.835262	0.164738	2.35111e-011		0.967142	0.0270865	0.00197829	0.00379357	0	0.1575	0.174812	0.222558	0.44513	0	
Seg 21	587.722	99.67	0.595727	0.497703	0.0980234	4.25722e-011	0.835158	0.164842	7.15918e-011		0.967142	0.0270861	0.00197829	0.00379356	0	0.157503	0.174812	0.222557	0.445128	0	
Seg 22	587.739	99.67	0.629978	0.526079	0.103899	1.28011e-010	0.834793	0.165207	2.03545e-010		0.967142	0.0270857	0.00197828	0.00379354	0	0.157508	0.174811	0.222556	0.445126	0	
Seg 23	587.758	99.67	0.664142	0.554011	0.110131	3.5253e-010	0.833909	0.166091	5.3166e-010		0.967143	0.0270852	0.00197828	0.00379353	0	0.157512	0.174809	0.222554	0.445124	0	
Seg 24	476.146	99.67	-27.2925	0.144283	-0.248608	0	0.367816	0.632184	2.15649e-013		0.96348	0.0305076	0.00205138	0.00396133	0	0.129042	0.17976	0.230393	0.460806	0	
Seg 25	476.864	99.67	4.53691	3.91415	0.622757	8.36775e-013	0.862667	0.137333	1.84529e-013		0.96382	0.0301571	0.00205486	0.00396788	0	0.1292	0.177866	0.230976	0.461958	0	
Seg 26	477.555	99.67	4.44986	3.83837	0.611492	1.56997e-012	0.862542	0.137458	3.52906e-013		0.963848	0.0301318	0.00205409	0.0039662	0	0.129379	0.177843	0.230924	0.461854	0	
Seg 27	478.22	99.67	4.36401	3.76381	0.600205	2.98395e-012	0.862424	0.137576	6.83942e-013		0.963875	0.0301073	0.00205335	0.00396461	0	0.129552	0.177819	0.230875	0.461755	0	
Seg 28	478.861	99.67	4.27939	3.69057	0.588818	5.74207e-012	0.862365	0.137635	1.3422e-012		0.963901	0.0300835	0.00205264	0.00396309	0	0.129717	0.177794	0.230828	0.461661	0	
Seg 29	479.476	99.67	4.19602	3.61888	0.577142	1.11759e-011	0.862413	0.137587	2.66429e-012		0.963926	0.0300602	0.00205198	0.00396165	0	0.129877	0.177768	0.230783	0.461572	0	
Seg 30	480.068	99.67	4.11391	3.5491	0.564807	2.19627e-011	0.862665	0.137335	5.3403e-012		0.963951	0.0300375	0.00205135	0.00396029	0	0.13003	0.17774	0.230742	0.461489	0	
Seg 31	480.634	99.67	4.03305	3.48193	0.551121	4.34628e-011	0.863305	0.136695	1.07801e-011		0.963975	0.0300153	0.00205075	0.003959	0	0.130176	0.17771	0.230703	0.461411	0	
Seg 32	481.174	99.67	3.95343	3.4186	0.534834	8.62704e-011	0.864672	0.135328	2.18288e-011		0.963998	0.0299936	0.00205019	0.00395779	0	0.130316	0.177679	0.230667	0.461338	0	
Seg 33	481.685	99.67	3.87502	3.36116	0.513861	1.70751e-010	0.867346	0.132654	4.40796e-011		0.964021	0.0299728	0.00204967	0.00395666	0	0.130448	0.177647	0.230633	0.461272	0	
Seg 34	482.162	99.67	3.79771	3.31251	0.485196	3.34123e-010	0.872194	0.127806	8.80117e-011		0.964042	0.029953	0.0020492	0.00395562	0	0.130571	0.177616	0.230603	0.461211	0	
Seg 35	482.599	99.67	3.72132	3.27559	0.445739	6.38546e-010	0.880174	0.119826	1.71657e-010		0.964062	0.0299349	0.00204876	0.00395467	0	0.130684	0.177586	0.230575	0.461155	0	
Seg 36	482.989	99.67	3.6456	3.25023	0.395367	1.17186e-009	0.891504	0.108496	3.21578e-010		0.964079	0.029919	0.00204837	0.00395382	0	0.130785	0.177561	0.23055	0.461105	0	
Seg 37	483.331	99.67	3.57022	3.22756	0.342663	2.01955e-009	0.903978	0.0960218	5.65924e-010		0.964093	0.0299059	0.00204802	0.00395305	0	0.130873	0.177545	0.230526	0.461057	0	


0.96656 0.0276413 0.00198564 0.00381288 0 0.151993 0.175825 0.224056 0.448126 0 0.966575 0.0276292 0.00198472 0.00381077 0 0.152357 0.175918 0.223904 0.447822 0 0.966602 0.0276048 0.00198395 0.00380894 0 0.152729 0.175939 0.223772 0.44756 0 0.966626 0.0275837 0.00198319 0.00380715 0 0.153088 0.175972 0.223642 0.447299 0 0.966645 0.0275672 0.00198246 0.00380545 0 0.153418 0.17602 0.223515 0.447046 0 0.966657 0.0275578 0.00198177 0.00380385 0 0.153707 0.176092 0.223394 0.446806 0 0.966658 0.0275586 0.00198111 0.00380236 0 0.15394 0.176201 0.22328 0.446579 0 0.966649 0.0275691 0.00198048 0.00380106 0 0.154106 0.176341 0.223176 0.446377 0 0.966692 0.027526 0.00198057 0.00380105 0 0.154287 0.176155 0.223178 0.44638 0 0.966721 0.027498 0.00198048 0.0038007 0 0.15446 0.176058 0.223153 0.446329 0 0.966762 0.0274571 0.00198041 0.00380034 0 0.15469 0.175908 0.223127 0.446275 0 0.966805 0.027415 0.00198028 0.00379983 0 0.154952 0.175761 0.223089 0.446198 0 0.966848 0.0273725 0.00198013 0.00379929 0 0.155223 0.175617 0.223046 0.446113 0 0.966892 0.0273297 0.00197999 0.00379875 0 0.155498 0.175472 0.223004 0.446027 0 0.966935 0.0272865 0.00197986 0.00379824 0 0.155774 0.175323 0.222961 0.445941 0 0.96698 0.0272429 0.00197974 0.00379774 0 0.156052 0.175172 0.222919 0.445856 0 0.967024 0.0271989 0.00197962 0.00379725 0 0.156333 0.175019 0.222877 0.445771 0 0.967071 0.0271532 0.00197951 0.00379675 0 0.156625 0.174859 0.222833 0.445682 0 0.967123 0.0271016 0.00197937 0.00379615 0 0.156968 0.174683 0.222778 0.445571 0 0.967171 0.0270557 0.00197873 0.00379441 0 0.157492 0.174617 0.222626 0.445265 0 0.967142 0.0270865 0.00197829 0.00379357 0 0.1575 0.174812 0.222558 0.44513 0 0.967142 0.0270861 0.00197829 0.00379356 0 0.157503 0.174812 0.222557 0.445128 0 0.967142 0.0270857 0.00197828 0.00379354 0 0.157508 0.174811 0.222556 0.445126 0 0.967143 0.0270852 0.00197828 0.00379353 0 0.157512 0.174809 0.222554 0.445124 0 0.96348 0.0305076 0.00205138 0.00396133 0 0.129042 0.17976 0.230393 0.460806 0 0.96382 0.0301571 0.00205486 0.00396788 0 0.1292 0.177866 0.230976 0.461958 0 0.963848 0.0301318 0.00205409 0.0039662 0 0.129379 0.177843 0.230924 0.461854 0 0.963875 0.0301073 0.00205335 0.00396461 0 0.129552 0.177819 0.230875 0.461755 0 0.963901 0.0300835 0.00205264 0.00396309 0 0.129717 0.177794 0.230828 0.461661 0 0.963926 0.0300602 0.00205198 0.00396165 0 0.129877 0.177768 0.230783 0.461572 0 0.963951 0.0300375 0.00205135 0.00396029 0 0.13003 0.17774 0.230742 0.461489 0 0.963975 0.0300153 0.00205075 0.003959 0 0.130176 0.17771 0.230703 0.461411 0 0.963998 0.0299936 0.00205019 0.00395779 0 0.130316 0.177679 0.230667 0.461338 0 0.964021 0.0299728 0.00204967 0.00395666 0 0.130448 0.177647 0.230633 0.461272 0 0.964042 0.029953 0.0020492 0.00395562 0 0.130571 0.177616 0.230603 0.461211 0 0.964062 0.0299349 0.00204876 0.00395467 0 0.130684 0.177586 0.230575 0.461155 0 0.964079 0.029919 0.00204837 0.00395382 0 0.130785 0.177561 0.23055 0.461105 0 0.964093 0.0299059 0.00204802 0.00395305 0 0.130873 0.177545 0.230526 0.461057 0 6.83995e-005	566.257   	99.67     	16.123    	300       	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	566.257	99.67	3.55491	3.21865	0.336254	0	0.905411	0.0945887	0		0.966569	0.0276335	0.00198543	0.00381237	0	0.1521	0.175826	0.22402	0.448054	0	
Seg 1	567.682	99.67	3.58959	3.27201	0.317579	0	0.863581	0.136419	0		0.966584	0.0276213	0.00198451	0.00381027	0	0.152463	0.175919	0.223868	0.447751	0	
Seg 2	569.148	99.67	3.61903	3.32514	0.293892	0	0.859284	0.140716	0		0.966611	0.0275971	0.00198374	0.00380845	0	0.152835	0.17594	0.223737	0.447489	0	
Seg 3	570.557	99.67	3.64839	3.3859	0.262491	0	0.867775	0.132225	0		0.966634	0.0275763	0.00198299	0.00380666	0	0.153192	0.175974	0.223606	0.447228	0	
Seg 4	571.852	99.67	3.67832	3.46297	0.215349	0	0.883417	0.116583	0		0.966652	0.0275604	0.00198226	0.00380496	0	0.153522	0.176024	0.223479	0.446975	0	
Seg 5	572.977	99.67	3.70922	3.56036	0.148868	0	0.906084	0.0939155	0		0.966663	0.0275516	0.00198157	0.00380337	0	0.153808	0.176099	0.223359	0.446735	0	
Seg 6	573.877	99.67	3.74151	3.67516	0.0663449	0	0.935528	0.0644717	0		0.966664	0.027553	0.00198091	0.00380189	0	0.154038	0.176211	0.223244	0.446507	0	
Seg 7	574.513	99.67	3.77561	3.79499	-0.019382	0	0.969562	0.0304384	0		0.966656	0.0275634	0.0019803	0.00380061	0	0.154202	0.176348	0.223141	0.446308	0	
Seg 8	575.235	99.67	0.0388578	0.107092	-0.0682345	0	0.910327	0.0896727	0		0.966699	0.0275202	0.00198039	0.00380062	0	0.154381	0.176161	0.223145	0.446314	0	
Seg 9	575.919	99.67	0.0745611	0.236531	-0.16197	0	0.917772	0.0822278	0		0.966727	0.0274923	0.0019803	0.00380028	0	0.154552	0.176064	0.22312	0.446264	0	
Seg 10	576.841	99.67	0.109732	0.336372	-0.22664	0	0.87219	0.12781	0		0.966768	0.0274514	0.00198024	0.00379993	0	0.154781	0.175912	0.223095	0.446212	0	
Seg 11	577.886	99.67	0.156625	0.449576	-0.292951	0	0.8487	0.1513	0		0.966811	0.0274091	0.00198011	0.00379943	0	0.155042	0.175765	0.223057	0.446135	0	
Seg 12	578.973	99.67	0.202097	0.516849	-0.314752	0	0.840766	0.159234	0		0.966855	0.0273666	0.00197997	0.0037989	0	0.155314	0.17562	0.223015	0.446051	0	
Seg 13	580.074	99.67	0.247037	0.563049	-0.316011	0	0.838375	0.161625	0		0.966898	0.0273238	0.00197983	0.00379837	0	0.155589	0.175474	0.222973	0.445964	0	
Seg 14	581.182	99.67	0.291732	0.602655	-0.310922	0	0.837476	0.162524	0		0.966942	0.0272806	0.0019797	0.00379786	0	0.155865	0.175326	0.22293	0.445879	0	
Seg 15	582.295	99.67	0.33625	0.640317	-0.304067	0	0.836708	0.163292	0		0.966986	0.027237	0.00197959	0.00379736	0	0.156143	0.175175	0.222888	0.445794	0	
Seg 16	583.422	99.67	0.380582	0.676849	-0.296267	0	0.834663	0.165337	0		0.967031	0.027193	0.00197948	0.00379688	0	0.156424	0.175021	0.222846	0.445709	0	
Seg 17	584.597	99.67	0.424637	0.710162	-0.285525	0	0.825875	0.174125	0		0.967077	0.0271471	0.00197937	0.00379639	0	0.156716	0.17486	0.222803	0.445621	0	
Seg 18	585.975	99.67	0.468014	0.728934	-0.26092	0	0.787615	0.212385	0		0.96713	0.027095	0.00197924	0.0037958	0	0.15706	0.174681	0.222748	0.445511	0	
Seg 19	588.075	99.67	0.509284	0.686004	-0.176721	0	0.651021	0.348979	7.36158e-012		0.96718	0.0270476	0.00197861	0.00379409	0	0.157587	0.174606	0.222598	0.445209	0	
Seg 20	588.088	99.67	0.54817	0.458063	0.0901078	1.31369e-011	0.835173	0.164827	2.40303e-011		0.96715	0.0270785	0.00197817	0.00379325	0	0.157595	0.174802	0.222529	0.445073	0	
Seg 21	588.102	99.67	0.581724	0.485956	0.0957678	4.24439e-011	0.835068	0.164932	7.30973e-011		0.96715	0.0270781	0.00197817	0.00379324	0	0.157599	0.174801	0.222528	0.445072	0	
Seg 22	588.118	99.67	0.615209	0.51369	0.101519	1.27428e-010	0.834697	0.165303	2.0749e-010		0.967151	0.0270777	0.00197816	0.00379323	0	0.157603	0.1748	0.222527	0.44507	0	
Seg 23	588.136	99.67	0.64861	0.540988	0.107622	3.50113e-010	0.833799	0.166201	5.40679e-010		0.967151	0.0270772	0.00197816	0.00379321	0	0.157607	0.174799	0.222526	0.445067	0	
Seg 24	475.431	99.67	-27.2147	0.144283	-0.248608	0	0.356433	0.643567	2.31682e-013		0.963447	0.0305382	0.00205213	0.00396297	0	0.128857	0.179807	0.230439	0.460898	0	
