Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
773.988   	5000      	160       	-68110    	0         	0         	
774.988   	5000      	160       	-68445.5  	0         	0         	
775.988   	5000      	160       	-68744.7  	0         	0         	
776.988   	5000      	160       	-69009.6  	0         	0         	
777.988   	5000      	160       	-69242.5  	0         	0         	
778.988   	5000      	160       	-69445.6  	0         	0         	
779.988   	5000      	160       	-69620.9  	0         	0         	
780.988   	5000      	160       	-69770.4  	0         	0         	
781.988   	5000      	160       	-69779.6  	0         	0         	
782.461   	5000      	160       	-69795.6  	0         	0         	
783.461   	5000      	160       	-69879.6  	0         	0         	
784.461   	5000      	160       	-69800.4  	0         	0         	
784.932   	5000      	160       	-69781.5  	0         	0         	
785.932   	5000      	160       	-69808.5  	0         	0         	
786.932   	5000      	160       	-69858    	0         	0         	
787.932   	5000      	160       	-69913.8  	0         	0         	
788.932   	5000      	160       	-69965.5  	0         	0         	
789.932   	5000      	160       	-70013.2  	0         	0         	
790.932   	5000      	160       	-70053.6  	0         	0         	
791.932   	5000      	160       	-70086.3  	0         	0         	
792.932   	5000      	160       	-70110.1  	0         	0         	
793.932   	5000      	160       	-70125.2  	0         	0         	
794.932   	5000      	160       	-70132.5  	0         	0         	
795.932   	5000      	160       	-70133.3  	0         	0         	
796.932   	5000      	160       	-70129    	0         	0         	
797.932   	5000      	160       	-70120.2  	0         	0         	
798.932   	5000      	160       	-70107.5  	0         	0         	
799.932   	5000      	160       	-70091.8  	0         	0         	
800.932   	5000      	160       	-70073.7  	0         	0         	
801.932   	5000      	160       	-70054.1  	0         	0         	
802.932   	5000      	160       	-70033.5  	0         	0         	
803.932   	5000      	160       	-70012.5  	0         	0         	
804.932   	5000      	160       	-69831.9  	0         	0         	
805.391   	5000      	160       	-69760.1  	0         	0         	
806.391   	5000      	160       	-69656.1  	0         	0         	
807.391   	5000      	160       	-69590.2  	0         	0         	
808.391   	5000      	160       	-69547.4  	0         	0         	
809.391   	5000      	160       	-69518.4  	0         	0         	
810.391   	5000      	160       	-69498.2  	0         	0         	
811.391   	5000      	160       	-69484.7  	0         	0         	
812.391   	5000      	160       	-69478.6  	0         	0         	
813.391   	5000      	160       	-69476.2  	0         	0         	
814.391   	5000      	160       	-69477.1  	0         	0         	
815.391   	5000      	160       	-69395.4  	0         	0         	
815.841   	5000      	160       	-69361    	0         	0         	
816.841   	5000      	160       	-69329.8  	0         	0         	
817.841   	5000      	160       	-69324.3  	0         	0         	
818.841   	5000      	160       	-69333.1  	0         	0         	
819.841   	5000      	160       	-69350.1  	0         	0         	
820.841   	5000      	160       	-69372.1  	0         	0         	
821.841   	5000      	160       	-69397.6  	0         	0         	
822.841   	5000      	160       	-69425.8  	0         	0         	
823.841   	5000      	160       	-69456.3  	0         	0         	
824.841   	5000      	160       	-69488.8  	0         	0         	
825.841   	5000      	160       	-69523.1  	0         	0         	
826.841   	5000      	160       	-69559.2  	0         	0         	
827.841   	5000      	160       	-69596.8  	0         	0         	
828.841   	5000      	160       	-69636    	0         	0         	
829.841   	5000      	160       	-69629.5  	0         	0         	
830       	5000      	160       	-69626.3  	0         	0         	
830.474   	5000      	160       	0         	0         	-566686   	
831.388   	5000      	160       	0         	0         	-398373   	
832.975   	5000      	160       	0         	0         	-270478   	
835.608   	5000      	160       	0         	0         	-208533   	
839.76    	5000      	160       	0         	0         	-205812   	
846.268   	5000      	160       	0         	0         	-211338   	
849.063   	5000      	160       	0         	0         	-213219   	
854.887   	5000      	160       	0         	0         	-219074   	
864.887   	5000      	160       	0         	0         	-230044   	
874.887   	5000      	160       	0         	0         	-238092   	
884.887   	5000      	160       	0         	0         	-243309   	
894.887   	5000      	160       	0         	0         	-244189   	
904.887   	5000      	160       	0         	0         	-243056   	
914.887   	5000      	160       	0         	0         	-239360   	
924.887   	5000      	160       	0         	0         	-233641   	
933.253   	5000      	160       	0         	0         	-230767   	
943.253   	5000      	160       	0         	0         	-229432   	
953.253   	5000      	160       	0         	0         	-228603   	
963.253   	5000      	160       	0         	0         	-228158   	
973.253   	5000      	160       	0         	0         	-227957   	
983.253   	5000      	160       	0         	0         	-227917   	
993.253   	5000      	160       	0         	0         	-228173   	
1003.25   	5000      	160       	0         	0         	-228433   	
1013.25   	5000      	160       	0         	0         	-228662   	
1023.25   	5000      	160       	0         	0         	-228866   	
1033.25   	5000      	160       	0         	0         	-229003   	
1043.25   	5000      	160       	0         	0         	-229088   	
1053.25   	5000      	160       	0         	0         	-229131   	
