Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
746.501   	3000      	160       	4113.31   	7426.69   	0.103511  	
747.501   	3000      	160       	4263.79   	7698.4    	0.106592  	
748.501   	3000      	160       	4427.06   	7993.19   	0.109875  	
749.501   	3000      	160       	4601.69   	8308.48   	0.113318  	
750.501   	3000      	160       	4786.22   	8641.66   	0.116879  	
751.501   	3000      	160       	4979.22   	8990.12   	0.120519  	
752.501   	3000      	160       	5179.35   	9351.47   	0.124202  	
753.501   	3000      	160       	5386.09   	9724.74   	0.127907  	
754.501   	3000      	160       	5599.21   	10109.5   	0.131622  	
755.501   	3000      	160       	5818.39   	10505.3   	0.13533   	
756.501   	3000      	160       	6043.07   	10910.9   	0.139012  	
757.501   	3000      	160       	6273      	11326.1   	0.142655  	
758.501   	3000      	160       	6508.09   	11750.5   	0.146249  	
759.501   	3000      	160       	6747.9    	12183.5   	0.149777  	
760.501   	3000      	160       	6991.68   	12623.7   	0.15322   	
761.501   	3000      	160       	7238.58   	13069.5   	0.156559  	
762.501   	3000      	160       	7487.76   	13519.4   	0.159777  	
763.501   	3000      	160       	7737.69   	13970.6   	0.16285   	
763.988   	3000      	160       	7859.39   	14190.3   	0.164291  	
764.988   	3000      	160       	8108.93   	14640.9   	0.167129  	
765.988   	3000      	160       	8357.64   	15089.9   	0.169802  	
766.988   	3000      	160       	8605.17   	15536.9   	0.172308  	
767.988   	3000      	160       	8851.13   	15981     	0.174644  	
768.988   	3000      	160       	9095.12   	16421.5   	0.176809  	
769.988   	3000      	160       	9336.72   	16857.7   	0.178803  	
770.988   	3000      	160       	9575.54   	17288.9   	0.180626  	
771.988   	3000      	160       	9811.3    	17714.6   	0.18228   	
772.988   	3000      	160       	10043.8   	18134.3   	0.18377   	
773.988   	3000      	160       	10272.7   	18547.7   	0.185099  	
774.988   	3000      	160       	10497.9   	18954.3   	0.186271  	
775.988   	3000      	160       	10719.1   	19353.7   	0.187292  	
776.988   	3000      	160       	10936.1   	19745.5   	0.188167  	
777.988   	3000      	160       	11148.7   	20129.3   	0.188903  	
778.988   	3000      	160       	11356.6   	20504.7   	0.189504  	
779.988   	3000      	160       	11559.8   	20871.6   	0.18998   	
780.988   	3000      	160       	11758.1   	21229.6   	0.190336  	
781.988   	3000      	160       	11950.7   	21577.3   	0.190579  	
782.461   	3000      	160       	12040.5   	21739.4   	0.190657  	
783.461   	3000      	160       	12224.9   	22072.4   	0.19075   	
784.461   	3000      	160       	12402.9   	22393.8   	0.19075   	
784.932   	3000      	160       	12485.5   	22542.9   	0.19072   	
785.932   	3000      	160       	12655.1   	22849.1   	0.1906    	
786.932   	3000      	160       	12820.1   	23147     	0.190406  	
787.932   	3000      	160       	12980.8   	23437.1   	0.190144  	
788.932   	3000      	160       	13137.2   	23719.6   	0.18982   	
789.932   	3000      	160       	13289.3   	23994.2   	0.189438  	
790.932   	3000      	160       	13436.9   	24260.7   	0.189005  	
791.932   	3000      	160       	13580.1   	24519.2   	0.188526  	
792.932   	3000      	160       	13718.7   	24769.6   	0.188006  	
793.932   	3000      	160       	13852.9   	25011.8   	0.18745   	
794.932   	3000      	160       	13982.6   	25246     	0.186864  	
795.932   	3000      	160       	14107.9   	25472.2   	0.186252  	
796.932   	3000      	160       	14228.8   	25690.5   	0.185618  	
797.932   	3000      	160       	14345.5   	25901.1   	0.184966  	
798.932   	3000      	160       	14457.9   	26104.2   	0.184299  	
799.932   	3000      	160       	14566.3   	26299.9   	0.183622  	
800.932   	3000      	160       	14670.8   	26488.5   	0.182937  	
801.932   	3000      	160       	14771.3   	26670.1   	0.182246  	
802.932   	3000      	160       	14868.2   	26844.9   	0.181553  	
803.932   	3000      	160       	14961.4   	27013.3   	0.180859  	
804.932   	3000      	160       	15048.6   	27170.7   	0.180186  	
805.391   	3000      	160       	15087.5   	27240.9   	0.179879  	
806.391   	3000      	160       	15168.8   	27387.8   	0.179221  	
807.391   	3000      	160       	15247.6   	27530     	0.178565  	
808.391   	3000      	160       	15324     	27667.9   	0.177911  	
809.391   	3000      	160       	15397.9   	27801.3   	0.177261  	
810.391   	3000      	160       	15469.2   	27930     	0.176618  	
811.391   	3000      	160       	15537.9   	28054.1   	0.175983  	
812.391   	3000      	160       	15604.2   	28173.8   	0.175358  	
813.391   	3000      	160       	15668     	28289     	0.174742  	
814.391   	3000      	160       	15729.5   	28400     	0.174137  	
815.391   	3000      	160       	15787     	28503.8   	0.17356   	
815.841   	3000      	160       	15812.2   	28549.3   	0.173303  	
816.841   	3000      	160       	15866.2   	28646.8   	0.172747  	
817.841   	3000      	160       	15918.7   	28741.7   	0.172197  	
818.841   	3000      	160       	15970     	28834.3   	0.171652  	
819.841   	3000      	160       	16019.9   	28924.4   	0.171113  	
820.841   	3000      	160       	16068.4   	29011.9   	0.170581  	
821.841   	3000      	160       	16115.5   	29096.9   	0.170058  	
822.841   	3000      	160       	16161.2   	29179.4   	0.169543  	
823.841   	3000      	160       	16205.6   	29259.6   	0.169036  	
824.841   	3000      	160       	16248.7   	29337.4   	0.168538  	
825.841   	3000      	160       	16290.6   	29413.1   	0.168047  	
826.841   	3000      	160       	16331.4   	29486.7   	0.167564  	
827.841   	3000      	160       	16371     	29558.3   	0.167089  	
828.841   	3000      	160       	16409.7   	29628     	0.166621  	
829.841   	3000      	160       	16445.3   	29692.4   	0.166183  	
830       	3000      	160       	16450.9   	29702.5   	0.166115  	
830.474   	3000      	160       	16465.6   	29729     	0.165932  	
831.388   	3000      	160       	16464.3   	29726.7   	0.165934  	
832.975   	3000      	160       	16326     	29476.8   	0.167542  	
835.608   	3000      	160       	15844.2   	28606.8   	0.172739  	
839.76    	3000      	160       	14917     	26932.6   	0.180842  	
846.268   	3000      	160       	13546.9   	24458.2   	0.188292  	
849.063   	3000      	160       	12990.1   	23452.7   	0.189801  	
854.887   	3000      	160       	11978.6   	21625.8   	0.190352  	
864.887   	3000      	160       	10640.2   	19207.4   	0.186827  	
874.887   	3000      	160       	9617.14   	17358     	0.180935  	
884.887   	3000      	160       	8809.62   	15897.2   	0.174368  	
894.887   	3000      	160       	8147.76   	14698.6   	0.167744  	
904.887   	3000      	160       	7625.11   	13750.9   	0.161733  	
914.887   	3000      	160       	7201.98   	12982.2   	0.156365  	
924.887   	3000      	160       	6855.4    	12351     	0.151631  	
933.253   	3000      	160       	6607.53   	11898.5   	0.148058  	
943.253   	3000      	160       	6377.75   	11476.7   	0.144603  	
953.253   	3000      	160       	6192.43   	11134.2   	0.141708  	
963.253   	3000      	160       	6041.78   	10853.2   	0.139275  	
973.253   	3000      	160       	5921.67   	10626     	0.137274  	
983.253   	3000      	160       	5827.72   	10444.6   	0.135656  	
993.253   	3000      	160       	5761.91   	10312.2   	0.134471  	
1003.25   	3000      	160       	5715.39   	10212.9   	0.133582  	
1013.25   	3000      	160       	5681.63   	10135.1   	0.132886  	
1023.25   	3000      	160       	5657      	10071.5   	0.132317  	
1033.25   	3000      	160       	5643.73   	10025.5   	0.131906  	
1043.25   	3000      	160       	5641.41   	9996.67   	0.131653  	
1053.25   	3000      	160       	5643.9    	9974.38   	0.131457  	
