1	0.0001	-1	-1	-1	9	29	0.0001	0.016	0.016	0.047
1	0.000295024	1	4	0.00168657	7	24	0.000395024	0.016	0.047	0.078
1	0.000845084	1	4	0.00473195	5	15	0.00124011	0.016	0.063	0.093
1	0.0022622	1	4	0.0120703	5	18	0.00350231	0.016	0.063	0.14
1	0.0053389	1	4	0.0271159	5	20	0.00884121	0.016	0.063	0.187
1	0.0108328	1	4	0.047854	5	24	0.019674	0.016	0.094	0.203
1	0.0196917	1	4	0.0650356	4	22	0.0393657	0.016	0.109	0.235
1	0.0339495	1	4	0.0740092	4	25	0.0733152	0.016	0.14	0.251
1	0.0578403	1	4	0.0760854	4	30	0.131156	0.016	0.171	0.267
1	0.098363	1	4	0.0764089	4	39	0.229518	0.016	0.202	0.283
1	0.166698	1	4	0.0770197	5	54	0.396217	0.032	0.217	0.314
1	0.285876	1	4	0.0749341	5	62	0.682093	0.032	0.232	0.361
1	0.376872	1	19	0.127565	5	60	1.05897	0.032	0.264	0.392
1	0.459873	1	19	0.145854	5	67	1.51884	0.032	0.311	0.408
1	0.60507	1	3	0.12801	5	68	2.12391	0.048	0.357	0.424
1	0.677894	1	20	0.167772	5	68	2.8018	0.063	0.373	0.456
1	0.817434	1	35	0.148789	4	61	3.61924	0.063	0.389	0.503
1	0.914381	1	21	0.168193	5	84	4.53362	0.078	0.405	0.535
1	1.02023	1	36	0.168874	5	75	5.55385	0.094	0.436	0.567
1	1.16693	1	22	0.162285	5	84	6.72078	0.109	0.436	0.63
1	1.29921	1	37	0.169457	5	86	8.01999	0.125	0.482	0.646
1	1.44078	1	52	0.170522	5	94	9.46077	0.125	0.544	0.662
1	1.58266	1	67	0.173105	11	248	11.0434	0.156	0.623	0.74
1	1.71768	1	68	0.176418	9	180	12.7611	0.156	0.654	0.849
1	1.85592	1	83	0.177656	7	141	14.617	0.156	0.654	0.958
1	2	1	98	0.176468	5	96	16.617	0.156	0.701	0.989
1	2	1	99	0.179172	8	158	18.617	0.202	0.779	1.005
1	2	1	114	0.167182	8	167	20.617	0.202	0.779	1.13
1	2	1	41	0.164385	8	160	22.617	0.202	0.779	1.255
1	2	1	130	0.153995	7	111	24.617	0.202	0.827	1.301
1	2	1	57	0.152077	9	235	26.617	0.249	0.874	1.379
1	2	1	160	0.147618	16	437	28.617	0.311	0.936	1.551
1	2	1	73	0.144122	28	783	30.617	0.372	1.031	1.926
1	1	1	176	0.132697	5	111	31.617	0.575	1.233	2.708
1	0.903188	1	162	0.0660784	5	111	32.5202	0.685	1.469	3.471
1	0.857395	1	104	0.0580114	5	115	33.3776	0.811	1.658	4.311
1	1.60379	1	89	0.0603814	6	148	34.9814	0.811	1.751	4.327
1	1	1	89	0.112667	5	118	35.9814	0.921	1.844	4.53
1	1.69321	1	74	0.0771777	5	121	37.6746	0.921	1.844	4.609
1	1	1	74	0.129734	4	97	38.6746	0.984	1.891	4.874
1	0.91978	1	74	0.0630824	4	95	39.5944	1.046	1.954	5.139
1	0.90614	1	221	0.0522579	11	283	40.5005	1.14	2.017	5.498
1	0.880512	1	221	0.0543659	4	88	41.3811	1.186	2.126	5.796
1	0.873062	1	235	0.0512801	4	84	42.2541	1.232	2.158	6.108
1	0.88102	1	235	0.0486451	4	92	43.1351	1.326	2.189	6.373
1	0.855694	1	236	0.0544396	4	93	43.9908	1.372	2.266	6.703
1	0.833413	1	236	0.0540102	5	116	44.8242	1.451	2.344	7.046
1	1.67487	1	236	0.0492796	5	132	46.4991	1.498	2.359	7.077
