Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 10	375.703	99.67	8.09143	7.26406	0.827368	3.33663e-006	0.850928	0.149072	6.0118e-007		0.958919	0.0344989	0.00223645	0.004346	0	0.102585	0.178686	0.239577	0.479151	0	
Seg 11	380.034	99.67	7.99491	7.16682	0.828094	3.33694e-006	0.846023	0.153977	6.20473e-007		0.959181	0.0342708	0.0022254	0.00432333	0	0.10374	0.178718	0.239182	0.47836	0	
Seg 12	384.35	99.67	7.90097	7.07215	0.828814	3.33726e-006	0.843546	0.156453	6.29966e-007		0.959436	0.0340482	0.00221473	0.00430145	0	0.10489	0.178744	0.238789	0.477576	0	
Seg 13	388.642	99.67	7.80967	6.98014	0.829525	3.33759e-006	0.841474	0.158526	6.37827e-007		0.959684	0.0338315	0.00220447	0.00428036	0	0.106032	0.178765	0.238402	0.476802	0	
Seg 14	392.909	99.67	7.72092	6.89069	0.830227	3.33792e-006	0.839475	0.160524	6.45386e-007		0.959925	0.0336204	0.00219459	0.00426004	0	0.107166	0.17878	0.238019	0.476036	0	
Seg 15	397.153	99.67	7.63462	6.80369	0.830921	3.33825e-006	0.837498	0.162502	6.52856e-007		0.96016	0.0334148	0.00218508	0.00424044	0	0.108292	0.17879	0.23764	0.475278	0	
Seg 16	401.375	99.67	7.55064	6.71903	0.831608	3.33859e-006	0.835532	0.164467	6.60272e-007		0.960388	0.0332144	0.00217592	0.00422154	0	0.109411	0.178794	0.237265	0.474529	0	
Seg 17	405.574	99.67	7.46888	6.63659	0.832286	3.33893e-006	0.833578	0.166421	6.67642e-007		0.960611	0.0330189	0.00216709	0.00420331	0	0.110523	0.178794	0.236894	0.473788	0	
Seg 18	409.752	99.67	7.38926	6.55629	0.832958	3.33927e-006	0.831634	0.168365	6.74967e-007		0.960827	0.0328283	0.00215858	0.00418572	0	0.111628	0.17879	0.236527	0.473055	0	
Seg 19	413.909	99.67	7.31166	6.47804	0.833622	3.33962e-006	0.8297	0.1703	6.82248e-007		0.961039	0.0326422	0.00215039	0.00416874	0	0.112727	0.178781	0.236164	0.472329	0	
Seg 20	415.476	99.67	7.28282	6.44894	0.833877	3.34e-006	0.885471	0.114528	4.58729e-007		0.961117	0.0325731	0.00214736	0.00416247	0	0.11314	0.178776	0.236027	0.472056	0	
Seg 21	417.037	99.67	7.25431	6.42019	0.834122	3.34016e-006	0.884993	0.115006	4.60531e-007		0.961195	0.0325046	0.00214439	0.0041563	0	0.113552	0.178771	0.235892	0.471785	0	
Seg 22	418.591	99.67	7.22613	6.39176	0.834366	3.34032e-006	0.884511	0.115489	4.62349e-007		0.961271	0.032437	0.00214146	0.00415022	0	0.113962	0.178766	0.235757	0.471515	0	
Seg 23	420.14	99.67	7.19828	6.36367	0.834608	3.34048e-006	0.88403	0.115969	4.64161e-007		0.961347	0.0323701	0.00213858	0.00414423	0	0.11437	0.17876	0.235623	0.471247	0	
Seg 24	367.298	99.67	9.90064	9.26634	0.634295	1.52384e-006	0.935918	0.064082	1.53952e-007		0.958773	0.0345615	0.00226387	0.0044017	0	0.100326	0.176625	0.241021	0.482028	0	
Seg 25	369.135	99.67	9.8486	9.21403	0.634571	1.52387e-006	0.935555	0.0644452	1.5476e-007		0.95888	0.0344704	0.0022587	0.00439114	0	0.100817	0.176692	0.240835	0.481656	0	
Seg 26	370.962	99.67	9.79736	9.16251	0.634844	1.52389e-006	0.93519	0.0648102	1.55572e-007		0.958985	0.0343806	0.00225363	0.00438077	0	0.101306	0.176756	0.24065	0.481288	0	
Seg 27	372.78	99.67	9.74689	9.11177	0.635115	1.52392e-006	0.934826	0.0651736	1.5638e-007		0.959089	0.0342919	0.00224865	0.00437059	0	0.101792	0.176818	0.240467	0.480923	0	
Seg 28	374.589	99.67	9.69718	9.0618	0.635383	1.52395e-006	0.934464	0.0655354	1.57184e-007		0.959191	0.0342045	0.00224377	0.0043606	0	0.102275	0.176879	0.240286	0.48056	0	
Seg 29	376.389	99.67	9.64821	9.01256	0.635649	1.52397e-006	0.934104	0.0658956	1.57985e-007		0.959292	0.0341182	0.00223897	0.00435078	0	0.102755	0.176938	0.240106	0.480201	0	
Seg 30	378.18	99.67	9.59995	8.96404	0.635913	1.524e-006	0.933745	0.0662544	1.58782e-007		0.959391	0.0340331	0.00223427	0.00434115	0	0.103233	0.176995	0.239928	0.479844	0	
Seg 31	379.961	99.67	9.5524	8.91622	0.636175	1.52403e-006	0.933388	0.0666116	1.59575e-007		0.95949	0.0339491	0.00222965	0.00433169	0	0.103708	0.177051	0.239751	0.479491	0	
Seg 32	381.735	99.67	9.50553	8.8691	0.636434	1.52405e-006	0.933033	0.0669673	1.60365e-007		0.959586	0.0338662	0.00222511	0.00432239	0	0.10418	0.177105	0.239575	0.47914	0	
Seg 33	383.499	99.67	9.45933	8.82264	0.636691	1.52408e-006	0.932678	0.0673216	1.61151e-007		0.959682	0.0337844	0.00222066	0.00431326	0	0.104651	0.177157	0.239401	0.478792	0	
Seg 34	385.255	99.67	9.41379	8.77684	0.636946	1.52411e-006	0.932325	0.0676744	1.61934e-007		0.959776	0.0337036	0.00221628	0.00430429	0	0.105118	0.177208	0.239228	0.478446	0	
Seg 35	387.003	99.67	9.36888	8.73168	0.637199	1.52414e-006	0.931974	0.0680258	1.62713e-007		0.959869	0.0336238	0.00221199	0.00429547	0	0.105583	0.177257	0.239056	0.478103	0	
Seg 36	388.742	99.67	9.3246	8.68715	0.63745	1.52417e-006	0.931624	0.0683758	1.63489e-007		0.95996	0.0335451	0.00220777	0.0042868	0	0.106046	0.177305	0.238886	0.477763	0	
Seg 37	390.474	99.67	9.28093	8.64323	0.637699	1.52419e-006	0.931275	0.0687243	1.64261e-007		0.960051	0.0334673	0.00220362	0.00427829	0	0.106506	0.177351	0.238717	0.477425	0	


0.953574 0.0390207 0.00250808 0.00489735 0 0.0821738 0.175067 0.247592 0.495167 0 0.954444 0.0382886 0.00246253 0.00480532 0 0.0848991 0.175622 0.246498 0.492981 0 0.955247 0.03761 0.00242137 0.00472205 0 0.087559 0.176102 0.245451 0.490888 0 0.955987 0.036982 0.00238422 0.00464678 0 0.0901444 0.176515 0.244451 0.48889 0 0.956672 0.036399 0.00235056 0.00457847 0 0.09266 0.17687 0.243494 0.486976 0 0.957308 0.0358559 0.00231995 0.00451623 0 0.0951114 0.177174 0.242575 0.48514 0 0.9579 0.0353485 0.002292 0.00445932 0 0.0975032 0.177434 0.241691 0.483372 0 0.958454 0.0348729 0.00226643 0.00440713 0 0.0998396 0.177654 0.240838 0.481668 0 0.958463 0.0348953 0.00225596 0.00438592 0 0.100633 0.178618 0.240251 0.480498 0 0.958653 0.0347297 0.00224777 0.00436916 0 0.10144 0.178648 0.239972 0.47994 0 0.958919 0.0344989 0.00223645 0.004346 0 0.102585 0.178686 0.239577 0.479151 0 0.959181 0.0342708 0.0022254 0.00432333 0 0.10374 0.178718 0.239182 0.47836 0 0.959436 0.0340482 0.00221473 0.00430145 0 0.10489 0.178744 0.238789 0.477576 0 0.959684 0.0338315 0.00220447 0.00428036 0 0.106032 0.178765 0.238402 0.476802 0 0.959925 0.0336204 0.00219459 0.00426004 0 0.107166 0.17878 0.238019 0.476036 0 0.96016 0.0334148 0.00218508 0.00424044 0 0.108292 0.17879 0.23764 0.475278 0 0.960388 0.0332144 0.00217592 0.00422154 0 0.109411 0.178794 0.237265 0.474529 0 0.960611 0.0330189 0.00216709 0.00420331 0 0.110523 0.178794 0.236894 0.473788 0 0.960827 0.0328283 0.00215858 0.00418572 0 0.111628 0.17879 0.236527 0.473055 0 0.961039 0.0326422 0.00215039 0.00416874 0 0.112727 0.178781 0.236164 0.472329 0 0.961117 0.0325731 0.00214736 0.00416247 0 0.11314 0.178776 0.236027 0.472056 0 0.961195 0.0325046 0.00214439 0.0041563 0 0.113552 0.178771 0.235892 0.471785 0 0.961271 0.032437 0.00214146 0.00415022 0 0.113962 0.178766 0.235757 0.471515 0 0.961347 0.0323701 0.00213858 0.00414423 0 0.11437 0.17876 0.235623 0.471247 0 0.958773 0.0345615 0.00226387 0.0044017 0 0.100326 0.176625 0.241021 0.482028 0 0.95888 0.0344704 0.0022587 0.00439114 0 0.100817 0.176692 0.240835 0.481656 0 0.958985 0.0343806 0.00225363 0.00438077 0 0.101306 0.176756 0.24065 0.481288 0 0.959089 0.0342919 0.00224865 0.00437059 0 0.101792 0.176818 0.240467 0.480923 0 0.959191 0.0342045 0.00224377 0.0043606 0 0.102275 0.176879 0.240286 0.48056 0 0.959292 0.0341182 0.00223897 0.00435078 0 0.102755 0.176938 0.240106 0.480201 0 0.959391 0.0340331 0.00223427 0.00434115 0 0.103233 0.176995 0.239928 0.479844 0 0.95949 0.0339491 0.00222965 0.00433169 0 0.103708 0.177051 0.239751 0.479491 0 0.959586 0.0338662 0.00222511 0.00432239 0 0.10418 0.177105 0.239575 0.47914 0 0.959682 0.0337844 0.00222066 0.00431326 0 0.104651 0.177157 0.239401 0.478792 0 0.959776 0.0337036 0.00221628 0.00430429 0 0.105118 0.177208 0.239228 0.478446 0 0.959869 0.0336238 0.00221199 0.00429547 0 0.105583 0.177257 0.239056 0.478103 0 0.95996 0.0335451 0.00220777 0.0042868 0 0.106046 0.177305 0.238886 0.477763 0 0.960051 0.0334673 0.00220362 0.00427829 0 0.106506 0.177351 0.238717 0.477425 0 0.131156  	300       	99.67     	102.355   	1257.63   	0.00491454	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	21.8461	20.4369	1.40922	5.45398e-006	0.935493	0.0645068	2.49654e-007		0.953521	0.0390757	0.00250742	0.00489606	0	0.0821745	0.17531	0.24751	0.495005	0	
Seg 1	309.585	99.67	21.1346	19.7218	1.41275	5.45411e-006	0.924784	0.0752161	2.90382e-007		0.954356	0.0383721	0.00246382	0.00480798	0	0.0847804	0.175834	0.246466	0.492919	0	
Seg 2	318.979	99.67	20.4798	19.0637	1.41607	5.454e-006	0.921395	0.0786045	3.02745e-007		0.955131	0.0377174	0.00242422	0.00472787	0	0.0873283	0.176291	0.245465	0.490916	0	
Seg 3	328.144	99.67	19.8781	18.4588	1.41924	5.4539e-006	0.918692	0.0813073	3.12451e-007		0.955847	0.0371096	0.00238833	0.00465516	0	0.0898082	0.176686	0.244506	0.489	0	
Seg 4	337.094	99.67	19.323	17.9007	1.42226	5.45381e-006	0.916094	0.0839056	3.21745e-007		0.956512	0.0365437	0.00235568	0.00458892	0	0.0922241	0.177027	0.243586	0.487162	0	
Seg 5	345.845	99.67	18.8088	17.3836	1.42515	5.45372e-006	0.913549	0.0864509	3.30827e-007		0.957131	0.0360152	0.00232588	0.00452834	0	0.0945808	0.177321	0.242702	0.485395	0	
Seg 6	354.411	99.67	18.3308	16.9028	1.42793	5.45363e-006	0.911049	0.0889504	3.39724e-007		0.957709	0.0355201	0.00229858	0.00447277	0	0.0968824	0.177574	0.241851	0.483693	0	
Seg 7	362.805	99.67	17.8848	16.4542	1.43061	5.45355e-006	0.908592	0.0914077	3.48451e-007		0.95825	0.0350551	0.00227351	0.00442164	0	0.0991328	0.177791	0.241028	0.482049	0	
Seg 8	365.584	99.67	7.80339	7.00548	0.797907	3.79937e-006	0.871649	0.12835	6.11163e-007		0.958212	0.035125	0.00226283	0.00440005	0	0.0998843	0.178955	0.240387	0.480773	0	
Seg 9	368.449	99.67	7.7399	6.94152	0.798373	3.79947e-006	0.865018	0.134981	6.42378e-007		0.958397	0.0349645	0.0022549	0.00438384	0	0.100651	0.178982	0.240123	0.480244	0	
Seg 10	372.508	99.67	7.65168	6.85264	0.79903	3.79957e-006	0.845205	0.154794	7.36083e-007		0.958654	0.0347409	0.00224396	0.00436146	0	0.101735	0.179016	0.23975	0.479499	0	
Seg 11	376.613	99.67	7.56443	6.76474	0.799693	3.79975e-006	0.840061	0.159939	7.59951e-007		0.958908	0.0345194	0.00223323	0.00433949	0	0.102831	0.179045	0.239375	0.478749	0	
Seg 12	380.708	99.67	7.47936	6.67901	0.800352	3.79995e-006	0.837561	0.162438	7.71233e-007		0.959156	0.034303	0.00222286	0.00431822	0	0.103923	0.179068	0.239003	0.478006	0	
Seg 13	384.782	99.67	7.39655	6.59554	0.801002	3.80015e-006	0.835502	0.164497	7.80412e-007		0.959398	0.0340919	0.00221285	0.00429768	0	0.105008	0.179086	0.238635	0.477271	0	
Seg 14	388.837	99.67	7.31593	6.51428	0.801646	3.80035e-006	0.833523	0.166476	7.8921e-007		0.959633	0.033886	0.0022032	0.00427784	0	0.106087	0.179099	0.238271	0.476543	0	
Seg 15	392.871	99.67	7.2374	6.43512	0.802283	3.80055e-006	0.831565	0.168434	7.97901e-007		0.959862	0.0336851	0.00219388	0.00425867	0	0.107159	0.179108	0.237911	0.475823	0	
Seg 16	396.886	99.67	7.16089	6.35797	0.802913	3.80075e-006	0.829619	0.170381	8.06531e-007		0.960086	0.033489	0.00218489	0.00424015	0	0.108224	0.179111	0.237554	0.47511	0	
Seg 17	400.882	99.67	7.0863	6.28276	0.803537	3.80096e-006	0.827682	0.172317	8.15109e-007		0.960304	0.0332976	0.00217621	0.00422224	0	0.109284	0.179111	0.237201	0.474404	0	
Seg 18	404.861	99.67	7.01355	6.20939	0.804155	3.80117e-006	0.825755	0.174244	8.23638e-007		0.960517	0.0331105	0.00216782	0.00420492	0	0.110338	0.179106	0.236851	0.473705	0	
Seg 19	408.821	99.67	6.94257	6.13779	0.804767	3.80138e-006	0.823837	0.176162	8.32117e-007		0.960724	0.0329278	0.00215972	0.00418817	0	0.111385	0.179098	0.236505	0.473012	0	
Seg 20	410.25	99.67	6.9173	6.11231	0.804992	3.80162e-006	0.883595	0.116405	5.49728e-007		0.960798	0.0328628	0.00215686	0.00418224	0	0.111763	0.179094	0.23638	0.472763	0	
Seg 21	411.673	99.67	6.89232	6.08711	0.805209	3.80171e-006	0.883147	0.116852	5.51705e-007		0.960871	0.0327984	0.00215404	0.00417641	0	0.112139	0.179089	0.236256	0.472516	0	
Seg 22	413.091	99.67	6.8676	6.06217	0.805425	3.80181e-006	0.882695	0.117304	5.53705e-007		0.960943	0.0327347	0.00215126	0.00417065	0	0.112514	0.179084	0.236133	0.472269	0	
Seg 23	414.504	99.67	6.84314	6.0375	0.80564	3.8019e-006	0.882245	0.117755	5.55698e-007		0.961015	0.0326716	0.00214852	0.00416497	0	0.112887	0.179079	0.23601	0.472024	0	
Seg 24	364.663	99.67	9.96441	9.33089	0.633522	1.65419e-006	0.936405	0.0635944	1.66051e-007		0.958609	0.0347031	0.00227129	0.00441687	0	0.0996214	0.176575	0.241272	0.482531	0	
Seg 25	366.51	99.67	9.91138	9.27758	0.633801	1.65419e-006	0.936041	0.0639593	1.66931e-007		0.958718	0.0346103	0.00226599	0.00440604	0	0.100116	0.176644	0.241084	0.482156	0	
Seg 26	368.347	99.67	9.85916	9.22508	0.634077	1.6542e-006	0.935674	0.0643261	1.67816e-007		0.958825	0.0345188	0.00226079	0.00439541	0	0.100607	0.176711	0.240898	0.481784	0	
Seg 27	370.176	99.67	9.80775	9.1734	0.634351	1.65421e-006	0.935309	0.0646913	1.68696e-007		0.958931	0.0344285	0.00225568	0.00438498	0	0.101096	0.176776	0.240713	0.481415	0	
Seg 28	371.994	99.67	9.75712	9.12249	0.634623	1.65421e-006	0.934945	0.0650549	1.69572e-007		0.959035	0.0343395	0.00225068	0.00437474	0	0.101582	0.176839	0.24053	0.481049	0	
Seg 29	373.803	99.67	9.70724	9.07235	0.634892	1.65422e-006	0.934583	0.0654169	1.70444e-007		0.959138	0.0342517	0.00224576	0.00436469	0	0.102065	0.1769	0.240349	0.480686	0	
Seg 30	375.604	99.67	9.65811	9.02295	0.635159	1.65422e-006	0.934223	0.0657773	1.71312e-007		0.959239	0.0341651	0.00224094	0.00435482	0	0.102546	0.17696	0.240169	0.480326	0	
Seg 31	377.395	99.67	9.6097	8.97427	0.635424	1.65423e-006	0.933864	0.0661362	1.72176e-007		0.959339	0.0340796	0.0022362	0.00434513	0	0.103024	0.177018	0.23999	0.479969	0	
Seg 32	379.177	99.67	9.562	8.92631	0.635686	1.65424e-006	0.933506	0.0664936	1.73036e-007		0.959438	0.0339952	0.00223156	0.00433561	0	0.103499	0.177074	0.239813	0.479615	0	
Seg 33	380.951	99.67	9.51498	8.87904	0.635946	1.65424e-006	0.93315	0.0668495	1.73891e-007		0.959535	0.033912	0.00222699	0.00432626	0	0.103972	0.177128	0.239637	0.479263	0	
Seg 34	382.715	99.67	9.46864	8.83244	0.636204	1.65425e-006	0.932796	0.067204	1.74743e-007		0.959631	0.0338298	0.00222251	0.00431707	0	0.104442	0.177181	0.239462	0.478915	0	
Seg 35	384.472	99.67	9.42296	8.7865	0.63646	1.65426e-006	0.932443	0.0675569	1.75591e-007		0.959725	0.0337487	0.00221811	0.00430805	0	0.10491	0.177232	0.239289	0.478569	0	
Seg 36	386.22	99.67	9.37792	8.7412	0.636714	1.65427e-006	0.932091	0.0679085	1.76435e-007		0.959818	0.0336686	0.00221379	0.00429918	0	0.105375	0.177282	0.239117	0.478225	0	
Seg 37	387.96	99.67	9.3335	8.69653	0.636965	1.65427e-006	0.931741	0.0682586	1.77276e-007		0.959911	0.0335895	0.00220955	0.00429047	0	0.105838	0.17733	0.238947	0.477885	0	


0.953521 0.0390757 0.00250742 0.00489606 0 0.0821745 0.17531 0.24751 0.495005 0 0.954356 0.0383721 0.00246382 0.00480798 0 0.0847804 0.175834 0.246466 0.492919 0 0.955131 0.0377174 0.00242422 0.00472787 0 0.0873283 0.176291 0.245465 0.490916 0 0.955847 0.0371096 0.00238833 0.00465516 0 0.0898082 0.176686 0.244506 0.489 0 0.956512 0.0365437 0.00235568 0.00458892 0 0.0922241 0.177027 0.243586 0.487162 0 0.957131 0.0360152 0.00232588 0.00452834 0 0.0945808 0.177321 0.242702 0.485395 0 0.957709 0.0355201 0.00229858 0.00447277 0 0.0968824 0.177574 0.241851 0.483693 0 0.95825 0.0350551 0.00227351 0.00442164 0 0.0991328 0.177791 0.241028 0.482049 0 0.958212 0.035125 0.00226283 0.00440005 0 0.0998843 0.178955 0.240387 0.480773 0 0.958397 0.0349645 0.0022549 0.00438384 0 0.100651 0.178982 0.240123 0.480244 0 0.958654 0.0347409 0.00224396 0.00436146 0 0.101735 0.179016 0.23975 0.479499 0 0.958908 0.0345194 0.00223323 0.00433949 0 0.102831 0.179045 0.239375 0.478749 0 0.959156 0.034303 0.00222286 0.00431822 0 0.103923 0.179068 0.239003 0.478006 0 0.959398 0.0340919 0.00221285 0.00429768 0 0.105008 0.179086 0.238635 0.477271 0 0.959633 0.033886 0.0022032 0.00427784 0 0.106087 0.179099 0.238271 0.476543 0 0.959862 0.0336851 0.00219388 0.00425867 0 0.107159 0.179108 0.237911 0.475823 0 0.960086 0.033489 0.00218489 0.00424015 0 0.108224 0.179111 0.237554 0.47511 0 0.960304 0.0332976 0.00217621 0.00422224 0 0.109284 0.179111 0.237201 0.474404 0 0.960517 0.0331105 0.00216782 0.00420492 0 0.110338 0.179106 0.236851 0.473705 0 0.960724 0.0329278 0.00215972 0.00418817 0 0.111385 0.179098 0.236505 0.473012 0 0.960798 0.0328628 0.00215686 0.00418224 0 0.111763 0.179094 0.23638 0.472763 0 0.960871 0.0327984 0.00215404 0.00417641 0 0.112139 0.179089 0.236256 0.472516 0 0.960943 0.0327347 0.00215126 0.00417065 0 0.112514 0.179084 0.236133 0.472269 0 0.961015 0.0326716 0.00214852 0.00416497 0 0.112887 0.179079 0.23601 0.472024 0 0.958609 0.0347031 0.00227129 0.00441687 0 0.0996214 0.176575 0.241272 0.482531 0 0.958718 0.0346103 0.00226599 0.00440604 0 0.100116 0.176644 0.241084 0.482156 0 0.958825 0.0345188 0.00226079 0.00439541 0 0.100607 0.176711 0.240898 0.481784 0 0.958931 0.0344285 0.00225568 0.00438498 0 0.101096 0.176776 0.240713 0.481415 0 0.959035 0.0343395 0.00225068 0.00437474 0 0.101582 0.176839 0.24053 0.481049 0 0.959138 0.0342517 0.00224576 0.00436469 0 0.102065 0.1769 0.240349 0.480686 0 0.959239 0.0341651 0.00224094 0.00435482 0 0.102546 0.17696 0.240169 0.480326 0 0.959339 0.0340796 0.0022362 0.00434513 0 0.103024 0.177018 0.23999 0.479969 0 0.959438 0.0339952 0.00223156 0.00433561 0 0.103499 0.177074 0.239813 0.479615 0 0.959535 0.033912 0.00222699 0.00432626 0 0.103972 0.177128 0.239637 0.479263 0 0.959631 0.0338298 0.00222251 0.00431707 0 0.104442 0.177181 0.239462 0.478915 0 0.959725 0.0337487 0.00221811 0.00430805 0 0.10491 0.177232 0.239289 0.478569 0 0.959818 0.0336686 0.00221379 0.00429918 0 0.105375 0.177282 0.239117 0.478225 0 0.959911 0.0335895 0.00220955 0.00429047 0 0.105838 0.17733 0.238947 0.477885 0 0.229518  	300       	99.67     	98.8306   	1234.32   	0.00541874	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	21.1168	19.7339	1.38289	6.01265e-006	0.934512	0.0654875	2.84732e-007		0.953459	0.0391393	0.00250666	0.00489456	0	0.0821752	0.175591	0.247415	0.494818	0	
Seg 1	309.129	99.67	20.4609	19.0747	1.3862	6.0129e-006	0.923514	0.0764858	3.31771e-007		0.954259	0.0384648	0.0024651	0.00481059	0	0.0846575	0.176082	0.246424	0.492837	0	
Seg 2	318.093	99.67	19.8544	18.4651	1.3893	6.01277e-006	0.920155	0.079845	3.45562e-007		0.955004	0.0378346	0.00242715	0.00473383	0	0.0870892	0.176511	0.24547	0.49093	0	
Seg 3	326.849	99.67	19.2949	17.9027	1.39226	6.01264e-006	0.917519	0.0824811	3.56205e-007		0.955696	0.0372476	0.00239259	0.00466384	0	0.0894592	0.176885	0.244555	0.489101	0	
Seg 4	335.41	99.67	18.7771	17.382	1.39509	6.01252e-006	0.914988	0.0850119	3.66382e-007		0.95634	0.0366994	0.00236103	0.00459982	0	0.091771	0.177209	0.243676	0.487344	0	
Seg 5	343.788	99.67	18.2959	16.898	1.39781	6.0124e-006	0.912507	0.0874927	3.76333e-007		0.956941	0.036186	0.0023321	0.00454105	0	0.0940287	0.177491	0.242829	0.485651	0	
Seg 6	351.998	99.67	17.8472	16.4468	1.40042	6.01228e-006	0.910069	0.0899307	3.86091e-007		0.957504	0.0357038	0.00230551	0.00448694	0	0.0962361	0.177734	0.242012	0.484018	0	
Seg 7	360.051	99.67	17.4276	16.0247	1.40294	6.01217e-006	0.90767	0.0923293	3.95669e-007		0.958032	0.0352499	0.00228101	0.00443699	0	0.0983964	0.177943	0.241222	0.482438	0	
Seg 8	362.665	99.67	7.26856	6.49801	0.770552	4.23375e-006	0.865783	0.134217	7.37444e-007		0.957934	0.0353811	0.00226997	0.00441472	0	0.0991061	0.179374	0.240506	0.481014	0	
Seg 9	365.375	99.67	7.21221	6.44123	0.770975	4.23381e-006	0.858158	0.141842	7.78923e-007		0.958113	0.0352253	0.00226232	0.00439909	0	0.0998315	0.179396	0.240257	0.480515	0	
Seg 10	369.201	99.67	7.13411	6.36254	0.771568	4.23386e-006	0.836556	0.163443	8.96866e-007		0.958362	0.0350089	0.00225178	0.00437754	0	0.100855	0.179423	0.239907	0.479815	0	
Seg 11	373.077	99.67	7.05667	6.2845	0.772169	4.23397e-006	0.83109	0.168909	9.26165e-007		0.958608	0.034794	0.00224141	0.00435632	0	0.10189	0.179446	0.239554	0.47911	0	
Seg 12	376.946	99.67	6.981	6.20823	0.772765	4.23409e-006	0.828543	0.171456	9.39431e-007		0.958849	0.0345836	0.00223135	0.00433573	0	0.102923	0.179464	0.239203	0.478409	0	
Seg 13	380.8	99.67	6.90722	6.13386	0.773355	4.23421e-006	0.82648	0.173519	9.50037e-007		0.959085	0.034378	0.00222163	0.0043158	0	0.103951	0.179477	0.238856	0.477716	0	
Seg 14	384.636	99.67	6.83527	6.06132	0.77394	4.23434e-006	0.824502	0.175497	9.60171e-007		0.959314	0.0341771	0.00221223	0.0042965	0	0.104972	0.179486	0.238513	0.477028	0	
Seg 15	388.457	99.67	6.76507	5.99055	0.774519	4.23446e-006	0.822545	0.177454	9.70182e-007		0.959538	0.0339809	0.00220313	0.00427781	0	0.105989	0.179491	0.238172	0.476348	0	
Seg 16	392.262	99.67	6.69657	5.92147	0.775092	4.23459e-006	0.820598	0.179401	9.80127e-007		0.959757	0.0337891	0.00219434	0.00425971	0	0.107	0.179492	0.237835	0.475673	0	
Seg 17	396.052	99.67	6.62969	5.85402	0.77566	4.23472e-006	0.818661	0.181338	9.90015e-007		0.959971	0.0336015	0.00218582	0.00424217	0	0.108007	0.179489	0.2375	0.475004	0	
Seg 18	399.828	99.67	6.56436	5.78813	0.776223	4.23485e-006	0.816732	0.183267	9.99849e-007		0.960179	0.033418	0.00217758	0.00422517	0	0.109008	0.179482	0.237168	0.474342	0	
Seg 19	403.589	99.67	6.50053	5.72375	0.776781	4.23498e-006	0.814812	0.185187	1.00963e-006		0.960383	0.0332385	0.0021696	0.0042087	0	0.110004	0.179472	0.23684	0.473684	0	
Seg 20	404.869	99.67	6.47908	5.7021	0.776976	4.23514e-006	0.880045	0.119955	6.53848e-007		0.960452	0.0331782	0.00216694	0.0042032	0	0.110343	0.179467	0.236728	0.473461	0	
Seg 21	406.145	99.67	6.45784	5.68068	0.777164	4.2352e-006	0.879628	0.120371	6.5597e-007		0.96052	0.0331184	0.00216431	0.00419776	0	0.110681	0.179463	0.236617	0.473239	0	
Seg 22	407.416	99.67	6.43681	5.65946	0.777351	4.23525e-006	0.879206	0.120794	6.58123e-007		0.960587	0.0330592	0.00216171	0.0041924	0	0.111017	0.179458	0.236507	0.473019	0	
Seg 23	408.684	99.67	6.41598	5.63844	0.777537	4.23531e-006	0.878784	0.121215	6.60269e-007		0.960653	0.0330005	0.00215915	0.0041871	0	0.111353	0.179452	0.236397	0.472799	0	
Seg 24	361.924	99.67	10.0479	9.4147	0.633191	1.77841e-006	0.936966	0.0630333	1.77038e-007		0.958441	0.0348463	0.00227924	0.0044331	0	0.0988882	0.176491	0.241545	0.483076	0	
Seg 25	363.787	99.67	9.99356	9.36008	0.633475	1.77841e-006	0.936599	0.0634007	1.7799e-007		0.958553	0.0347515	0.00227378	0.00442195	0	0.0993871	0.176563	0.241354	0.482696	0	
Seg 26	365.64	99.67	9.94008	9.30633	0.633756	1.77841e-006	0.93623	0.0637701	1.78948e-007		0.958663	0.034658	0.00226843	0.00441102	0	0.0998831	0.176633	0.241166	0.482318	0	
Seg 27	367.483	99.67	9.88744	9.2534	0.634034	1.7784e-006	0.935862	0.0641378	1.799e-007		0.958771	0.0345658	0.00226317	0.00440029	0	0.100376	0.1767	0.240979	0.481945	0	
Seg 28	369.317	99.67	9.8356	9.20129	0.63431	1.7784e-006	0.935496	0.0645039	1.80848e-007		0.958877	0.0344749	0.00225802	0.00438976	0	0.100867	0.176766	0.240793	0.481574	0	
