Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
2058.3    	6803.6    	70        	0         	-5434.4   	
2078.3    	6806.56   	70        	0         	-5434.4   	
2098.3    	6809.51   	70        	0         	-5434.4   	
2118.3    	6812.47   	70        	0         	-5434.4   	
2138.3    	6815.44   	70        	0         	-5434.4   	
2158.3    	6818.41   	70        	0         	-5434.4   	
2178.3    	6821.37   	70        	0         	-5434.4   	
2198.3    	6824.3    	70        	0         	-5434.4   	
2218.3    	6827.21   	70        	0         	-5434.4   	
2238.3    	6830.1    	70        	0         	-5434.4   	
2258.3    	6832.99   	70        	0         	-5434.4   	
2278.3    	6835.87   	70        	0         	-5434.4   	
2298.3    	6838.78   	70        	0         	-5434.4   	
2318.3    	6841.71   	70        	0         	-5434.4   	
2338.3    	6844.65   	70        	0         	-5434.4   	
2358.3    	6847.57   	70        	0         	-5434.4   	
2378.3    	6850.51   	70        	0         	-5434.4   	
2398.3    	6853.45   	70        	0         	-5434.4   	
2418.3    	6856.4    	70        	0         	-5434.4   	
2438.3    	6859.37   	70        	0         	-5434.4   	
2458.3    	6862.34   	70        	0         	-5434.4   	
2478.3    	6865.34   	70        	0         	-5434.4   	
2498.3    	6868.36   	70        	0         	-5434.4   	
2518.3    	6871.38   	70        	0         	-5434.4   	
2538.3    	6874.41   	70        	0         	-5434.4   	
2558.3    	6877.45   	70        	0         	-5434.4   	
2578.3    	6880.5    	70        	0         	-5434.4   	
2598.3    	6883.55   	70        	0         	-5434.4   	
2618.3    	6886.6    	70        	0         	-5434.4   	
2638.3    	6889.64   	70        	0         	-5434.4   	
2658.3    	6892.68   	70        	0         	-5434.4   	
2678.3    	6895.72   	70        	0         	-5434.4   	
2698.3    	6898.76   	70        	0         	-5434.4   	
2718.3    	6901.8    	70        	0         	-5434.4   	
2738.3    	6904.84   	70        	0         	-5434.4   	
2758.3    	6907.89   	70        	0         	-5434.4   	
2778.3    	6910.94   	70        	0         	-5434.4   	
2798.3    	6914      	70        	0         	-5434.4   	
2818.3    	6917.06   	70        	0         	-5434.4   	
2838.3    	6920.12   	70        	0         	-5434.4   	
2858.3    	6923.19   	70        	0         	-5434.4   	
2878.3    	6926.25   	70        	0         	-5434.4   	
2898.3    	6929.3    	70        	0         	-5434.4   	
2918.3    	6932.34   	70        	0         	-5434.4   	
2938.3    	6935.4    	70        	0         	-5434.4   	
2958.3    	6938.46   	70        	0         	-5434.4   	
2978.3    	6941.54   	70        	0         	-5434.4   	
2998.3    	6944.63   	70        	0         	-5434.4   	
3018.3    	6947.73   	70        	0         	-5434.4   	
3038.3    	6950.83   	70        	0         	-5434.4   	
3058.3    	6953.94   	70        	0         	-5434.4   	
3078.3    	6957.06   	70        	0         	-5434.4   	
3098.3    	6960.21   	70        	0         	-5434.4   	
3118.3    	6963.38   	70        	0         	-5434.4   	
3138.3    	6966.56   	70        	0         	-5434.4   	
3158.3    	6969.75   	70        	0         	-5434.4   	
3178.3    	6972.94   	70        	0         	-5434.4   	
3198.3    	6976.12   	70        	0         	-5434.4   	
3218.3    	6979.3    	70        	0         	-5434.4   	
3238.3    	6982.47   	70        	0         	-5434.4   	
3258.3    	6985.63   	70        	0         	-5434.4   	
3278.3    	6988.8    	70        	0         	-5434.4   	
3298.3    	6991.98   	70        	0         	-5434.4   	
3318.3    	6995.17   	70        	0         	-5434.4   	
3338.3    	6998.37   	70        	0         	-5434.4   	
3358.3    	7001.56   	70        	0         	-5434.4   	
3378.3    	7004.76   	70        	0         	-5434.4   	
3398.3    	7007.97   	70        	0         	-5434.4   	
3418.3    	7011.18   	70        	0         	-5434.4   	
3438.3    	7014.4    	70        	0         	-5434.4   	
3458.3    	7017.62   	70        	0         	-5434.4   	
3478.3    	7020.86   	70        	0         	-5434.4   	
3498.3    	7024.1    	70        	0         	-5434.4   	
3518.3    	7027.34   	70        	0         	-5434.4   	
3538.3    	7030.57   	70        	0         	-5434.4   	
3558.3    	7033.8    	70        	0         	-5434.4   	
3578.3    	7037.03   	70        	0         	-5434.4   	
3598.3    	7040.27   	70        	0         	-5434.4   	
3618.3    	7043.51   	70        	0         	-5434.4   	
3638.3    	7046.77   	70        	0         	-5434.4   	
3658.3    	7050.04   	70        	0         	-5434.4   	
3678.3    	7053.32   	70        	0         	-5434.4   	
3698.3    	7056.6    	70        	0         	-5434.4   	
3718.3    	7059.91   	70        	0         	-5434.4   	
3738.3    	7063.22   	70        	0         	-5434.4   	
3758.3    	7066.56   	70        	0         	-5434.4   	
3778.3    	7069.9    	70        	0         	-5434.4   	
3798.3    	7073.26   	70        	0         	-5434.4   	
3818.3    	7076.62   	70        	0         	-5434.4   	
3838.3    	7079.99   	70        	0         	-5434.4   	
3858.3    	7083.37   	70        	0         	-5434.4   	
3878.3    	7086.75   	70        	0         	-5434.4   	
3898.3    	7090.12   	70        	0         	-5434.4   	
3918.3    	7093.48   	70        	0         	-5434.4   	
3938.3    	7096.83   	70        	0         	-5434.4   	
3958.3    	7100.18   	70        	0         	-5434.4   	
3978.3    	7103.55   	70        	0         	-5434.4   	
3998.3    	7106.92   	70        	0         	-5434.4   	
4018.3    	7110.31   	70        	0         	-5434.4   	
4038.3    	7113.69   	70        	0         	-5434.4   	
4058.3    	7117.08   	70        	0         	-5434.4   	
4078.3    	7120.47   	70        	0         	-5434.4   	
4098.3    	7123.87   	70        	0         	-5434.4   	
4118.3    	7127.28   	70        	0         	-5434.4   	
4138.3    	7130.7    	70        	0         	-5434.4   	
4158.3    	7134.13   	70        	0         	-5434.4   	
4178.3    	7137.58   	70        	0         	-5434.4   	
4198.3    	7141.03   	70        	0         	-5434.4   	
4218.3    	7144.49   	70        	0         	-5434.4   	
4238.3    	7147.95   	70        	0         	-5434.4   	
4258.3    	7151.41   	70        	0         	-5434.4   	
4278.3    	7154.86   	70        	0         	-5434.4   	
4298.3    	7158.32   	70        	0         	-5434.4   	
4318.3    	7161.78   	70        	0         	-5434.4   	
4338.3    	7165.25   	70        	0         	-5434.4   	
4358.3    	7168.71   	70        	0         	-5434.4   	
4378.3    	7172.19   	70        	0         	-5434.4   	
4398.3    	7175.68   	70        	0         	-5434.4   	
4418.3    	7179.18   	70        	0         	-5434.4   	
4438.3    	7182.69   	70        	0         	-5434.4   	
4458.3    	7186.21   	70        	0         	-5434.4   	
4478.3    	7189.74   	70        	0         	-5434.4   	
4498.3    	7193.28   	70        	0         	-5434.4   	
4518.3    	7196.84   	70        	0         	-5434.4   	
4538.3    	7200.4    	70        	0         	-5434.4   	
4558.3    	7203.96   	70        	0         	-5434.4   	
4578.3    	7207.54   	70        	0         	-5434.4   	
4598.3    	7211.11   	70        	0         	-5434.4   	
4618.3    	7214.69   	70        	0         	-5434.4   	
4638.3    	7218.27   	70        	0         	-5434.4   	
4658.3    	7221.84   	70        	0         	-5434.4   	
4678.3    	7225.43   	70        	0         	-5434.4   	
4698.3    	7229.01   	70        	0         	-5434.4   	
4718.3    	7232.61   	70        	0         	-5434.4   	
4738.3    	7236.21   	70        	0         	-5434.4   	
4758.3    	7239.81   	70        	0         	-5434.4   	
4778.3    	7243.42   	70        	0         	-5434.4   	
4798.3    	7247.03   	70        	0         	-5434.4   	
4818.3    	7250.64   	70        	0         	-5434.4   	
4838.3    	7254.25   	70        	0         	-5434.4   	
4858.3    	7257.88   	70        	0         	-5434.4   	
4878.3    	7261.52   	70        	0         	-5434.4   	
4898.3    	7265.17   	70        	0         	-5434.4   	
4918.3    	7268.81   	70        	0         	-5434.4   	
4938.3    	7272.47   	70        	0         	-5434.4   	
4958.3    	7276.14   	70        	0         	-5434.4   	
4978.3    	7279.82   	70        	0         	-5434.4   	
4998.3    	7283.52   	70        	0         	-5434.4   	
5018.3    	7287.23   	70        	0         	-5434.4   	
5038.3    	7290.96   	70        	0         	-5434.4   	
5058.3    	7294.69   	70        	0         	-5434.4   	
5078.3    	7298.43   	70        	0         	-5434.4   	
5098.3    	7302.16   	70        	0         	-5434.4   	
5118.3    	7305.9    	70        	0         	-5434.4   	
5138.3    	7309.65   	70        	0         	-5434.4   	
5158.3    	7313.4    	70        	0         	-5434.4   	
5178.3    	7317.16   	70        	0         	-5434.4   	
5198.3    	7320.93   	70        	0         	-5434.4   	
5218.3    	7324.71   	70        	0         	-5434.4   	
5238.3    	7328.49   	70        	0         	-5434.4   	
5258.3    	7332.27   	70        	0         	-5434.4   	
5278.3    	7336.06   	70        	0         	-5434.4   	
5298.3    	7339.85   	70        	0         	-5434.4   	
5318.3    	7343.65   	70        	0         	-5434.4   	
5338.3    	7347.45   	70        	0         	-5434.4   	
5358.3    	7351.27   	70        	0         	-5434.4   	
5378.3    	7355.09   	70        	0         	-5434.4   	
5398.3    	7358.92   	70        	0         	-5434.4   	
5418.3    	7362.75   	70        	0         	-5434.4   	
5438.3    	7366.59   	70        	0         	-5434.4   	
5458.3    	7370.43   	70        	0         	-5434.4   	
5478.3    	7374.28   	70        	0         	-5434.4   	
5498.3    	7378.14   	70        	0         	-5434.4   	
5518.3    	7382      	70        	0         	-5434.4   	
5538.3    	7385.86   	70        	0         	-5434.4   	
5558.3    	7389.73   	70        	0         	-5434.4   	
5578.3    	7393.61   	70        	0         	-5434.4   	
5598.3    	7397.49   	70        	0         	-5434.4   	
5618.3    	7401.38   	70        	0         	-5434.4   	
5638.3    	7405.27   	70        	0         	-5434.4   	
5658.3    	7409.17   	70        	0         	-5434.4   	
5678.3    	7413.08   	70        	0         	-5434.4   	
5698.3    	7417      	70        	0         	-5434.4   	
5718.3    	7420.94   	70        	0         	-5434.4   	
5738.3    	7424.88   	70        	0         	-5434.4   	
5758.3    	7428.83   	70        	0         	-5434.4   	
5778.3    	7432.8    	70        	0         	-5434.4   	
5798.3    	7436.77   	70        	0         	-5434.4   	
5818.3    	7440.76   	70        	0         	-5434.4   	
5838.3    	7444.76   	70        	0         	-5434.4   	
5858.3    	7448.76   	70        	0         	-5434.4   	
5878.3    	7452.77   	70        	0         	-5434.4   	
5898.3    	7456.79   	70        	0         	-5434.4   	
5918.3    	7460.81   	70        	0         	-5434.4   	
5938.3    	7464.83   	70        	0         	-5434.4   	
5958.3    	7468.85   	70        	0         	-5434.4   	
5978.3    	7472.88   	70        	0         	-5434.4   	
5998.3    	7476.91   	70        	0         	-5434.4   	
6018.3    	7480.96   	70        	0         	-5434.4   	
6038.3    	7485.01   	70        	0         	-5434.4   	
6058.3    	7489.06   	70        	0         	-5434.4   	
6078.3    	7493.13   	70        	0         	-5434.4   	
6098.3    	7497.21   	70        	0         	-5434.4   	
6118.3    	7501.29   	70        	0         	-5434.4   	
6138.3    	7505.38   	70        	0         	-5434.4   	
6158.3    	7509.47   	70        	0         	-5434.4   	
6178.3    	7513.56   	70        	0         	-5434.4   	
6198.3    	7517.66   	70        	0         	-5434.4   	
6218.3    	7521.77   	70        	0         	-5434.4   	
6238.3    	7525.89   	70        	0         	-5434.4   	
6258.3    	7530.01   	70        	0         	-5434.4   	
6278.3    	7534.15   	70        	0         	-5434.4   	
6298.3    	7538.28   	70        	0         	-5434.4   	
6318.3    	7542.42   	70        	0         	-5434.4   	
6338.3    	7546.57   	70        	0         	-5434.4   	
6358.3    	7550.73   	70        	0         	-5434.4   	
6378.3    	7554.9    	70        	0         	-5434.4   	
6398.3    	7559.08   	70        	0         	-5434.4   	
6418.3    	7563.26   	70        	0         	-5434.4   	
6438.3    	7567.45   	70        	0         	-5434.4   	
6458.3    	7571.65   	70        	0         	-5434.4   	
6478.3    	7575.85   	70        	0         	-5434.4   	
6498.3    	7580.07   	70        	0         	-5434.4   	
6518.3    	7584.29   	70        	0         	-5434.4   	
6538.3    	7588.53   	70        	0         	-5434.4   	
6558.3    	7592.78   	70        	0         	-5434.4   	
6578.3    	7597.04   	70        	0         	-5434.4   	
6598.3    	7601.31   	70        	0         	-5434.4   	
6618.3    	7605.58   	70        	0         	-5434.4   	
6638.3    	7609.86   	70        	0         	-5434.4   	
6658.3    	7614.15   	70        	0         	-5434.4   	
6678.3    	7618.45   	70        	0         	-5434.4   	
6698.3    	7622.76   	70        	0         	-5434.4   	
6718.3    	7627.08   	70        	0         	-5434.4   	
6738.3    	7631.4    	70        	0         	-5434.4   	
6758.3    	7635.72   	70        	0         	-5434.4   	
6778.3    	7640.06   	70        	0         	-5434.4   	
6798.3    	7644.4    	70        	0         	-5434.4   	
6818.3    	7648.75   	70        	0         	-5434.4   	
6838.3    	7653.11   	70        	0         	-5434.4   	
6858.3    	7657.48   	70        	0         	-5434.4   	
6878.3    	7661.85   	70        	0         	-5434.4   	
6898.3    	7666.24   	70        	0         	-5434.4   	
6918.3    	7670.63   	70        	0         	-5434.4   	
6938.3    	7675.03   	70        	0         	-5434.4   	
6958.3    	7679.44   	70        	0         	-5434.4   	
6978.3    	7683.86   	70        	0         	-5434.4   	
6998.3    	7688.29   	70        	0         	-5434.4   	
7018.3    	7692.73   	70        	0         	-5434.4   	
7038.3    	7697.17   	70        	0         	-5434.4   	
7058.3    	7701.63   	70        	0         	-5434.4   	
7078.3    	7706.1    	70        	0         	-5434.4   	
7098.3    	7710.57   	70        	0         	-5434.4   	
7118.3    	7715.06   	70        	0         	-5434.4   	
7138.3    	7719.56   	70        	0         	-5434.4   	
7158.3    	7724.07   	70        	0         	-5434.4   	
7178.3    	7728.59   	70        	0         	-5434.4   	
7198.3    	7733.12   	70        	0         	-5434.4   	
7218.3    	7737.65   	70        	0         	-5434.4   	
7238.3    	7742.2    	70        	0         	-5434.4   	
7258.3    	7746.76   	70        	0         	-5434.4   	
7278.3    	7751.32   	70        	0         	-5434.4   	
7298.3    	7755.9    	70        	0         	-5434.4   	
7318.3    	7760.49   	70        	0         	-5434.4   	
7338.3    	7765.08   	70        	0         	-5434.4   	
7358.3    	7769.69   	70        	0         	-5434.4   	
7378.3    	7774.31   	70        	0         	-5434.4   	
7398.3    	7778.93   	70        	0         	-5434.4   	
7418.3    	7783.56   	70        	0         	-5434.4   	
7438.3    	7788.19   	70        	0         	-5434.4   	
7458.3    	7792.84   	70        	0         	-5434.4   	
7478.3    	7797.5    	70        	0         	-5434.4   	
