Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
66.1273   	2500      	70        	2.84639   	4.31932e-011	
67.1273   	2500      	70        	2.85405   	6.11386e-011	
68.1273   	2500      	70        	2.86141   	8.60063e-011	
69.1273   	2500      	70        	2.86846   	1.20251e-010	
70.1273   	2500      	70        	2.87519   	1.67114e-010	
71.1273   	2500      	70        	2.88157   	2.30856e-010	
72.1273   	2500      	70        	2.88766   	3.17037e-010	
73.1273   	2500      	70        	2.89344   	4.32874e-010	
74.1273   	2500      	70        	2.8989    	5.8767e-010	
75.1273   	2500      	70        	2.90404   	7.93352e-010	
76.1273   	2500      	70        	2.90885   	1.06512e-009	
77.1273   	2500      	70        	2.91355   	1.42239e-009	
78.1273   	2500      	70        	2.9182    	1.88968e-009	
79.1273   	2500      	70        	2.92282   	2.49813e-009	
80.1273   	2500      	70        	2.92742   	3.28605e-009	
81.1273   	2500      	70        	2.93198   	4.30157e-009	
82.1273   	2500      	70        	2.93644   	5.60451e-009	
83.1273   	2500      	70        	2.94074   	7.26844e-009	
84.1273   	2500      	70        	2.94486   	9.38374e-009	
85.1273   	2500      	70        	2.94883   	1.2061e-008	
86.1273   	2500      	70        	2.95263   	1.54353e-008	
87.1273   	2500      	70        	2.9563    	1.96705e-008	
88.1273   	2500      	70        	2.95986   	2.4965e-008	
89.1273   	2500      	70        	2.96324   	3.15566e-008	
90.1273   	2500      	70        	2.96641   	3.97302e-008	
91.1273   	2500      	70        	2.96946   	4.9829e-008	
92.1273   	2500      	70        	2.97242   	6.22611e-008	
93.1273   	2500      	70        	2.97529   	7.75097e-008	
94.1273   	2500      	70        	2.97808   	9.6149e-008	
95.1273   	2500      	70        	2.98073   	1.18855e-007	
96.1273   	2500      	70        	2.98318   	1.46414e-007	
97.1273   	2500      	70        	2.98573   	1.79779e-007	
98.1273   	2500      	70        	2.98823   	2.20031e-007	
99.1273   	2500      	70        	2.99059   	2.68437e-007	
100.127   	2500      	70        	2.99277   	3.26462e-007	
101.127   	2500      	70        	2.99491   	3.95839e-007	
102.127   	2500      	70        	2.99694   	4.78524e-007	
103.127   	2500      	70        	2.99882   	5.76794e-007	
104.127   	2500      	70        	3.00055   	6.93265e-007	
105.127   	2500      	70        	3.00225   	8.30963e-007	
106.127   	2500      	70        	3.00396   	9.93357e-007	
107.127   	2500      	70        	3.00583   	1.18447e-006	
108.127   	2500      	70        	3.00784   	1.40887e-006	
109.127   	2500      	70        	3.00982   	1.67164e-006	
110.127   	2500      	70        	3.0117    	1.9786e-006	
111.127   	2500      	70        	3.01385   	2.33677e-006	
112.127   	2500      	70        	3.01606   	2.75358e-006	
113.127   	2500      	70        	3.01823   	3.23755e-006	
114.127   	2500      	70        	3.02032   	3.79819e-006	
