Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 3	2836.79	163.287	23.9133	10.2398	7.18011	6.49335	0.415978	0.306678	0.277345
Seg 4	2943.97	163.028	23.3501	9.6124	7.24641	6.49132	0.399534	0.316735	0.283731
Seg 5	3049.02	162.771	22.8393	9.03985	7.31007	6.48933	0.383797	0.326426	0.289776
Seg 6	3152.13	162.519	22.3703	8.51443	7.3685	6.48738	0.368751	0.335696	0.295553
Seg 7	3253.46	162.267	21.9428	8.03049	7.42684	6.48545	0.354277	0.344708	0.301015
Seg 8	3353.17	162.014	21.5515	7.58283	7.48516	6.48356	0.340332	0.353484	0.306184
Seg 9	3451.4	161.761	21.1923	7.16713	7.5435	6.4817	0.326881	0.36204	0.31108
Seg 10	3557.44	161.486	20.8314	6.74414	7.60752	6.47969	0.312675	0.371177	0.316149
Seg 11	3641.41	163.841	17.7354	5.51891	6.60591	5.61061	0.293599	0.381976	0.324425
Seg 12	3724.48	163.612	17.5204	5.2607	6.65043	5.60925	0.283002	0.388945	0.328053
Seg 13	3806.71	163.382	17.3192	5.0162	6.69509	5.60789	0.272737	0.395765	0.331498
Seg 14	3888.15	163.151	17.1307	4.78425	6.73992	5.60655	0.262757	0.40246	0.334783
Seg 15	3973.36	162.908	16.9443	4.55173	6.78747	5.60515	0.252514	0.4094	0.338086
Seg 16	4040.25	163.897	15.1467	3.86137	6.25149	5.03387	0.237836	0.422198	0.339966
Seg 17	4106.28	163.857	14.9061	3.62036	6.25294	5.03282	0.226267	0.428692	0.345042
Seg 18	4171.48	163.818	14.676	3.38987	6.25438	5.03178	0.214876	0.435087	0.350036
Seg 19	4235.87	163.778	14.4558	3.1692	6.2558	5.03075	0.203957	0.441223	0.35482
Seg 20	4303.16	163.738	14.2327	2.94571	6.25729	5.02968	0.192792	0.447501	0.359707
Seg 21	4339.67	165.221	7.65738	1.46596	3.56252	2.6289	0.168164	0.478635	0.353201
Seg 22	4375.98	165.187	7.59282	1.40128	3.56298	2.62857	0.162368	0.482023	0.355609
Seg 23	4412.08	165.153	7.52968	1.33802	3.56344	2.62823	0.156575	0.485409	0.358016
Seg 24	4447.99	165.119	7.46791	1.27612	3.56389	2.6279	0.150804	0.488783	0.360413
Seg 25	4485.62	165.086	7.40425	1.21233	3.56436	2.62755	0.144745	0.492326	0.362929
Seg 26	4512.09	165.556	5.97545	0.881754	3.0166	2.0771	0.128075	0.516372	0.355552
Seg 27	4538.48	165.524	5.93927	0.845499	3.01688	2.07689	0.123781	0.518957	0.357262
Seg 28	4564.79	165.492	5.90361	0.809768	3.01717	2.07667	0.119465	0.521556	0.358979
Seg 29	4591.03	165.46	5.86846	0.774549	3.01745	2.07646	0.11515	0.524154	0.360696
Seg 30	4619.25	165.429	5.8311	0.737119	3.01775	2.07623	0.110496	0.526956	0.362548
Seg 31	4625.96	165.803	3.99357	0.498502	2.04217	1.45291	0.124813	0.511371	0.363817
Seg 32	4633.42	165.806	3.98694	0.491896	2.04222	1.45283	0.123363	0.512235	0.364402
Seg 33	4637.27	165.763	3.02182	0.383547	1.52947	1.1088	0.126907	0.506153	0.36694
Seg 34	4641.11	165.765	3.01925	0.38101	1.52949	1.10875	0.126175	0.50659	0.367234
Seg 35	4644.95	165.768	3.01668	0.37848	1.52951	1.10869	0.125444	0.507027	0.367529
Seg 36	4649.42	165.77	3.0137	0.375535	1.52953	1.10864	0.124591	0.507536	0.367873
Seg 37	4651.04	165.129	1.96659	0.264955	0.998103	0.70353	0.134698	0.507548	0.357754
Seg 38	4652.65	165.132	1.96587	0.264279	0.998097	0.703493	0.134403	0.507731	0.357866
Seg 39	4654.26	165.135	1.96515	0.263603	0.998092	0.703456	0.134108	0.507914	0.357978
Seg 40	4656.63	165.138	1.96411	0.262601	0.998089	0.703417	0.133669	0.508182	0.358149
Seg 41	4315.33	163.293	5.03724	1.04082	2.1506	1.84582	0.170783	0.446228	0.382989
Seg 42	4328.81	163.266	5.02212	1.02568	2.1507	1.84574	0.168796	0.447317	0.383887
Seg 43	4338.04	164.664	3.57895	0.684752	1.60291	1.29129	0.149992	0.470763	0.379244
Seg 44	4347.27	164.638	3.57145	0.67725	1.60296	1.29124	0.148765	0.471458	0.379777
Seg 45	4356.51	164.612	3.56399	0.669779	1.60301	1.2912	0.147519	0.472163	0.380318
Seg 46	4366.66	164.586	3.55581	0.661599	1.60307	1.29114	0.146148	0.472939	0.380914
Seg 47	4373.97	165.034	2.15886	0.370671	1.04349	0.7447	0.121926	0.512395	0.365679
Seg 48	4381.29	165.009	2.15514	0.366961	1.04351	0.74467	0.121073	0.512907	0.36602
Seg 49	4388.6	164.984	2.15144	0.363262	1.04354	0.74464	0.120143	0.513464	0.366393
Seg 50	4396.78	164.96	2.14732	0.35914	1.04357	0.744608	0.119102	0.514088	0.36681


0.411659  	2500      	-         	28169.9   	22242.1   	27316.2   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	2500	163.616	46.0001	22.1681	12.3693	11.4628	0.481913	0.268897	0.24919
Seg 1	2614.31	163.703	25.1608	11.663	7.03919	6.45857	0.451234	0.286186	0.26258
Seg 2	2725.71	163.445	24.4631	10.9012	7.1055	6.45648	0.433281	0.29692	0.269799
Seg 3	2834.52	163.188	23.8406	10.2147	7.17148	6.45443	0.416188	0.307267	0.276545
Seg 4	2941	162.93	23.2816	9.59189	7.23725	6.45243	0.399824	0.317292	0.282884
Seg 5	3045.38	162.675	22.7744	9.02329	7.30066	6.45046	0.384155	0.32696	0.288884
Seg 6	3147.84	162.424	22.3084	8.50125	7.35862	6.44853	0.369173	0.336204	0.294623
Seg 7	3248.54	162.173	21.8834	8.02023	7.4165	6.44663	0.354758	0.345192	0.300051
Seg 8	3347.63	161.922	21.4942	7.57512	7.47434	6.44476	0.340867	0.353944	0.305189
Seg 9	3445.26	161.67	21.1368	7.16166	7.53222	6.44292	0.327464	0.362478	0.310057
Seg 10	3550.65	161.397	20.7775	6.7408	7.59572	6.44094	0.313306	0.371594	0.3151
Seg 11	3634.1	163.758	17.6876	5.51672	6.59592	5.57493	0.294237	0.382484	0.323279
Seg 12	3716.65	163.53	17.4734	5.25975	6.64007	5.57358	0.283674	0.389438	0.326889
Seg 13	3798.37	163.301	17.273	5.01639	6.68435	5.57224	0.273439	0.396243	0.330318
Seg 14	3879.3	163.072	17.0852	4.78546	6.72879	5.57092	0.263489	0.402923	0.333589
Seg 15	3964	162.83	16.8994	4.5539	6.77594	5.56954	0.253271	0.40985	0.336879
Seg 16	4030.51	163.796	15.1206	3.87634	6.24477	4.99953	0.239153	0.422553	0.338294
Seg 17	4096.16	163.757	14.8807	3.63604	6.24622	4.99849	0.227618	0.429043	0.343338
Seg 18	4161	163.718	14.6513	3.40619	6.24765	4.99746	0.216261	0.435436	0.348303
Seg 19	4225.04	163.679	14.4316	3.1861	6.24906	4.99645	0.205307	0.441606	0.353087
Seg 20	4291.96	163.639	14.2091	2.96314	6.25053	4.99539	0.194177	0.44788	0.357943
Seg 21	4328.24	165.11	7.6396	1.47793	3.55688	2.60479	0.16977	0.479258	0.350971
Seg 22	4364.31	165.076	7.57528	1.41348	3.55734	2.60446	0.164004	0.482639	0.353357
Seg 23	4400.17	165.042	7.51237	1.35045	3.55779	2.60413	0.158239	0.486019	0.355742
Seg 24	4435.84	165.009	7.45081	1.28877	3.55824	2.6038	0.152496	0.489387	0.358117
Seg 25	4473.23	164.975	7.38736	1.22518	3.55871	2.60346	0.146465	0.492924	0.360611
Seg 26	4499.51	165.434	5.95799	0.89314	3.01056	2.05429	0.129928	0.517173	0.352899
Seg 27	4525.71	165.402	5.92196	0.857041	3.01084	2.05408	0.12566	0.519751	0.354589
Seg 28	4551.83	165.37	5.88646	0.821462	3.01112	2.05387	0.12137	0.522343	0.356287
Seg 29	4577.88	165.339	5.85145	0.78639	3.0114	2.05366	0.11708	0.524935	0.357985
Seg 30	4605.89	165.307	5.81426	0.749119	3.0117	2.05344	0.112454	0.52773	0.359816
Seg 31	4612.53	165.69	3.98183	0.507262	2.03863	1.43594	0.12738	0.51199	0.360629
Seg 32	4619.91	165.693	3.97524	0.500699	2.03868	1.43587	0.12594	0.512852	0.361208
Seg 33	4623.73	165.652	3.01451	0.390232	1.52707	1.09721	0.129432	0.506584	0.363983
Seg 34	4627.54	165.654	3.01195	0.387707	1.52709	1.09716	0.128704	0.507021	0.364275
Seg 35	4631.35	165.656	3.0094	0.385189	1.52711	1.0971	0.127976	0.507457	0.364567
Seg 36	4635.78	165.659	3.00643	0.382259	1.52713	1.09705	0.127128	0.507964	0.364908
Seg 37	4637.38	165.011	1.96405	0.269669	0.99639	0.697994	0.13727	0.507332	0.355398
Seg 38	4638.99	165.014	1.96334	0.268993	0.996384	0.697959	0.136976	0.507514	0.355509
Seg 39	4640.59	165.017	1.96262	0.268318	0.996379	0.697923	0.136682	0.507697	0.355621
Seg 40	4642.94	165.02	1.96158	0.267317	0.996375	0.697886	0.136245	0.507964	0.355791
Seg 41	4304.1	163.209	5.03055	1.04446	2.14917	1.83691	0.171499	0.446702	0.381799
Seg 42	4317.54	163.182	5.01542	1.02932	2.14927	1.83682	0.169508	0.447795	0.382697
Seg 43	4326.74	164.57	3.57263	0.687696	1.60118	1.28375	0.15075	0.471347	0.377903
Seg 44	4335.95	164.544	3.56514	0.680198	1.60124	1.2837	0.149525	0.472041	0.378434
Seg 45	4345.15	164.518	3.55768	0.67273	1.60129	1.28366	0.14828	0.472747	0.378973
Seg 46	4355.27	164.492	3.54951	0.664553	1.60135	1.28361	0.146911	0.473523	0.379566
Seg 47	4362.56	164.913	2.15374	0.373062	1.04154	0.739133	0.122785	0.513096	0.364119
Seg 48	4369.86	164.889	2.15003	0.369354	1.04157	0.739103	0.121936	0.513607	0.364457
Seg 49	4377.15	164.864	2.14633	0.365656	1.0416	0.739074	0.121007	0.514164	0.364829
Seg 50	4385.31	164.84	2.14221	0.361539	1.04163	0.739042	0.119968	0.514787	0.365244


0.425142  	2500      	-         	28075.1   	22218.6   	27155.7   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	2500	163.514	45.8394	22.0879	12.3562	11.3953	0.481853	0.269555	0.248592
Seg 1	2613.52	163.601	25.0776	11.6257	7.0313	6.42059	0.451242	0.286835	0.261922
Seg 2	2724.18	163.345	24.3859	10.8703	7.09709	6.41853	0.433385	0.297531	0.269084
Seg 3	2832.28	163.088	23.7682	10.1892	7.16255	6.4165	0.416379	0.307843	0.275778
Seg 4	2938.08	162.833	23.2133	9.57097	7.22779	6.41453	0.400093	0.317835	0.282072
Seg 5	3041.8	162.578	22.7098	9.0063	7.29095	6.41259	0.384492	0.32748	0.288028
Seg 6	3143.61	162.329	22.2467	8.48762	7.34845	6.41068	0.369574	0.336697	0.293729
Seg 7	3243.69	162.079	21.8242	8.00952	7.40587	6.4088	0.355217	0.34566	0.299123
Seg 8	3342.18	161.829	21.4372	7.56695	7.46325	6.40696	0.341379	0.354389	0.304231
Seg 9	3439.2	161.579	21.0815	7.15573	7.52067	6.40514	0.328025	0.362902	0.309073
Seg 10	3543.97	161.307	20.7238	6.73699	7.58366	6.40318	0.313915	0.371995	0.31409
Seg 11	3626.9	163.675	17.6398	5.51406	6.58568	5.54009	0.294852	0.382976	0.322172
Seg 12	3708.94	163.448	17.4266	5.25835	6.62946	5.53875	0.284322	0.389914	0.325764
Seg 13	3790.15	163.221	17.2269	5.01612	6.67336	5.53744	0.274118	0.396704	0.329178
Seg 14	3870.58	162.993	17.0398	4.78623	6.71743	5.53613	0.264196	0.403369	0.332434
Seg 15	3954.77	162.752	16.8546	4.55564	6.76418	5.53476	0.254006	0.410282	0.335712
Seg 16	4020.91	163.694	15.0945	3.89081	6.23774	4.96595	0.240444	0.422888	0.336668
Seg 17	4086.2	163.656	14.8553	3.65123	6.23917	4.96493	0.228944	0.429374	0.341682
Seg 18	4150.67	163.617	14.6265	3.42204	6.24059	4.96391	0.217619	0.435764	0.346617
Seg 19	4214.37	163.579	14.4074	3.20253	6.24199	4.96291	0.206633	0.441967	0.351401
Seg 20	4280.93	163.54	14.1854	2.98012	6.24346	4.96187	0.195536	0.448237	0.356227
Seg 21	4316.97	164.997	7.62201	1.48978	3.55103	2.5812	0.171365	0.479843	0.348792
Seg 22	4352.81	164.964	7.55793	1.42557	3.55148	2.58088	0.165628	0.483216	0.351156
Seg 23	4388.44	164.93	7.49525	1.36276	3.55193	2.58056	0.159891	0.48659	0.353519
Seg 24	4423.88	164.897	7.43391	1.3013	3.55237	2.58024	0.154176	0.489952	0.355873
Seg 25	4461.03	164.864	7.37066	1.23792	3.55284	2.5799	0.148173	0.493483	0.358344
Seg 26	4487.11	165.31	5.94076	0.90448	3.00432	2.03196	0.131776	0.517926	0.350297
Seg 27	4513.12	165.278	5.90489	0.868537	3.0046	2.03175	0.127535	0.520497	0.351968
Seg 28	4539.06	165.247	5.86953	0.83311	3.00487	2.03155	0.12327	0.523083	0.353648
Seg 29	4564.92	165.215	5.83468	0.798185	3.00515	2.03134	0.119005	0.525668	0.355327
Seg 30	4592.73	165.184	5.79764	0.761073	3.00545	2.03112	0.114408	0.528455	0.357137
Seg 31	4599.31	165.576	3.97019	0.515982	2.03494	1.41927	0.12995	0.512563	0.357487
Seg 32	4606.61	165.578	3.96365	0.509462	2.03499	1.4192	0.128519	0.513422	0.358059
Seg 33	4610.39	165.539	3.00724	0.396885	1.52456	1.08579	0.131957	0.506976	0.361067
Seg 34	4614.17	165.541	3.0047	0.394372	1.52458	1.08574	0.131232	0.507411	0.361356
Seg 35	4617.95	165.544	3.00216	0.391866	1.5246	1.08569	0.130509	0.507846	0.361645
Seg 36	4622.34	165.546	2.99921	0.388952	1.52462	1.08564	0.129666	0.508352	0.361982
Seg 37	4623.93	164.891	1.96156	0.274348	0.994619	0.69259	0.13983	0.507075	0.353095
Seg 38	4625.52	164.894	1.96084	0.273674	0.994613	0.692557	0.139537	0.507257	0.353207
Seg 39	4627.12	164.897	1.96013	0.272999	0.994607	0.692523	0.139244	0.507438	0.353318
Seg 40	4629.45	164.9	1.95909	0.272001	0.994604	0.692487	0.138808	0.507705	0.353487
Seg 41	4293.03	163.125	5.02369	1.04786	2.14766	1.82817	0.172182	0.447169	0.380649
Seg 42	4306.43	163.097	5.00857	1.03273	2.14776	1.82809	0.170189	0.448265	0.381546
Seg 43	4315.6	164.475	3.56624	0.690526	1.59939	1.27633	0.151489	0.471916	0.376595
Seg 44	4324.78	164.449	3.55875	0.683031	1.59944	1.27628	0.150266	0.472611	0.377123
Seg 45	4333.96	164.423	3.55129	0.675567	1.59949	1.27624	0.149023	0.473317	0.37766
Seg 46	4344.05	164.397	3.54313	0.667395	1.59955	1.27619	0.147655	0.474094	0.378252
Seg 47	4351.32	164.793	2.1486	0.375414	1.03954	0.733645	0.123634	0.513775	0.362591
Seg 48	4358.59	164.768	2.1449	0.371708	1.03957	0.733617	0.122788	0.514285	0.362927
Seg 49	4365.87	164.743	2.1412	0.368013	1.0396	0.733588	0.121862	0.514842	0.363296
Seg 50	4374	164.719	2.13709	0.3639	1.03963	0.733557	0.120826	0.515465	0.363709


0.438941  	2500      	-         	27979.9   	22194.1   	26999.2   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	2500	163.412	45.6797	22.0075	12.3427	11.3296	0.481778	0.2702	0.248022
Seg 1	2612.76	163.498	24.9948	11.5881	7.02312	6.38357	0.451235	0.287472	0.261293
Seg 2	2722.68	163.243	24.309	10.8391	7.08839	6.38153	0.433472	0.298129	0.268399
Seg 3	2830.08	162.989	23.6962	10.1634	7.15333	6.37953	0.416552	0.308404	0.275043
Seg 4	2935.21	162.734	23.1453	9.54971	7.21806	6.37758	0.400344	0.318363	0.281293
Seg 5	3038.27	162.481	22.6456	8.98895	7.28096	6.37566	0.384809	0.327986	0.287205
Seg 6	3139.45	162.233	22.1854	8.47361	7.33801	6.37378	0.369955	0.337175	0.29287
Seg 7	3238.92	161.984	21.7653	7.99841	7.39497	6.37192	0.355656	0.346113	0.298231
Seg 8	3336.8	161.736	21.3804	7.55838	7.4519	6.3701	0.341872	0.354819	0.30331
Seg 9	3433.25	161.487	21.0265	7.14938	7.50885	6.36831	0.328566	0.363309	0.308125
Seg 10	3537.39	161.217	20.6705	6.73277	7.57133	6.36637	0.314504	0.37238	0.313116
Seg 11	3619.8	163.591	17.5923	5.51099	6.5752	5.50606	0.295444	0.383453	0.321103
Seg 12	3701.34	163.366	17.3799	5.25653	6.61861	5.50475	0.284948	0.390375	0.324678
Seg 13	3782.05	163.14	17.181	5.01545	6.66215	5.50345	0.274776	0.397149	0.328075
Seg 14	3862	162.913	16.9946	4.78659	6.70584	5.50216	0.264883	0.403799	0.331318
Seg 15	3945.68	162.674	16.81	4.55698	6.7522	5.50081	0.254719	0.410698	0.334583
Seg 16	4011.43	163.6	15.0623	3.90037	6.22878	4.93312	0.241524	0.423259	0.335217
Seg 17	4076.36	163.554	14.83	3.66603	6.23183	4.93211	0.230249	0.429683	0.340068
Seg 18	4140.48	163.516	14.6019	3.43751	6.23323	4.93111	0.218957	0.436069	0.344974
Seg 19	4203.83	163.478	14.3833	3.2186	6.23463	4.93012	0.207937	0.442304	0.349758
Seg 20	4270.04	163.44	14.1619	2.99674	6.23608	4.92909	0.196876	0.448569	0.354555
Seg 21	4305.85	164.883	7.60467	1.50157	3.54496	2.55814	0.172952	0.480387	0.346661
Seg 22	4341.45	164.85	7.54082	1.43759	3.54541	2.55782	0.167245	0.483753	0.349002
Seg 23	4376.86	164.817	7.47837	1.37501	3.54585	2.55751	0.161536	0.48712	0.351344
Seg 24	4412.07	164.784	7.41725	1.31376	3.54629	2.55719	0.155848	0.490475	0.353677
Seg 25	4448.99	164.751	7.35421	1.25059	3.54675	2.55687	0.149873	0.494	0.356126
Seg 26	4474.89	165.184	5.92377	0.915805	2.99788	2.01009	0.133623	0.518631	0.347746
Seg 27	4500.71	165.153	5.88806	0.880018	2.99815	2.00989	0.129408	0.521195	0.349397
Seg 28	4526.46	165.122	5.85286	0.844742	2.99843	2.00969	0.125168	0.523773	0.351058
Seg 29	4552.14	165.091	5.81815	0.809965	2.9987	2.00949	0.12093	0.526351	0.352719
Seg 30	4579.74	165.06	5.78128	0.773013	2.99899	2.00928	0.11636	0.529131	0.354509
Seg 31	4586.26	165.46	3.95869	0.524689	2.03111	1.40289	0.132526	0.513086	0.354388
Seg 32	4593.49	165.462	3.95219	0.518212	2.03116	1.40282	0.131105	0.513942	0.354953
Seg 33	4597.24	165.425	3.00004	0.403526	1.52196	1.07455	0.134487	0.507325	0.358189
Seg 34	4600.99	165.427	2.9975	0.401026	1.52197	1.07451	0.133766	0.507759	0.358475
Seg 35	4604.73	165.43	2.99498	0.398532	1.52199	1.07446	0.133047	0.508193	0.358761
Seg 36	4609.08	165.432	2.99205	0.395633	1.52201	1.0744	0.132208	0.508697	0.359095
Seg 37	4610.66	164.771	1.95911	0.279005	0.992792	0.687314	0.14238	0.506776	0.350843
Seg 38	4612.25	164.774	1.9584	0.278331	0.992786	0.687282	0.142088	0.506958	0.350954
Seg 39	4613.83	164.777	1.95769	0.277658	0.99278	0.687249	0.141796	0.507139	0.351065
Seg 40	4616.15	164.78	1.95665	0.276661	0.992776	0.687215	0.141362	0.507405	0.351234
Seg 41	4282.11	163.04	5.01671	1.05105	2.14606	1.81959	0.172838	0.447628	0.379534
Seg 42	4295.46	163.013	5.00159	1.03592	2.14616	1.81951	0.170842	0.448728	0.380431
Seg 43	4304.61	164.38	3.5598	0.693264	1.59752	1.26902	0.152213	0.472471	0.375316
Seg 44	4313.76	164.354	3.55231	0.685773	1.59757	1.26897	0.150992	0.473166	0.375842
Seg 45	4322.91	164.328	3.54486	0.678313	1.59762	1.26893	0.14975	0.473873	0.376378
Seg 46	4332.97	164.302	3.5367	0.670146	1.59768	1.26888	0.148383	0.47465	0.376967
Seg 47	4340.22	164.671	2.14346	0.377741	1.03748	0.728231	0.124478	0.514432	0.36109
Seg 48	4347.47	164.646	2.13975	0.374038	1.03751	0.728203	0.123635	0.514941	0.361424
Seg 49	4354.73	164.622	2.13606	0.370345	1.03754	0.728175	0.122711	0.515498	0.361791
Seg 50	4362.83	164.597	2.13195	0.366238	1.03757	0.728145	0.121677	0.51612	0.362202


0.453062  	2500      	-         	27884.7   	22168.7   	26846.6   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	2500	163.309	45.5211	21.9271	12.3286	11.2655	0.48169	0.270832	0.247478
Seg 1	2612	163.395	24.9125	11.5504	7.01466	6.34747	0.451213	0.288094	0.260692
Seg 2	2721.21	163.142	24.2326	10.8077	7.0794	6.34545	0.433544	0.298712	0.267743
Seg 3	2827.91	162.889	23.6247	10.1373	7.14384	6.34348	0.41671	0.308952	0.274339
Seg 4	2932.37	162.635	23.0778	9.52817	7.20806	6.34155	0.400578	0.318878	0.280544
Seg 5	3034.8	162.383	22.5816	8.97129	7.2707	6.33965	0.38511	0.328476	0.286414
Seg 6	3135.36	162.136	22.1244	8.45927	7.3273	6.33779	0.370318	0.337639	0.292043
Seg 7	3234.21	161.889	21.7067	7.98696	7.38381	6.33596	0.356077	0.346551	0.297372
Seg 8	3331.51	161.642	21.3239	7.54946	7.44029	6.33416	0.342346	0.355233	0.302421
Seg 9	3427.38	161.394	20.9718	7.14268	7.49678	6.33238	0.329089	0.363701	0.307211
Seg 10	3530.91	161.126	20.6174	6.72818	7.55877	6.33047	0.315074	0.372749	0.312177
Seg 11	3612.82	163.507	17.5449	5.50754	6.5645	5.47283	0.296016	0.383914	0.32007
Seg 12	3693.86	163.283	17.3334	5.25434	6.60755	5.47153	0.285553	0.39082	0.323627
Seg 13	3774.08	163.058	17.1354	5.0144	6.65072	5.47024	0.275412	0.397578	0.327009
Seg 14	3853.54	162.832	16.9496	4.78659	6.69405	5.46897	0.265548	0.404213	0.330238
Seg 15	3936.72	162.594	16.7656	4.55795	6.74001	5.46764	0.255412	0.411097	0.333491
Seg 16	4002.05	163.521	15.0187	3.90116	6.21652	4.901	0.242232	0.423717	0.334051
Seg 17	4066.62	163.452	14.8048	3.68054	6.22419	4.90002	0.231537	0.429968	0.338494
Seg 18	4130.4	163.415	14.5773	3.45268	6.22559	4.89903	0.220279	0.43635	0.343371
Seg 19	4193.4	163.377	14.3594	3.23438	6.22697	4.89805	0.209226	0.442617	0.348157
Seg 20	4259.28	163.339	14.1385	3.01307	6.22842	4.89703	0.198198	0.448877	0.352925
Seg 21	4294.85	164.769	7.5876	1.51332	3.53869	2.53558	0.174535	0.480891	0.344574
Seg 22	4330.23	164.736	7.52399	1.44958	3.53913	2.53527	0.168857	0.484249	0.346894
Seg 23	4365.41	164.703	7.46175	1.38722	3.53957	2.53496	0.163176	0.487609	0.349215
Seg 24	4400.4	164.67	7.40085	1.32619	3.54001	2.53465	0.157516	0.490958	0.351527
Seg 25	4437.09	164.638	7.33803	1.26323	3.54047	2.53433	0.151569	0.494476	0.353955
Seg 26	4462.81	165.058	5.90707	0.92714	2.99124	1.98869	0.135471	0.519287	0.345241
Seg 27	4488.45	165.027	5.87151	0.891509	2.99152	1.98849	0.131284	0.521842	0.346874
Seg 28	4514.02	164.995	5.83646	0.856385	2.99179	1.98829	0.127069	0.524414	0.348517
Seg 29	4539.52	164.964	5.80191	0.821755	2.99206	1.9881	0.122856	0.526985	0.350159
Seg 30	4566.92	164.934	5.7652	0.78496	2.99235	1.98789	0.118314	0.529756	0.35193
Seg 31	4573.37	165.342	3.94735	0.533405	2.02715	1.3868	0.135114	0.513556	0.35133
Seg 32	4580.54	165.345	3.9409	0.526971	2.0272	1.38673	0.133703	0.514409	0.351888
Seg 33	4584.25	165.309	2.99292	0.410172	1.51925	1.0635	0.137026	0.507628	0.355346
Seg 34	4587.96	165.312	2.9904	0.407684	1.51927	1.06345	0.13631	0.508061	0.355629
Seg 35	4591.67	165.314	2.98789	0.405203	1.51928	1.0634	0.135595	0.508493	0.355912
Seg 36	4595.98	165.317	2.98497	0.40232	1.5193	1.06335	0.134761	0.508996	0.356243
Seg 37	4597.56	164.65	1.95672	0.283647	0.990913	0.68216	0.144925	0.506436	0.348638
Seg 38	4599.13	164.652	1.95601	0.282974	0.990907	0.682129	0.144634	0.506617	0.348749
Seg 39	4600.71	164.655	1.9553	0.282302	0.990901	0.682098	0.144343	0.506797	0.34886
Seg 40	4603.01	164.658	1.95427	0.281307	0.990897	0.682065	0.14391	0.507063	0.349027
Seg 41	4271.3	162.955	5.00961	1.05406	2.14438	1.81117	0.173471	0.448078	0.378451
Seg 42	4284.62	162.928	4.99451	1.03894	2.14448	1.81109	0.171472	0.449181	0.379348
Seg 43	4293.74	164.284	3.55332	0.69593	1.59558	1.26181	0.152924	0.473012	0.374064
Seg 44	4302.86	164.258	3.54584	0.688444	1.59563	1.26176	0.151705	0.473707	0.374588
Seg 45	4311.98	164.233	3.53839	0.680988	1.59568	1.26171	0.150465	0.474414	0.375121
Seg 46	4322.01	164.207	3.53023	0.672827	1.59574	1.26167	0.1491	0.475191	0.375708
Seg 47	4329.24	164.549	2.13831	0.380054	1.03537	0.722882	0.125319	0.515068	0.359613
Seg 48	4336.48	164.524	2.13461	0.376354	1.0354	0.722855	0.12448	0.515576	0.359945
Seg 49	4343.71	164.5	2.13092	0.372664	1.03543	0.722827	0.123557	0.516133	0.36031
Seg 50	4351.79	164.475	2.12682	0.368562	1.03546	0.722798	0.122526	0.516755	0.360719


0.46751   	2500      	-         	27789.2   	22142.4   	26697.6   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	2500	163.207	45.3635	21.8467	12.3139	11.2029	0.481591	0.27145	0.246959
Seg 1	2611.25	163.292	24.8307	11.5126	7.00589	6.31222	0.45118	0.288703	0.260118
Seg 2	2719.75	163.04	24.1566	10.7762	7.07013	6.31022	0.433603	0.299282	0.267115
Seg 3	2825.78	162.788	23.5534	10.1111	7.13405	6.30828	0.416853	0.309485	0.273662
Seg 4	2929.58	162.536	23.0105	9.50639	7.19777	6.30637	0.400797	0.319378	0.279825
Seg 5	3031.37	162.285	22.518	8.95336	7.26016	6.3045	0.385395	0.328952	0.285652
Seg 6	3131.32	162.04	22.0636	8.44465	7.31631	6.30266	0.370666	0.338087	0.291246
Seg 7	3229.58	161.794	21.6484	7.9752	7.37238	6.30085	0.356482	0.346974	0.296544
Seg 8	3326.29	161.548	21.2677	7.54022	7.42841	6.29907	0.342803	0.355632	0.301565
Seg 9	3421.59	161.302	20.9174	7.13566	7.48445	6.29731	0.329595	0.364077	0.306329
Seg 10	3524.53	161.034	20.5646	6.72327	7.54595	6.29542	0.315627	0.373102	0.311271
Seg 11	3605.93	163.422	17.4976	5.50374	6.55356	5.44033	0.29657	0.38436	0.319071
Seg 12	3686.48	163.199	17.2871	5.2518	6.59625	5.43905	0.28614	0.391249	0.322611
Seg 13	3766.22	162.975	17.0898	5.01301	6.63906	5.43778	0.276031	0.397991	0.325978
Seg 14	3845.2	162.751	16.9048	4.78624	6.68201	5.43652	0.266196	0.404611	0.329193
Seg 15	3927.89	162.514	16.7214	4.55859	6.72759	5.43521	0.256087	0.411479	0.332433
