1	0.1	-1	-1	-1	6	18	0.1	0	0.046	0.016
1	0.0813996	0	-1	-1	5	15	0.1814	0	0.077	0.032
1	0.14526	0	-1	-1	4	12	0.32666	0	0.108	0.048
1	0.269196	0	-1	-1	4	12	0.595856	0	0.124	0.063
1	0.46381	0	-1	-1	4	12	1.05967	0	0.14	0.078
1	0.738563	0	-1	-1	4	12	1.79823	0.015	0.156	0.094
1	1.15101	0	-1	-1	4	13	2.94924	0.03	0.156	0.126
1	0.16443	1	0	1	4	12	3.11367	0.062	0.156	0.141
1	0.431665	0	0	1	4	15	3.54534	0.093	0.172	0.141
1	0.960602	0	0	1	4	16	4.50594	0.109	0.172	0.171
1	1.77009	0	0	1	4	16	6.27603	0.343	0.188	0.171
1	0.252869	1	100	1	4	14	6.52889	0.671	0.204	0.171
1	0.686494	0	100	1	4	15	7.21539	1.39	0.22	0.186
1	1.66325	0	100	1	4	16	8.87864	2.546	0.236	0.201
1	3.60547	0	100	1	5	20	12.4841	3.078	0.267	0.201
1	0.515067	1	1	1	3	10	12.9992	3.312	0.267	0.201
1	1.46577	0	1	1	4	16	14.4649	3.859	0.298	0.201
1	3.95414	0	1	1	5	20	18.4191	4.359	0.298	0.201
1	0.564877	1	101	1	3	11	18.984	4.39	0.313	0.233
1	1.65388	0	101	1	4	15	20.6378	4.593	0.361	0.264
1	4.71454	0	101	1	8	27	25.3524	6.062	0.392	0.279
1	0.673506	1	11	1	3	9	26.0259	6.828	0.392	0.279
1	1.98613	0	11	1	4	14	28.012	7.578	0.423	0.279
1	5.74868	0	11	1	5	20	33.7607	8.015	0.455	0.31
1	0.82124	1	2	1	3	12	34.5819	8.077	0.455	0.31
1	2.42529	0	2	1	4	14	37.0072	8.421	0.455	0.341
1	0.34647	1	111	1	2	6	37.3537	8.625	0.455	0.341
1	1.03349	0	111	1	4	15	38.3872	8.703	0.455	0.341
1	3.05645	0	111	1	4	15	41.4436	8.922	0.487	0.371
1	0.436636	1	102	1	3	9	41.8803	9.047	0.503	0.386
1	1.30212	0	102	1	4	13	43.1824	9.125	0.503	0.386
1	3.84923	0	102	1	4	15	47.0316	9.407	0.503	0.401
1	0.54989	1	12	1	3	9	47.5815	9.673	0.503	0.401
1	1.63863	0	12	1	4	13	49.2201	10.235	0.503	0.417
1	4.83719	0	12	1	5	18	54.0573	10.688	0.503	0.448
1	0.691027	1	211	1	3	10	54.7483	10.922	0.519	0.463
1	2.05698	0	211	1	4	14	56.8053	11.094	0.535	0.463
1	0.293854	1	3	1	2	6	57.0992	11.235	0.535	0.463
1	0.878867	0	3	1	3	11	57.978	11.485	0.535	0.463
1	2.61511	0	3	1	4	15	60.5932	11.969	0.535	0.463
1	0.373587	1	112	1	2	6	60.9667	11.985	0.551	0.494
1	1.11694	0	112	1	4	14	62.0837	12.095	0.582	0.494
1	3.3211	0	112	1	4	15	65.4048	12.329	0.613	0.525
1	9.77176	0	112	1	5	20	75.1765	12.391	0.645	0.525
1	1.39597	1	13	1	4	14	76.5725	12.469	0.645	0.525
1	4.12867	0	13	1	4	16	80.7012	12.532	0.645	0.54
1	0.589811	1	212	1	3	10	81.291	12.532	0.661	0.587
1	1.76007	0	212	1	4	15	83.0511	12.564	0.692	0.602
1	5.2136	0	212	1	4	16	88.2647	13.11	0.692	0.618
1	0.7448	1	122	1	3	10	89.0095	13.173	0.692	0.618
