Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 12	5313.87	40.33	0.884986	4.37029e-013	0.750534	0.134452	4.93667e-013	0.848075	0.151925
Seg 13	5321.98	40.33	0.884874	4.08685e-013	0.750428	0.134446	4.61707e-013	0.848062	0.151938
Seg 14	5330.08	40.33	0.884763	3.80286e-013	0.750322	0.134441	4.29678e-013	0.848048	0.151952
Seg 15	5338.34	40.33	0.884649	3.50782e-013	0.750214	0.134436	3.96392e-013	0.848035	0.151965
Seg 16	4945.45	40.33	7.46323	0.128097	6.14474	1.19039	0.0163363	0.823907	0.159757
Seg 17	5089.41	40.33	7.35611	0.0186405	6.14759	1.18988	0.00240954	0.833006	0.164585
Seg 18	5182.77	40.33	5.72876	6.39137e-010	4.79072	0.93804	1.04633e-010	0.831951	0.168049
Seg 19	5282.24	40.33	5.72001	3.13007e-010	4.78225	0.93776	5.13234e-011	0.83167	0.16833
Seg 20	5089.42	40.33	1.60713	0.00409592	1.35146	0.251575	0.00254813	0.840916	0.156536
Seg 21	5138.71	40.33	1.60253	2.21805e-010	1.351	0.251537	1.38384e-010	0.843038	0.156962
Seg 22	5187.96	40.33	1.60131	1.79248e-010	1.34981	0.2515	1.11918e-010	0.842941	0.157059
Seg 23	5237.18	40.33	1.6001	1.37485e-010	1.34863	0.251463	8.59073e-011	0.842845	0.157155
Seg 24	5286.36	40.33	1.59888	9.64956e-011	1.34745	0.251426	6.03412e-011	0.842749	0.157251
Seg 25	5335.5	40.33	1.59767	5.62619e-011	1.34628	0.251389	3.52087e-011	0.842653	0.157347
Seg 26	5384.96	40.33	1.59645	1.61675e-011	1.34509	0.251351	1.01254e-011	0.842556	0.157444
Seg 27	5388.16	40.33	0.406113	3.68449e-012	0.342154	0.0639588	9.06618e-012	0.84251	0.15749
Seg 28	5391.37	40.33	0.406093	3.28037e-012	0.342135	0.0639581	8.07219e-012	0.842504	0.157496
Seg 29	5394.57	40.33	0.406073	2.87615e-012	0.342115	0.0639574	7.07786e-012	0.842498	0.157502
Seg 30	5397.78	40.33	0.406052	2.47188e-012	0.342096	0.0639568	6.0833e-012	0.842491	0.157509
Seg 31	5400.98	40.33	0.406032	2.06754e-012	0.342076	0.0639561	5.08846e-012	0.842485	0.157515
Seg 32	5404.18	40.33	0.406012	1.66312e-012	0.342057	0.0639554	4.09335e-012	0.842479	0.157521
Seg 33	5407.39	40.33	0.405992	1.2586e-012	0.342037	0.0639548	3.09788e-012	0.842473	0.157527
Seg 34	5410.62	40.33	0.405972	8.31939e-013	0.342017	0.0639541	2.04781e-012	0.842467	0.157533


10.2537   	4800      	-         	2994.79   	2604.16   	819.808   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	4800	40.33	2.19225	0.0713456	1.78558	0.335321	0.0325445	0.814498	0.152958
Seg 1	4800.01	40.33	2.80601	0.092906	2.32525	0.387859	0.0331062	0.828669	0.138225
Seg 2	4877.28	40.33	2.78258	0.0689812	2.32583	0.387769	0.0247878	0.835856	0.139356
Seg 3	4953.92	40.33	2.76007	0.0459884	2.3264	0.387678	0.0166603	0.84288	0.14046
Seg 4	5029.97	40.33	2.73844	0.02388	2.32697	0.387587	0.00871939	0.849745	0.141536
Seg 5	5105.44	40.33	2.71761	0.00257766	2.32754	0.387497	0.000948401	0.856464	0.142587
Seg 6	5180.76	40.33	2.71229	1.26664e-011	2.32488	0.387407	4.6695e-012	0.857166	0.142834
Seg 7	5256.91	40.33	2.70905	1.50844e-011	2.32173	0.387317	5.56757e-012	0.857029	0.142971
Seg 8	5264.91	40.33	0.882123	4.76616e-012	0.755946	0.126176	5.40131e-012	0.856963	0.143037
Seg 9	5272.92	40.33	0.882012	4.6261e-012	0.755841	0.126172	5.24324e-012	0.85695	0.14305
Seg 10	5280.92	40.33	0.881902	4.48648e-012	0.755735	0.126167	5.08563e-012	0.856938	0.143062
Seg 11	5288.92	40.33	0.881791	4.34729e-012	0.755629	0.126162	4.92847e-012	0.856926	0.143074
Seg 12	5296.92	40.33	0.88168	4.20848e-012	0.755524	0.126157	4.77169e-012	0.856913	0.143087
Seg 13	5304.92	40.33	0.88157	4.07015e-012	0.755418	0.126152	4.61543e-012	0.856901	0.143099
Seg 14	5312.92	40.33	0.881459	3.93237e-012	0.755313	0.126147	4.45975e-012	0.856889	0.143111
Seg 15	5321.06	40.33	0.881347	3.73031e-012	0.755205	0.126142	4.23113e-012	0.856876	0.143124
Seg 16	4939.85	40.33	7.28118	0.127875	5.93075	1.22256	0.0166955	0.815193	0.168112
Seg 17	5078.35	40.33	7.18134	0.025901	5.93339	1.22205	0.00342515	0.823583	0.172992
Seg 18	5168.06	40.33	5.57056	1.65256e-009	4.59646	0.974102	2.77687e-010	0.820528	0.179472
Seg 19	5263.59	40.33	5.56248	8.18857e-010	4.58866	0.973823	1.37798e-010	0.820179	0.179821
Seg 20	5078.37	40.33	1.58661	0.00581766	1.3331	0.247685	0.00366607	0.840224	0.15611
Seg 21	5126.3	40.33	1.58063	5.89304e-010	1.33298	0.247649	3.7276e-010	0.843323	0.156677
Seg 22	5174.2	40.33	1.57946	4.79132e-010	1.33185	0.247613	3.03296e-010	0.843229	0.156771
Seg 23	5222.07	40.33	1.57829	3.71159e-010	1.33072	0.247578	2.35122e-010	0.843136	0.156864
Seg 24	5269.9	40.33	1.57713	2.65329e-010	1.32959	0.247542	1.68205e-010	0.843042	0.156958
Seg 25	5317.7	40.33	1.57596	1.61593e-010	1.32846	0.247506	1.02517e-010	0.842949	0.157051
Seg 26	5365.8	40.33	1.57479	4.90421e-011	1.32732	0.247471	3.11363e-011	0.842855	0.157145
Seg 27	5369.11	40.33	0.412902	1.16365e-011	0.347991	0.0649102	2.81627e-011	0.842795	0.157205
Seg 28	5372.42	40.33	0.41288	1.04354e-011	0.347971	0.0649095	2.52571e-011	0.842789	0.157211
Seg 29	5375.73	40.33	0.412859	9.23565e-012	0.34795	0.0649088	2.23545e-011	0.842782	0.157218
Seg 30	5379.04	40.33	0.412838	8.03717e-012	0.34793	0.0649081	1.94546e-011	0.842776	0.157224
Seg 31	5382.35	40.33	0.412817	6.83996e-012	0.347909	0.0649074	1.65575e-011	0.84277	0.15723
Seg 32	5385.66	40.33	0.412796	5.64399e-012	0.347889	0.0649067	1.36631e-011	0.842763	0.157237
Seg 33	5388.97	40.33	0.412774	4.44939e-012	0.347869	0.064906	1.07717e-011	0.842757	0.157243
Seg 34	5392.31	40.33	0.412753	3.57213e-012	0.347848	0.0649052	8.64839e-012	0.84275	0.15725


20.2537   	4800      	-         	2899.78   	2521.55   	800.323   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	4800	40.33	2.12537	0.0690823	1.72894	0.327351	0.0325036	0.813476	0.15402
Seg 1	4800.01	40.33	2.74011	0.0919729	2.30189	0.346248	0.0335619	0.840075	0.126363
Seg 2	4873.08	40.33	2.71816	0.0695552	2.30243	0.346172	0.0255864	0.847058	0.127356
