Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)    q(Water)
(days)   (psia)    (MSCF/day)   (STB/day)  (STB/day)
0         4800        0           0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 6	 5151.83      2.5952	3.0047e-005	 0.405398	 1.15779e-005  0.843778  0.156211
 -------Seg 7	 5221.31      2.59241	2.72029e-005	 0.405311	 1.04933e-005  0.843644  0.156345
 -------Seg 8	 5291.44      2.5896	2.45963e-005	 0.405224	 9.49812e-006  0.843509  0.156481
 -------Seg 9	 5298.72      0.837564	2.24243e-005	 0.131103	 2.67733e-005  0.843445  0.156528
 -------Seg 10	 5306.01      0.837471	1.62119e-005	 0.131097	 1.93582e-005  0.843441  0.156539
 -------Seg 11	 5313.29      0.837378	1.11684e-005	 0.131092	 1.33373e-005  0.843436  0.156551
 -------Seg 12	 5320.58      0.837285	7.21691e-006	 0.131087	 8.61942e-006  0.843429  0.156562
 -------Seg 13	 5327.86      0.837191	4.26628e-006	 0.131082	 5.09594e-006  0.843422  0.156573
 -------Seg 14	 5335.14      0.837097	2.20827e-006	 0.131077	 2.63801e-006  0.843412  0.156585
 -------Seg 15	 5342.42      0.837003	9.15387e-007	 0.131072	 1.09365e-006  0.843402  0.156596
 -------Seg 16	 5349.81      0.836907	2.38024e-007	 0.131067	 2.84409e-007  0.843391  0.156608


1.24668   4800        1321.4879   1149.12     353.815   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.67809	0.0874493	 0.402016	 0.0326537  0.817233  0.150113
 -------Seg 1	 4800.01      2.67808	0.0718142	 0.404442	 0.0268155  0.822165  0.151019
 -------Seg 2	 4871.06      2.65776	0.0667057	 0.401931	 0.0250984  0.823673  0.151229
 -------Seg 3	 4941.59      2.63818	0.0467171	 0.401843	 0.017708  0.829974  0.152318
 -------Seg 4	 5011.62      2.6193	0.027429	 0.401756	 0.0104719  0.836145  0.153383
 -------Seg 5	 5081.16      2.6011	0.00881904	 0.40167	 0.00339051  0.842186  0.154423
 -------Seg 6	 5150.43      2.59104	1.47131e-007	 0.401584	 5.67845e-008  0.84501  0.15499
 -------Seg 7	 5219.63      2.58826	1.30332e-007	 0.401498	 5.0355e-008  0.844877  0.155123
 -------Seg 8	 5289.48      2.58546	1.15174e-007	 0.401412	 4.45466e-008  0.844743  0.155257
 -------Seg 9	 5296.77      0.838318	1.02346e-007	 0.130196	 1.22085e-007  0.844694  0.155306
 -------Seg 10	 5304.06      0.838223	6.68852e-008	 0.130191	 7.9794e-008  0.844682  0.155318
 -------Seg 11	 5311.35      0.838129	4.1256e-008	 0.130186	 4.9224e-008  0.84467  0.15533
 -------Seg 12	 5318.64      0.838034	2.36104e-008	 0.130181	 2.81736e-008  0.844659  0.155341
 -------Seg 13	 5325.93      0.837939	1.22206e-008	 0.130176	 1.45841e-008  0.844647  0.155353
 -------Seg 14	 5333.22      0.837845	5.50248e-009	 0.130172	 6.56743e-009  0.844635  0.155365
 -------Seg 15	 5340.51      0.83775	2.04258e-009	 0.130167	 2.43817e-009  0.844624  0.155376
 -------Seg 16	 5347.91      0.837654	6.30871e-010	 0.130162	 7.5314e-010  0.844612  0.155388


3.72768   4800        1323.4849   1150.86     345.024   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.67154	0.0875816	 0.392027	 0.0327832  0.820475  0.146742
 -------Seg 1	 4800.01      2.67154	0.0719029	 0.394405	 0.0269144  0.825453  0.147632
 -------Seg 2	 4870.54      2.65133	0.0669556	 0.391945	 0.0252536  0.826917  0.147829
 -------Seg 3	 4940.56      2.63186	0.0470757	 0.39186	 0.0178869  0.833222  0.148891
 -------Seg 4	 5010.09      2.61308	0.0278883	 0.391776	 0.0106726  0.839399  0.149929
 -------Seg 5	 5079.12      2.59497	0.00937212	 0.391692	 0.00361165  0.845445  0.150943
 -------Seg 6	 5147.88      2.58447	-6.93001e-010	 0.391609	 -2.6814e-010  0.848476  0.151524
 -------Seg 7	 5216.57      2.58171	-6.90776e-010	 0.391526	 -2.67565e-010  0.848346  0.151654
 -------Seg 8	 5285.9       2.57893	-6.59156e-010	 0.391443	 -2.55592e-010  0.848215  0.151785
 -------Seg 9	 5293.13      0.835593	-6.70243e-010	 0.126867	 -8.02117e-010  0.848172  0.151828
 -------Seg 10	 5300.36      0.835499	-6.75025e-010	 0.126862	 -8.0793e-010  0.84816  0.15184
 -------Seg 11	 5307.58      0.835405	-6.6248e-010	 0.126857	 -7.93004e-010  0.848149  0.151851
 -------Seg 12	 5314.81      0.835311	-6.37896e-010	 0.126852	 -7.63663e-010  0.848138  0.151862
 -------Seg 13	 5322.04      0.835218	-6.05561e-010	 0.126848	 -7.25034e-010  0.848126  0.151874
 -------Seg 14	 5329.26      0.835124	-5.68824e-010	 0.126843	 -6.81126e-010  0.848115  0.151885
 -------Seg 15	 5336.48      0.83503	-5.30177e-010	 0.126838	 -6.34919e-010  0.848103  0.151897
 -------Seg 16	 5343.82      0.834935	-4.88661e-010	 0.126833	 -5.85268e-010  0.848092  0.151908


10.8479   4800        1330.1277   1156.63     321.883   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.65669	0.0880213	 0.365734	 0.033132  0.829203  0.137665
 -------Seg 1	 4800.01      2.65669	0.0722235	 0.367983	 0.0271855  0.834302  0.138512
 -------Seg 2	 4869.31      2.63674	0.0676498	 0.365659	 0.0256566  0.835665  0.138678
 -------Seg 3	 4938.1       2.6175	0.0480045	 0.365581	 0.0183398  0.841992  0.139668
 -------Seg 4	 5006.41      2.59894	0.0290336	 0.365504	 0.0111713  0.848193  0.140636
 -------Seg 5	 5074.25      2.58103	0.0107182	 0.365427	 0.0041527  0.854265  0.141582
 -------Seg 6	 5141.79      2.56946	-1.30318e-008	 0.365351	 -5.07181e-009  0.85781  0.14219
 -------Seg 7	 5209.25      2.56674	-1.28432e-008	 0.365275	 -5.00369e-009  0.857689  0.142311
 -------Seg 8	 5277.34      2.564	-1.26205e-008	 0.365198	 -4.92219e-009  0.857567  0.142433
 -------Seg 9	 5284.36      0.826061	-7.69716e-009	 0.11767	 -9.31791e-009  0.857553  0.142447
 -------Seg 10	 5291.38      0.82597	-7.5845e-009	 0.117666	 -9.18253e-009  0.857543  0.142457
 -------Seg 11	 5298.4       0.82588	-7.4731e-009	 0.117661	 -9.04866e-009  0.857532  0.142468
 -------Seg 12	 5305.42      0.825789	-7.36297e-009	 0.117657	 -8.91629e-009  0.857522  0.142478
 -------Seg 13	 5312.44      0.825698	-7.2541e-009	 0.117653	 -8.78542e-009  0.857511  0.142489
 -------Seg 14	 5319.45      0.825607	-7.14649e-009	 0.117648	 -8.65605e-009  0.857501  0.142499
 -------Seg 15	 5326.47      0.825516	-7.04014e-009	 0.117644	 -8.52816e-009  0.85749  0.14251
 -------Seg 16	 5333.59      0.825424	-6.92622e-009	 0.11764	 -8.3911e-009  0.85748  0.14252


20.8479   4800        1337.7759   1163.28     292.413   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.63638	0.0885275	 0.332249	 0.0335792  0.840396  0.126025
 -------Seg 1	 4800.01      2.63638	0.0725805	 0.334328	 0.0275304  0.845656  0.126814
 -------Seg 2	 4867.68      2.61679	0.0685133	 0.332182	 0.0261822  0.846875  0.126943
 -------Seg 3	 4934.86      2.59788	0.0491989	 0.332113	 0.0189381  0.853222  0.12784
 -------Seg 4	 5001.58      2.57962	0.0305344	 0.332045	 0.0118367  0.859445  0.128718
 -------Seg 5	 5067.83      2.562	0.0125039	 0.331977	 0.00488052  0.865542  0.129577
 -------Seg 6	 5133.75      2.54901	-4.61153e-008	 0.331909	 -1.80915e-008  0.869789  0.130211
 -------Seg 7	 5199.61      2.54635	-4.55335e-008	 0.331842	 -1.78819e-008  0.869679  0.130321
 -------Seg 8	 5266.08      2.54367	-4.49079e-008	 0.331774	 -1.76548e-008  0.869569  0.130431
 -------Seg 9	 5272.87      0.816045	-2.62842e-008	 0.106413	 -3.22093e-008  0.869599  0.130401
 -------Seg 10	 5279.67      0.815958	-2.60738e-008	 0.106409	 -3.19548e-008  0.86959  0.13041
 -------Seg 11	 5286.46      0.81587	-2.58648e-008	 0.106406	 -3.17021e-008  0.86958  0.13042
 -------Seg 12	 5293.25      0.815782	-2.56572e-008	 0.106402	 -3.14511e-008  0.869571  0.130429
 -------Seg 13	 5300.05      0.815694	-2.54511e-008	 0.106398	 -3.12017e-008  0.869562  0.130438
 -------Seg 14	 5306.84      0.815606	-2.52463e-008	 0.106394	 -3.09541e-008  0.869552  0.130448
 -------Seg 15	 5313.63      0.815518	-2.5043e-008	 0.10639	 -3.07081e-008  0.869543  0.130457
 -------Seg 16	 5320.52      0.815429	-2.48243e-008	 0.106386	 -3.04433e-008  0.869534  0.130466


30.8479   4800        1343.1834   1167.99     265.665   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.6153	0.0888855	 0.301857	 0.0339867  0.850594  0.115419
 -------Seg 1	 4800.01      2.6153	0.0728076	 0.303778	 0.0278391  0.856007  0.116154
 -------Seg 2	 4866.09      2.59609	0.069256	 0.301798	 0.026677  0.857072  0.116251
 -------Seg 3	 4931.7       2.57754	0.0502993	 0.301736	 0.0195144  0.863422  0.117064
 -------Seg 4	 4996.85      2.55962	0.0319678	 0.301676	 0.0124893  0.869651  0.11786
 -------Seg 5	 5061.57      2.5423	0.0142477	 0.301615	 0.00560427  0.875757  0.118639
 -------Seg 6	 5125.92      2.52793	-6.97704e-010	 0.301555	 -2.75998e-010  0.880711  0.119289
 -------Seg 7	 5190.2       2.52533	-6.87116e-010	 0.301495	 -2.7209e-010  0.880612  0.119388
 -------Seg 8	 5255.08      2.52271	-6.77158e-010	 0.301435	 -2.68425e-010  0.880511  0.119489
 -------Seg 9	 5261.7       0.808061	-4.07126e-010	 0.0964939	 -5.0383e-010  0.880586  0.119414
 -------Seg 10	 5268.31      0.807976	-4.01102e-010	 0.0964905	 -4.96428e-010  0.880578  0.119422
 -------Seg 11	 5274.92      0.80789	-3.95122e-010	 0.096487	 -4.89079e-010  0.880569  0.119431
 -------Seg 12	 5281.53      0.807805	-3.89187e-010	 0.0964835	 -4.81783e-010  0.880561  0.119439
 -------Seg 13	 5288.14      0.807719	-3.83295e-010	 0.09648	 -4.7454e-010  0.880552  0.119448
 -------Seg 14	 5294.75      0.807634	-3.77447e-010	 0.0964766	 -4.6735e-010  0.880544  0.119456
 -------Seg 15	 5301.36      0.807548	-3.71643e-010	 0.0964731	 -4.60211e-010  0.880536  0.119464
 -------Seg 16	 5308.07      0.807461	-3.65868e-010	 0.0964696	 -4.53109e-010  0.880527  0.119473


40.8479   4800        1346.3886   1170.77     241.333   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.59318	0.0890977	 0.274211	 0.0343585  0.859898  0.105743
 -------Seg 1	 4800.01      2.59318	0.0729056	 0.275983	 0.0281144  0.865459  0.106427
 -------Seg 2	 4864.52      2.57438	0.0698829	 0.274158	 0.0271455  0.86636  0.106495
 -------Seg 3	 4928.57      2.55622	0.0513135	 0.274104	 0.020074  0.872696  0.10723
 -------Seg 4	 4992.19      2.53865	0.0333441	 0.27405	 0.0131346  0.878914  0.107951
 -------Seg 5	 5055.38      2.52167	0.0159623	 0.273996	 0.00633007  0.885013  0.108657
 -------Seg 6	 5118.18      2.50594	-9.6517e-010	 0.273943	 -3.85153e-010  0.890683  0.109317
 -------Seg 7	 5180.91      2.5034	-9.53522e-010	 0.27389	 -3.80891e-010  0.890593  0.109407
 -------Seg 8	 5244.23      2.50084	-9.42526e-010	 0.273836	 -3.76884e-010  0.890502  0.109498
 -------Seg 9	 5250.68      0.800943	-5.52142e-010	 0.087607	 -6.89365e-010  0.89062  0.10938
 -------Seg 10	 5257.13      0.80086	-5.4875e-010	 0.0876039	 -6.85201e-010  0.890613  0.109387
 -------Seg 11	 5263.58      0.800776	-5.45375e-010	 0.0876008	 -6.81058e-010  0.890605  0.109395
 -------Seg 12	 5270.03      0.800693	-5.42018e-010	 0.0875977	 -6.76936e-010  0.890598  0.109402
 -------Seg 13	 5276.48      0.800609	-5.38677e-010	 0.0875946	 -6.72834e-010  0.89059  0.10941
 -------Seg 14	 5282.93      0.800526	-5.35354e-010	 0.0875914	 -6.68753e-010  0.890583  0.109417
 -------Seg 15	 5289.38      0.800442	-5.32047e-010	 0.0875883	 -6.64691e-010  0.890575  0.109425
 -------Seg 16	 5295.92      0.800358	-5.28724e-010	 0.0875852	 -6.6061e-010  0.890567  0.109433


50.8479   4800        1347.4944   1171.73     219.176   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4800         2.56991	0.0891708	 0.249035	 0.034698  0.868398  0.0969041
 -------Seg 1	 4800.01      2.56991	0.0728799	 0.25067	 0.0283589  0.874101  0.0975404
