1	0.01	-1	-1	-1	3	3	0.01	0.047	0.141	0.187
1	0.0150931	0	2699	0.000164016	3	3	0.0250931	0.108	0.283	0.327
1	0.0222522	0	2699	0.000171988	3	3	0.0473453	0.139	0.44	0.483
1	0.0311422	0	2699	0.000190234	3	3	0.0784875	0.185	0.597	0.623
1	0.0418048	0	1799	0.000205471	3	3	0.120292	0.216	0.754	0.779
1	0.0552548	0	1799	0.000211497	3	3	0.175547	0.261	0.896	0.919
1	0.0740213	0	1799	0.000206655	3	3	0.249568	0.292	1.069	1.059
1	0.101425	0	1799	0.000198518	3	3	0.350993	0.337	1.211	1.215
1	0.142493	0	1799	0.000189671	3	3	0.493486	0.384	1.368	1.355
1	0.20512	0	1799	0.000181167	3	3	0.698606	0.429	1.51	1.511
1	0.301768	0	899	0.000173505	3	4	1.00037	0.477	1.65	1.667
1	0.446835	0	2698	0.000171087	3	4	1.44721	0.523	1.792	1.822
1	0.656895	0	2698	0.000173672	3	4	2.1041	0.57	1.964	1.962
1	0.974811	0	1798	0.000170694	4	5	3.07891	0.601	2.168	2.18
1	1.44883	0	2668	0.000170008	4	8	4.52774	0.68	2.371	2.382
1	2.17515	0	0	0.00484104	4	7	6.7029	0.743	2.543	2.616
1	3.06295	1	0	0.113045	3	4	9.76585	0.789	2.7	2.773
1	4.38783	1	0	0.109417	5	8	14.1537	0.899	2.918	3.039
1	6.63382	1	0	0.0984299	4	8	20.7875	0.931	3.153	3.272
1	9.9049	1	0	0.100926	5	10	30.6924	1.043	3.387	3.551
1	12.2568	1	0	0.142434	7	20	42.9492	1.17	3.65	4.036
1	10.3726	1	30	0.254495	6	14	53.3218	1.279	3.916	4.411
1	11.8228	1	1	0.163202	5	23	65.1446	1.342	4.15	4.864
1	15.1738	1	1	0.133748	6	15	80.3184	1.466	4.4	5.256
1	12.378	1	2	0.267759	5	11	92.6964	1.542	4.651	5.553
1	16.463	1	2	0.125562	5	13	109.159	1.634	4.886	5.867
1	14.5723	1	32	0.238923	4	10	123.732	1.697	5.12	6.101
1	15.3489	1	3	0.184822	5	16	139.081	1.76	5.37	6.46
1	17.5621	1	62	0.162193	4	11	156.643	1.836	5.575	6.725
1	17.5649	1	91	0.199951	5	14	174.208	1.93	5.839	7.039
1	19.8355	1	4	0.165658	5	20	194.043	2.024	6.059	7.428
1	17.6307	1	34	0.237517	6	22	211.674	2.116	6.354	7.884
1	18.4132	1	5	0.187251	6	13	230.087	2.242	6.619	8.227
1	18.1934	1	64	0.203625	4	14	248.28	2.321	6.791	8.539
1	20	1	151	0.168379	5	20	268.28	2.398	7.057	8.914
1	19.2314	1	94	0.211989	5	13	287.512	2.491	7.307	9.227
1	19.5297	1	36	0.195418	5	19	307.042	2.586	7.572	9.633
1	20	1	124	0.182133	5	16	327.042	2.678	7.776	10.008
1	20	1	182	0.179878	4	17	347.042	2.755	7.934	10.367
1	20	1	37	0.168138	4	11	367.042	2.817	8.137	10.617
1	20	1	8	0.175309	4	14	387.042	2.895	8.356	10.882
1	20	1	67	0.155076	5	23	407.042	2.989	8.575	11.303
1	20	1	184	0.168151	4	19	427.042	3.067	8.763	11.646
1	20	1	242	0.175392	5	20	447.042	3.16	8.982	12.052
1	20	1	156	0.176212	4	17	467.042	3.221	9.186	12.365
1	20	1	98	0.168066	4	20	487.042	3.298	9.39	12.709
1	12.9584	1	69	0.162284	4	10	500	3.377	9.577	12.959
