Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
0         4700        0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 29	 5281.58      1.22145	0.0285367	 -2.14569e-010	 0.0233629  0.976637  -1.75667e-010
 -------Seg 30	 5307         1.22017	0.0247367	 -2.39339e-010	 0.0202731  0.979727  -1.96152e-010
 -------Seg 31	 5332.44      1.21906	0.0206016	 -2.66997e-010	 0.0168995  0.9831  -2.19018e-010
 -------Seg 32	 5357.9       1.21813	0.0160983	 -2.97881e-010	 0.0132156  0.986784  -2.44539e-010
 -------Seg 33	 5383.4       1.21739	0.0111906	 -3.32363e-010	 0.00919229  0.990808  -2.73012e-010
 -------Seg 34	 5409.14      1.21684	0.0058387	 -3.70859e-010	 0.00479825  0.995202  -3.04773e-010


0.11      4700        3620.6568   3148.4    
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4700         6.31625	0.326287	 -3.82049e-010	 0.0516584  0.948342  -6.04867e-011
 -------Seg 1	 4700         2.27647	0.0951048	 4.01895e-010	 0.0417773  0.958223  1.76543e-010
 -------Seg 2	 4745.26      2.26311	0.104598	 3.9757e-010	 0.0462188  0.953781  1.75674e-010
 -------Seg 3	 4790.26      2.2501	0.0911444	 4.00115e-010	 0.0405068  0.959493  1.77821e-010
 -------Seg 4	 4835         2.23742	0.0779839	 4.02698e-010	 0.0348543  0.965146  1.79983e-010
 -------Seg 5	 4879.51      2.22506	0.0651092	 4.05321e-010	 0.0292618  0.970738  1.82162e-010
 -------Seg 6	 4923.77      2.21299	0.0525137	 4.07985e-010	 0.0237297  0.97627  1.84359e-010
 -------Seg 7	 4967.8       2.20121	0.0401919	 4.1069e-010	 0.018259  0.981741  1.86574e-010
 -------Seg 8	 5011.61      2.18971	0.0281393	 4.13437e-010	 0.0128507  0.987149  1.88809e-010
 -------Seg 9	 5055.19      2.17849	0.0163715	 4.16228e-010	 0.00751507  0.992485  1.91062e-010
 -------Seg 10	 5098.56      2.1675	0.00483981	 4.19063e-010	 0.0022329  0.997767  1.9334e-010
 -------Seg 11	 5141.83      2.16243	0.000484846	 4.21944e-010	 0.000224213  0.999776  1.95125e-010
 -------Seg 12	 5185.07      2.1608	0.000327502	 4.24864e-010	 0.000151565  0.999848  1.96623e-010
 -------Seg 13	 5228.28      2.15917	0.000199132	 4.27821e-010	 9.22258e-005  0.999908  1.98141e-010
 -------Seg 14	 5271.46      2.15754	0.000100916	 4.30813e-010	 4.67735e-005  0.999953  1.99678e-010
 -------Seg 15	 5315.23      2.15588	3.40972e-005	 4.33844e-010	 1.58159e-005  0.999984  2.01238e-010
 -------Seg 16	 4876.69      8.88698	0.250438	 -1.75542e-009	 0.0281803  0.97182  -1.97528e-010
 -------Seg 17	 5050.15      8.70239	0.0683191	 -1.7725e-009	 0.00785062  0.992149  -2.0368e-010
 -------Seg 18	 5180.43      7.40817	4.03758e-007	 -2.69997e-009	 5.45017e-008  1  -3.64458e-010
 -------Seg 19	 5317.82      7.39009	1.28814e-007	 -2.72832e-009	 1.74306e-008  1  -3.69186e-010
